fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
26141,Presque Isle,MI,residential,7909,6.3,6.3
36075,Oswego,NY,residential,4700,6.1,3.3
31177,Washington,NE,residential,5164,6.0,6.0
48489,Willacy,TX,residential,7694,6.0,5.8
48117,Deaf Smith,TX,residential,5944,6.0,6.0
42091,Montgomery,PA,residential,4699,5.9,5.9
18177,Wayne,IN,residential,5237,5.9,5.9
36091,Saratoga,NY,residential,3199,5.7,0.0
38009,Bottineau,ND,residential,5455,5.7,2.3
04017,Navajo,AZ,residential,7967,5.6,0.2
55069,Lincoln,WI,residential,5902,5.5,5.1
41037,Lake,OR,residential,4051,5.4,0.0
06085,Santa Clara,CA,residential,9887,5.4,0.2
48251,Johnson,TX,residential,8256,5.3,5.3
17105,Livingston,IL,residential,6797,5.2,5.2
21151,Madison,KY,residential,4850,5.1,4.5
54003,Berkeley,WV,residential,2050,5.0,0.0
48225,Houston,TX,residential,3937,5.0,0.0
55025,Dane,WI,residential,8110,5.0,1.6
30105,Valley,MT,residential,8739,4.8,4.8
38097,Traill,ND,residential,6055,4.8,4.8
30041,Hill,MT,residential,7973,4.8,4.8
48097,Cooke,TX,residential,7674,4.8,4.8
01061,Geneva,AL,residential,4130,4.7,0.0
17201,Winnebago,IL,residential,8083,4.7,4.6
17173,Shelby,IL,residential,6049,4.6,4.4
01047,Dallas,AL,residential,3301,4.4,0.0
29183,St. Charles,MO,residential,3920,4.3,0.3
55039,Fond du Lac,WI,residential,8968,4.3,2.8
12063,Jackson,FL,residential,2879,4.3,0.0
30035,Glacier,MT,residential,8185,4.2,4.2
49021,Iron,UT,residential,4656,4.1,1.5
30071,Phillips,MT,residential,7588,4.1,4.1
21185,Oldham,KY,residential,3778,4.0,0.0
48453,Travis,TX,residential,5133,3.9,3.1
36013,Chautauqua,NY,residential,5302,3.9,2.5
16073,Owyhee,ID,residential,4490,3.8,0.0
27021,Cass,MN,residential,7338,3.7,3.7
18149,Starke,IN,residential,5623,3.7,3.7
20099,Labette,KS,residential,6896,3.7,3.7
29081,Harrison,MO,residential,4341,3.7,1.7
18053,Grant,IN,residential,6320,3.5,3.5
08123,Weld,CO,residential,3866,3.5,2.6
48209,Hays,TX,residential,8352,3.5,3.5
20021,Cherokee,KS,residential,6583,3.5,3.5
17001,Adams,IL,residential,7188,3.5,3.5
12113,Santa Rosa,FL,residential,6195,3.4,1.7
16069,Nez Perce,ID,residential,5237,3.4,3.4
38023,Divide,ND,residential,5374,3.3,3.3
08075,Logan,CO,residential,4742,3.3,0.6
38099,Walsh,ND,residential,7082,3.3,3.3
12099,Palm Beach,FL,residential,4927,3.3,2.1
48295,Lipscomb,TX,residential,3974,3.3,0.0
46063,Harding,SD,residential,6349,3.3,3.3
32011,Eureka,NV,residential,2418,3.3,0.0
48309,McLennan,TX,residential,9795,3.2,3.2
36089,St. Lawrence,NY,residential,4334,3.2,0.1
48305,Lynn,TX,residential,7432,3.2,3.2
06073,San Diego,CA,residential,5733,3.1,0.9
36017,Chenango,NY,residential,5785,3.1,2.6
48101,Cottle,TX,residential,6393,3.1,3.1
35029,Luna,NM,residential,5706,3.1,3.1
21101,Henderson,KY,residential,6032,3.0,3.0
55023,Crawford,WI,residential,3238,3.0,0.0
28101,Newton,MS,residential,3523,3.0,0.0
48497,Wise,TX,residential,8515,3.0,2.9
46037,Day,SD,residential,5575,3.0,3.0
54077,Preston,WV,residential,3200,2.9,0.0
05107,Phillips,AR,residential,3944,2.9,0.0
42039,Crawford,PA,residential,4171,2.9,0.2
36081,Queens,NY,residential,4903,2.9,1.0
36005,Bronx,NY,residential,4122,2.9,0.0
36067,Onondaga,NY,residential,4162,2.9,0.0
13141,Hancock,GA,residential,2433,2.9,0.0
48419,Shelby,TX,residential,2422,2.8,0.0
12101,Pasco,FL,residential,3517,2.8,0.0
06111,Ventura,CA,residential,8669,2.8,0.2
30091,Sheridan,MT,residential,4967,2.8,2.8
16027,Canyon,ID,residential,4474,2.7,2.5
30015,Chouteau,MT,residential,8271,2.6,2.6
48493,Wilson,TX,residential,5801,2.6,2.6
46029,Codington,SD,residential,7752,2.6,2.6
04019,Pima,AZ,residential,4821,2.6,1.8
28147,Walthall,MS,residential,2807,2.5,0.0
48253,Jones,TX,residential,6487,2.5,2.5
36043,Herkimer,NY,residential,4929,2.5,0.5
21017,Bourbon,KY,residential,5142,2.5,1.8
48149,Fayette,TX,residential,5561,2.5,2.0
31101,Keith,NE,residential,5654,2.5,0.2
29205,Shelby,MO,residential,4564,2.4,0.8
30005,Blaine,MT,residential,8601,2.4,2.4
36019,Clinton,NY,residential,4736,2.4,0.7
38093,Stutsman,ND,residential,5337,2.4,2.4
45055,Kershaw,SC,residential,2982,2.3,0.0
18055,Greene,IN,residential,6698,2.3,2.3
38083,Sheridan,ND,residential,5071,2.3,1.6
30057,Madison,MT,residential,6098,2.3,2.3
21213,Simpson,KY,residential,4468,2.3,2.3
06019,Fresno,CA,residential,12367,2.3,0.4
06059,Orange,CA,residential,3362,2.2,0.2
20157,Republic,KS,residential,6639,2.2,2.2
06049,Modoc,CA,residential,15263,2.2,2.2
26033,Chippewa,MI,residential,8477,2.2,2.2
37151,Randolph,NC,residential,3574,2.2,0.0
28011,Bolivar,MS,residential,6668,2.2,2.2
21161,Mason,KY,residential,5036,2.2,2.2
48331,Milam,TX,residential,5355,2.2,1.9
25027,Worcester,MA,residential,10700,2.2,1.1
48029,Bexar,TX,residential,4570,2.2,0.7
31031,Cherry,NE,residential,7026,2.2,2.2
27071,Koochiching,MN,residential,6628,2.2,2.2
48499,Wood,TX,residential,4625,2.2,1.0
29135,Moniteau,MO,residential,4063,2.2,1.7
36037,Genesee,NY,residential,4260,2.2,0.0
37125,Moore,NC,residential,3283,2.1,0.0
54069,Ohio,WV,residential,3169,2.1,0.0
17053,Ford,IL,residential,5329,2.1,1.9
27005,Becker,MN,residential,7886,2.1,2.1
21097,Harrison,KY,residential,6064,2.1,2.1
21009,Barren,KY,residential,5497,2.1,1.4
48293,Limestone,TX,residential,5267,2.0,2.0
40015,Caddo,OK,residential,6112,2.0,1.6
55135,Waupaca,WI,residential,4375,2.0,0.3
49027,Millard,UT,residential,3377,2.0,0.0
12121,Suwannee,FL,residential,2764,2.0,0.0
18183,Whitley,IN,residential,6729,2.0,2.0
30085,Roosevelt,MT,residential,6909,2.0,2.0
46123,Tripp,SD,residential,7165,2.0,2.0
17011,Bureau,IL,residential,5998,1.9,1.9
30099,Teton,MT,residential,6230,1.9,1.9
29091,Howell,MO,residential,3791,1.9,0.0
29041,Chariton,MO,residential,3652,1.9,0.0
18005,Bartholomew,IN,residential,4876,1.9,0.1
20141,Osborne,KS,residential,5791,1.9,1.1
08105,Rio Grande,CO,residential,4062,1.9,0.0
40081,Lincoln,OK,residential,5109,1.8,1.5
48277,Lamar,TX,residential,3861,1.8,0.0
29101,Johnson,MO,residential,4850,1.8,0.8
31063,Frontier,NE,residential,6018,1.8,1.8
36063,Niagara,NY,residential,5009,1.8,1.5
48367,Parker,TX,residential,6826,1.8,1.8
48071,Chambers,TX,residential,5409,1.8,1.2
28083,Leflore,MS,residential,2680,1.8,0.0
36093,Schenectady,NY,residential,5086,1.8,1.8
40145,Wagoner,OK,residential,4274,1.8,0.2
48401,Rusk,TX,residential,3483,1.8,0.0
24031,Montgomery,MD,residential,4535,1.8,0.6
55087,Outagamie,WI,residential,5775,1.8,0.0
06037,Los Angeles,CA,residential,4283,1.8,0.3
06021,Glenn,CA,residential,10703,1.7,1.7
08087,Morgan,CO,residential,4604,1.7,1.7
12039,Gadsden,FL,residential,3228,1.7,0.0
46013,Brown,SD,residential,5551,1.7,1.7
56031,Platte,WY,residential,5394,1.7,0.4
45073,Oconee,SC,residential,2272,1.7,0.0
46091,Marshall,SD,residential,7253,1.7,1.7
18049,Fulton,IN,residential,5263,1.7,1.7
28009,Benton,MS,residential,3426,1.7,0.0
06065,Riverside,CA,residential,5577,1.6,0.5
01105,Perry,AL,residential,3949,1.6,0.0
46105,Perkins,SD,residential,5013,1.6,1.6
12086,Miami-Dade,FL,residential,5560,1.6,0.5
08073,Lincoln,CO,residential,6179,1.6,1.6
48327,Menard,TX,residential,10721,1.6,1.6
27137,St. Louis,MN,residential,6282,1.6,1.6
21045,Casey,KY,residential,4869,1.6,1.5
40049,Garvin,OK,residential,4896,1.6,0.4
28067,Jones,MS,residential,3262,1.6,0.0
31001,Adams,NE,residential,6847,1.6,1.6
17077,Jackson,IL,residential,4315,1.6,1.2
20185,Stafford,KS,residential,7495,1.6,1.6
31125,Nance,NE,residential,6868,1.6,1.6
05037,Cross,AR,residential,4321,1.6,0.0
12011,Broward,FL,residential,5578,1.6,0.8
36029,Erie,NY,residential,4964,1.6,1.2
48165,Gaines,TX,residential,4000,1.6,0.0
18113,Noble,IN,residential,5727,1.6,1.6
55043,Grant,WI,residential,5864,1.5,1.1
39045,Fairfield,OH,residential,3976,1.5,0.0
36055,Monroe,NY,residential,2556,1.5,0.0
31109,Lancaster,NE,residential,7163,1.5,1.5
29147,Nodaway,MO,residential,5129,1.5,1.5
26099,Macomb,MI,residential,6427,1.5,1.5
18151,Steuben,IN,residential,5583,1.5,1.5
36027,Dutchess,NY,residential,3039,1.5,0.0
40047,Garfield,OK,residential,5759,1.5,1.5
21239,Woodford,KY,residential,3974,1.5,0.0
36021,Columbia,NY,residential,4861,1.5,0.4
40129,Roger Mills,OK,residential,9339,1.5,1.5
16051,Jefferson,ID,residential,3999,1.5,0.0
56035,Sublette,WY,residential,3929,1.5,0.2
06107,Tulare,CA,residential,4307,1.4,0.9
18181,White,IN,residential,10280,1.4,1.4
55123,Vernon,WI,residential,5290,1.4,0.1
13247,Rockdale,GA,residential,1640,1.4,0.0
45019,Charleston,SC,residential,7692,1.4,1.4
26163,Wayne,MI,residential,7249,1.4,1.4
40101,Muskogee,OK,residential,3851,1.4,0.0
29119,McDonald,MO,residential,3658,1.4,0.1
36009,Cattaraugus,NY,residential,5728,1.4,1.3
21087,Green,KY,residential,3675,1.4,0.0
18031,Decatur,IN,residential,7112,1.4,1.4
25001,Barnstable,MA,residential,15351,1.4,1.4
40133,Seminole,OK,residential,5277,1.4,1.2
05031,Craighead,AR,residential,3986,1.4,0.0
32013,Humboldt,NV,residential,3547,1.4,0.0
39005,Ashland,OH,residential,4213,1.4,0.0
20087,Jefferson,KS,residential,6740,1.4,1.4
39173,Wood,OH,residential,5834,1.3,1.0
48039,Brazoria,TX,residential,4045,1.3,0.0
30073,Pondera,MT,residential,7955,1.3,1.3
36105,Sullivan,NY,residential,6085,1.3,0.5
40103,Noble,OK,residential,4899,1.3,1.3
48185,Grimes,TX,residential,5805,1.3,1.3
21229,Washington,KY,residential,3593,1.3,0.0
20173,Sedgwick,KS,residential,7213,1.3,1.3
48121,Denton,TX,residential,5850,1.3,0.2
28091,Marion,MS,residential,2228,1.3,0.0
12115,Sarasota,FL,residential,3608,1.3,0.0
55021,Columbia,WI,residential,5009,1.3,1.1
29203,Shannon,MO,residential,3428,1.3,0.0
53061,Snohomish,WA,residential,2174,1.3,0.0
45009,Bamberg,SC,residential,4432,1.3,0.2
27141,Sherburne,MN,residential,6999,1.3,1.3
30047,Lake,MT,residential,4491,1.3,0.2
12103,Pinellas,FL,residential,5112,1.2,0.9
21137,Lincoln,KY,residential,5150,1.2,1.2
17075,Iroquois,IL,residential,4084,1.2,0.0
42019,Butler,PA,residential,4836,1.2,1.0
48257,Kaufman,TX,residential,5137,1.2,1.2
18093,Lawrence,IN,residential,6042,1.2,1.2
06083,Santa Barbara,CA,residential,4286,1.2,1.2
55121,Trempealeau,WI,residential,4581,1.2,0.6
20093,Kearny,KS,residential,5215,1.2,1.2
17193,White,IL,residential,3157,1.2,0.0
46053,Gregory,SD,residential,7122,1.2,1.2
17099,LaSalle,IL,residential,5113,1.2,1.2
20085,Jackson,KS,residential,7071,1.2,1.2
48359,Oldham,TX,residential,7026,1.1,1.1
37069,Franklin,NC,residential,4017,1.1,0.3
38015,Burleigh,ND,residential,5671,1.1,1.1
36059,Nassau,NY,residential,4210,1.1,0.0
29121,Macon,MO,residential,3983,1.1,0.0
18039,Elkhart,IN,residential,5847,1.1,1.0
45015,Berkeley,SC,residential,4640,1.1,0.4
18091,LaPorte,IN,residential,6282,1.1,1.1
37143,Perquimans,NC,residential,5441,1.1,1.1
17129,Menard,IL,residential,4126,1.1,0.0
20041,Dickinson,KS,residential,6607,1.1,1.1
17137,Morgan,IL,residential,4464,1.1,0.0
42117,Tioga,PA,residential,6886,1.1,0.7
26125,Oakland,MI,residential,7260,1.1,1.1
20119,Meade,KS,residential,6124,1.1,0.8
18011,Boone,IN,residential,6374,1.1,1.1
48495,Winkler,TX,residential,4885,1.1,1.1
17141,Ogle,IL,residential,7325,1.1,1.1
05023,Cleburne,AR,residential,3294,1.1,0.0
18157,Tippecanoe,IN,residential,6061,1.1,1.1
19107,Keokuk,IA,residential,3097,1.1,0.0
18127,Porter,IN,residential,6503,1.1,1.1
19065,Fayette,IA,residential,3321,1.1,0.0
05127,Scott,AR,residential,2481,1.1,0.0
19043,Clayton,IA,residential,2823,1.1,0.0
35009,Curry,NM,residential,7681,1.1,1.1
20183,Smith,KS,residential,5422,1.0,1.0
29051,Cole,MO,residential,4252,1.0,0.0
48001,Anderson,TX,residential,2743,1.0,0.0
31011,Boone,NE,residential,5977,1.0,1.0
21001,Adair,KY,residential,4561,1.0,0.3
29145,Newton,MO,residential,5679,1.0,0.7
20029,Cloud,KS,residential,6009,1.0,1.0
34023,Middlesex,NJ,residential,7181,1.0,0.9
29195,Saline,MO,residential,4323,1.0,0.4
55141,Wood,WI,residential,6810,1.0,1.0
38079,Rolette,ND,residential,4914,1.0,0.2
42029,Chester,PA,residential,3363,1.0,0.0
48255,Karnes,TX,residential,4808,1.0,0.7
31039,Cuming,NE,residential,7293,1.0,1.0
30011,Carter,MT,residential,8378,1.0,1.0
18095,Madison,IN,residential,5914,1.0,0.9
30087,Rosebud,MT,residential,6895,1.0,1.0
47109,McNairy,TN,residential,3068,1.0,0.0
28055,Issaquena,MS,residential,2317,1.0,0.0
36071,Orange,NY,residential,5125,1.0,0.2
47023,Chester,TN,residential,3061,1.0,0.0
20027,Clay,KS,residential,6221,1.0,1.0
36111,Ulster,NY,residential,1141,1.0,0.0
25021,Norfolk,MA,residential,11962,1.0,1.0
48051,Burleson,TX,residential,3984,1.0,0.0
45017,Calhoun,SC,residential,4658,1.0,0.9
21005,Anderson,KY,residential,6048,1.0,0.8
48451,Tom Green,TX,residential,7174,1.0,0.1
48325,Medina,TX,residential,3102,1.0,0.0
28099,Neshoba,MS,residential,3075,0.9,0.6
18131,Pulaski,IN,residential,5426,0.9,0.9
08001,Adams,CO,residential,3170,0.9,0.0
21135,Lewis,KY,residential,5683,0.9,0.9
04003,Cochise,AZ,residential,4658,0.9,0.2
28029,Copiah,MS,residential,1985,0.9,0.0
48355,Nueces,TX,residential,7855,0.9,0.9
48219,Hockley,TX,residential,3674,0.9,0.0
55099,Price,WI,residential,4563,0.9,0.4
36011,Cayuga,NY,residential,5066,0.9,0.1
31131,Otoe,NE,residential,6668,0.9,0.9
35005,Chaves,NM,residential,4520,0.9,0.8
05123,St. Francis,AR,residential,3577,0.9,0.0
47017,Carroll,TN,residential,3464,0.9,0.0
31027,Cedar,NE,residential,7477,0.9,0.9
21227,Warren,KY,residential,5318,0.9,0.2
21031,Butler,KY,residential,3005,0.9,0.0
31019,Buffalo,NE,residential,6994,0.9,0.9
48349,Navarro,TX,residential,5161,0.9,0.7
46011,Brookings,SD,residential,6058,0.9,0.9
29201,Scott,MO,residential,3528,0.9,0.0
17073,Henry,IL,residential,5696,0.9,0.9
21083,Graves,KY,residential,6459,0.9,0.9
46005,Beadle,SD,residential,5718,0.9,0.9
45057,Lancaster,SC,residential,3832,0.9,0.0
18121,Parke,IN,residential,4581,0.9,0.7
48021,Bastrop,TX,residential,4703,0.9,0.0
29115,Linn,MO,residential,4284,0.9,0.8
40059,Harper,OK,residential,4337,0.9,0.1
40041,Delaware,OK,residential,5749,0.9,0.5
45051,Horry,SC,residential,4694,0.9,0.2
04021,Pinal,AZ,residential,3959,0.9,0.0
21179,Nelson,KY,residential,3708,0.9,0.0
29199,Scotland,MO,residential,4649,0.9,0.0
17051,Fayette,IL,residential,4869,0.9,0.6
48201,Harris,TX,residential,4218,0.9,0.2
29029,Camden,MO,residential,4011,0.9,0.0
20015,Butler,KS,residential,7514,0.9,0.9
20171,Scott,KS,residential,6756,0.9,0.9
28061,Jasper,MS,residential,2487,0.9,0.0
48485,Wichita,TX,residential,7701,0.9,0.9
08013,Boulder,CO,residential,3175,0.9,0.0
26109,Menominee,MI,residential,6887,0.9,0.9
20195,Trego,KS,residential,6979,0.9,0.9
31167,Stanton,NE,residential,6543,0.9,0.9
27151,Swift,MN,residential,8484,0.9,0.9
20023,Cheyenne,KS,residential,5758,0.9,0.9
05013,Calhoun,AR,residential,2583,0.9,0.0
20059,Franklin,KS,residential,6609,0.9,0.9
46115,Spink,SD,residential,5784,0.9,0.9
27101,Murray,MN,residential,9330,0.9,0.9
26111,Midland,MI,residential,7648,0.9,0.9
40113,Osage,OK,residential,4668,0.8,0.6
46071,Jackson,SD,residential,7778,0.8,0.0
20115,Marion,KS,residential,8449,0.8,0.8
28057,Itawamba,MS,residential,1960,0.8,0.0
29123,Madison,MO,residential,3656,0.8,0.0
46079,Lake,SD,residential,6660,0.8,0.8
05065,Izard,AR,residential,2813,0.8,0.0
20095,Kingman,KS,residential,7299,0.8,0.8
26165,Wexford,MI,residential,7901,0.8,0.4
27165,Watonwan,MN,residential,8552,0.8,0.8
31165,Sioux,NE,residential,4785,0.8,0.8
20009,Barton,KS,residential,6774,0.8,0.8
31147,Richardson,NE,residential,7152,0.8,0.8
20047,Edwards,KS,residential,7086,0.8,0.8
48055,Caldwell,TX,residential,3542,0.8,0.0
31107,Knox,NE,residential,8414,0.8,0.8
08069,Larimer,CO,residential,4421,0.8,0.1
48335,Mitchell,TX,residential,4184,0.8,0.0
31097,Johnson,NE,residential,6334,0.8,0.8
31139,Pierce,NE,residential,8056,0.8,0.8
46067,Hutchinson,SD,residential,5979,0.8,0.8
40109,Oklahoma,OK,residential,5250,0.8,0.8
45083,Spartanburg,SC,residential,2744,0.8,0.0
10001,Kent,DE,residential,5762,0.8,0.8
39025,Clermont,OH,residential,5524,0.8,0.8
34019,Hunterdon,NJ,residential,6871,0.8,0.8
40093,Major,OK,residential,5033,0.8,0.0
26051,Gladwin,MI,residential,6703,0.8,0.8
35021,Harding,NM,residential,6360,0.8,0.8
31087,Hitchcock,NE,residential,6233,0.8,0.8
31077,Greeley,NE,residential,7173,0.8,0.8
20069,Gray,KS,residential,5818,0.8,0.8
31093,Howard,NE,residential,6552,0.8,0.8
31141,Platte,NE,residential,5607,0.8,0.8
28133,Sunflower,MS,residential,3816,0.8,0.0
18075,Jay,IN,residential,6010,0.8,0.8
29133,Mississippi,MO,residential,3747,0.8,0.0
42041,Cumberland,PA,residential,3993,0.8,0.0
29131,Miller,MO,residential,3285,0.8,0.0
13165,Jenkins,GA,residential,3528,0.8,0.0
19061,Dubuque,IA,residential,3251,0.8,0.0
12087,Monroe,FL,residential,7992,0.8,0.8
19153,Polk,IA,residential,5612,0.8,0.2
56003,Big Horn,WY,residential,4080,0.8,0.3
05009,Boone,AR,residential,4157,0.8,0.0
40057,Harmon,OK,residential,4495,0.7,0.7
26117,Montcalm,MI,residential,7559,0.7,0.7
40009,Beckham,OK,residential,5617,0.7,0.0
20003,Anderson,KS,residential,7562,0.7,0.7
39051,Fulton,OH,residential,5813,0.7,0.7
18137,Ripley,IN,residential,3098,0.7,0.0
20033,Comanche,KS,residential,6219,0.7,0.7
36069,Ontario,NY,residential,4546,0.7,0.7
27009,Benton,MN,residential,9621,0.7,0.7
17135,Montgomery,IL,residential,4274,0.7,0.7
39037,Darke,OH,residential,5940,0.7,0.4
18111,Newton,IN,residential,5353,0.7,0.7
27115,Pine,MN,residential,5406,0.7,0.6
46073,Jerauld,SD,residential,7954,0.7,0.7
31185,York,NE,residential,18869,0.7,0.7
01005,Barbour,AL,residential,3574,0.7,0.0
21143,Lyon,KY,residential,5593,0.7,0.7
36047,Kings,NY,residential,6666,0.7,0.3
13099,Early,GA,residential,3909,0.7,0.0
42133,York,PA,residential,4369,0.7,0.1
28119,Quitman,MS,residential,3072,0.7,0.0
17091,Kankakee,IL,residential,4535,0.7,0.7
48175,Goliad,TX,residential,4704,0.7,0.7
33015,Rockingham,NH,residential,8333,0.7,0.7
33011,Hillsborough,NH,residential,7147,0.7,0.7
29023,Butler,MO,residential,3063,0.7,0.0
42005,Armstrong,PA,residential,4622,0.7,0.6
21049,Clark,KY,residential,5367,0.7,0.5
39011,Auglaize,OH,residential,5208,0.7,0.7
12021,Collier,FL,residential,3730,0.7,0.0
25017,Middlesex,MA,residential,10645,0.7,0.7
38091,Steele,ND,residential,6730,0.7,0.7
48089,Colorado,TX,residential,5623,0.7,0.6
26005,Allegan,MI,residential,6042,0.7,0.7
16071,Oneida,ID,residential,2173,0.7,0.0
05135,Sharp,AR,residential,3356,0.7,0.2
18025,Crawford,IN,residential,2377,0.7,0.0
21191,Pendleton,KY,residential,2233,0.7,0.0
08109,Saguache,CO,residential,1424,0.7,0.0
55115,Shawano,WI,residential,5403,0.7,0.3
55073,Marathon,WI,residential,4368,0.7,0.0
55019,Clark,WI,residential,4298,0.7,0.0
17043,DuPage,IL,residential,4646,0.7,0.3
48113,Dallas,TX,residential,8057,0.7,0.6
18023,Clinton,IN,residential,6586,0.7,0.7
27027,Clay,MN,residential,10794,0.7,0.7
12081,Manatee,FL,residential,5076,0.7,0.1
47069,Hardeman,TN,residential,3244,0.7,0.0
21207,Russell,KY,residential,4048,0.7,0.0
18175,Washington,IN,residential,4916,0.7,0.7
27033,Cottonwood,MN,residential,9762,0.7,0.7
13067,Cobb,GA,residential,2817,0.7,0.0
17021,Christian,IL,residential,4276,0.7,0.0
55071,Manitowoc,WI,residential,5875,0.7,0.7
48291,Liberty,TX,residential,3719,0.7,0.0
13221,Oglethorpe,GA,residential,3406,0.7,0.0
36053,Madison,NY,residential,4834,0.7,0.3
17107,Logan,IL,residential,4412,0.7,0.6
13175,Laurens,GA,residential,3524,0.7,0.0
19015,Boone,IA,residential,3431,0.7,0.0
36035,Fulton,NY,residential,3842,0.7,0.0
18061,Harrison,IN,residential,4988,0.7,0.1
48087,Collingsworth,TX,residential,5166,0.7,0.7
21183,Ohio,KY,residential,4829,0.7,0.6
29229,Wright,MO,residential,4351,0.6,0.2
38013,Burke,ND,residential,7578,0.6,0.6
26081,Kent,MI,residential,7396,0.6,0.6
45075,Orangeburg,SC,residential,5092,0.6,0.4
09001,Fairfield,CT,residential,8305,0.6,0.6
18037,Dubois,IN,residential,5694,0.6,0.6
19173,Taylor,IA,residential,3372,0.6,0.0
28153,Wayne,MS,residential,2832,0.6,0.0
27001,Aitkin,MN,residential,6530,0.6,0.6
27169,Winona,MN,residential,8433,0.6,0.6
27089,Marshall,MN,residential,7708,0.6,0.6
19047,Crawford,IA,residential,3842,0.6,0.0
31105,Kimball,NE,residential,8602,0.6,0.6
53073,Whatcom,WA,residential,4907,0.6,0.2
36049,Lewis,NY,residential,4693,0.6,0.2
23017,Oxford,ME,residential,5391,0.6,0.6
42129,Westmoreland,PA,residential,639,0.6,0.0
19045,Clinton,IA,residential,2871,0.6,0.0
12083,Marion,FL,residential,3326,0.6,0.0
54037,Jefferson,WV,residential,4784,0.6,0.0
37179,Union,NC,residential,3924,0.6,0.0
55119,Taylor,WI,residential,4439,0.6,0.5
39147,Seneca,OH,residential,6433,0.6,0.6
48015,Austin,TX,residential,3805,0.6,0.0
18085,Kosciusko,IN,residential,5565,0.6,0.6
45089,Williamsburg,SC,residential,2178,0.6,0.0
48471,Walker,TX,residential,3397,0.6,0.0
29141,Morgan,MO,residential,4227,0.6,0.1
27059,Isanti,MN,residential,6854,0.6,0.6
39023,Clark,OH,residential,4525,0.6,0.2
12051,Hendry,FL,residential,2464,0.6,0.0
28019,Choctaw,MS,residential,2298,0.6,0.0
48313,Madison,TX,residential,3889,0.6,0.0
18051,Gibson,IN,residential,5931,0.6,0.6
01125,Tuscaloosa,AL,residential,2839,0.6,0.0
29217,Vernon,MO,residential,4587,0.6,0.3
53063,Spokane,WA,residential,3196,0.6,0.3
19093,Ida,IA,residential,3428,0.6,0.0
48093,Comanche,TX,residential,3814,0.6,0.0
48377,Presidio,TX,residential,4100,0.6,0.0
41005,Clackamas,OR,residential,2887,0.6,0.0
05145,White,AR,residential,3717,0.6,0.0
29071,Franklin,MO,residential,3590,0.6,0.0
05113,Polk,AR,residential,2433,0.6,0.0
48287,Lee,TX,residential,3727,0.6,0.0
17115,Macon,IL,residential,4286,0.6,0.0
42015,Bradford,PA,residential,6957,0.6,0.6
28051,Holmes,MS,residential,1838,0.6,0.0
36007,Broome,NY,residential,3295,0.5,0.0
05055,Greene,AR,residential,4210,0.5,0.1
53033,King,WA,residential,3388,0.5,0.0
48473,Waller,TX,residential,3094,0.5,0.0
51175,Southampton,VA,residential,4713,0.5,0.1
