fips,county_name,state_abbr,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
27021,Cass,MN,7338,3.7,3.7
18149,Starke,IN,5623,3.7,3.7
20099,Labette,KS,6896,3.7,3.7
29081,Harrison,MO,4341,3.7,1.7
18053,Grant,IN,6320,3.5,3.5
08123,Weld,CO,3866,3.5,2.6
48209,Hays,TX,8352,3.5,3.5
20021,Cherokee,KS,6583,3.5,3.5
17001,Adams,IL,7188,3.5,3.5
12113,Santa Rosa,FL,6195,3.4,1.7
16069,Nez Perce,ID,5237,3.4,3.4
38023,Divide,ND,5374,3.3,3.3
08075,Logan,CO,4742,3.3,0.6
38099,Walsh,ND,7082,3.3,3.3
12099,Palm Beach,FL,4927,3.3,2.1
48295,Lipscomb,TX,3974,3.3,0.0
46063,Harding,SD,6349,3.3,3.3
32011,Eureka,NV,2418,3.3,0.0
48309,McLennan,TX,9795,3.2,3.2
36089,St. Lawrence,NY,4334,3.2,0.1
48305,Lynn,TX,7432,3.2,3.2
06073,San Diego,CA,5733,3.1,0.9
36017,Chenango,NY,5785,3.1,2.6
48101,Cottle,TX,6393,3.1,3.1
35029,Luna,NM,5706,3.1,3.1
21101,Henderson,KY,6032,3.0,3.0
55023,Crawford,WI,3238,3.0,0.0
28101,Newton,MS,3523,3.0,0.0
48497,Wise,TX,8515,3.0,2.9
46037,Day,SD,5575,3.0,3.0
54077,Preston,WV,3200,2.9,0.0
05107,Phillips,AR,3944,2.9,0.0
42039,Crawford,PA,4171,2.9,0.2
36081,Queens,NY,4903,2.9,1.0
12101,Pasco,FL,3496,2.9,0.0
36005,Bronx,NY,4122,2.9,0.0
36067,Onondaga,NY,4162,2.9,0.0
13141,Hancock,GA,2433,2.9,0.0
48419,Shelby,TX,2422,2.8,0.0
06111,Ventura,CA,8669,2.8,0.2
30091,Sheridan,MT,4967,2.8,2.8
16027,Canyon,ID,4474,2.7,2.5
36073,Orleans,NY,6238,2.6,2.6
30015,Chouteau,MT,8271,2.6,2.6
48493,Wilson,TX,5801,2.6,2.6
46029,Codington,SD,7752,2.6,2.6
04019,Pima,AZ,4821,2.6,1.8
28147,Walthall,MS,2807,2.5,0.0
48253,Jones,TX,6487,2.5,2.5
36043,Herkimer,NY,4929,2.5,0.5
21017,Bourbon,KY,5142,2.5,1.8
48149,Fayette,TX,5561,2.5,2.0
31101,Keith,NE,5654,2.5,0.2
29205,Shelby,MO,4564,2.4,0.8
30005,Blaine,MT,8601,2.4,2.4
36019,Clinton,NY,4736,2.4,0.7
38093,Stutsman,ND,5337,2.4,2.4
45055,Kershaw,SC,2982,2.3,0.0
18055,Greene,IN,6698,2.3,2.3
38083,Sheridan,ND,5071,2.3,1.6
30057,Madison,MT,6098,2.3,2.3
21213,Simpson,KY,4468,2.3,2.3
06019,Fresno,CA,12367,2.3,0.4
06059,Orange,CA,3362,2.2,0.2
20157,Republic,KS,6639,2.2,2.2
06049,Modoc,CA,15263,2.2,2.2
26033,Chippewa,MI,8477,2.2,2.2
37151,Randolph,NC,3574,2.2,0.0
28011,Bolivar,MS,6668,2.2,2.2
21161,Mason,KY,5036,2.2,2.2
26099,Macomb,MI,6427,2.2,1.5
48331,Milam,TX,5355,2.2,1.9
25027,Worcester,MA,10700,2.2,1.1
48029,Bexar,TX,4570,2.2,0.7
31031,Cherry,NE,7026,2.2,2.2
27071,Koochiching,MN,6628,2.2,2.2
48499,Wood,TX,4625,2.2,1.0
29135,Moniteau,MO,4063,2.2,1.7
36037,Genesee,NY,4260,2.2,0.0
37125,Moore,NC,3283,2.1,0.0
54069,Ohio,WV,3169,2.1,0.0
17053,Ford,IL,5329,2.1,1.9
27005,Becker,MN,7886,2.1,2.1
21097,Harrison,KY,6064,2.1,2.1
21009,Barren,KY,5497,2.1,1.4
48293,Limestone,TX,5267,2.0,2.0
40015,Caddo,OK,6112,2.0,1.6
55135,Waupaca,WI,4375,2.0,0.3
49027,Millard,UT,3377,2.0,0.0
12121,Suwannee,FL,2764,2.0,0.0
18183,Whitley,IN,6729,2.0,2.0
30085,Roosevelt,MT,6909,2.0,2.0
46123,Tripp,SD,7165,2.0,2.0
17011,Bureau,IL,5998,1.9,1.9
30099,Teton,MT,6230,1.9,1.9
29091,Howell,MO,3791,1.9,0.0
29041,Chariton,MO,3652,1.9,0.0
18005,Bartholomew,IN,4876,1.9,0.1
20141,Osborne,KS,5791,1.9,1.1
08105,Rio Grande,CO,4062,1.9,0.0
40081,Lincoln,OK,5109,1.8,1.5
48277,Lamar,TX,3861,1.8,0.0
29101,Johnson,MO,4850,1.8,0.8
31063,Frontier,NE,6018,1.8,1.8
36063,Niagara,NY,5009,1.8,1.5
48367,Parker,TX,6826,1.8,1.8
48071,Chambers,TX,5409,1.8,1.2
28083,Leflore,MS,2680,1.8,0.0
36093,Schenectady,NY,5086,1.8,1.8
40145,Wagoner,OK,4274,1.8,0.2
48401,Rusk,TX,3483,1.8,0.0
24031,Montgomery,MD,4535,1.8,0.6
55087,Outagamie,WI,5775,1.8,0.0
06037,Los Angeles,CA,4283,1.8,0.3
06021,Glenn,CA,10703,1.7,1.7
08087,Morgan,CO,4604,1.7,1.7
12039,Gadsden,FL,3228,1.7,0.0
46013,Brown,SD,5551,1.7,1.7
56031,Platte,WY,5394,1.7,0.4
45073,Oconee,SC,2272,1.7,0.0
46091,Marshall,SD,7253,1.7,1.7
18049,Fulton,IN,5263,1.7,1.7
28009,Benton,MS,3426,1.7,0.0
06065,Riverside,CA,5577,1.6,0.5
01105,Perry,AL,3949,1.6,0.0
46105,Perkins,SD,5013,1.6,1.6
12086,Miami-Dade,FL,5560,1.6,0.5
08073,Lincoln,CO,6179,1.6,1.6
48327,Menard,TX,10721,1.6,1.6
27137,St. Louis,MN,6282,1.6,1.6
21045,Casey,KY,4869,1.6,1.5
40049,Garvin,OK,4896,1.6,0.4
28067,Jones,MS,3262,1.6,0.0
31001,Adams,NE,6847,1.6,1.6
17077,Jackson,IL,4315,1.6,1.2
20185,Stafford,KS,7495,1.6,1.6
31125,Nance,NE,6868,1.6,1.6
05037,Cross,AR,4321,1.6,0.0
12011,Broward,FL,5578,1.6,0.8
36029,Erie,NY,4964,1.6,1.2
48165,Gaines,TX,4000,1.6,0.0
18113,Noble,IN,5727,1.6,1.6
55043,Grant,WI,5864,1.5,1.1
18003,Allen,IN,7310,1.5,1.5
39045,Fairfield,OH,3976,1.5,0.0
36055,Monroe,NY,2556,1.5,0.0
31109,Lancaster,NE,7163,1.5,1.5
29147,Nodaway,MO,5129,1.5,1.5
18151,Steuben,IN,5583,1.5,1.5
36027,Dutchess,NY,3039,1.5,0.0
40047,Garfield,OK,5759,1.5,1.5
21239,Woodford,KY,3974,1.5,0.0
36021,Columbia,NY,4861,1.5,0.4
40129,Roger Mills,OK,9339,1.5,1.5
16051,Jefferson,ID,3999,1.5,0.0
56035,Sublette,WY,3929,1.5,0.2
06107,Tulare,CA,4307,1.4,0.9
18181,White,IN,10280,1.4,1.4
48113,Dallas,TX,8504,1.4,1.1
55123,Vernon,WI,5290,1.4,0.1
13247,Rockdale,GA,1640,1.4,0.0
45019,Charleston,SC,7692,1.4,1.4
26163,Wayne,MI,7249,1.4,1.4
40101,Muskogee,OK,3851,1.4,0.0
29119,McDonald,MO,3658,1.4,0.1
36009,Cattaraugus,NY,5728,1.4,1.3
21087,Green,KY,3675,1.4,0.0
18031,Decatur,IN,7112,1.4,1.4
25001,Barnstable,MA,15351,1.4,1.4
40133,Seminole,OK,5277,1.4,1.2
05031,Craighead,AR,3986,1.4,0.0
32013,Humboldt,NV,3547,1.4,0.0
39005,Ashland,OH,4213,1.4,0.0
20087,Jefferson,KS,6740,1.4,1.4
39173,Wood,OH,5834,1.3,1.0
21141,Logan,KY,7909,1.3,1.3
48039,Brazoria,TX,4045,1.3,0.0
25009,Essex,MA,11067,1.3,1.3
30073,Pondera,MT,7955,1.3,1.3
36105,Sullivan,NY,6085,1.3,0.5
40103,Noble,OK,4899,1.3,1.3
48185,Grimes,TX,5805,1.3,1.3
21229,Washington,KY,3593,1.3,0.0
20173,Sedgwick,KS,7213,1.3,1.3
48121,Denton,TX,5850,1.3,0.2
28091,Marion,MS,2228,1.3,0.0
12115,Sarasota,FL,3608,1.3,0.0
55021,Columbia,WI,5009,1.3,1.1
29203,Shannon,MO,3428,1.3,0.0
53061,Snohomish,WA,2174,1.3,0.0
45009,Bamberg,SC,4432,1.3,0.2
27141,Sherburne,MN,6999,1.3,1.3
30047,Lake,MT,4491,1.3,0.2
12103,Pinellas,FL,5112,1.2,0.9
21137,Lincoln,KY,5150,1.2,1.2
17075,Iroquois,IL,4084,1.2,0.0
42019,Butler,PA,4836,1.2,1.0
48257,Kaufman,TX,5137,1.2,1.2
18093,Lawrence,IN,6042,1.2,1.2
06083,Santa Barbara,CA,4286,1.2,1.2
55121,Trempealeau,WI,4581,1.2,0.6
36011,Cayuga,NY,5066,1.2,0.1
20093,Kearny,KS,5215,1.2,1.2
17193,White,IL,3157,1.2,0.0
46053,Gregory,SD,7122,1.2,1.2
17099,LaSalle,IL,5113,1.2,1.2
20085,Jackson,KS,7071,1.2,1.2
48359,Oldham,TX,7026,1.1,1.1
37069,Franklin,NC,4017,1.1,0.3
38015,Burleigh,ND,5671,1.1,1.1
36059,Nassau,NY,4210,1.1,0.0
29121,Macon,MO,3983,1.1,0.0
18039,Elkhart,IN,5847,1.1,1.0
45015,Berkeley,SC,4640,1.1,0.4
18091,LaPorte,IN,6282,1.1,1.1
37143,Perquimans,NC,5441,1.1,1.1
17129,Menard,IL,4126,1.1,0.0
20041,Dickinson,KS,6607,1.1,1.1
17137,Morgan,IL,4464,1.1,0.0
42117,Tioga,PA,6886,1.1,0.7
26125,Oakland,MI,7260,1.1,1.1
20119,Meade,KS,6124,1.1,0.8
39171,Williams,OH,6763,1.1,1.1
18011,Boone,IN,6374,1.1,1.1
48495,Winkler,TX,4885,1.1,1.1
17141,Ogle,IL,7325,1.1,1.1
05023,Cleburne,AR,3294,1.1,0.0
19107,Keokuk,IA,3097,1.1,0.0
18127,Porter,IN,6503,1.1,1.1
19065,Fayette,IA,3321,1.1,0.0
05127,Scott,AR,2481,1.1,0.0
19043,Clayton,IA,2823,1.1,0.0
35009,Curry,NM,7681,1.1,1.1
20183,Smith,KS,5422,1.0,1.0
29051,Cole,MO,4252,1.0,0.0
48001,Anderson,TX,2743,1.0,0.0
31011,Boone,NE,5977,1.0,1.0
21001,Adair,KY,4561,1.0,0.3
29145,Newton,MO,5679,1.0,0.7
20029,Cloud,KS,6009,1.0,1.0
34023,Middlesex,NJ,7181,1.0,0.9
29195,Saline,MO,4323,1.0,0.4
55141,Wood,WI,6810,1.0,1.0
38079,Rolette,ND,4914,1.0,0.2
42029,Chester,PA,3363,1.0,0.0
48255,Karnes,TX,4808,1.0,0.7
31039,Cuming,NE,7293,1.0,1.0
30011,Carter,MT,8378,1.0,1.0
21207,Russell,KY,6521,1.0,0.3
18095,Madison,IN,5914,1.0,0.9
30087,Rosebud,MT,6895,1.0,1.0
47109,McNairy,TN,3068,1.0,0.0
28055,Issaquena,MS,2317,1.0,0.0
48355,Nueces,TX,7199,1.0,0.9
36071,Orange,NY,5125,1.0,0.2
47023,Chester,TN,3061,1.0,0.0
20027,Clay,KS,6221,1.0,1.0
48201,Harris,TX,4193,1.0,0.2
36111,Ulster,NY,1141,1.0,0.0
25021,Norfolk,MA,11962,1.0,1.0
48051,Burleson,TX,3984,1.0,0.0
01003,Baldwin,AL,7951,1.0,0.8
45017,Calhoun,SC,4658,1.0,0.9
21005,Anderson,KY,6048,1.0,0.8
48451,Tom Green,TX,7174,1.0,0.1
48325,Medina,TX,3102,1.0,0.0
28099,Neshoba,MS,3075,0.9,0.6
18131,Pulaski,IN,5426,0.9,0.9
08001,Adams,CO,3170,0.9,0.0
21135,Lewis,KY,5683,0.9,0.9
04003,Cochise,AZ,4658,0.9,0.2
28029,Copiah,MS,1985,0.9,0.0
48219,Hockley,TX,3674,0.9,0.0
55099,Price,WI,4563,0.9,0.4
31131,Otoe,NE,6668,0.9,0.9
35005,Chaves,NM,4520,0.9,0.8
05123,St. Francis,AR,3577,0.9,0.0
47017,Carroll,TN,3464,0.9,0.0
31027,Cedar,NE,7477,0.9,0.9
21227,Warren,KY,5318,0.9,0.2
21031,Butler,KY,3005,0.9,0.0
31019,Buffalo,NE,6994,0.9,0.9
48349,Navarro,TX,5161,0.9,0.7
46011,Brookings,SD,6058,0.9,0.9
29201,Scott,MO,3528,0.9,0.0
17073,Henry,IL,5696,0.9,0.9
21083,Graves,KY,6459,0.9,0.9
46005,Beadle,SD,5718,0.9,0.9
45057,Lancaster,SC,3832,0.9,0.0
18121,Parke,IN,4581,0.9,0.7
48021,Bastrop,TX,4703,0.9,0.0
29115,Linn,MO,4284,0.9,0.8
40059,Harper,OK,4337,0.9,0.1
40041,Delaware,OK,5749,0.9,0.5
45051,Horry,SC,4694,0.9,0.2
04021,Pinal,AZ,3959,0.9,0.0
21179,Nelson,KY,3708,0.9,0.0
29199,Scotland,MO,4649,0.9,0.0
17051,Fayette,IL,4869,0.9,0.6
29029,Camden,MO,4011,0.9,0.0
20015,Butler,KS,7514,0.9,0.9
20171,Scott,KS,6756,0.9,0.9
28061,Jasper,MS,2487,0.9,0.0
48485,Wichita,TX,7701,0.9,0.9
08013,Boulder,CO,3175,0.9,0.0
26109,Menominee,MI,6887,0.9,0.9
20195,Trego,KS,6979,0.9,0.9
31167,Stanton,NE,6543,0.9,0.9
27151,Swift,MN,8484,0.9,0.9
20023,Cheyenne,KS,5758,0.9,0.9
05013,Calhoun,AR,2583,0.9,0.0
20059,Franklin,KS,6609,0.9,0.9
46115,Spink,SD,5784,0.9,0.9
27101,Murray,MN,9330,0.9,0.9
26111,Midland,MI,7648,0.9,0.9
40113,Osage,OK,4668,0.8,0.6
46071,Jackson,SD,7778,0.8,0.0
20115,Marion,KS,8449,0.8,0.8
28057,Itawamba,MS,1960,0.8,0.0
29123,Madison,MO,3656,0.8,0.0
46079,Lake,SD,6660,0.8,0.8
05065,Izard,AR,2813,0.8,0.0
20095,Kingman,KS,7299,0.8,0.8
26165,Wexford,MI,7901,0.8,0.4
27165,Watonwan,MN,8552,0.8,0.8
31165,Sioux,NE,4785,0.8,0.8
20009,Barton,KS,6774,0.8,0.8
19153,Polk,IA,5537,0.8,0.2
31147,Richardson,NE,7152,0.8,0.8
20047,Edwards,KS,7086,0.8,0.8
48055,Caldwell,TX,3542,0.8,0.0
31107,Knox,NE,8414,0.8,0.8
08069,Larimer,CO,4421,0.8,0.1
48335,Mitchell,TX,4184,0.8,0.0
31097,Johnson,NE,6334,0.8,0.8
31139,Pierce,NE,8056,0.8,0.8
46067,Hutchinson,SD,5979,0.8,0.8
40109,Oklahoma,OK,5250,0.8,0.8
45083,Spartanburg,SC,2744,0.8,0.0
10001,Kent,DE,5762,0.8,0.8
39025,Clermont,OH,5524,0.8,0.8
34019,Hunterdon,NJ,6871,0.8,0.8
40093,Major,OK,5033,0.8,0.0
26051,Gladwin,MI,6703,0.8,0.8
35021,Harding,NM,6360,0.8,0.8
31087,Hitchcock,NE,6233,0.8,0.8
31077,Greeley,NE,7173,0.8,0.8
20069,Gray,KS,5818,0.8,0.8
31093,Howard,NE,6552,0.8,0.8
31141,Platte,NE,5607,0.8,0.8
28133,Sunflower,MS,3816,0.8,0.0
18075,Jay,IN,6010,0.8,0.8
29133,Mississippi,MO,3747,0.8,0.0
42041,Cumberland,PA,3993,0.8,0.0
29131,Miller,MO,3285,0.8,0.0
13165,Jenkins,GA,3528,0.8,0.0
19061,Dubuque,IA,3251,0.8,0.0
12087,Monroe,FL,7992,0.8,0.8
56003,Big Horn,WY,4080,0.8,0.3
05009,Boone,AR,4157,0.8,0.0
40057,Harmon,OK,4495,0.7,0.7
26117,Montcalm,MI,7559,0.7,0.7
40009,Beckham,OK,5617,0.7,0.0
20003,Anderson,KS,7562,0.7,0.7
39051,Fulton,OH,5813,0.7,0.7
18137,Ripley,IN,3098,0.7,0.0
20033,Comanche,KS,6219,0.7,0.7
36069,Ontario,NY,4546,0.7,0.7
27009,Benton,MN,9621,0.7,0.7
17043,DuPage,IL,5359,0.7,0.4
17135,Montgomery,IL,4274,0.7,0.7
39037,Darke,OH,5940,0.7,0.4
18111,Newton,IN,5353,0.7,0.7
27115,Pine,MN,5406,0.7,0.6
46073,Jerauld,SD,7954,0.7,0.7
31185,York,NE,18869,0.7,0.7
01005,Barbour,AL,3574,0.7,0.0
21143,Lyon,KY,5593,0.7,0.7
36047,Kings,NY,6666,0.7,0.3
13099,Early,GA,3909,0.7,0.0
42133,York,PA,4369,0.7,0.1
28119,Quitman,MS,3072,0.7,0.0
17091,Kankakee,IL,4535,0.7,0.7
48175,Goliad,TX,4704,0.7,0.7
33015,Rockingham,NH,8333,0.7,0.7
33011,Hillsborough,NH,7147,0.7,0.7
29023,Butler,MO,3063,0.7,0.0
42005,Armstrong,PA,4622,0.7,0.6
21049,Clark,KY,5367,0.7,0.5
39011,Auglaize,OH,5208,0.7,0.7
12021,Collier,FL,3730,0.7,0.0
25017,Middlesex,MA,10645,0.7,0.7
38091,Steele,ND,6730,0.7,0.7
48089,Colorado,TX,5623,0.7,0.6
26005,Allegan,MI,6042,0.7,0.7
16071,Oneida,ID,2173,0.7,0.0
05135,Sharp,AR,3356,0.7,0.2
18025,Crawford,IN,2377,0.7,0.0
21191,Pendleton,KY,2233,0.7,0.0
08109,Saguache,CO,1424,0.7,0.0
53073,Whatcom,WA,4862,0.7,0.2
55115,Shawano,WI,5403,0.7,0.3
55073,Marathon,WI,4368,0.7,0.0
55019,Clark,WI,4298,0.7,0.0
18023,Clinton,IN,6586,0.7,0.7
27027,Clay,MN,10794,0.7,0.7
12081,Manatee,FL,5076,0.7,0.1
47069,Hardeman,TN,3244,0.7,0.0
18175,Washington,IN,4916,0.7,0.7
27033,Cottonwood,MN,9762,0.7,0.7
13067,Cobb,GA,2817,0.7,0.0
17021,Christian,IL,4276,0.7,0.0
55071,Manitowoc,WI,5875,0.7,0.7
48291,Liberty,TX,3719,0.7,0.0
13221,Oglethorpe,GA,3406,0.7,0.0
36053,Madison,NY,4834,0.7,0.3
17107,Logan,IL,4412,0.7,0.6
13175,Laurens,GA,3524,0.7,0.0
19015,Boone,IA,3431,0.7,0.0
36035,Fulton,NY,3842,0.7,0.0
18061,Harrison,IN,4988,0.7,0.1
48087,Collingsworth,TX,5166,0.7,0.7
21183,Ohio,KY,4829,0.7,0.6
29229,Wright,MO,4351,0.6,0.2
08041,El Paso,CO,6096,0.6,0.6
38013,Burke,ND,7578,0.6,0.6
26081,Kent,MI,7396,0.6,0.6
45075,Orangeburg,SC,5092,0.6,0.4
09001,Fairfield,CT,8305,0.6,0.6
18037,Dubois,IN,5694,0.6,0.6
19173,Taylor,IA,3372,0.6,0.0
28153,Wayne,MS,2832,0.6,0.0
27001,Aitkin,MN,6530,0.6,0.6
27169,Winona,MN,8433,0.6,0.6
27089,Marshall,MN,7708,0.6,0.6
19047,Crawford,IA,3842,0.6,0.0
31105,Kimball,NE,8602,0.6,0.6
36049,Lewis,NY,4693,0.6,0.2
23017,Oxford,ME,5391,0.6,0.6
42129,Westmoreland,PA,639,0.6,0.0
19045,Clinton,IA,2871,0.6,0.0
53063,Spokane,WA,3190,0.6,0.3
21125,Laurel,KY,3964,0.6,0.0
37123,Montgomery,NC,4235,0.6,0.1
12083,Marion,FL,3326,0.6,0.0
54037,Jefferson,WV,4784,0.6,0.0
37179,Union,NC,3924,0.6,0.0
55119,Taylor,WI,4439,0.6,0.5
20155,Reno,KS,7703,0.6,0.6
39147,Seneca,OH,6433,0.6,0.6
48015,Austin,TX,3805,0.6,0.0
18085,Kosciusko,IN,5565,0.6,0.6
45089,Williamsburg,SC,2178,0.6,0.0
48471,Walker,TX,3397,0.6,0.0
29141,Morgan,MO,4227,0.6,0.1
27059,Isanti,MN,6854,0.6,0.6
39023,Clark,OH,4525,0.6,0.2
12051,Hendry,FL,2464,0.6,0.0
28019,Choctaw,MS,2298,0.6,0.0
48313,Madison,TX,3889,0.6,0.0
18051,Gibson,IN,5931,0.6,0.6
01125,Tuscaloosa,AL,2839,0.6,0.0
12015,Charlotte,FL,2488,0.6,0.0
37071,Gaston,NC,4550,0.6,0.5
29217,Vernon,MO,4587,0.6,0.3
19093,Ida,IA,3428,0.6,0.0
48093,Comanche,TX,3814,0.6,0.0
48377,Presidio,TX,4100,0.6,0.0
41005,Clackamas,OR,2887,0.6,0.0
05145,White,AR,3717,0.6,0.0
29071,Franklin,MO,3590,0.6,0.0
05113,Polk,AR,2433,0.6,0.0
48287,Lee,TX,3727,0.6,0.0
17115,Macon,IL,4286,0.6,0.0
42015,Bradford,PA,6957,0.6,0.6
13121,Fulton,GA,3065,0.6,0.0
28051,Holmes,MS,1838,0.6,0.0
36007,Broome,NY,3295,0.5,0.0
05055,Greene,AR,4210,0.5,0.1
53033,King,WA,3388,0.5,0.0
47157,Shelby,TN,4025,0.5,0.1
48473,Waller,TX,3094,0.5,0.0
51175,Southampton,VA,4713,0.5,0.1
55095,Polk,WI,5145,0.5,0.5
29017,Bollinger,MO,2663,0.5,0.0
26059,Hillsdale,MI,8311,0.5,0.5
48181,Grayson,TX,7159,0.5,0.5
01049,DeKalb,AL,4095,0.5,0.0
05015,Carroll,AR,3641,0.5,0.0
27153,Todd,MN,7933,0.5,0.2
21145,McCracken,KY,5665,0.5,0.5
26019,Benzie,MI,9315,0.5,0.5
17005,Bond,IL,4020,0.5,0.0
39127,Perry,OH,4553,0.5,0.0
18021,Clay,IN,5209,0.5,0.5
48455,Trinity,TX,2967,0.5,0.0
29083,Henry,MO,3858,0.5,0.0
42085,Mercer,PA,5041,0.5,0.4
31161,Sheridan,NE,5436,0.5,0.5
42055,Franklin,PA,4436,0.5,0.2
28109,Pearl River,MS,3050,0.5,0.0
36033,Franklin,NY,4159,0.5,0.0
12133,Washington,FL,3548,0.5,0.3
19097,Jackson,IA,2514,0.5,0.0
55057,Juneau,WI,4949,0.5,0.5
41017,Deschutes,OR,3542,0.5,0.0
05007,Benton,AR,4987,0.5,0.3
29161,Phelps,MO,4392,0.5,0.2
48457,Tyler,TX,2805,0.5,0.0
19119,Lyon,IA,3335,0.5,0.0
39099,Mahoning,OH,4386,0.5,0.3
53005,Benton,WA,3248,0.5,0.0
27095,Mille Lacs,MN,5954,0.5,0.5
13031,Bulloch,GA,4979,0.5,0.4
17023,Clark,IL,4218,0.5,0.0
04013,Maricopa,AZ,3026,0.5,0.0
21181,Nicholas,KY,4322,0.5,0.0
20149,Pottawatomie,KS,7925,0.5,0.5
28105,Oktibbeha,MS,5132,0.5,0.4
19103,Johnson,IA,2892,0.5,0.0
01039,Covington,AL,2840,0.5,0.0
12075,Levy,FL,1961,0.5,0.0
18109,Morgan,IN,5336,0.5,0.4
51109,Louisa,VA,3250,0.5,0.0
18017,Cass,IN,5023,0.5,0.5
51049,Cumberland,VA,3680,0.5,0.0
42081,Lycoming,PA,142,0.5,0.0
48423,Smith,TX,4765,0.5,0.1
20051,Ellis,KS,6107,0.5,0.5
27097,Morrison,MN,5659,0.5,0.4
16043,Fremont,ID,3011,0.5,0.0
47167,Tipton,TN,3878,0.5,0.0
13129,Gordon,GA,2725,0.5,0.0
19169,Story,IA,3236,0.5,0.0
29045,Clark,MO,4432,0.5,0.5
20117,Marshall,KS,6577,0.5,0.5
18059,Hancock,IN,5925,0.5,0.5
34011,Cumberland,NJ,6280,0.5,0.5
27061,Itasca,MN,6268,0.5,0.5
10005,Sussex,DE,5422,0.5,0.5
29003,Andrew,MO,4742,0.5,0.2
19031,Cedar,IA,2974,0.5,0.0
18159,Tipton,IN,6491,0.5,0.5
