fips,county_name,state_abbr,land_use_short,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
55087,Outagamie,WI,COMMERCIAL & INDUSTRIAL,6781,0.2,0.0
19035,Cherokee,IA,COMMERCIAL & INDUSTRIAL,4419,0.2,0.2
45051,Horry,SC,COMMERCIAL & INDUSTRIAL,4817,0.2,0.2
37119,Mecklenburg,NC,COMMERCIAL & INDUSTRIAL,3156,0.2,0.0
08035,Douglas,CO,COMMERCIAL & INDUSTRIAL,5416,0.2,0.2
48013,Atascosa,TX,COMMERCIAL & INDUSTRIAL,4206,0.2,0.0
27021,Cass,MN,COMMERCIAL & INDUSTRIAL,7449,0.2,0.2
22079,Rapides,LA,COMMERCIAL & INDUSTRIAL,4067,0.2,0.0
55019,Clark,WI,COMMERCIAL & INDUSTRIAL,3995,0.2,0.0
36029,Erie,NY,COMMERCIAL & INDUSTRIAL,2522,0.2,0.0
17097,Lake,IL,COMMERCIAL & INDUSTRIAL,6015,0.2,0.2
21173,Montgomery,KY,COMMERCIAL & INDUSTRIAL,7709,0.1,0.1
13313,Whitfield,GA,COMMERCIAL & INDUSTRIAL,1825,0.1,0.0
27005,Becker,MN,COMMERCIAL & INDUSTRIAL,4701,0.1,0.1
48141,El Paso,TX,COMMERCIAL & INDUSTRIAL,2320,0.1,0.0
20155,Reno,KS,COMMERCIAL & INDUSTRIAL,5451,0.1,0.1
53057,Skagit,WA,COMMERCIAL & INDUSTRIAL,2425,0.1,0.0
27169,Winona,MN,COMMERCIAL & INDUSTRIAL,8530,0.1,0.1
19081,Hancock,IA,COMMERCIAL & INDUSTRIAL,4622,0.1,0.1
39049,Franklin,OH,COMMERCIAL & INDUSTRIAL,5941,0.1,0.1
53073,Whatcom,WA,COMMERCIAL & INDUSTRIAL,4862,0.1,0.1
19167,Sioux,IA,COMMERCIAL & INDUSTRIAL,6608,0.1,0.1
19187,Webster,IA,COMMERCIAL & INDUSTRIAL,2639,0.1,0.0
21083,Graves,KY,COMMERCIAL & INDUSTRIAL,6459,0.1,0.1
06059,Orange,CA,COMMERCIAL & INDUSTRIAL,952,0.1,0.0
55033,Dunn,WI,COMMERCIAL & INDUSTRIAL,4226,0.1,0.0
51760,Richmond,VA,COMMERCIAL & INDUSTRIAL,1727,0.1,0.0
48121,Denton,TX,COMMERCIAL & INDUSTRIAL,7451,0.1,0.1
12095,Orange,FL,COMMERCIAL & INDUSTRIAL,2145,0.1,0.0
55069,Lincoln,WI,COMMERCIAL & INDUSTRIAL,4753,0.1,0.1
55073,Marathon,WI,COMMERCIAL & INDUSTRIAL,2382,0.1,0.0
37051,Cumberland,NC,COMMERCIAL & INDUSTRIAL,3485,0.1,0.0
49053,Washington,UT,COMMERCIAL & INDUSTRIAL,2565,0.1,0.0
20091,Johnson,KS,COMMERCIAL & INDUSTRIAL,7085,0.1,0.1
16001,Ada,ID,COMMERCIAL & INDUSTRIAL,4861,0.1,0.1
48163,Frio,TX,COMMERCIAL & INDUSTRIAL,4630,0.1,0.1
18089,Lake,IN,COMMERCIAL & INDUSTRIAL,6734,0.1,0.1
48439,Tarrant,TX,COMMERCIAL & INDUSTRIAL,4219,0.1,0.0
34005,Burlington,NJ,COMMERCIAL & INDUSTRIAL,4530,0.1,0.1
55031,Douglas,WI,COMMERCIAL & INDUSTRIAL,3357,0.1,0.0
16077,Power,ID,COMMERCIAL & INDUSTRIAL,5950,0.1,0.1
50025,Windham,VT,COMMERCIAL & INDUSTRIAL,4932,0.1,0.1
04013,Maricopa,AZ,COMMERCIAL & INDUSTRIAL,921,0.1,0.0
20055,Finney,KS,COMMERCIAL & INDUSTRIAL,4881,0.1,0.1
42019,Butler,PA,COMMERCIAL & INDUSTRIAL,3284,0.1,0.0
13059,Clarke,GA,COMMERCIAL & INDUSTRIAL,2239,0.1,0.0
33011,Hillsborough,NH,COMMERCIAL & INDUSTRIAL,6627,0.1,0.1
27097,Morrison,MN,COMMERCIAL & INDUSTRIAL,3700,0.1,0.0
37061,Duplin,NC,COMMERCIAL & INDUSTRIAL,4662,0.1,0.1
29161,Phelps,MO,COMMERCIAL & INDUSTRIAL,2885,0.1,0.0
53063,Spokane,WA,COMMERCIAL & INDUSTRIAL,3109,0.1,0.0
12011,Broward,FL,COMMERCIAL & INDUSTRIAL,5231,0.1,0.1
17043,DuPage,IL,COMMERCIAL & INDUSTRIAL,6585,0.1,0.1
18039,Elkhart,IN,COMMERCIAL & INDUSTRIAL,3548,0.1,0.0
40051,Grady,OK,COMMERCIAL & INDUSTRIAL,4993,0.1,0.0
55085,Oneida,WI,COMMERCIAL & INDUSTRIAL,3613,0.1,0.0
36071,Orange,NY,COMMERCIAL & INDUSTRIAL,2552,0.1,0.0
19121,Madison,IA,COMMERCIAL & INDUSTRIAL,5870,0.1,0.1
12033,Escambia,FL,COMMERCIAL & INDUSTRIAL,5411,0.1,0.1
06001,Alameda,CA,COMMERCIAL & INDUSTRIAL,2767,0.1,0.0
34007,Camden,NJ,COMMERCIAL & INDUSTRIAL,5233,0.1,0.1
35013,Doña Ana,NM,COMMERCIAL & INDUSTRIAL,3461,0.1,0.0
19153,Polk,IA,COMMERCIAL & INDUSTRIAL,5140,0.1,0.1
53033,King,WA,COMMERCIAL & INDUSTRIAL,2823,0.1,0.0
19189,Winnebago,IA,COMMERCIAL & INDUSTRIAL,11470,0.1,0.1
26125,Oakland,MI,COMMERCIAL & INDUSTRIAL,6294,0.1,0.1
48249,Jim Wells,TX,COMMERCIAL & INDUSTRIAL,7006,0.1,0.1
26043,Dickinson,MI,COMMERCIAL & INDUSTRIAL,5524,0.1,0.1
26021,Berrien,MI,COMMERCIAL & INDUSTRIAL,9822,0.1,0.1
34023,Middlesex,NJ,COMMERCIAL & INDUSTRIAL,1890,0.1,0.0
26031,Cheboygan,MI,COMMERCIAL & INDUSTRIAL,7300,0.1,0.1
39155,Trumbull,OH,COMMERCIAL & INDUSTRIAL,3644,0.1,0.0
51177,Spotsylvania,VA,COMMERCIAL & INDUSTRIAL,2692,0.1,0.0
55135,Waupaca,WI,COMMERCIAL & INDUSTRIAL,3457,0.1,0.0
09011,New London,CT,COMMERCIAL & INDUSTRIAL,717,0.1,0.0
48451,Tom Green,TX,COMMERCIAL & INDUSTRIAL,7513,0.1,0.1
45019,Charleston,SC,COMMERCIAL & INDUSTRIAL,4110,0.1,0.0
42039,Crawford,PA,COMMERCIAL & INDUSTRIAL,3621,0.1,0.0
37067,Forsyth,NC,COMMERCIAL & INDUSTRIAL,4504,0.1,0.0
55125,Vilas,WI,COMMERCIAL & INDUSTRIAL,3287,0.1,0.0
28011,Bolivar,MS,COMMERCIAL & INDUSTRIAL,6745,0.1,0.1
24005,Baltimore,MD,COMMERCIAL & INDUSTRIAL,2731,0.1,0.0
18095,Madison,IN,COMMERCIAL & INDUSTRIAL,4332,0.1,0.0
01019,Cherokee,AL,COMMERCIAL & INDUSTRIAL,2442,0.1,0.0
29187,St. Francois,MO,COMMERCIAL & INDUSTRIAL,6471,0.1,0.1
18109,Morgan,IN,COMMERCIAL & INDUSTRIAL,3288,0.1,0.0
48203,Harrison,TX,COMMERCIAL & INDUSTRIAL,4680,0.0,0.0
55009,Brown,WI,COMMERCIAL & INDUSTRIAL,5093,0.0,0.0
48391,Refugio,TX,COMMERCIAL & INDUSTRIAL,7443,0.0,0.0
27053,Hennepin,MN,COMMERCIAL & INDUSTRIAL,6087,0.0,0.0
47063,Hamblen,TN,COMMERCIAL & INDUSTRIAL,2635,0.0,0.0
13021,Bibb,GA,COMMERCIAL & INDUSTRIAL,1468,0.0,0.0
05119,Pulaski,AR,COMMERCIAL & INDUSTRIAL,2579,0.0,0.0
40041,Delaware,OK,COMMERCIAL & INDUSTRIAL,3840,0.0,0.0
46085,Lyman,SD,COMMERCIAL & INDUSTRIAL,7909,0.0,0.0
16075,Payette,ID,COMMERCIAL & INDUSTRIAL,1966,0.0,0.0
37011,Avery,NC,COMMERCIAL & INDUSTRIAL,2769,0.0,0.0
05045,Faulkner,AR,COMMERCIAL & INDUSTRIAL,2442,0.0,0.0
49005,Cache,UT,COMMERCIAL & INDUSTRIAL,1692,0.0,0.0
34035,Somerset,NJ,COMMERCIAL & INDUSTRIAL,1175,0.0,0.0
21033,Caldwell,KY,COMMERCIAL & INDUSTRIAL,6220,0.0,0.0
26057,Gratiot,MI,COMMERCIAL & INDUSTRIAL,5002,0.0,0.0
37027,Caldwell,NC,COMMERCIAL & INDUSTRIAL,1853,0.0,0.0
37101,Johnston,NC,COMMERCIAL & INDUSTRIAL,4000,0.0,0.0
27157,Wabasha,MN,COMMERCIAL & INDUSTRIAL,3728,0.0,0.0
17197,Will,IL,COMMERCIAL & INDUSTRIAL,2447,0.0,0.0
06071,San Bernardino,CA,COMMERCIAL & INDUSTRIAL,1006,0.0,0.0
39151,Stark,OH,COMMERCIAL & INDUSTRIAL,8768,0.0,0.0
51117,Mecklenburg,VA,COMMERCIAL & INDUSTRIAL,3803,0.0,0.0
33009,Grafton,NH,COMMERCIAL & INDUSTRIAL,8864,0.0,0.0
39035,Cuyahoga,OH,COMMERCIAL & INDUSTRIAL,4101,0.0,0.0
48021,Bastrop,TX,COMMERCIAL & INDUSTRIAL,5261,0.0,0.0
39153,Summit,OH,COMMERCIAL & INDUSTRIAL,4947,0.0,0.0
37105,Lee,NC,COMMERCIAL & INDUSTRIAL,3017,0.0,0.0
06089,Shasta,CA,COMMERCIAL & INDUSTRIAL,2184,0.0,0.0
48223,Hopkins,TX,COMMERCIAL & INDUSTRIAL,7921,0.0,0.0
05115,Pope,AR,COMMERCIAL & INDUSTRIAL,1781,0.0,0.0
48441,Taylor,TX,COMMERCIAL & INDUSTRIAL,10011,0.0,0.0
55137,Waushara,WI,COMMERCIAL & INDUSTRIAL,6705,0.0,0.0
37085,Harnett,NC,COMMERCIAL & INDUSTRIAL,3575,0.0,0.0
09009,New Haven,CT,COMMERCIAL & INDUSTRIAL,957,0.0,0.0
38105,Williams,ND,COMMERCIAL & INDUSTRIAL,4828,0.0,0.0
48187,Guadalupe,TX,COMMERCIAL & INDUSTRIAL,5372,0.0,0.0
28047,Harrison,MS,COMMERCIAL & INDUSTRIAL,5247,0.0,0.0
17089,Kane,IL,COMMERCIAL & INDUSTRIAL,5667,0.0,0.0
28107,Panola,MS,COMMERCIAL & INDUSTRIAL,5739,0.0,0.0
23011,Kennebec,ME,COMMERCIAL & INDUSTRIAL,3453,0.0,0.0
39085,Lake,OH,COMMERCIAL & INDUSTRIAL,6931,0.0,0.0
13139,Hall,GA,COMMERCIAL & INDUSTRIAL,2280,0.0,0.0
17001,Adams,IL,COMMERCIAL & INDUSTRIAL,6589,0.0,0.0
06101,Sutter,CA,COMMERCIAL & INDUSTRIAL,3256,0.0,0.0
31035,Clay,NE,COMMERCIAL & INDUSTRIAL,8479,0.0,0.0
05051,Garland,AR,COMMERCIAL & INDUSTRIAL,1558,0.0,0.0
46071,Jackson,SD,COMMERCIAL & INDUSTRIAL,8659,0.0,0.0
27151,Swift,MN,COMMERCIAL & INDUSTRIAL,8249,0.0,0.0
13211,Morgan,GA,COMMERCIAL & INDUSTRIAL,2248,0.0,0.0
37133,Onslow,NC,COMMERCIAL & INDUSTRIAL,3682,0.0,0.0
31013,Box Butte,NE,COMMERCIAL & INDUSTRIAL,7397,0.0,0.0
13069,Coffee,GA,COMMERCIAL & INDUSTRIAL,2971,0.0,0.0
47149,Rutherford,TN,COMMERCIAL & INDUSTRIAL,3655,0.0,0.0
28139,Tippah,MS,COMMERCIAL & INDUSTRIAL,5443,0.0,0.0
12105,Polk,FL,COMMERCIAL & INDUSTRIAL,2102,0.0,0.0
27043,Faribault,MN,COMMERCIAL & INDUSTRIAL,6796,0.0,0.0
55005,Barron,WI,COMMERCIAL & INDUSTRIAL,3246,0.0,0.0
05067,Jackson,AR,COMMERCIAL & INDUSTRIAL,3654,0.0,0.0
06067,Sacramento,CA,COMMERCIAL & INDUSTRIAL,5351,0.0,0.0
22101,St. Mary,LA,COMMERCIAL & INDUSTRIAL,4114,0.0,0.0
19079,Hamilton,IA,COMMERCIAL & INDUSTRIAL,5093,0.0,0.0
13285,Troup,GA,COMMERCIAL & INDUSTRIAL,1678,0.0,0.0
48057,Calhoun,TX,COMMERCIAL & INDUSTRIAL,9064,0.0,0.0
37191,Wayne,NC,COMMERCIAL & INDUSTRIAL,4218,0.0,0.0
40145,Wagoner,OK,COMMERCIAL & INDUSTRIAL,4146,0.0,0.0
17085,Jo Daviess,IL,COMMERCIAL & INDUSTRIAL,12519,0.0,0.0
41005,Clackamas,OR,COMMERCIAL & INDUSTRIAL,2933,0.0,0.0
29021,Buchanan,MO,COMMERCIAL & INDUSTRIAL,4403,0.0,0.0
51087,Henrico,VA,COMMERCIAL & INDUSTRIAL,3541,0.0,0.0
55079,Milwaukee,WI,COMMERCIAL & INDUSTRIAL,4542,0.0,0.0
17203,Woodford,IL,COMMERCIAL & INDUSTRIAL,7120,0.0,0.0
17103,Lee,IL,COMMERCIAL & INDUSTRIAL,6093,0.0,0.0
20079,Harvey,KS,COMMERCIAL & INDUSTRIAL,7123,0.0,0.0
48501,Yoakum,TX,COMMERCIAL & INDUSTRIAL,4448,0.0,0.0
48435,Sutton,TX,COMMERCIAL & INDUSTRIAL,7941,0.0,0.0
19151,Pocahontas,IA,COMMERCIAL & INDUSTRIAL,8860,0.0,0.0
13135,Gwinnett,GA,COMMERCIAL & INDUSTRIAL,2204,0.0,0.0
37081,Guilford,NC,COMMERCIAL & INDUSTRIAL,3494,0.0,0.0
01089,Madison,AL,COMMERCIAL & INDUSTRIAL,5285,0.0,0.0
06041,Marin,CA,COMMERCIAL & INDUSTRIAL,16688,0.0,0.0
19133,Monona,IA,COMMERCIAL & INDUSTRIAL,8697,0.0,0.0
48375,Potter,TX,COMMERCIAL & INDUSTRIAL,15350,0.0,0.0
41027,Hood River,OR,COMMERCIAL & INDUSTRIAL,1723,0.0,0.0
22055,Lafayette,LA,COMMERCIAL & INDUSTRIAL,3747,0.0,0.0
31099,Kearney,NE,COMMERCIAL & INDUSTRIAL,7941,0.0,0.0
29189,St. Louis,MO,COMMERCIAL & INDUSTRIAL,3048,0.0,0.0
55055,Jefferson,WI,COMMERCIAL & INDUSTRIAL,3734,0.0,0.0
27035,Crow Wing,MN,COMMERCIAL & INDUSTRIAL,6254,0.0,0.0
17049,Effingham,IL,COMMERCIAL & INDUSTRIAL,6354,0.0,0.0
06083,Santa Barbara,CA,COMMERCIAL & INDUSTRIAL,1687,0.0,0.0
06077,San Joaquin,CA,COMMERCIAL & INDUSTRIAL,8304,0.0,0.0
41045,Malheur,OR,COMMERCIAL & INDUSTRIAL,942,0.0,0.0
42055,Franklin,PA,COMMERCIAL & INDUSTRIAL,2334,0.0,0.0
27103,Nicollet,MN,COMMERCIAL & INDUSTRIAL,6686,0.0,0.0
48061,Cameron,TX,COMMERCIAL & INDUSTRIAL,9054,0.0,0.0
17105,Livingston,IL,COMMERCIAL & INDUSTRIAL,6577,0.0,0.0
29217,Vernon,MO,COMMERCIAL & INDUSTRIAL,4172,0.0,0.0
27037,Dakota,MN,COMMERCIAL & INDUSTRIAL,5287,0.0,0.0
06011,Colusa,CA,COMMERCIAL & INDUSTRIAL,2250,0.0,0.0
40007,Beaver,OK,COMMERCIAL & INDUSTRIAL,4298,0.0,0.0
29095,Jackson,MO,COMMERCIAL & INDUSTRIAL,7963,0.0,0.0
48085,Collin,TX,COMMERCIAL & INDUSTRIAL,8508,0.0,0.0
47179,Washington,TN,COMMERCIAL & INDUSTRIAL,2675,0.0,0.0
06063,Plumas,CA,COMMERCIAL & INDUSTRIAL,3766,0.0,0.0
35043,Sandoval,NM,COMMERCIAL & INDUSTRIAL,5094,0.0,0.0
47187,Williamson,TN,COMMERCIAL & INDUSTRIAL,6991,0.0,0.0
40027,Cleveland,OK,COMMERCIAL & INDUSTRIAL,5065,0.0,0.0
54037,Jefferson,WV,COMMERCIAL & INDUSTRIAL,5316,0.0,0.0
06073,San Diego,CA,COMMERCIAL & INDUSTRIAL,820,0.0,0.0
17113,McLean,IL,COMMERCIAL & INDUSTRIAL,6958,0.0,0.0
28121,Rankin,MS,COMMERCIAL & INDUSTRIAL,4608,0.0,0.0
34011,Cumberland,NJ,COMMERCIAL & INDUSTRIAL,6487,0.0,0.0
39041,Delaware,OH,COMMERCIAL & INDUSTRIAL,7269,0.0,0.0
30029,Flathead,MT,COMMERCIAL & INDUSTRIAL,4669,0.0,0.0
26163,Wayne,MI,COMMERCIAL & INDUSTRIAL,1544,0.0,0.0
01115,St. Clair,AL,COMMERCIAL & INDUSTRIAL,1368,0.0,0.0
17177,Stephenson,IL,COMMERCIAL & INDUSTRIAL,6059,0.0,0.0
05015,Carroll,AR,COMMERCIAL & INDUSTRIAL,4312,0.0,0.0
48215,Hidalgo,TX,COMMERCIAL & INDUSTRIAL,8857,0.0,0.0
26081,Kent,MI,COMMERCIAL & INDUSTRIAL,7008,0.0,0.0
05131,Sebastian,AR,COMMERCIAL & INDUSTRIAL,3059,0.0,0.0
06035,Lassen,CA,COMMERCIAL & INDUSTRIAL,2473,0.0,0.0
29047,Clay,MO,COMMERCIAL & INDUSTRIAL,2972,0.0,0.0
05021,Clay,AR,COMMERCIAL & INDUSTRIAL,3880,0.0,0.0
55105,Rock,WI,COMMERCIAL & INDUSTRIAL,5613,0.0,0.0
48303,Lubbock,TX,COMMERCIAL & INDUSTRIAL,6452,0.0,0.0
49013,Duchesne,UT,COMMERCIAL & INDUSTRIAL,1011,0.0,0.0
06115,Yuba,CA,COMMERCIAL & INDUSTRIAL,2329,0.0,0.0
37147,Pitt,NC,COMMERCIAL & INDUSTRIAL,4252,0.0,0.0
17167,Sangamon,IL,COMMERCIAL & INDUSTRIAL,6158,0.0,0.0
47015,Cannon,TN,COMMERCIAL & INDUSTRIAL,2812,0.0,0.0
17099,LaSalle,IL,COMMERCIAL & INDUSTRIAL,4829,0.0,0.0
31169,Thayer,NE,COMMERCIAL & INDUSTRIAL,7691,0.0,0.0
16055,Kootenai,ID,COMMERCIAL & INDUSTRIAL,3070,0.0,0.0
13121,Fulton,GA,COMMERCIAL & INDUSTRIAL,1532,0.0,0.0
16019,Bonneville,ID,COMMERCIAL & INDUSTRIAL,4760,0.0,0.0
