fips,county_name,state_abbr,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
24041,Talbot,MD,1151,16.8,16.8
17093,Kendall,IL,2128,16.7,16.7
46029,Codington,SD,3269,16.7,16.7
17113,McLean,IL,2493,16.5,16.5
05037,Cross,AR,1862,16.1,16.1
39001,Adams,OH,804,15.9,0.0
39031,Coshocton,OH,1035,15.8,15.6
17079,Jasper,IL,1733,15.7,15.7
27071,Koochiching,MN,2078,15.5,15.5
48165,Gaines,TX,1637,15.1,15.1
42063,Indiana,PA,1015,14.6,14.6
48255,Karnes,TX,1387,14.5,9.4
38025,Dunn,ND,2197,14.4,14.4
28153,Wayne,MS,557,14.1,0.0
06049,Modoc,CA,1084,13.9,8.3
17031,Cook,IL,1790,13.7,13.7
39091,Logan,OH,2886,13.6,13.6
17173,Shelby,IL,2183,13.6,13.6
36075,Oswego,NY,232,13.4,0.0
48371,Pecos,TX,1186,13.3,8.8
42071,Lancaster,PA,611,13.1,0.0
48055,Caldwell,TX,708,13.1,0.0
29145,Newton,MO,3147,13.1,13.1
51047,Culpeper,VA,47,13.1,0.0
12086,Miami-Dade,FL,856,13.0,0.0
48491,Williamson,TX,2091,13.0,13.0
08073,Lincoln,CO,1100,12.8,12.8
27137,St. Louis,MN,2318,12.8,12.8
24013,Carroll,MD,1309,12.8,8.8
55085,Oneida,WI,1746,12.7,12.7
36013,Chautauqua,NY,1520,12.6,12.6
48283,La Salle,TX,1235,12.5,12.5
31001,Adams,NE,2509,12.5,12.5
30011,Carter,MT,2587,12.4,12.4
36037,Genesee,NY,1193,12.4,12.4
31125,Nance,NE,2499,12.1,12.1
36093,Schenectady,NY,1192,11.4,8.7
48475,Ward,TX,784,11.4,0.0
27165,Watonwan,MN,2362,11.2,11.2
20087,Jefferson,KS,3036,11.1,11.1
27027,Clay,MN,2042,10.8,10.8
36065,Oneida,NY,24,10.7,0.0
29101,Johnson,MO,2551,10.7,10.7
08027,Custer,CO,431,10.6,0.0
27005,Becker,MN,2108,10.4,10.4
48109,Culberson,TX,1314,10.3,9.0
29091,Howell,MO,1762,10.3,0.5
19061,Dubuque,IA,2429,10.2,10.2
48051,Burleson,TX,1442,10.2,10.2
29199,Scotland,MO,2127,10.2,10.2
56003,Big Horn,WY,763,10.2,3.2
30041,Hill,MT,2497,10.2,10.2
48093,Comanche,TX,2003,10.1,10.1
29115,Linn,MO,2906,10.0,10.0
38105,Williams,ND,2521,9.9,8.7
17163,St. Clair,IL,1816,9.7,9.7
17175,Stark,IL,2095,9.7,9.7
05023,Cleburne,AR,1355,9.6,9.6
24021,Frederick,MD,1697,9.6,5.8
24015,Cecil,MD,1214,9.5,9.5
20085,Jackson,KS,2657,9.4,9.4
30015,Chouteau,MT,2726,9.4,9.4
48127,Dimmit,TX,1295,9.4,8.6
28109,Pearl River,MS,652,9.3,0.5
30035,Glacier,MT,2610,9.3,9.3
20119,Meade,KS,1889,9.2,6.4
18053,Grant,IN,2318,9.1,9.1
31087,Hitchcock,NE,1921,9.1,9.1
29131,Miller,MO,1783,9.1,9.1
30085,Roosevelt,MT,1808,9.1,8.5
24045,Wicomico,MD,1408,9.0,9.0
39021,Champaign,OH,1799,9.0,9.0
29133,Mississippi,MO,1622,9.0,9.0
42037,Columbia,PA,134,9.0,0.0
48015,Austin,TX,636,8.9,0.0
31057,Dundy,NE,1750,8.9,8.9
35013,Doña Ana,NM,1211,8.9,8.4
48149,Fayette,TX,1400,8.8,8.8
31085,Hayes,NE,1749,8.8,8.8
31117,McPherson,NE,2114,8.8,8.8
32001,Churchill,NV,242,8.8,0.0
48301,Loving,TX,372,8.7,0.0
20099,Labette,KS,2515,8.7,8.7
39175,Wyandot,OH,2089,8.6,8.6
46091,Marshall,SD,2677,8.5,8.5
48471,Walker,TX,609,8.5,0.0
20029,Cloud,KS,1622,8.5,8.5
31011,Boone,NE,2618,8.5,8.5
31107,Knox,NE,3021,8.4,8.4
55043,Grant,WI,1781,8.4,8.4
06065,Riverside,CA,1512,8.4,1.1
53071,Walla Walla,WA,999,8.4,8.4
30105,Valley,MT,2902,8.4,8.4
30087,Rosebud,MT,1958,8.4,8.4
29195,Saline,MO,2309,8.3,8.3
46123,Tripp,SD,2457,8.3,8.3
30075,Powder River,MT,1965,8.3,8.3
21179,Nelson,KY,1982,8.2,8.2
28053,Humphreys,MS,1285,8.2,8.2
27095,Mille Lacs,MN,1881,8.1,8.1
30027,Fergus,MT,2490,7.9,7.9
48287,Lee,TX,1449,7.9,7.9
39007,Ashtabula,OH,1819,7.9,7.9
40087,McClain,OK,2663,7.8,7.8
53025,Grant,WA,1010,7.6,1.8
40145,Wagoner,OK,2160,7.6,7.6
31039,Cuming,NE,3049,7.6,7.6
19093,Ida,IA,2247,7.5,7.5
40045,Ellis,OK,2800,7.5,7.5
05059,Hot Spring,AR,1378,7.4,7.3
30111,Yellowstone,MT,1633,7.4,3.6
31147,Richardson,NE,2445,7.4,7.4
27169,Winona,MN,2261,7.4,7.4
38085,Sioux,ND,2987,7.4,7.4
48133,Eastland,TX,2939,7.3,7.3
48461,Upton,TX,1352,7.3,5.7
48319,Mason,TX,1125,7.3,7.3
46067,Hutchinson,SD,2884,7.3,7.3
46071,Jackson,SD,1480,7.3,2.0
45051,Horry,SC,961,7.3,0.0
39159,Union,OH,1797,7.3,7.3
39163,Vinton,OH,586,7.2,0.0
48193,Hamilton,TX,2279,7.2,7.2
42015,Bradford,PA,1898,7.2,7.2
48345,Motley,TX,1676,7.1,7.1
17159,Richland,IL,1644,7.1,7.1
48457,Tyler,TX,411,7.1,0.0
24025,Harford,MD,1219,7.1,7.1
42073,Lawrence,PA,939,7.0,0.0
04001,Apache,AZ,1830,7.0,6.6
42051,Fayette,PA,434,7.0,0.0
36109,Tompkins,NY,830,7.0,0.0
31027,Cedar,NE,2966,7.0,7.0
17051,Fayette,IL,1866,7.0,7.0
08093,Park,CO,2649,6.9,6.9
39089,Licking,OH,1679,6.9,6.9
31019,Buffalo,NE,2592,6.8,6.8
31139,Pierce,NE,3039,6.8,6.8
31167,Stanton,NE,2956,6.8,6.8
31165,Sioux,NE,1071,6.8,6.8
17033,Crawford,IL,1918,6.8,6.8
20185,Stafford,KS,2471,6.8,6.8
30059,Meagher,MT,1814,6.8,6.8
30071,Phillips,MT,2054,6.7,6.7
28115,Pontotoc,MS,1324,6.7,6.7
40075,Kiowa,OK,1752,6.7,6.7
17083,Jersey,IL,1655,6.7,6.7
24019,Dorchester,MD,1459,6.7,6.7
20203,Wichita,KS,2136,6.6,6.6
20095,Kingman,KS,2816,6.6,6.6
20027,Clay,KS,1880,6.6,6.6
20009,Barton,KS,2177,6.5,6.5
27021,Cass,MN,1972,6.5,6.5
39103,Medina,OH,2209,6.5,6.5
12101,Pasco,FL,864,6.4,0.5
29017,Bollinger,MO,1161,6.4,6.4
17055,Franklin,IL,1768,6.4,6.4
54037,Jefferson,WV,938,6.4,0.0
20115,Marion,KS,2636,6.4,6.4
39141,Ross,OH,839,6.4,0.0
20141,Osborne,KS,1852,6.4,6.4
31161,Sheridan,NE,3087,6.3,6.3
20047,Edwards,KS,2362,6.2,6.2
20033,Comanche,KS,1791,6.2,6.2
31069,Garden,NE,2239,6.2,6.2
19003,Adams,IA,2260,6.2,6.2
38101,Ward,ND,2337,6.1,6.1
39055,Geauga,OH,1970,6.0,6.0
06021,Glenn,CA,1537,6.0,6.0
39115,Morgan,OH,1068,6.0,6.0
44007,Providence,RI,713,6.0,0.0
31077,Greeley,NE,2432,6.0,6.0
48331,Milam,TX,1709,6.0,6.0
31093,Howard,NE,2417,6.0,6.0
19007,Appanoose,IA,2570,5.9,5.9
39019,Carroll,OH,1504,5.9,5.9
30107,Wheatland,MT,2094,5.9,5.9
18055,Greene,IN,1580,5.9,5.9
17193,White,IL,1592,5.9,5.9
19047,Crawford,IA,2960,5.8,5.8
48183,Gregg,TX,1373,5.8,5.8
41005,Clackamas,OR,446,5.7,0.0
49003,Box Elder,UT,1383,5.7,4.5
22007,Assumption,LA,690,5.7,0.0
29045,Clark,MO,2273,5.7,5.7
27077,Lake of the Woods,MN,1846,5.7,5.7
30057,Madison,MT,1334,5.7,3.1
42099,Perry,PA,127,5.7,0.0
48115,Dawson,TX,1419,5.7,5.7
55097,Portage,WI,1864,5.6,5.6
19095,Iowa,IA,2012,5.6,5.6
20207,Woodson,KS,2497,5.6,5.6
48263,Kent,TX,1416,5.5,5.5
36011,Cayuga,NY,1040,5.5,0.1
20165,Rush,KS,2112,5.5,5.5
19041,Clay,IA,2540,5.5,5.5
48039,Brazoria,TX,927,5.5,0.0
21001,Adair,KY,823,5.5,0.0
26141,Presque Isle,MI,3260,5.5,5.5
29121,Macon,MO,1967,5.4,5.4
19107,Keokuk,IA,2047,5.4,5.4
19051,Davis,IA,2177,5.3,5.3
56027,Niobrara,WY,2191,5.3,5.3
46011,Brookings,SD,2185,5.3,5.3
12065,Jefferson,FL,286,5.3,0.0
48247,Jim Hogg,TX,1927,5.2,5.2
46005,Beadle,SD,1919,5.2,5.2
33011,Hillsborough,NH,145,5.2,0.0
31015,Boyd,NE,1787,5.2,5.2
31181,Webster,NE,2471,5.1,5.1
48141,El Paso,TX,567,5.1,0.0
38089,Stark,ND,1893,5.0,5.0
18183,Whitley,IN,1970,5.0,5.0
27129,Renville,MN,2456,5.0,5.0
13115,Floyd,GA,361,5.0,0.0
06067,Sacramento,CA,370,5.0,0.0
48401,Rusk,TX,1089,5.0,0.3
30055,McCone,MT,3097,4.9,4.9
05015,Carroll,AR,1374,4.9,2.6
38007,Billings,ND,2797,4.9,4.9
06025,Imperial,CA,624,4.8,0.0
27061,Itasca,MN,2117,4.8,4.8
48161,Freestone,TX,1577,4.8,4.8
08125,Yuma,CO,2352,4.8,4.8
48099,Coryell,TX,1817,4.8,4.8
36069,Ontario,NY,1438,4.8,4.8
04021,Pinal,AZ,319,4.7,0.0
19163,Scott,IA,1899,4.7,4.7
24005,Baltimore,MD,1354,4.7,4.7
18005,Bartholomew,IN,874,4.6,0.0
46105,Perkins,SD,3035,4.6,4.6
19187,Webster,IA,2584,4.6,4.6
37165,Scotland,NC,1086,4.6,4.6
38037,Grant,ND,2673,4.6,4.6
18157,Tippecanoe,IN,1971,4.5,4.5
40125,Pottawatomie,OK,2696,4.5,4.5
48103,Crane,TX,1122,4.5,4.5
48451,Tom Green,TX,1490,4.5,4.5
31099,Kearney,NE,2427,4.5,4.5
48111,Dallam,TX,1839,4.5,4.5
48105,Crockett,TX,2069,4.4,4.4
48269,King,TX,1344,4.4,4.4
31047,Dawson,NE,2160,4.4,4.4
48421,Sherman,TX,2274,4.3,4.3
48465,Val Verde,TX,1190,4.3,1.2
16011,Bingham,ID,1678,4.3,4.3
19157,Poweshiek,IA,2447,4.3,4.3
18049,Fulton,IN,1999,4.3,4.3
38041,Hettinger,ND,2263,4.3,4.3
48337,Montague,TX,2492,4.2,4.2
36035,Fulton,NY,150,4.2,0.0
38093,Stutsman,ND,2267,4.2,4.2
37051,Cumberland,NC,823,4.2,0.0
30073,Pondera,MT,2404,4.1,4.1
18151,Steuben,IN,2230,4.1,4.1
29141,Morgan,MO,2188,4.1,4.1
19165,Shelby,IA,2590,4.1,4.1
18141,St. Joseph,IN,2054,4.1,4.1
16087,Washington,ID,146,4.1,0.0
48311,McMullen,TX,1754,4.1,4.1
46077,Kingsbury,SD,2237,4.1,4.1
38029,Emmons,ND,2452,4.1,4.1
46061,Hanson,SD,2155,4.0,4.0
40121,Pittsburg,OK,2340,4.0,4.0
30065,Musselshell,MT,2140,4.0,4.0
48351,Newton,TX,289,3.9,0.0
04019,Pima,AZ,616,3.9,0.0
48225,Houston,TX,1282,3.9,0.7
41055,Sherman,OR,2332,3.9,3.9
27167,Wilkin,MN,2443,3.9,3.9
08035,Douglas,CO,1540,3.8,3.4
05113,Polk,AR,364,3.8,0.0
41017,Deschutes,OR,6,3.8,0.0
38049,McHenry,ND,1730,3.8,3.8
30003,Big Horn,MT,1034,3.7,2.2
48425,Somervell,TX,2681,3.7,3.7
29117,Livingston,MO,1991,3.6,3.6
36043,Herkimer,NY,1478,3.6,3.6
17187,Warren,IL,2589,3.6,3.6
31143,Polk,NE,2486,3.6,3.6
46069,Hyde,SD,2244,3.6,3.6
35039,Rio Arriba,NM,588,3.6,0.0
01101,Montgomery,AL,71,3.6,0.0
55075,Marinette,WI,1613,3.5,2.9
20173,Sedgwick,KS,2735,3.5,3.5
06093,Siskiyou,CA,1466,3.5,3.5
27007,Beltrami,MN,2087,3.5,3.5
20189,Stevens,KS,2028,3.5,3.5
39169,Wayne,OH,1942,3.5,0.6
19185,Wayne,IA,2364,3.5,3.5
19021,Buena Vista,IA,2351,3.5,3.5
31051,Dixon,NE,2735,3.5,3.5
30005,Blaine,MT,2796,3.5,3.5
16033,Clark,ID,807,3.4,0.0
45013,Beaufort,SC,707,3.4,0.0
20107,Linn,KS,2493,3.4,3.4
18175,Washington,IN,1903,3.4,3.4
17089,Kane,IL,2085,3.4,3.4
31155,Saunders,NE,2528,3.4,3.4
36033,Franklin,NY,756,3.4,0.0
46021,Campbell,SD,1972,3.4,3.4
48075,Childress,TX,1735,3.4,3.4
48313,Madison,TX,1020,3.3,3.1
54003,Berkeley,WV,658,3.3,0.0
29207,Stoddard,MO,1450,3.3,3.3
40071,Kay,OK,2630,3.3,3.3
48265,Kerr,TX,2614,3.3,3.3
19045,Clinton,IA,1911,3.3,3.3
20159,Rice,KS,2734,3.3,3.3
30097,Sweet Grass,MT,1694,3.3,3.3
05145,White,AR,1158,3.2,0.9
31151,Saline,NE,2501,3.2,3.2
27113,Pennington,MN,2156,3.2,3.2
19117,Lucas,IA,2499,3.2,3.2
40153,Woodward,OK,3069,3.2,3.2
40043,Dewey,OK,3559,3.1,3.1
36089,St. Lawrence,NY,733,3.1,0.0
27151,Swift,MN,2318,3.1,3.1
40029,Coal,OK,1812,3.1,3.1
31063,Frontier,NE,1910,3.1,3.1
30099,Teton,MT,1912,3.1,3.1
19161,Sac,IA,1816,3.1,3.1
47097,Lauderdale,TN,2028,3.1,3.1
19175,Union,IA,2450,3.1,3.1
29103,Knox,MO,2572,3.1,3.1
48387,Red River,TX,1412,3.0,3.0
27131,Rice,MN,2883,3.0,3.0
48027,Bell,TX,2157,3.0,2.8
48143,Erath,TX,2713,3.0,3.0
19135,Monroe,IA,2511,3.0,3.0
22001,Acadia,LA,622,3.0,0.0
29049,Clinton,MO,2883,3.0,3.0
18011,Boone,IN,2335,3.0,3.0
29063,DeKalb,MO,2371,3.0,3.0
01013,Butler,AL,812,2.9,0.0
40149,Washita,OK,2956,2.9,2.9
19147,Palo Alto,IA,2373,2.9,2.9
19183,Washington,IA,2237,2.9,2.9
46023,Charles Mix,SD,2566,2.9,2.9
20117,Marshall,KS,2379,2.9,2.9
29229,Wright,MO,1531,2.9,2.9
46093,Meade,SD,1980,2.9,2.9
18181,White,IN,2194,2.9,2.9
36021,Columbia,NY,1120,2.9,2.9
45063,Lexington,SC,1567,2.8,2.8
29021,Buchanan,MO,3153,2.8,2.8
31127,Nemaha,NE,2272,2.8,2.8
45061,Lee,SC,685,2.8,0.0
36031,Essex,NY,799,2.8,0.0
27153,Todd,MN,2322,2.8,2.8
06031,Kings,CA,681,2.8,0.0
19191,Winneshiek,IA,2421,2.8,2.8
48423,Smith,TX,1368,2.8,0.3
40007,Beaver,OK,2463,2.8,2.8
31149,Rock,NE,2763,2.7,2.7
17099,LaSalle,IL,2151,2.7,2.7
46043,Douglas,SD,2709,2.7,2.7
38011,Bowman,ND,2449,2.7,2.7
20145,Pawnee,KS,2336,2.7,2.7
20053,Ellsworth,KS,2537,2.7,2.7
27043,Faribault,MN,2672,2.7,2.7
55025,Dane,WI,2113,2.7,2.7
29161,Phelps,MO,2035,2.7,2.7
45075,Orangeburg,SC,1157,2.7,2.7
48479,Webb,TX,1503,2.7,2.6
36029,Erie,NY,2197,2.7,2.7
20067,Grant,KS,1466,2.7,2.7
46135,Yankton,SD,2347,2.6,2.6
29097,Jasper,MO,3113,2.6,2.6
19103,Johnson,IA,1945,2.6,2.6
46053,Gregory,SD,3188,2.6,2.6
39053,Gallia,OH,480,2.6,0.0
48295,Lipscomb,TX,2541,2.6,2.6
27015,Brown,MN,1960,2.6,2.6
48411,San Saba,TX,2668,2.5,2.5
46111,Sanborn,SD,1960,2.5,2.5
20129,Morton,KS,2055,2.5,2.5
27057,Hubbard,MN,2199,2.5,2.5
38019,Cavalier,ND,3147,2.5,2.5
29027,Callaway,MO,1946,2.5,2.5
29137,Monroe,MO,2060,2.5,2.5
27063,Jackson,MN,2641,2.5,2.5
41003,Benton,OR,612,2.5,0.0
39039,Defiance,OH,2188,2.5,2.5
40027,Cleveland,OK,2593,2.5,2.5
48203,Harrison,TX,1188,2.5,2.5
20041,Dickinson,KS,2383,2.5,2.5
20131,Nemaha,KS,2515,2.5,2.5
17111,McHenry,IL,2391,2.5,2.5
38015,Burleigh,ND,1842,2.5,2.5
40147,Washington,OK,2724,2.5,2.5
36019,Clinton,NY,1408,2.5,2.5
01037,Coosa,AL,354,2.5,0.0
48155,Foard,TX,1188,2.4,2.4
18131,Pulaski,IN,1943,2.4,2.4
05063,Independence,AR,1498,2.4,2.4
27107,Norman,MN,2151,2.4,2.4
29143,New Madrid,MO,1822,2.4,2.4
06007,Butte,CA,775,2.4,0.0
37057,Davidson,NC,379,2.4,0.0
48293,Limestone,TX,1834,2.4,2.4
29159,Pettis,MO,2266,2.4,2.4
46037,Day,SD,2762,2.4,2.4
40081,Lincoln,OK,2594,2.4,2.4
38045,LaMoure,ND,2344,2.4,2.4
46047,Fall River,SD,2042,2.4,2.4
48081,Coke,TX,1280,2.3,1.1
28069,Kemper,MS,185,2.3,0.0
27067,Kandiyohi,MN,2891,2.3,2.3
29019,Boone,MO,2114,2.3,2.3
17189,Washington,IL,2004,2.3,2.3
05139,Union,AR,743,2.3,0.0
36053,Madison,NY,355,2.3,0.0
27025,Chisago,MN,1908,2.3,2.3
36063,Niagara,NY,1424,2.3,2.3
27161,Waseca,MN,2374,2.3,2.3
29087,Holt,MO,2096,2.3,2.3
47175,Van Buren,TN,1384,2.3,1.8
25001,Barnstable,MA,2301,2.3,2.3
29111,Lewis,MO,1874,2.3,2.3
48359,Oldham,TX,2483,2.3,2.3
55027,Dodge,WI,2318,2.3,2.3
27055,Houston,MN,1898,2.3,2.3
05109,Pike,AR,593,2.3,0.0
48483,Wheeler,TX,1819,2.3,1.1
37019,Brunswick,NC,1965,2.3,2.3
38053,McKenzie,ND,2788,2.3,2.3
48235,Irion,TX,1715,2.3,2.3
29047,Clay,MO,2449,2.3,2.3
18127,Porter,IN,2014,2.3,2.3
19195,Worth,IA,2138,2.3,2.3
48217,Hill,TX,2220,2.2,2.2
37147,Pitt,NC,1806,2.2,2.2
31089,Holt,NE,2921,2.2,2.2
48447,Throckmorton,TX,2523,2.2,2.2
21181,Nicholas,KY,1678,2.2,2.2
39161,Van Wert,OH,2160,2.2,2.2
26039,Crawford,MI,2438,2.2,2.2
48101,Cottle,TX,1264,2.2,1.1
31111,Lincoln,NE,1104,2.2,2.2
51093,Isle of Wight,VA,1308,2.2,2.2
31013,Box Butte,NE,1841,2.2,2.2
38069,Pierce,ND,1964,2.2,2.2
39171,Williams,OH,1937,2.2,2.2
27097,Morrison,MN,1777,2.2,2.2
38091,Steele,ND,2190,2.2,2.2
40139,Texas,OK,1748,2.2,2.2
30109,Wibaux,MT,2557,2.2,2.2
31145,Red Willow,NE,1745,2.2,2.2
48487,Wilbarger,TX,1371,2.2,2.2
04017,Navajo,AZ,1249,2.2,0.2
38021,Dickey,ND,1740,2.1,2.1
19193,Woodbury,IA,2572,2.1,2.1
31131,Otoe,NE,2459,2.1,2.1
27069,Kittson,MN,2055,2.1,2.1
48503,Young,TX,2644,2.1,2.1
48117,Deaf Smith,TX,1822,2.1,2.1
31171,Thomas,NE,2160,2.1,2.1
40077,Latimer,OK,1936,2.1,1.5
40039,Custer,OK,3139,2.1,2.1
38009,Bottineau,ND,1922,2.1,2.1
06077,San Joaquin,CA,835,2.1,0.0
27089,Marshall,MN,2150,2.1,2.1
40051,Grady,OK,2074,2.1,2.1
53039,Klickitat,WA,1622,2.1,2.1
48489,Willacy,TX,2387,2.1,2.1
27159,Wadena,MN,2109,2.1,2.1
48237,Jack,TX,2701,2.0,2.0
53017,Douglas,WA,1208,2.0,2.0
37171,Surry,NC,162,2.0,0.0
17067,Hancock,IL,2001,2.0,2.0
40097,Mayes,OK,2156,2.0,2.0
51001,Accomack,VA,2542,2.0,2.0
18113,Noble,IN,2384,2.0,2.0
05041,Desha,AR,1316,2.0,2.0
18075,Jay,IN,2272,2.0,2.0
48153,Floyd,TX,2475,2.0,2.0
51149,Prince George,VA,1106,2.0,1.4
48291,Liberty,TX,772,2.0,0.2
01131,Wilcox,AL,173,2.0,0.0
27081,Lincoln,MN,2616,2.0,2.0
19011,Benton,IA,2155,2.0,2.0
18039,Elkhart,IN,1963,2.0,2.0
18051,Gibson,IN,1795,2.0,2.0
31157,Scotts Bluff,NE,1030,1.9,1.3
38057,Mercer,ND,1989,1.9,1.3
19177,Van Buren,IA,2065,1.9,1.9
18173,Warrick,IN,1567,1.9,1.9
55087,Outagamie,WI,2166,1.9,1.9
18137,Ripley,IN,843,1.9,0.0
40053,Grant,OK,2438,1.9,1.9
54077,Preston,WV,864,1.9,0.0
18095,Madison,IN,2221,1.9,1.9
38097,Traill,ND,2069,1.9,1.9
18111,Newton,IN,2073,1.9,1.9
20155,Reno,KS,2530,1.9,1.9
18091,LaPorte,IN,1714,1.9,1.9
27035,Crow Wing,MN,1642,1.9,1.9
29149,Oregon,MO,1249,1.9,0.6
13091,Dodge,GA,216,1.8,0.0
48501,Yoakum,TX,1853,1.8,1.8
05017,Chicot,AR,1314,1.8,1.8
48251,Johnson,TX,2454,1.8,1.8
08023,Costilla,CO,1025,1.8,1.8
18121,Parke,IN,1748,1.8,1.8
20031,Coffey,KS,2472,1.8,1.8
37143,Perquimans,NC,2209,1.8,1.8
46083,Lincoln,SD,2323,1.8,1.8
41037,Lake,OR,502,1.8,0.0
30045,Judith Basin,MT,2650,1.8,1.8
55019,Clark,WI,1935,1.8,1.8
40091,McIntosh,OK,2363,1.8,1.8
27111,Otter Tail,MN,2549,1.8,1.8
35049,Santa Fe,NM,1014,1.8,0.9
32031,Washoe,NV,1583,1.8,1.4
08021,Conejos,CO,459,1.8,0.0
18025,Crawford,IN,615,1.8,0.0
30051,Liberty,MT,2357,1.8,1.8
17197,Will,IL,2198,1.8,1.8
39045,Fairfield,OH,1347,1.7,1.2
20005,Atchison,KS,2618,1.7,1.7
17039,De Witt,IL,2148,1.7,1.7
48171,Gillespie,TX,3364,1.7,1.7
06103,Tehama,CA,1209,1.7,1.7
05087,Madison,AR,2142,1.7,1.7
17059,Gallatin,IL,1707,1.7,1.7
37061,Duplin,NC,1447,1.7,1.7
12037,Franklin,FL,1287,1.7,1.7
12071,Lee,FL,359,1.7,0.0
48207,Haskell,TX,1337,1.7,1.7
19181,Warren,IA,1875,1.7,1.7
46099,Minnehaha,SD,2242,1.7,1.7
48281,Lampasas,TX,1674,1.7,1.7
27011,Big Stone,MN,2078,1.7,1.7
20147,Phillips,KS,1291,1.7,1.7
48097,Cooke,TX,2301,1.7,1.7
48213,Henderson,TX,1857,1.7,1.7
13175,Laurens,GA,708,1.7,0.0
48437,Swisher,TX,2288,1.7,1.7
31173,Thurston,NE,2947,1.7,1.7
29033,Carroll,MO,2426,1.7,1.7
27145,Stearns,MN,2294,1.7,1.7
46003,Aurora,SD,1664,1.7,1.7
29015,Benton,MO,2450,1.6,1.6
20103,Leavenworth,KS,2571,1.6,1.6
48267,Kimble,TX,793,1.6,0.0
48299,Llano,TX,590,1.6,0.0
20163,Rooks,KS,1830,1.6,1.6
38083,Sheridan,ND,1984,1.6,1.6
17125,Mason,IL,2404,1.6,1.6
31121,Merrick,NE,1921,1.6,1.6
19013,Black Hawk,IA,1978,1.6,1.6
48335,Mitchell,TX,2100,1.6,1.6
48241,Jasper,TX,362,1.6,0.0
48049,Brown,TX,2352,1.6,1.6
40151,Woods,OK,2553,1.6,1.6
25027,Worcester,MA,1130,1.6,0.7
54107,Wood,WV,351,1.6,0.0
20073,Greenwood,KS,1723,1.6,1.6
48069,Castro,TX,2053,1.6,1.6
48347,Nacogdoches,TX,1333,1.6,1.6
49027,Millard,UT,1102,1.6,1.6
46115,Spink,SD,1829,1.6,1.6
55065,Lafayette,WI,2670,1.6,1.6
22099,St. Martin,LA,629,1.5,0.0
05001,Arkansas,AR,1448,1.5,1.5
38077,Richland,ND,2099,1.5,1.5
38003,Barnes,ND,2443,1.5,1.5
55135,Waupaca,WI,1770,1.5,1.2
48071,Chambers,TX,1271,1.5,1.3
48003,Andrews,TX,1388,1.5,1.5
20089,Jewell,KS,2146,1.5,1.5
