fips,county_name,state_abbr,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
29101,Johnson,MO,943,10.7,0.0
08027,Custer,CO,164,10.6,0.0
39001,Adams,OH,86,10.5,0.0
48109,Culberson,TX,428,10.3,0.0
29091,Howell,MO,647,10.3,0.0
27005,Becker,MN,777,10.3,0.0
29199,Scotland,MO,873,10.2,0.0
56003,Big Horn,WY,368,10.2,0.0
30041,Hill,MT,856,10.1,0.0
29115,Linn,MO,1081,10.0,9.8
05023,Cleburne,AR,511,9.6,0.0
20087,Jefferson,KS,1044,9.6,3.7
48127,Dimmit,TX,392,9.4,0.0
48051,Burleson,TX,473,9.4,0.0
30015,Chouteau,MT,959,9.3,0.4
39147,Seneca,OH,898,9.3,0.0
30035,Glacier,MT,988,9.3,0.1
20119,Meade,KS,677,9.2,0.0
31087,Hitchcock,NE,750,9.1,0.0
29131,Miller,MO,681,9.1,0.0
30085,Roosevelt,MT,558,9.1,0.0
39021,Champaign,OH,854,9.0,0.0
29133,Mississippi,MO,643,9.0,0.0
29145,Newton,MO,1199,8.9,8.0
31057,Dundy,NE,687,8.9,0.0
35013,Doña Ana,NM,390,8.9,0.0
31085,Hayes,NE,692,8.8,0.0
31117,McPherson,NE,842,8.8,0.0
38105,Williams,ND,842,8.7,0.0
48301,Loving,TX,85,8.7,0.0
36093,Schenectady,NY,461,8.7,0.0
46091,Marshall,SD,934,8.5,0.0
20029,Cloud,KS,606,8.5,0.0
31011,Boone,NE,960,8.5,0.5
31107,Knox,NE,1189,8.4,6.1
53071,Walla Walla,WA,286,8.4,0.0
30105,Valley,MT,994,8.4,1.5
48093,Comanche,TX,459,8.4,0.0
30087,Rosebud,MT,666,8.4,0.0
46123,Tripp,SD,1071,8.3,1.3
30075,Powder River,MT,671,8.3,0.0
28053,Humphreys,MS,471,8.2,0.0
48149,Fayette,TX,317,8.1,0.0
38025,Dunn,ND,820,8.0,0.3
30027,Fergus,MT,860,7.9,0.0
06065,Riverside,CA,1212,7.9,0.6
20085,Jackson,KS,1089,7.8,1.6
18053,Grant,IN,909,7.8,0.0
17173,Shelby,IL,844,7.8,0.0
48287,Lee,TX,488,7.7,0.0
53025,Grant,WA,310,7.6,0.0
40145,Wagoner,OK,992,7.6,0.0
19093,Ida,IA,1020,7.5,2.5
31147,Richardson,NE,1081,7.4,0.8
38085,Sioux,ND,948,7.4,1.2
48461,Upton,TX,427,7.3,0.0
48319,Mason,TX,324,7.3,0.0
40045,Ellis,OK,992,7.3,0.0
05059,Hot Spring,AR,531,7.3,0.0
46071,Jackson,SD,521,7.3,0.0
48193,Hamilton,TX,755,7.2,0.0
46067,Hutchinson,SD,1004,7.2,0.5
27169,Winona,MN,776,7.1,0.0
48345,Motley,TX,533,7.1,0.0
17159,Richland,IL,783,7.1,0.0
30111,Yellowstone,MT,549,7.1,0.0
20099,Labette,KS,922,6.9,0.0
31019,Buffalo,NE,1012,6.8,0.6
31139,Pierce,NE,1258,6.8,6.8
31167,Stanton,NE,1339,6.8,6.8
20185,Stafford,KS,858,6.8,0.0
30059,Meagher,MT,607,6.8,0.0
30071,Phillips,MT,790,6.7,0.0
40075,Kiowa,OK,521,6.7,0.0
20203,Wichita,KS,833,6.6,0.0
20027,Clay,KS,773,6.6,0.0
20009,Barton,KS,792,6.5,0.0
17033,Crawford,IL,986,6.5,0.0
29017,Bollinger,MO,418,6.4,0.0
54037,Jefferson,WV,361,6.4,0.0
20115,Marion,KS,967,6.4,0.0
17163,St. Clair,IL,508,6.4,0.0
39141,Ross,OH,417,6.4,0.0
20141,Osborne,KS,660,6.4,0.0
31165,Sioux,NE,439,6.2,0.0
20047,Edwards,KS,812,6.2,0.0
20095,Kingman,KS,784,6.2,0.0
20033,Comanche,KS,640,6.2,0.0
31069,Garden,NE,890,6.2,0.0
38101,Ward,ND,1029,6.1,0.6
31027,Cedar,NE,1248,6.1,6.1
44007,Providence,RI,273,6.0,0.0
31077,Greeley,NE,953,6.0,0.0
31093,Howard,NE,931,6.0,0.0
06021,Glenn,CA,621,5.9,0.0
31039,Cuming,NE,1136,5.9,5.9
48015,Austin,TX,30,5.8,0.0
31161,Sheridan,NE,883,5.8,0.0
48183,Gregg,TX,586,5.8,0.0
19003,Adams,IA,973,5.8,0.5
41005,Clackamas,OR,167,5.7,0.0
30107,Wheatland,MT,590,5.7,0.0
22007,Assumption,LA,282,5.7,0.0
29045,Clark,MO,974,5.7,0.0
27077,Lake of the Woods,MN,745,5.7,0.0
30057,Madison,MT,420,5.7,0.0
48457,Tyler,TX,115,5.7,0.0
48115,Dawson,TX,447,5.7,0.0
19095,Iowa,IA,921,5.6,0.0
20207,Woodson,KS,937,5.6,0.0
48263,Kent,TX,451,5.5,0.0
20165,Rush,KS,768,5.5,0.0
29121,Macon,MO,779,5.4,0.0
19107,Keokuk,IA,898,5.4,0.0
49003,Box Elder,UT,368,5.4,0.0
56027,Niobrara,WY,775,5.3,0.0
46011,Brookings,SD,711,5.3,0.0
04001,Apache,AZ,473,5.3,0.0
48247,Jim Hogg,TX,616,5.2,0.0
46005,Beadle,SD,673,5.2,0.0
31015,Boyd,NE,776,5.2,0.0
31181,Webster,NE,1094,5.1,0.5
26141,Presque Isle,MI,1196,5.1,5.1
19041,Clay,IA,948,5.1,0.0
19047,Crawford,IA,1208,5.0,5.0
38089,Stark,ND,706,5.0,0.0
13115,Floyd,GA,111,5.0,0.0
27095,Mille Lacs,MN,598,5.0,0.0
29195,Saline,MO,957,4.9,0.0
30055,McCone,MT,918,4.9,0.0
38007,Billings,ND,803,4.9,0.0
48141,El Paso,TX,250,4.8,0.0
08125,Yuma,CO,830,4.8,0.0
36069,Ontario,NY,583,4.8,0.0
04021,Pinal,AZ,131,4.7,0.0
06025,Imperial,CA,95,4.7,0.0
46105,Perkins,SD,966,4.6,0.0
38037,Grant,ND,911,4.6,0.0
48103,Crane,TX,360,4.5,0.0
48451,Tom Green,TX,510,4.5,0.0
31099,Kearney,NE,1160,4.5,2.2
48111,Dallam,TX,646,4.5,0.0
48105,Crockett,TX,689,4.4,0.0
48269,King,TX,432,4.4,0.0
12101,Pasco,FL,225,4.4,0.0
31047,Dawson,NE,841,4.4,0.0
48421,Sherman,TX,790,4.3,0.0
48465,Val Verde,TX,393,4.3,0.0
16011,Bingham,ID,645,4.3,0.0
18049,Fulton,IN,874,4.3,0.0
38041,Hettinger,ND,809,4.3,0.0
27129,Renville,MN,921,4.2,0.0
30073,Pondera,MT,782,4.1,0.0
19165,Shelby,IA,1266,4.1,4.1
16087,Washington,ID,106,4.1,0.0
46077,Kingsbury,SD,772,4.1,0.0
38093,Stutsman,ND,872,4.1,0.0
38029,Emmons,ND,767,4.1,0.0
46061,Hanson,SD,752,4.0,0.0
30065,Musselshell,MT,736,4.0,0.0
48311,McMullen,TX,597,4.0,0.0
48331,Milam,TX,621,4.0,0.0
41055,Sherman,OR,774,3.9,0.0
27167,Wilkin,MN,1026,3.9,0.4
31143,Polk,NE,1162,3.6,1.5
46069,Hyde,SD,734,3.6,0.0
35039,Rio Arriba,NM,190,3.6,0.0
01101,Montgomery,AL,16,3.6,0.0
20189,Stevens,KS,803,3.5,0.0
18005,Bartholomew,IN,349,3.5,0.0
31051,Dixon,NE,1391,3.5,3.5
30005,Blaine,MT,1353,3.5,0.2
16033,Clark,ID,250,3.4,0.0
20107,Linn,KS,911,3.4,0.0
19187,Webster,IA,1106,3.4,1.4
46021,Campbell,SD,660,3.4,0.0
48075,Childress,TX,704,3.4,0.0
27137,St. Louis,MN,804,3.3,0.0
30003,Big Horn,MT,414,3.3,0.0
19045,Clinton,IA,952,3.3,0.0
30097,Sweet Grass,MT,569,3.3,0.0
38049,McHenry,ND,640,3.2,0.0
20173,Sedgwick,KS,910,3.2,0.0
17187,Warren,IL,1150,3.2,3.2
31151,Saline,NE,1183,3.2,1.6
27113,Pennington,MN,923,3.2,0.0
19157,Poweshiek,IA,1036,3.2,3.2
40153,Woodward,OK,1166,3.2,2.4
40043,Dewey,OK,1173,3.1,2.0
40071,Kay,OK,1067,3.1,0.3
18183,Whitley,IN,822,3.1,0.0
31063,Frontier,NE,751,3.1,0.0
30099,Teton,MT,805,3.1,0.1
18011,Boone,IN,1171,3.0,3.0
31155,Saunders,NE,1160,2.9,0.7
19021,Buena Vista,IA,1174,2.9,2.4
19147,Palo Alto,IA,1036,2.9,1.0
39169,Wayne,OH,196,2.9,0.0
48133,Eastland,TX,896,2.9,0.0
46023,Charles Mix,SD,1023,2.9,0.5
46093,Meade,SD,814,2.9,0.0
40149,Washita,OK,1150,2.9,1.8
48387,Red River,TX,555,2.8,0.0
18141,St. Joseph,IN,781,2.8,0.0
31127,Nemaha,NE,912,2.8,0.0
31149,Rock,NE,1079,2.7,2.7
17099,LaSalle,IL,943,2.7,0.4
20159,Rice,KS,966,2.7,0.0
38011,Bowman,ND,801,2.7,0.0
20145,Pawnee,KS,842,2.7,0.0
48225,Houston,TX,293,2.7,0.0
20053,Ellsworth,KS,894,2.7,0.0
04019,Pima,AZ,117,2.7,0.0
19061,Dubuque,IA,998,2.7,2.7
40029,Coal,OK,645,2.7,0.0
19175,Union,IA,1098,2.7,2.7
19051,Davis,IA,906,2.7,0.0
45075,Orangeburg,SC,495,2.7,0.0
20067,Grant,KS,543,2.7,0.0
27043,Faribault,MN,1044,2.6,0.5
18157,Tippecanoe,IN,832,2.6,0.0
19103,Johnson,IA,833,2.6,0.0
48479,Webb,TX,504,2.6,0.0
46053,Gregory,SD,1279,2.6,2.6
19161,Sac,IA,758,2.6,0.0
48295,Lipscomb,TX,834,2.6,0.0
48027,Bell,TX,746,2.6,0.0
27015,Brown,MN,893,2.6,0.0
40007,Beaver,OK,833,2.5,0.0
46111,Sanborn,SD,671,2.5,0.0
20129,Morton,KS,739,2.5,0.0
27057,Hubbard,MN,789,2.5,0.0
46043,Douglas,SD,965,2.5,0.0
46135,Yankton,SD,814,2.5,0.0
40027,Cleveland,OK,890,2.5,0.0
48423,Smith,TX,239,2.5,0.0
20041,Dickinson,KS,1023,2.5,1.8
20131,Nemaha,KS,1222,2.5,0.3
38015,Burleigh,ND,601,2.5,0.0
01037,Coosa,AL,115,2.5,0.0
48155,Foard,TX,391,2.4,0.0
48411,San Saba,TX,733,2.4,0.0
27107,Norman,MN,915,2.4,0.3
29117,Livingston,MO,846,2.4,0.0
19163,Scott,IA,819,2.4,0.0
29159,Pettis,MO,939,2.4,0.0
46037,Day,SD,1028,2.4,0.5
40081,Lincoln,OK,1015,2.4,0.3
38045,LaMoure,ND,808,2.4,0.0
48081,Coke,TX,410,2.3,0.0
29143,New Madrid,MO,617,2.3,0.0
19185,Wayne,IA,1081,2.3,0.5
27161,Waseca,MN,1002,2.3,0.4
29087,Holt,MO,834,2.3,0.0
25001,Barnstable,MA,844,2.3,0.0
48359,Oldham,TX,810,2.3,0.0
27055,Houston,MN,701,2.3,0.0
05109,Pike,AR,205,2.3,0.0
48483,Wheeler,TX,599,2.3,0.0
37019,Brunswick,NC,856,2.3,0.0
38053,McKenzie,ND,871,2.3,0.0
48235,Irion,TX,564,2.3,0.0
29047,Clay,MO,1045,2.3,2.3
18127,Porter,IN,939,2.3,0.0
27063,Jackson,MN,1171,2.2,2.2
31089,Holt,NE,1164,2.2,1.7
48447,Throckmorton,TX,818,2.2,0.0
48101,Cottle,TX,408,2.2,0.0
31111,Lincoln,NE,450,2.2,0.0
31013,Box Butte,NE,777,2.2,0.0
38069,Pierce,ND,740,2.2,0.0
38091,Steele,ND,827,2.2,0.0
40139,Texas,OK,599,2.2,0.0
30109,Wibaux,MT,864,2.2,0.0
31145,Red Willow,NE,685,2.2,0.0
48487,Wilbarger,TX,441,2.2,0.0
38019,Cavalier,ND,1217,2.2,2.2
55025,Dane,WI,883,2.2,0.4
38021,Dickey,ND,581,2.1,0.0
31131,Otoe,NE,1114,2.1,1.6
27069,Kittson,MN,720,2.1,0.0
48117,Deaf Smith,TX,637,2.1,0.0
39039,Defiance,OH,856,2.1,0.0
29097,Jasper,MO,1183,2.1,1.5
31171,Thomas,NE,882,2.1,0.0
47097,Lauderdale,TN,670,2.1,0.0
40077,Latimer,OK,678,2.1,0.0
40039,Custer,OK,1058,2.1,2.1
38009,Bottineau,ND,824,2.1,0.0
40051,Grady,OK,726,2.1,0.0
53039,Klickitat,WA,531,2.1,0.0
27159,Wadena,MN,756,2.1,0.0
53017,Douglas,WA,369,2.0,0.0
20117,Marshall,KS,907,2.0,0.0
17189,Washington,IL,854,2.0,0.0
40097,Mayes,OK,797,2.0,0.0
51001,Accomack,VA,961,2.0,0.0
01013,Butler,AL,279,2.0,0.0
05041,Desha,AR,499,2.0,0.0
46047,Fall River,SD,743,2.0,0.0
18075,Jay,IN,957,2.0,0.0
48153,Floyd,TX,900,2.0,0.0
19191,Winneshiek,IA,989,2.0,0.5
29137,Monroe,MO,664,2.0,0.0
27081,Lincoln,MN,937,2.0,0.0
19011,Benton,IA,788,2.0,0.0
18055,Greene,IN,562,2.0,0.0
04017,Navajo,AZ,188,2.0,0.0
18039,Elkhart,IN,988,2.0,0.0
31157,Scotts Bluff,NE,432,1.9,0.0
38057,Mercer,ND,729,1.9,0.0
40147,Washington,OK,793,1.9,0.0
19193,Woodbury,IA,1174,1.9,1.4
40053,Grant,OK,827,1.9,0.0
18095,Madison,IN,914,1.9,0.0
38097,Traill,ND,846,1.9,0.0
26039,Crawford,MI,841,1.9,0.0
18111,Newton,IN,1001,1.9,1.9
18131,Pulaski,IN,808,1.9,0.0
18091,LaPorte,IN,710,1.9,0.0
19195,Worth,IA,966,1.9,0.0
48503,Young,TX,891,1.8,0.0
13091,Dodge,GA,52,1.8,0.0
48501,Yoakum,TX,599,1.8,0.0
05017,Chicot,AR,479,1.8,0.0
08023,Costilla,CO,293,1.8,0.0
46083,Lincoln,SD,815,1.8,0.0
41037,Lake,OR,159,1.8,0.0
30045,Judith Basin,MT,914,1.8,0.0
48489,Willacy,TX,758,1.8,0.0
35049,Santa Fe,NM,365,1.8,0.0
08021,Conejos,CO,140,1.8,0.0
47175,Van Buren,TN,560,1.8,0.0
30051,Liberty,MT,792,1.8,0.0
39045,Fairfield,OH,612,1.7,0.0
17039,De Witt,IL,913,1.7,0.0
28069,Kemper,MS,40,1.7,0.0
48207,Haskell,TX,428,1.7,0.0
48251,Johnson,TX,907,1.7,0.0
51093,Isle of Wight,VA,476,1.7,0.0
46099,Minnehaha,SD,798,1.7,0.0
27011,Big Stone,MN,916,1.7,0.0
20147,Phillips,KS,430,1.7,0.0
48097,Cooke,TX,764,1.7,0.0
13175,Laurens,GA,227,1.7,0.0
48437,Swisher,TX,735,1.7,0.0
20005,Atchison,KS,839,1.7,0.0
31173,Thurston,NE,1464,1.7,1.7
20031,Coffey,KS,1139,1.7,1.7
46003,Aurora,SD,575,1.7,0.0
27089,Marshall,MN,893,1.6,0.0
20163,Rooks,KS,732,1.6,0.0
38083,Sheridan,ND,893,1.6,0.0
31121,Merrick,NE,844,1.6,0.0
48049,Brown,TX,738,1.6,0.0
40151,Woods,OK,947,1.6,0.3
20073,Greenwood,KS,727,1.6,0.0
48281,Lampasas,TX,410,1.6,0.0
48171,Gillespie,TX,1112,1.6,1.6
32031,Washoe,NV,406,1.6,0.0
48069,Castro,TX,731,1.6,0.0
48237,Jack,TX,846,1.6,0.0
49027,Millard,UT,565,1.6,0.0
46115,Spink,SD,644,1.6,0.0
05001,Arkansas,AR,524,1.5,0.0
38077,Richland,ND,850,1.5,0.0
38003,Barnes,ND,921,1.5,0.0
48003,Andrews,TX,427,1.5,0.0
20089,Jewell,KS,968,1.5,0.0
48493,Wilson,TX,267,1.5,0.0
46039,Deuel,SD,887,1.5,0.0
27013,Blue Earth,MN,1018,1.5,0.6
17197,Will,IL,1072,1.5,0.7
48191,Hall,TX,273,1.5,0.0
48039,Brazoria,TX,284,1.5,0.0
17067,Hancock,IL,801,1.5,0.0
37143,Perquimans,NC,893,1.5,0.0
19013,Black Hawk,IA,848,1.5,0.5
21101,Henderson,KY,567,1.5,0.0
30019,Daniels,MT,802,1.5,0.0
30039,Granite,MT,153,1.5,0.0
24015,Cecil,MD,375,1.5,0.0
20201,Washington,KS,895,1.5,0.0
46097,Miner,SD,734,1.4,0.0
51149,Prince George,VA,399,1.4,0.0
17139,Moultrie,IL,853,1.4,0.0
38067,Pembina,ND,833,1.4,0.0
47095,Lake,TN,678,1.4,0.0
23029,Washington,ME,717,1.4,0.0
22039,Evangeline,LA,398,1.4,0.0
12063,Jackson,FL,38,1.4,0.0
19121,Madison,IA,719,1.4,0.0
48107,Crosby,TX,494,1.4,0.0
21059,Daviess,KY,572,1.4,0.0
27083,Lyon,MN,859,1.4,0.0
51065,Fluvanna,VA,187,1.4,0.0
27105,Nobles,MN,1069,1.3,0.3
29033,Carroll,MO,922,1.3,0.0
40121,Pittsburg,OK,789,1.3,0.0
48071,Chambers,TX,490,1.3,0.0
46051,Grant,SD,702,1.3,0.0
48353,Nolan,TX,747,1.3,0.0
48299,Llano,TX,149,1.3,0.0
31041,Custer,NE,935,1.3,0.5
27097,Morrison,MN,595,1.3,0.0
17193,White,IL,697,1.3,0.0
13033,Burke,GA,197,1.3,0.0
22035,East Carroll,LA,575,1.3,0.0
26067,Ionia,MI,914,1.3,0.0
38099,Walsh,ND,1425,1.3,1.3
37061,Duplin,NC,610,1.3,0.0
31009,Blaine,NE,736,1.3,0.0
24045,Wicomico,MD,581,1.2,0.0
05087,Madison,AR,804,1.2,0.0
38059,Morton,ND,638,1.2,0.0
38033,Golden Valley,ND,835,1.2,0.0
48209,Hays,TX,829,1.2,0.0
29015,Benton,MO,584,1.2,0.0
46045,Edmunds,SD,798,1.2,0.0
16069,Nez Perce,ID,406,1.2,0.0
22123,West Carroll,LA,493,1.2,0.0
21031,Butler,KY,615,1.2,0.0
16073,Owyhee,ID,178,1.2,0.0
27067,Kandiyohi,MN,1008,1.2,0.3
47157,Shelby,TN,730,1.1,0.0
05011,Bradley,AR,324,1.1,0.0
40025,Cimarron,OK,661,1.1,0.0
48305,Lynn,TX,756,1.1,0.0
48309,McLennan,TX,690,1.1,0.0
48413,Schleicher,TX,713,1.1,0.0
48445,Terry,TX,519,1.1,0.0
48417,Shackelford,TX,705,1.1,0.0
27117,Pipestone,MN,917,1.1,0.0
55027,Dodge,WI,858,1.1,0.0
48033,Borden,TX,527,1.1,0.0
51159,Richmond,VA,313,1.1,0.0
45003,Aiken,SC,242,1.1,0.0
38063,Nelson,ND,897,1.1,0.0
40103,Noble,OK,894,1.1,0.0
38023,Divide,ND,616,1.1,0.0
27121,Pope,MN,697,1.1,0.0
40003,Alfalfa,OK,676,1.1,0.0
38013,Burke,ND,822,1.1,0.0
31119,Madison,NE,1018,1.1,0.5
27021,Cass,MN,701,1.1,0.0
18017,Cass,IN,949,1.1,0.0
40141,Tillman,OK,611,1.1,0.0
46101,Moody,SD,605,1.1,0.0
40137,Stephens,OK,769,1.1,0.0
29149,Oregon,MO,250,1.0,0.0
31079,Hall,NE,940,1.0,0.0
35009,Curry,NM,699,1.0,0.0
38061,Mountrail,ND,784,1.0,0.0
29163,Pike,MO,865,1.0,0.0
48419,Shelby,TX,69,1.0,0.0
27171,Wright,MN,760,1.0,0.0
19159,Ringgold,IA,1024,1.0,0.5
48219,Hockley,TX,703,1.0,0.0
27149,Stevens,MN,870,1.0,0.0
19151,Pocahontas,IA,1217,1.0,1.0
13043,Candler,GA,292,1.0,0.0
29207,Stoddard,MO,530,1.0,0.0
19071,Fremont,IA,874,1.0,0.0
01085,Lowndes,AL,165,1.0,0.0
48377,Presidio,TX,166,1.0,0.0
40073,Kingfisher,OK,923,1.0,0.0
48307,McCulloch,TX,840,1.0,0.0
40091,McIntosh,OK,804,1.0,0.0
30017,Custer,MT,607,0.9,0.0
48221,Hood,TX,695,0.9,0.0
19101,Jefferson,IA,1014,0.9,0.9
19183,Washington,IA,1007,0.9,0.9
35035,Otero,NM,198,0.9,0.0
20093,Kearny,KS,676,0.9,0.0
29031,Cape Girardeau,MO,517,0.9,0.0
19039,Clarke,IA,1172,0.9,0.9
48355,Nueces,TX,709,0.9,0.0
41025,Harney,OR,65,0.9,0.0
31105,Kimball,NE,927,0.9,0.0
29113,Lincoln,MO,287,0.9,0.0
25027,Worcester,MA,137,0.9,0.0
48253,Jones,TX,511,0.9,0.0
40099,Murray,OK,523,0.9,0.0
29211,Sullivan,MO,984,0.9,0.0
32007,Elko,NV,571,0.9,0.0
22023,Cameron,LA,356,0.9,0.0
16027,Canyon,ID,503,0.9,0.0
22067,Morehouse,LA,442,0.9,0.0
21167,Mercer,KY,918,0.9,0.0
48177,Gonzales,TX,233,0.9,0.0
27079,Le Sueur,MN,885,0.8,0.0
48085,Collin,TX,800,0.8,0.0
29105,Laclede,MO,807,0.8,0.0
48001,Anderson,TX,281,0.8,0.0
27029,Clearwater,MN,784,0.8,0.0
17045,Edgar,IL,1058,0.8,0.4
20183,Smith,KS,695,0.8,0.0
47077,Henderson,TN,378,0.8,0.0
48217,Hill,TX,809,0.8,0.0
17145,Perry,IL,737,0.8,0.0
42039,Crawford,PA,642,0.8,0.0
18169,Wabash,IN,1068,0.8,0.8
51083,Halifax,VA,225,0.8,0.0
38035,Grand Forks,ND,867,0.8,0.0
26139,Ottawa,MI,981,0.8,0.0
28075,Lauderdale,MS,227,0.8,0.0
17195,Whiteside,IL,700,0.8,0.0
39005,Ashland,OH,431,0.8,0.0
55065,Lafayette,WI,555,0.8,0.0
16083,Twin Falls,ID,554,0.8,0.0
45049,Hampton,SC,275,0.8,0.0
29021,Buchanan,MO,861,0.8,0.0
39057,Greene,OH,714,0.7,0.0
31113,Logan,NE,729,0.7,0.0
40041,Delaware,OK,1432,0.7,0.7
45091,York,SC,206,0.7,0.0
21045,Casey,KY,600,0.7,0.0
20017,Chase,KS,829,0.7,0.0
26021,Berrien,MI,878,0.7,0.0
31177,Washington,NE,1239,0.7,0.7
18099,Marshall,IN,831,0.7,0.0
21209,Scott,KY,880,0.7,0.0
48137,Edwards,TX,938,0.7,0.0
47099,Lawrence,TN,324,0.7,0.0
17203,Woodford,IL,1120,0.7,0.7
21047,Christian,KY,497,0.7,0.0
17011,Bureau,IL,821,0.7,0.0
48443,Terrell,TX,313,0.7,0.0
46009,Bon Homme,SD,954,0.7,0.0
18181,White,IN,1017,0.7,0.7
21097,Harrison,KY,762,0.7,0.0
18133,Putnam,IN,942,0.7,0.0
21079,Garrard,KY,422,0.7,0.0
48293,Limestone,TX,557,0.7,0.0
48013,Atascosa,TX,461,0.7,0.0
29155,Pemiscot,MO,732,0.7,0.0
48497,Wise,TX,490,0.7,0.0
37155,Robeson,NC,627,0.7,0.0
46013,Brown,SD,889,0.7,0.0
37127,Nash,NC,454,0.7,0.0
20195,Trego,KS,835,0.7,0.0
20023,Cheyenne,KS,561,0.7,0.0
20171,Scott,KS,789,0.7,0.0
20059,Franklin,KS,644,0.7,0.0
06037,Los Angeles,CA,854,0.7,0.0
27127,Redwood,MN,942,0.7,0.0
48275,Knox,TX,602,0.7,0.0
48325,Medina,TX,124,0.7,0.0
34023,Middlesex,NJ,99,0.7,0.0
51025,Brunswick,VA,267,0.6,0.0
21009,Barren,KY,624,0.6,0.0
12075,Levy,FL,127,0.6,0.0
26099,Macomb,MI,394,0.6,0.0
21141,Logan,KY,581,0.6,0.0
47047,Fayette,TN,614,0.6,0.0
40049,Garvin,OK,615,0.6,0.0
20069,Gray,KS,758,0.6,0.0
26027,Cass,MI,731,0.6,0.0
18179,Wells,IN,915,0.6,0.0
04005,Coconino,AZ,691,0.6,0.0
17035,Cumberland,IL,961,0.6,0.0
30091,Sheridan,MT,275,0.6,0.0
20015,Butler,KS,1234,0.6,0.6
27091,Martin,MN,1100,0.6,0.6
48017,Bailey,TX,546,0.6,0.0
31169,Thayer,NE,1115,0.6,0.6
19035,Cherokee,IA,1012,0.6,0.5
55069,Lincoln,WI,579,0.6,0.0
40055,Greer,OK,963,0.6,0.3
56031,Platte,WY,591,0.6,0.0
29085,Hickory,MO,446,0.6,0.0
29183,St. Charles,MO,376,0.5,0.0
27173,Yellow Medicine,MN,897,0.5,0.0
27087,Mahnomen,MN,876,0.5,0.0
49001,Beaver,UT,555,0.5,0.0
