fips,county_name,state_abbr,underserved,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
32003,Clark,NV,True,717,6.1,0.0
48475,Ward,TX,True,200,6.1,0.0
30107,Wheatland,MT,True,590,5.7,0.0
48115,Dawson,TX,True,447,5.7,0.0
46067,Hutchinson,SD,True,940,5.6,0.0
48263,Kent,TX,True,451,5.5,0.0
20165,Rush,KS,True,768,5.5,0.0
06021,Glenn,CA,True,575,5.3,0.0
46011,Brookings,SD,True,711,5.3,0.0
53025,Grant,WA,True,259,5.3,0.0
48247,Jim Hogg,TX,True,616,5.2,0.0
46005,Beadle,SD,True,673,5.2,0.0
13115,Floyd,GA,True,111,5.0,0.0
06049,Modoc,CA,True,141,5.0,0.0
36069,Ontario,NY,True,583,4.8,0.0
48127,Dimmit,TX,True,330,4.5,0.0
08125,Yuma,CO,True,770,4.3,0.0
48421,Sherman,TX,True,790,4.3,0.0
27129,Renville,MN,True,921,4.2,0.0
48311,McMullen,TX,True,597,4.0,0.0
48331,Milam,TX,True,621,4.0,0.0
38105,Williams,ND,True,846,3.9,0.0
41055,Sherman,OR,True,774,3.9,0.0
30073,Pondera,MT,True,819,3.7,0.0
46069,Hyde,SD,True,734,3.6,0.0
01101,Montgomery,AL,True,16,3.6,0.0
16033,Clark,ID,True,250,3.4,0.0
30005,Blaine,MT,True,939,3.3,0.0
06071,San Bernardino,CA,True,724,3.3,0.0
49021,Iron,UT,True,699,3.0,0.0
30111,Yellowstone,MT,True,228,3.0,0.0
48371,Pecos,TX,True,372,2.9,0.0
46093,Meade,SD,True,814,2.9,0.0
20053,Ellsworth,KS,True,894,2.7,0.0
19157,Poweshiek,IA,True,1037,2.7,2.7
19051,Davis,IA,True,906,2.7,0.0
45075,Orangeburg,SC,True,495,2.7,0.0
27095,Mille Lacs,MN,True,536,2.6,0.0
20129,Morton,KS,True,739,2.5,0.0
40027,Cleveland,OK,True,890,2.5,0.0
20041,Dickinson,KS,True,1023,2.5,1.8
29117,Livingston,MO,True,846,2.4,0.0
40071,Kay,OK,True,1131,2.4,0.3
06025,Imperial,CA,True,26,2.3,0.0
20021,Cherokee,KS,True,1146,2.3,2.3
37019,Brunswick,NC,True,856,2.3,0.0
31161,Sheridan,NE,True,976,2.2,0.0
31031,Cherry,NE,True,1119,2.2,2.2
48447,Throckmorton,TX,True,818,2.2,0.0
31127,Nemaha,NE,True,952,2.2,0.0
38069,Pierce,ND,True,740,2.2,0.0
30035,Glacier,MT,True,960,2.1,0.0
48117,Deaf Smith,TX,True,637,2.1,0.0
31047,Dawson,NE,True,892,2.1,0.0
53039,Klickitat,WA,True,531,2.1,0.0
46111,Sanborn,SD,True,650,2.0,0.0
46071,Jackson,SD,True,584,2.0,0.0
51001,Accomack,VA,True,961,2.0,0.0
01013,Butler,AL,True,279,2.0,0.0
05041,Desha,AR,True,499,2.0,0.0
48153,Floyd,TX,True,900,2.0,0.0
20173,Sedgwick,KS,True,780,1.9,0.0
18131,Pulaski,IN,True,808,1.9,0.0
29097,Jasper,MO,True,1145,1.9,1.3
48501,Yoakum,TX,True,599,1.8,0.0
05017,Chicot,AR,True,479,1.8,0.0
19185,Wayne,IA,True,911,1.8,0.0
41037,Lake,OR,True,159,1.8,0.0
08021,Conejos,CO,True,140,1.8,0.0
30051,Liberty,MT,True,792,1.8,0.0
48437,Swisher,TX,True,735,1.7,0.0
20005,Atchison,KS,True,839,1.7,0.0
31173,Thurston,NE,True,1464,1.7,1.7
20031,Coffey,KS,True,1139,1.7,1.7
38083,Sheridan,ND,True,893,1.6,0.0
31121,Merrick,NE,True,844,1.6,0.0
31151,Saline,NE,True,926,1.6,0.0
38093,Stutsman,ND,True,809,1.6,0.0
32031,Washoe,NV,True,406,1.6,0.0
31131,Otoe,NE,True,1163,1.6,1.6
46039,Deuel,SD,True,887,1.5,0.0
27161,Waseca,MN,True,895,1.5,0.0
30011,Carter,MT,True,753,1.5,0.0
30019,Daniels,MT,True,802,1.5,0.0
27077,Lake of the Woods,MN,True,508,1.5,0.0
19147,Palo Alto,IA,True,1004,1.4,0.5
55025,Dane,WI,True,859,1.4,0.0
47095,Lake,TN,True,678,1.4,0.0
23029,Washington,ME,True,717,1.4,0.0
13033,Burke,GA,True,197,1.3,0.0
22035,East Carroll,LA,True,575,1.3,0.0
26067,Ionia,MI,True,914,1.3,0.0
27013,Blue Earth,MN,True,1013,1.3,0.3
37061,Duplin,NC,True,610,1.3,0.0
31009,Blaine,NE,True,736,1.3,0.0
38015,Burleigh,ND,True,602,1.2,0.0
48209,Hays,TX,True,829,1.2,0.0
48465,Val Verde,TX,True,414,1.2,0.0
22123,West Carroll,LA,True,493,1.2,0.0
16073,Owyhee,ID,True,178,1.2,0.0
05011,Bradley,AR,True,324,1.1,0.0
48305,Lynn,TX,True,756,1.1,0.0
45003,Aiken,SC,True,242,1.1,0.0
38023,Divide,ND,True,616,1.1,0.0
38009,Bottineau,ND,True,659,1.1,0.0
38019,Cavalier,ND,True,1257,1.1,1.1
40151,Woods,OK,True,850,1.1,0.0
46101,Moody,SD,True,605,1.1,0.0
38041,Hettinger,ND,True,672,1.0,0.0
40097,Mayes,OK,True,797,1.0,0.0
48419,Shelby,TX,True,69,1.0,0.0
05001,Arkansas,AR,True,496,1.0,0.0
48225,Houston,TX,True,274,1.0,0.0
27149,Stevens,MN,True,870,1.0,0.0
19187,Webster,IA,True,1140,1.0,1.0
19071,Fremont,IA,True,874,1.0,0.0
01085,Lowndes,AL,True,165,1.0,0.0
40073,Kingfisher,OK,True,923,1.0,0.0
19193,Woodbury,IA,True,1175,1.0,1.0
40091,McIntosh,OK,True,804,1.0,0.0
29145,Newton,MO,True,954,1.0,0.0
35035,Otero,NM,True,198,0.9,0.0
25027,Worcester,MA,True,137,0.9,0.0
46037,Day,SD,True,1049,0.9,0.5
29211,Sullivan,MO,True,984,0.9,0.0
48177,Gonzales,TX,True,233,0.9,0.0
47077,Henderson,TN,True,378,0.8,0.0
38035,Grand Forks,ND,True,867,0.8,0.0
16083,Twin Falls,ID,True,554,0.8,0.0
20201,Washington,KS,True,922,0.8,0.0
40041,Delaware,OK,True,1432,0.7,0.7
45091,York,SC,True,206,0.7,0.0
21045,Casey,KY,True,600,0.7,0.0
21047,Christian,KY,True,497,0.7,0.0
17011,Bureau,IL,True,821,0.7,0.0
48443,Terrell,TX,True,313,0.7,0.0
18181,White,IN,True,1017,0.7,0.7
48219,Hockley,TX,True,711,0.7,0.0
21079,Garrard,KY,True,422,0.7,0.0
29155,Pemiscot,MO,True,732,0.7,0.0
48027,Bell,TX,True,682,0.7,0.0
37155,Robeson,NC,True,627,0.7,0.0
20195,Trego,KS,True,835,0.7,0.0
20183,Smith,KS,True,733,0.7,0.0
34023,Middlesex,NJ,True,99,0.7,0.0
51025,Brunswick,VA,True,267,0.6,0.0
06065,Riverside,CA,True,1183,0.6,0.3
12075,Levy,FL,True,127,0.6,0.0
26099,Macomb,MI,True,394,0.6,0.0
40077,Latimer,OK,True,188,0.6,0.0
20069,Gray,KS,True,758,0.6,0.0
48309,McLennan,TX,True,638,0.6,0.0
31157,Scotts Bluff,NE,True,258,0.6,0.0
27087,Mahnomen,MN,True,876,0.5,0.0
31059,Fillmore,NE,True,1017,0.5,0.5
30033,Garfield,MT,True,998,0.5,0.5
31129,Nuckolls,NE,True,937,0.5,0.0
24045,Wicomico,MD,True,619,0.5,0.0
18031,Decatur,IN,True,760,0.5,0.0
46023,Charles Mix,SD,True,1140,0.5,0.5
06113,Yolo,CA,True,64,0.5,0.0
46091,Marshall,SD,True,969,0.5,0.0
56035,Sublette,WY,True,81,0.5,0.0
19045,Clinton,IA,True,862,0.5,0.0
19021,Buena Vista,IA,True,1174,0.5,0.5
53047,Okanogan,WA,True,92,0.5,0.0
37163,Sampson,NC,True,543,0.5,0.0
28011,Bolivar,MS,True,560,0.5,0.0
48131,Duval,TX,True,454,0.5,0.0
30079,Prairie,MT,True,416,0.5,0.0
48039,Brazoria,TX,True,281,0.5,0.0
19031,Cedar,IA,True,852,0.5,0.0
29081,Harrison,MO,True,836,0.5,0.0
51135,Nottoway,VA,True,446,0.5,0.0
19039,Clarke,IA,True,1172,0.4,0.4
39097,Madison,OH,True,747,0.4,0.0
08067,La Plata,CO,True,215,0.4,0.0
08041,El Paso,CO,True,385,0.4,0.0
51099,King George,VA,True,159,0.4,0.0
17119,Madison,IL,True,663,0.4,0.0
39051,Fulton,OH,True,839,0.4,0.0
20015,Butler,KS,True,1237,0.4,0.4
17019,Champaign,IL,True,944,0.4,0.0
17099,LaSalle,IL,True,645,0.4,0.0
51037,Charlotte,VA,True,220,0.4,0.0
48141,El Paso,TX,True,152,0.4,0.0
46081,Lawrence,SD,True,1213,0.4,0.4
48191,Hall,TX,True,185,0.4,0.0
17145,Perry,IL,True,555,0.4,0.0
17141,Ogle,IL,True,1039,0.4,0.4
51117,Mecklenburg,VA,True,277,0.4,0.0
30083,Richland,MT,True,116,0.4,0.0
30069,Petroleum,MT,True,678,0.4,0.0
27137,St. Louis,MN,True,435,0.4,0.0
55027,Dodge,WI,True,844,0.3,0.0
06037,Los Angeles,CA,True,457,0.3,0.0
26073,Isabella,MI,True,710,0.3,0.0
27091,Martin,MN,True,1105,0.3,0.3
22057,Lafourche,LA,True,103,0.3,0.0
38077,Richland,ND,True,886,0.3,0.0
06079,San Luis Obispo,CA,True,221,0.3,0.0
04005,Coconino,AZ,True,746,0.3,0.0
29165,Platte,MO,True,766,0.3,0.0
48021,Bastrop,TX,True,129,0.3,0.0
38079,Rolette,ND,True,727,0.3,0.0
48121,Denton,TX,True,655,0.3,0.0
48189,Hale,TX,True,817,0.3,0.0
39083,Knox,OH,True,536,0.3,0.0
48503,Young,TX,True,887,0.3,0.0
27111,Otter Tail,MN,True,920,0.3,0.0
27049,Goodhue,MN,True,975,0.3,0.0
04003,Cochise,AZ,True,144,0.2,0.0
48355,Nueces,TX,True,259,0.2,0.0
31177,Washington,NE,True,1282,0.2,0.2
18051,Gibson,IN,True,628,0.2,0.0
48113,Dallas,TX,True,274,0.2,0.0
05093,Mississippi,AR,True,842,0.2,0.0
05075,Lawrence,AR,True,613,0.2,0.0
20051,Ellis,KS,True,923,0.2,0.0
28133,Sunflower,MS,True,500,0.1,0.0
31159,Seward,NE,True,1063,0.1,0.1
31007,Banner,NE,True,817,0.1,0.0
19035,Cherokee,IA,True,646,0.1,0.0
30099,Teton,MT,True,1063,0.1,0.1
