fips,county_name,state_abbr,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
29081,Harrison,MO,3945,3.7,0.0
48209,Hays,TX,5591,3.6,3.6
18053,Grant,IN,5693,3.6,3.6
17001,Adams,IL,6070,3.6,3.5
08123,Weld,CO,3322,3.6,2.6
06073,San Diego,CA,5219,3.6,0.6
20021,Cherokee,KS,5930,3.5,3.5
12113,Santa Rosa,FL,6557,3.5,1.7
48309,McLennan,TX,8262,3.4,3.2
16069,Nez Perce,ID,3504,3.4,3.4
36067,Onondaga,NY,5357,3.4,0.3
38023,Divide,ND,4796,3.3,0.6
08075,Logan,CO,4234,3.3,0.6
38099,Walsh,ND,6041,3.3,3.3
48497,Wise,TX,7178,3.3,3.1
48295,Lipscomb,TX,3389,3.3,0.0
46063,Harding,SD,5720,3.3,3.3
32011,Eureka,NV,2178,3.3,0.0
36089,St. Lawrence,NY,3804,3.2,0.0
21101,Henderson,KY,5458,3.2,3.2
48305,Lynn,TX,6340,3.2,3.2
36017,Chenango,NY,5211,3.1,2.6
48101,Cottle,TX,5453,3.1,3.1
35029,Luna,NM,5077,3.1,3.1
12101,Pasco,FL,3183,3.1,0.0
55023,Crawford,WI,3513,3.1,0.0
28101,Newton,MS,3005,3.0,0.0
42039,Crawford,PA,4026,3.0,0.2
48419,Shelby,TX,2761,3.0,0.0
46037,Day,SD,4755,3.0,3.0
54077,Preston,WV,3194,3.0,0.0
36005,Bronx,NY,3714,3.0,0.0
05107,Phillips,AR,3553,2.9,0.0
13141,Hancock,GA,2192,2.9,0.0
06111,Ventura,CA,10134,2.9,0.2
36073,Orleans,NY,5056,2.8,2.8
30091,Sheridan,MT,4237,2.8,0.0
04019,Pima,AZ,3888,2.7,1.8
16027,Canyon,ID,3661,2.7,0.0
48493,Wilson,TX,4534,2.7,2.6
41047,Marion,OR,3098,2.6,0.0
30015,Chouteau,MT,7451,2.6,2.6
36019,Clinton,NY,4435,2.6,0.4
18055,Greene,IN,6033,2.6,2.6
46029,Codington,SD,6983,2.6,2.6
28147,Walthall,MS,2064,2.6,0.0
36043,Herkimer,NY,3472,2.6,0.5
48253,Jones,TX,5453,2.5,2.5
21017,Bourbon,KY,4887,2.5,1.3
48149,Fayette,TX,4626,2.5,2.0
37151,Randolph,NC,2742,2.5,0.0
06059,Orange,CA,3113,2.5,0.1
45055,Kershaw,SC,2777,2.5,0.0
31101,Keith,NE,5094,2.5,0.2
29205,Shelby,MO,4111,2.4,0.8
30005,Blaine,MT,7607,2.4,2.4
25027,Worcester,MA,9586,2.4,1.3
38093,Stutsman,ND,5713,2.4,0.0
26099,Macomb,MI,5796,2.4,1.7
37125,Moore,NC,2958,2.4,0.0
21213,Simpson,KY,4467,2.3,0.0
30057,Madison,MT,6109,2.3,2.3
48029,Bexar,TX,4033,2.3,0.4
36029,Erie,NY,4879,2.3,1.2
06019,Fresno,CA,9779,2.3,0.4
38083,Sheridan,ND,4325,2.3,0.7
26033,Chippewa,MI,7161,2.3,2.3
27071,Koochiching,MN,5748,2.3,2.3
06049,Modoc,CA,13720,2.2,2.2
20157,Republic,KS,5981,2.2,2.2
28011,Bolivar,MS,5655,2.2,2.2
21009,Barren,KY,4769,2.2,1.0
48331,Milam,TX,4372,2.2,1.9
48499,Wood,TX,3631,2.2,1.0
21161,Mason,KY,4537,2.2,2.2
29135,Moniteau,MO,3674,2.2,0.0
55135,Waupaca,WI,5250,2.2,0.3
31031,Cherry,NE,6300,2.2,2.2
12086,Miami-Dade,FL,5021,2.2,0.5
54069,Ohio,WV,3384,2.2,0.0
36037,Genesee,NY,3837,2.2,0.0
27005,Becker,MN,7092,2.1,2.0
18183,Whitley,IN,6061,2.1,2.1
17053,Ford,IL,4680,2.1,1.1
12121,Suwannee,FL,2519,2.1,0.0
48367,Parker,TX,5892,2.1,2.0
21097,Harrison,KY,5172,2.1,2.1
40015,Caddo,OK,5491,2.1,1.5
17011,Bureau,IL,4812,2.1,2.1
48293,Limestone,TX,4646,2.0,1.9
36063,Niagara,NY,4861,2.0,0.6
24031,Montgomery,MD,3954,2.0,0.1
49027,Millard,UT,2991,2.0,0.0
06037,Los Angeles,CA,3870,2.0,0.3
30085,Roosevelt,MT,6224,2.0,2.0
46123,Tripp,SD,6455,2.0,2.0
12011,Broward,FL,5025,2.0,0.4
36093,Schenectady,NY,4818,2.0,1.4
18005,Bartholomew,IN,3703,2.0,0.1
30099,Teton,MT,5612,1.9,1.9
36027,Dutchess,NY,2737,1.9,0.0
29091,Howell,MO,3415,1.9,0.0
29041,Chariton,MO,3289,1.9,0.0
48277,Lamar,TX,3391,1.9,0.0
36055,Monroe,NY,4842,1.9,0.2
20141,Osborne,KS,5046,1.9,1.1
08105,Rio Grande,CO,3465,1.9,0.0
40081,Lincoln,OK,4635,1.8,1.1
29101,Johnson,MO,4708,1.8,0.5
55087,Outagamie,WI,6147,1.8,0.1
48401,Rusk,TX,3439,1.8,0.0
48071,Chambers,TX,4591,1.8,1.2
31063,Frontier,NE,5422,1.8,1.8
40145,Wagoner,OK,3991,1.8,0.0
28083,Leflore,MS,2414,1.8,0.0
06021,Glenn,CA,11166,1.7,1.7
06065,Riverside,CA,6061,1.7,0.5
45019,Charleston,SC,6388,1.7,1.2
12039,Gadsden,FL,2710,1.7,0.0
18003,Allen,IN,5179,1.7,1.7
45073,Oconee,SC,1703,1.7,0.0
36105,Sullivan,NY,5453,1.7,0.7
08087,Morgan,CO,3927,1.7,0.0
27137,St. Louis,MN,5808,1.7,1.4
46013,Brown,SD,5290,1.7,1.7
56031,Platte,WY,4859,1.7,0.4
28009,Benton,MS,2965,1.7,0.0
28067,Jones,MS,2736,1.7,0.0
46091,Marshall,SD,6534,1.7,1.7
36071,Orange,NY,4512,1.7,0.2
18049,Fulton,IN,4741,1.7,1.7
36021,Columbia,NY,3900,1.6,0.4
18113,Noble,IN,5171,1.6,1.6
36009,Cattaraugus,NY,5042,1.6,0.6
01105,Perry,AL,3557,1.6,0.0
46105,Perkins,SD,4516,1.6,0.8
08073,Lincoln,CO,5271,1.6,1.6
48327,Menard,TX,9145,1.6,1.6
21045,Casey,KY,3913,1.6,1.5
17077,Jackson,IL,3594,1.6,0.0
40049,Garvin,OK,4411,1.6,0.4
18151,Steuben,IN,5158,1.6,1.6
55043,Grant,WI,5002,1.6,0.9
31001,Adams,NE,6312,1.6,1.6
20185,Stafford,KS,6685,1.6,1.6
31125,Nance,NE,6187,1.6,1.6
26163,Wayne,MI,6447,1.6,1.5
05037,Cross,AR,3892,1.6,0.0
39045,Fairfield,OH,4465,1.6,0.0
48165,Gaines,TX,4098,1.6,0.0
36011,Cayuga,NY,5030,1.6,0.2
21239,Woodford,KY,3580,1.6,0.0
40133,Seminole,OK,4721,1.6,1.2
25009,Essex,MA,10663,1.5,1.5
18181,White,IN,4940,1.5,1.5
31109,Lancaster,NE,6394,1.5,0.1
25001,Barnstable,MA,13828,1.5,1.5
26125,Oakland,MI,6568,1.5,1.5
12115,Sarasota,FL,3298,1.5,0.0
29147,Nodaway,MO,4620,1.5,1.5
53061,Snohomish,WA,1936,1.5,0.0
40047,Garfield,OK,5112,1.5,1.5
36111,Ulster,NY,3154,1.5,0.0
16051,Jefferson,ID,3677,1.5,0.0
40129,Roger Mills,OK,8413,1.5,1.5
48185,Grimes,TX,4673,1.5,1.3
56035,Sublette,WY,3068,1.5,0.2
06107,Tulare,CA,4615,1.5,0.2
21227,Warren,KY,3613,1.5,0.2
48113,Dallas,TX,7411,1.4,1.0
13247,Rockdale,GA,1741,1.4,0.0
21141,Logan,KY,6746,1.4,1.1
40101,Muskogee,OK,3573,1.4,0.0
29119,McDonald,MO,3076,1.4,0.0
55123,Vernon,WI,4766,1.4,0.0
48121,Denton,TX,4979,1.4,0.2
05031,Craighead,AR,3620,1.4,0.0
18031,Decatur,IN,6066,1.4,1.4
48039,Brazoria,TX,3603,1.4,0.0
39005,Ashland,OH,4024,1.4,0.0
21087,Green,KY,3310,1.4,0.0
32013,Humboldt,NV,3401,1.4,0.0
12103,Pinellas,FL,5839,1.4,0.3
39173,Wood,OH,5409,1.4,0.3
20087,Jefferson,KS,5950,1.4,1.4
21229,Washington,KY,4452,1.4,0.0
40103,Noble,OK,4476,1.3,0.0
20173,Sedgwick,KS,6471,1.3,1.3
42019,Butler,PA,4501,1.3,0.5
28091,Marion,MS,1727,1.3,0.0
55021,Columbia,WI,4194,1.3,0.2
18039,Elkhart,IN,5267,1.3,1.1
30073,Pondera,MT,7166,1.3,1.3
48257,Kaufman,TX,5023,1.3,0.3
27141,Sherburne,MN,6414,1.3,1.3
18093,Lawrence,IN,4544,1.3,1.2
27055,Houston,MN,4756,1.3,0.2
45009,Bamberg,SC,3648,1.3,0.0
30047,Lake,MT,4269,1.3,0.0
29203,Shannon,MO,3088,1.3,0.0
45015,Berkeley,SC,4208,1.3,0.0
37069,Franklin,NC,3718,1.3,0.0
48201,Harris,TX,3388,1.2,0.0
17075,Iroquois,IL,3977,1.2,0.0
21137,Lincoln,KY,4639,1.2,0.2
18127,Porter,IN,5858,1.2,1.2
55121,Trempealeau,WI,4211,1.2,0.0
48001,Anderson,TX,3135,1.2,0.0
06083,Santa Barbara,CA,6795,1.2,0.0
45083,Spartanburg,SC,2551,1.2,0.0
45051,Horry,SC,6242,1.2,0.2
01003,Baldwin,AL,7261,1.2,0.9
42029,Chester,PA,5430,1.2,0.1
20093,Kearny,KS,4448,1.2,1.2
17193,White,IL,2839,1.2,0.0
21001,Adair,KY,4040,1.2,0.0
46053,Gregory,SD,6415,1.2,1.2
17099,LaSalle,IL,4166,1.2,1.1
18091,LaPorte,IN,5659,1.2,1.2
29051,Cole,MO,3657,1.2,0.0
20085,Jackson,KS,6369,1.2,1.2
18095,Madison,IN,5362,1.2,1.1
25021,Norfolk,MA,10718,1.2,1.2
38015,Burleigh,ND,5512,1.1,0.6
48359,Oldham,TX,6330,1.1,1.1
18011,Boone,IN,6007,1.1,1.1
36059,Nassau,NY,3792,1.1,0.0
19043,Clayton,IA,2684,1.1,0.0
29121,Macon,MO,3588,1.1,0.0
05023,Cleburne,AR,3184,1.1,0.0
42117,Tioga,PA,5047,1.1,0.7
17137,Morgan,IL,4136,1.1,0.0
37143,Perquimans,NC,4641,1.1,1.1
39171,Williams,OH,5220,1.1,1.1
21179,Nelson,KY,3340,1.1,0.0
17129,Menard,IL,5273,1.1,0.0
20041,Dickinson,KS,5797,1.1,1.1
34023,Middlesex,NJ,6468,1.1,0.9
20119,Meade,KS,5517,1.1,0.8
19107,Keokuk,IA,2820,1.1,0.0
19065,Fayette,IA,2943,1.1,0.0
17141,Ogle,IL,6077,1.1,1.1
48495,Winkler,TX,4167,1.1,0.0
25017,Middlesex,MA,9644,1.1,1.1
36069,Ontario,NY,5370,1.1,0.3
35009,Curry,NM,6518,1.1,1.1
05127,Scott,AR,2116,1.1,0.0
20183,Smith,KS,4625,1.0,0.8
29145,Newton,MO,5176,1.0,0.3
21207,Russell,KY,4675,1.0,0.3
47109,McNairy,TN,2709,1.0,0.0
21083,Graves,KY,5984,1.0,1.0
12021,Collier,FL,3013,1.0,0.0
31011,Boone,NE,5384,1.0,1.0
55141,Wood,WI,5572,1.0,1.0
48355,Nueces,TX,7574,1.0,1.0
20029,Cloud,KS,5413,1.0,1.0
29195,Saline,MO,3894,1.0,0.0
38079,Rolette,ND,4986,1.0,0.2
47023,Chester,TN,2752,1.0,0.0
48255,Karnes,TX,4154,1.0,0.5
48021,Bastrop,TX,3948,1.0,0.0
30011,Carter,MT,7576,1.0,1.0
31039,Cuming,NE,6570,1.0,1.0
30087,Rosebud,MT,6211,1.0,1.0
48325,Medina,TX,3506,1.0,0.0
28055,Issaquena,MS,2496,1.0,0.0
04003,Cochise,AZ,4213,1.0,0.1
08001,Adams,CO,3164,1.0,0.0
55099,Price,WI,4060,1.0,0.0
48451,Tom Green,TX,5882,1.0,0.1
48051,Burleson,TX,3530,1.0,0.0
28029,Copiah,MS,1913,1.0,0.0
20027,Clay,KS,5511,1.0,1.0
45017,Calhoun,SC,4210,1.0,0.0
45075,Orangeburg,SC,3583,1.0,0.4
28099,Neshoba,MS,2308,1.0,0.0
21135,Lewis,KY,4282,1.0,0.9
21005,Anderson,KY,5159,1.0,0.8
45057,Lancaster,SC,3452,1.0,0.0
04021,Pinal,AZ,3060,0.9,0.0
18131,Pulaski,IN,4888,0.9,0.7
35005,Chaves,NM,3801,0.9,0.8
40109,Oklahoma,OK,4669,0.9,0.4
34019,Hunterdon,NJ,6853,0.9,0.9
36049,Lewis,NY,4261,0.9,0.1
53033,King,WA,2882,0.9,0.0
05123,St. Francis,AR,3207,0.9,0.0
47017,Carroll,TN,3004,0.9,0.0
48219,Hockley,TX,3134,0.9,0.0
48349,Navarro,TX,4986,0.9,0.7
31131,Otoe,NE,6006,0.9,0.9
17051,Fayette,IL,3799,0.9,0.6
21031,Butler,KY,3291,0.9,0.0
31027,Cedar,NE,7340,0.9,0.9
40113,Osage,OK,4236,0.9,0.0
26111,Midland,MI,6362,0.9,0.9
09001,Fairfield,CT,7442,0.9,0.9
40041,Delaware,OK,4808,0.9,0.5
46011,Brookings,SD,5802,0.9,0.9
08013,Boulder,CO,2542,0.9,0.0
29029,Camden,MO,3487,0.9,0.0
29199,Scotland,MO,4262,0.9,0.0
29201,Scott,MO,3359,0.9,0.0
31019,Buffalo,NE,6230,0.9,0.9
17073,Henry,IL,5304,0.9,0.9
46005,Beadle,SD,5151,0.9,0.9
42133,York,PA,4055,0.9,0.1
40059,Harper,OK,3560,0.9,0.0
18121,Parke,IN,4127,0.9,0.0
29115,Linn,MO,3860,0.9,0.0
05013,Calhoun,AR,2057,0.9,0.0
28061,Jasper,MS,2198,0.9,0.0
18119,Owen,IN,4968,0.9,0.6
48485,Wichita,TX,6831,0.9,0.9
20015,Butler,KS,6768,0.9,0.9
20171,Scott,KS,6027,0.9,0.9
20023,Cheyenne,KS,5314,0.9,0.9
26109,Menominee,MI,6204,0.9,0.9
20195,Trego,KS,5953,0.9,0.9
17043,DuPage,IL,4172,0.9,0.3
05065,Izard,AR,2782,0.9,0.0
39025,Clermont,OH,4767,0.9,0.4
01049,DeKalb,AL,4106,0.9,0.0
31167,Stanton,NE,5894,0.9,0.8
27151,Swift,MN,7643,0.9,0.9
20059,Franklin,KS,5898,0.9,0.0
46115,Spink,SD,5211,0.9,0.9
27101,Murray,MN,8405,0.9,0.9
36047,Kings,NY,4090,0.9,0.3
19015,Boone,IA,3094,0.8,0.0
20115,Marion,KS,7591,0.8,0.8
26165,Wexford,MI,7033,0.8,0.5
10001,Kent,DE,4962,0.8,0.8
46071,Jackson,SD,6675,0.8,0.0
28057,Itawamba,MS,1765,0.8,0.0
05009,Boone,AR,4036,0.8,0.0
19153,Polk,IA,4184,0.8,0.2
29123,Madison,MO,3293,0.8,0.0
33011,Hillsborough,NH,5962,0.8,0.8
46079,Lake,SD,6000,0.8,0.8
18137,Ripley,IN,4757,0.8,0.0
08069,Larimer,CO,4888,0.8,0.1
53073,Whatcom,WA,3653,0.8,0.1
20095,Kingman,KS,6575,0.8,0.8
27001,Aitkin,MN,5826,0.8,0.5
55073,Marathon,WI,4290,0.8,0.0
48291,Liberty,TX,2874,0.8,0.0
13121,Fulton,GA,2757,0.8,0.0
20009,Barton,KS,6355,0.8,0.8
27165,Watonwan,MN,7704,0.8,0.8
26051,Gladwin,MI,6006,0.8,0.8
31165,Sioux,NE,4311,0.8,0.0
12087,Monroe,FL,7043,0.8,0.4
48055,Caldwell,TX,3395,0.8,0.0
31147,Richardson,NE,6443,0.8,0.8
42129,Westmoreland,PA,3120,0.8,0.0
31107,Knox,NE,7126,0.8,0.8
29131,Miller,MO,2992,0.8,0.0
20047,Edwards,KS,6383,0.8,0.8
04013,Maricopa,AZ,3115,0.8,0.0
48335,Mitchell,TX,3605,0.8,0.0
18075,Jay,IN,5414,0.8,0.8
28133,Sunflower,MS,3313,0.8,0.0
31097,Johnson,NE,5706,0.8,0.8
26081,Kent,MI,6460,0.8,0.8
33015,Rockingham,NH,7601,0.8,0.7
31139,Pierce,NE,7257,0.8,0.8
13165,Jenkins,GA,2986,0.8,0.0
42041,Cumberland,PA,3219,0.8,0.0
46067,Hutchinson,SD,5386,0.8,0.8
19061,Dubuque,IA,4843,0.8,0.0
05135,Sharp,AR,3632,0.8,0.0
40093,Major,OK,4534,0.8,0.0
05007,Benton,AR,4673,0.8,0.1
35021,Harding,NM,5729,0.8,0.8
31087,Hitchcock,NE,5615,0.8,0.8
31093,Howard,NE,5785,0.8,0.8
39051,Fulton,OH,5222,0.8,0.8
18175,Washington,IN,4429,0.8,0.7
31077,Greeley,NE,6461,0.8,0.8
20069,Gray,KS,4962,0.8,0.8
29133,Mississippi,MO,3376,0.8,0.0
31141,Platte,NE,5051,0.8,0.8
26005,Allegan,MI,6897,0.8,0.7
26117,Montcalm,MI,6781,0.8,0.8
27115,Pine,MN,4881,0.8,0.3
18111,Newton,IN,4822,0.8,0.8
20003,Anderson,KS,6602,0.8,0.8
56003,Big Horn,WY,3675,0.8,0.0
47069,Hardeman,TN,2614,0.8,0.0
47111,Macon,TN,4350,0.7,0.7
40057,Harmon,OK,4050,0.7,0.0
17135,Montgomery,IL,3897,0.7,0.0
40009,Beckham,OK,5060,0.7,0.0
20033,Comanche,KS,5603,0.7,0.7
17081,Jefferson,IL,3149,0.7,0.0
39037,Darke,OH,5232,0.7,0.4
48089,Colorado,TX,4343,0.7,0.4
27009,Benton,MN,8206,0.7,0.7
12081,Manatee,FL,4721,0.7,0.1
01005,Barbour,AL,3233,0.7,0.0
53063,Spokane,WA,2528,0.7,0.0
36033,Franklin,NY,4902,0.7,0.1
36031,Essex,NY,3233,0.7,0.0
55019,Clark,WI,4296,0.7,0.0
12083,Marion,FL,2654,0.7,0.0
31185,York,NE,17630,0.7,0.7
46073,Jerauld,SD,6785,0.7,0.7
18023,Clinton,IN,5934,0.7,0.7
13099,Early,GA,3806,0.7,0.0
19103,Johnson,IA,2631,0.7,0.2
17091,Kankakee,IL,3938,0.7,0.0
37179,Union,NC,3316,0.7,0.0
28119,Quitman,MS,2732,0.7,0.0
48473,Waller,TX,3384,0.7,0.0
21143,Lyon,KY,4770,0.7,0.7
23017,Oxford,ME,6495,0.7,0.7
55115,Shawano,WI,4586,0.7,0.4
18051,Gibson,IN,5348,0.7,0.7
48175,Goliad,TX,3888,0.7,0.0
13067,Cobb,GA,2695,0.7,0.0
08041,El Paso,CO,5467,0.7,0.4
13175,Laurens,GA,2976,0.7,0.0
29023,Butler,MO,2847,0.7,0.0
01125,Tuscaloosa,AL,2779,0.7,0.0
54037,Jefferson,WV,4833,0.7,0.1
42005,Armstrong,PA,4086,0.7,0.0
18061,Harrison,IN,4493,0.7,0.1
21049,Clark,KY,4835,0.7,0.5
39011,Auglaize,OH,4442,0.7,0.4
36035,Fulton,NY,3461,0.7,0.0
08109,Saguache,CO,2114,0.7,0.0
47157,Shelby,TN,3454,0.7,0.0
37123,Montgomery,NC,4040,0.7,0.5
16071,Oneida,ID,1777,0.7,0.0
38091,Steele,ND,6063,0.7,0.7
18037,Dubois,IN,4808,0.7,0.6
37119,Mecklenburg,NC,3046,0.7,0.0
18025,Crawford,IN,2141,0.7,0.0
21191,Pendleton,KY,2012,0.7,0.0
21111,Jefferson,KY,4569,0.7,0.1
27027,Clay,MN,8840,0.7,0.7
29071,Franklin,MO,3228,0.7,0.0
13221,Oglethorpe,GA,2940,0.7,0.0
21183,Ohio,KY,3980,0.7,0.0
29141,Morgan,MO,3840,0.7,0.0
17021,Christian,IL,4241,0.7,0.0
55071,Manitowoc,WI,5321,0.7,0.2
37071,Gaston,NC,3371,0.7,0.0
29229,Wright,MO,3854,0.7,0.0
27033,Cottonwood,MN,8483,0.7,0.7
21125,Laurel,KY,3417,0.7,0.0
09009,New Haven,CT,7014,0.7,0.4
12015,Charlotte,FL,2493,0.7,0.0
17107,Logan,IL,4021,0.7,0.0
36053,Madison,NY,4354,0.7,0.3
48423,Smith,TX,3940,0.7,0.0
48087,Collingsworth,TX,4653,0.7,0.7
36051,Livingston,NY,6095,0.6,0.6
01083,Limestone,AL,3712,0.6,0.0
38013,Burke,ND,6739,0.6,0.6
19173,Taylor,IA,3160,0.6,0.0
19047,Crawford,IA,3451,0.6,0.0
12075,Levy,FL,2703,0.6,0.0
39147,Seneca,OH,5763,0.6,0.6
31105,Kimball,NE,6890,0.6,0.6
28153,Wayne,MS,2551,0.6,0.0
18021,Clay,IN,5268,0.6,0.6
27169,Winona,MN,7270,0.6,0.6
18097,Marion,IN,5407,0.6,0.1
27089,Marshall,MN,6943,0.6,0.6
41005,Clackamas,OR,2572,0.6,0.0
19045,Clinton,IA,2705,0.6,0.0
48471,Walker,TX,3211,0.6,0.0
42085,Mercer,PA,4589,0.6,0.1
45089,Williamsburg,SC,1987,0.6,0.0
28021,Claiborne,MS,3106,0.6,0.0
48313,Madison,TX,3754,0.6,0.0
39023,Clark,OH,4985,0.6,0.0
20155,Reno,KS,6625,0.6,0.6
55119,Taylor,WI,4114,0.6,0.0
34011,Cumberland,NJ,5483,0.6,0.6
12051,Hendry,FL,2334,0.6,0.0
26059,Hillsdale,MI,7325,0.6,0.6
18085,Kosciusko,IN,5013,0.6,0.4
45079,Richland,SC,2989,0.6,0.0
27059,Isanti,MN,6212,0.6,0.5
48181,Grayson,TX,6187,0.6,0.6
18071,Jackson,IN,3592,0.6,0.0
48015,Austin,TX,3427,0.6,0.0
29217,Vernon,MO,4201,0.6,0.0
05145,White,AR,2935,0.6,0.0
36061,New York,NY,6131,0.6,0.3
48093,Comanche,TX,4383,0.6,0.0
42015,Bradford,PA,5581,0.6,0.3
45003,Aiken,SC,4766,0.6,0.2
51109,Louisa,VA,3303,0.6,0.0
28019,Choctaw,MS,2070,0.6,0.0
55095,Polk,WI,4589,0.6,0.3
05113,Polk,AR,2509,0.6,0.0
36007,Broome,NY,2968,0.6,0.0
18029,Dearborn,IN,5430,0.6,0.1
27061,Itasca,MN,5679,0.6,0.6
36095,Schoharie,NY,5822,0.6,0.5
48377,Presidio,TX,3377,0.6,0.0
19093,Ida,IA,3088,0.6,0.0
42081,Lycoming,PA,2893,0.6,0.0
39127,Perry,OH,4187,0.6,0.0
17115,Macon,IL,3853,0.6,0.0
05055,Greene,AR,3823,0.6,0.0
28051,Holmes,MS,1873,0.6,0.0
42055,Franklin,PA,4184,0.6,0.0
18159,Tipton,IN,5847,0.6,0.6
10005,Sussex,DE,5539,0.6,0.4
48287,Lee,TX,3357,0.6,0.0
27153,Todd,MN,7164,0.6,0.2
29017,Bollinger,MO,2806,0.6,0.0
13031,Bulloch,GA,4534,0.6,0.4
47125,Montgomery,TN,3885,0.6,0.1
51175,Southampton,VA,4161,0.6,0.0
36085,Richmond,NY,4569,0.6,0.2
48455,Trinity,TX,2895,0.6,0.0
21145,McCracken,KY,4774,0.6,0.2
45043,Georgetown,SC,5230,0.6,0.5
17005,Bond,IL,3588,0.5,0.0
55031,Douglas,WI,3927,0.5,0.0
05015,Carroll,AR,3678,0.5,0.0
28109,Pearl River,MS,2713,0.5,0.0
01039,Covington,AL,2935,0.5,0.0
26087,Lapeer,MI,6780,0.5,0.5
39099,Mahoning,OH,3636,0.5,0.0
26019,Benzie,MI,8391,0.5,0.5
29077,Greene,MO,3765,0.5,0.2
55133,Waukesha,WI,7410,0.5,0.5
34003,Bergen,NJ,4044,0.5,0.4
55057,Juneau,WI,4765,0.5,0.1
19097,Jackson,IA,2242,0.5,0.0
