fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
31117,McPherson,NE,large,701,8.8,0.0
38105,Williams,ND,large,857,8.7,0.0
36093,Schenectady,NY,large,408,8.7,0.0
46091,Marshall,SD,large,927,8.5,0.0
20029,Cloud,KS,large,565,8.5,0.0
31011,Boone,NE,large,892,8.5,0.0
31107,Knox,NE,large,1045,8.4,6.1
35013,Doña Ana,NM,large,451,8.4,0.0
53071,Walla Walla,WA,large,278,8.4,0.0
30105,Valley,MT,large,1000,8.4,1.5
48093,Comanche,TX,large,460,8.4,0.0
30087,Rosebud,MT,large,642,8.4,0.0
46123,Tripp,SD,large,954,8.3,1.3
30075,Powder River,MT,large,644,8.3,0.0
28053,Humphreys,MS,large,387,8.2,0.0
48149,Fayette,TX,large,309,8.1,0.0
38025,Dunn,ND,large,837,8.0,0.0
30027,Fergus,MT,large,843,7.9,0.0
20085,Jackson,KS,large,973,7.8,1.6
18053,Grant,IN,large,747,7.8,0.0
17173,Shelby,IL,large,644,7.8,0.0
48287,Lee,TX,large,477,7.7,0.0
53025,Grant,WA,large,282,7.6,0.0
40145,Wagoner,OK,large,898,7.6,0.0
19093,Ida,IA,large,946,7.5,2.5
31147,Richardson,NE,large,959,7.4,0.8
38085,Sioux,ND,large,1032,7.4,2.5
48461,Upton,TX,large,412,7.3,0.0
48319,Mason,TX,large,326,7.3,0.0
40045,Ellis,OK,large,1004,7.3,7.3
05059,Hot Spring,AR,large,455,7.3,0.0
46071,Jackson,SD,large,460,7.3,0.0
48193,Hamilton,TX,large,764,7.2,0.0
46067,Hutchinson,SD,large,1015,7.2,0.5
27169,Winona,MN,large,712,7.1,0.0
48345,Motley,TX,large,535,7.1,0.0
17159,Richland,IL,large,609,7.1,0.0
20099,Labette,KS,large,834,6.9,0.0
31019,Buffalo,NE,large,882,6.8,0.0
31139,Pierce,NE,large,1104,6.8,6.2
31167,Stanton,NE,large,1207,6.8,0.6
20185,Stafford,KS,large,836,6.8,0.0
30059,Meagher,MT,large,587,6.8,0.0
30071,Phillips,MT,large,765,6.7,0.0
40075,Kiowa,OK,large,468,6.7,0.0
20203,Wichita,KS,large,709,6.6,0.0
20027,Clay,KS,large,747,6.6,0.0
30111,Yellowstone,MT,large,535,6.6,0.0
20009,Barton,KS,large,725,6.5,0.0
17033,Crawford,IL,large,751,6.5,0.0
29017,Bollinger,MO,large,340,6.4,0.0
54037,Jefferson,WV,large,255,6.4,0.0
20115,Marion,KS,large,899,6.4,0.0
17163,St. Clair,IL,large,421,6.4,0.0
39141,Ross,OH,large,230,6.4,0.0
20141,Osborne,KS,large,622,6.4,0.0
31165,Sioux,NE,large,310,6.2,0.0
20047,Edwards,KS,large,795,6.2,0.0
20095,Kingman,KS,large,716,6.2,0.0
20033,Comanche,KS,large,578,6.2,0.0
31069,Garden,NE,large,748,6.2,0.0
38101,Ward,ND,large,916,6.1,0.6
31027,Cedar,NE,large,1086,6.1,6.1
44007,Providence,RI,large,170,6.0,0.0
31077,Greeley,NE,large,822,6.0,0.0
31093,Howard,NE,large,816,6.0,0.0
06021,Glenn,CA,large,575,5.9,0.0
31039,Cuming,NE,large,1003,5.9,5.9
31161,Sheridan,NE,large,797,5.8,0.0
48183,Gregg,TX,large,420,5.8,0.0
19003,Adams,IA,large,861,5.8,0.0
41005,Clackamas,OR,large,114,5.7,0.0
30107,Wheatland,MT,large,552,5.7,0.0
22007,Assumption,LA,large,161,5.7,0.0
29045,Clark,MO,large,761,5.7,0.0
27077,Lake of the Woods,MN,large,599,5.7,0.0
30057,Madison,MT,large,405,5.7,0.0
48457,Tyler,TX,large,20,5.7,0.0
48115,Dawson,TX,large,437,5.7,0.0
19095,Iowa,IA,large,807,5.6,0.0
20207,Woodson,KS,large,846,5.6,0.0
48263,Kent,TX,large,436,5.5,0.0
20165,Rush,KS,large,700,5.5,0.0
29121,Macon,MO,large,645,5.4,0.0
19107,Keokuk,IA,large,771,5.4,0.0
49003,Box Elder,UT,large,287,5.4,0.0
56027,Niobrara,WY,large,730,5.3,0.0
46011,Brookings,SD,large,728,5.3,0.0
04001,Apache,AZ,large,346,5.3,0.0
48247,Jim Hogg,TX,large,630,5.2,0.0
46005,Beadle,SD,large,627,5.2,0.0
31015,Boyd,NE,large,577,5.2,0.0
31181,Webster,NE,large,1010,5.1,0.5
26141,Presque Isle,MI,large,1085,5.1,5.1
19041,Clay,IA,large,895,5.1,0.0
19047,Crawford,IA,large,1112,5.0,5.0
38089,Stark,ND,large,657,5.0,0.0
13115,Floyd,GA,large,36,5.0,0.0
27095,Mille Lacs,MN,large,511,5.0,0.0
29195,Saline,MO,large,851,4.9,0.0
30055,McCone,MT,large,1087,4.9,1.0
38007,Billings,ND,large,960,4.9,0.0
48141,El Paso,TX,large,193,4.8,0.0
08125,Yuma,CO,large,832,4.8,0.0
36069,Ontario,NY,large,512,4.8,0.0
04021,Pinal,AZ,large,20,4.7,0.0
46105,Perkins,SD,large,1050,4.6,2.6
38037,Grant,ND,large,913,4.6,0.0
48103,Crane,TX,large,325,4.5,0.0
48451,Tom Green,TX,large,464,4.5,0.0
48301,Loving,TX,large,50,4.5,0.0
31099,Kearney,NE,large,1073,4.5,2.2
48111,Dallam,TX,large,597,4.5,0.0
48105,Crockett,TX,large,684,4.4,0.0
48269,King,TX,large,409,4.4,0.0
12101,Pasco,FL,large,122,4.4,0.0
31047,Dawson,NE,large,718,4.4,0.0
48421,Sherman,TX,large,762,4.3,0.0
48465,Val Verde,TX,large,351,4.3,0.0
16011,Bingham,ID,large,666,4.3,0.0
18049,Fulton,IN,large,657,4.3,0.0
38041,Hettinger,ND,large,758,4.3,0.0
27129,Renville,MN,large,851,4.2,0.0
30073,Pondera,MT,large,757,4.1,0.0
19165,Shelby,IA,large,1188,4.1,3.6
16087,Washington,ID,large,59,4.1,0.0
46077,Kingsbury,SD,large,748,4.1,0.0
38093,Stutsman,ND,large,764,4.1,0.0
38029,Emmons,ND,large,829,4.1,0.0
46061,Hanson,SD,large,717,4.0,0.0
30065,Musselshell,MT,large,711,4.0,0.0
48311,McMullen,TX,large,617,4.0,0.0
48331,Milam,TX,large,535,4.0,0.0
41055,Sherman,OR,large,784,3.9,0.0
27167,Wilkin,MN,large,992,3.9,0.4
31143,Polk,NE,large,1063,3.6,1.5
46069,Hyde,SD,large,750,3.6,0.0
35039,Rio Arriba,NM,large,122,3.6,0.0
20189,Stevens,KS,large,766,3.5,0.0
18005,Bartholomew,IN,large,218,3.5,0.0
31051,Dixon,NE,large,1228,3.5,1.3
30005,Blaine,MT,large,1359,3.5,0.2
16033,Clark,ID,large,205,3.4,0.0
20107,Linn,KS,large,867,3.4,0.0
19187,Webster,IA,large,1000,3.4,1.0
46021,Campbell,SD,large,623,3.4,0.0
48075,Childress,TX,large,703,3.4,0.0
27137,St. Louis,MN,large,751,3.3,0.0
30003,Big Horn,MT,large,387,3.3,0.0
19045,Clinton,IA,large,781,3.3,0.0
30097,Sweet Grass,MT,large,542,3.3,0.0
38049,McHenry,ND,large,528,3.2,0.0
20173,Sedgwick,KS,large,895,3.2,0.0
17187,Warren,IL,large,916,3.2,0.0
31151,Saline,NE,large,1057,3.2,1.6
27113,Pennington,MN,large,813,3.2,0.0
19157,Poweshiek,IA,large,901,3.2,0.0
40153,Woodward,OK,large,1206,3.2,2.4
40043,Dewey,OK,large,1249,3.1,2.0
40071,Kay,OK,large,1014,3.1,0.3
18183,Whitley,IN,large,646,3.1,0.0
31063,Frontier,NE,large,624,3.1,0.0
30099,Teton,MT,large,785,3.1,0.1
18011,Boone,IN,large,962,3.0,0.0
31155,Saunders,NE,large,1053,2.9,0.6
19021,Buena Vista,IA,large,1046,2.9,1.0
19147,Palo Alto,IA,large,945,2.9,0.5
39169,Wayne,OH,large,50,2.9,0.0
48133,Eastland,TX,large,962,2.9,0.0
46023,Charles Mix,SD,large,1040,2.9,0.5
46093,Meade,SD,large,763,2.9,0.0
40149,Washita,OK,large,1171,2.9,1.8
48387,Red River,TX,large,450,2.8,0.0
18141,St. Joseph,IN,large,599,2.8,0.0
31127,Nemaha,NE,large,776,2.8,0.0
31149,Rock,NE,large,947,2.7,0.0
17099,LaSalle,IL,large,792,2.7,0.0
20159,Rice,KS,large,923,2.7,0.0
38011,Bowman,ND,large,798,2.7,0.0
20145,Pawnee,KS,large,785,2.7,0.0
48225,Houston,TX,large,251,2.7,0.0
20053,Ellsworth,KS,large,861,2.7,0.0
04019,Pima,AZ,large,3,2.7,0.0
19061,Dubuque,IA,large,875,2.7,0.0
40029,Coal,OK,large,599,2.7,0.0
19175,Union,IA,large,995,2.7,2.7
19051,Davis,IA,large,780,2.7,0.0
45075,Orangeburg,SC,large,338,2.7,0.0
20067,Grant,KS,large,455,2.7,0.0
27043,Faribault,MN,large,1029,2.6,0.2
18157,Tippecanoe,IN,large,651,2.6,0.0
19103,Johnson,IA,large,689,2.6,0.0
48479,Webb,TX,large,506,2.6,0.0
46053,Gregory,SD,large,1265,2.6,2.6
19161,Sac,IA,large,629,2.6,0.0
48295,Lipscomb,TX,large,863,2.6,0.0
48027,Bell,TX,large,732,2.6,0.0
27015,Brown,MN,large,831,2.6,0.0
40007,Beaver,OK,large,844,2.5,0.0
46111,Sanborn,SD,large,642,2.5,0.0
20129,Morton,KS,large,678,2.5,0.0
27057,Hubbard,MN,large,733,2.5,0.0
46043,Douglas,SD,large,995,2.5,0.5
46135,Yankton,SD,large,836,2.5,0.0
40027,Cleveland,OK,large,883,2.5,0.0
48423,Smith,TX,large,167,2.5,0.0
20041,Dickinson,KS,large,980,2.5,1.8
20131,Nemaha,KS,large,1181,2.5,0.3
38015,Burleigh,ND,large,598,2.5,0.0
01037,Coosa,AL,large,33,2.5,0.0
48155,Foard,TX,large,350,2.4,0.0
48411,San Saba,TX,large,766,2.4,0.0
27107,Norman,MN,large,829,2.4,0.0
29117,Livingston,MO,large,754,2.4,0.0
19163,Scott,IA,large,649,2.4,0.0
29159,Pettis,MO,large,869,2.4,0.0
46037,Day,SD,large,997,2.4,0.5
40081,Lincoln,OK,large,996,2.4,0.3
38045,LaMoure,ND,large,788,2.4,0.0
06025,Imperial,CA,large,23,2.3,0.0
29143,New Madrid,MO,large,541,2.3,0.0
19185,Wayne,IA,large,931,2.3,0.0
27161,Waseca,MN,large,977,2.3,0.4
29087,Holt,MO,large,729,2.3,0.0
25001,Barnstable,MA,large,772,2.3,0.0
48359,Oldham,TX,large,841,2.3,0.0
27055,Houston,MN,large,746,2.3,0.0
05109,Pike,AR,large,124,2.3,0.0
48483,Wheeler,TX,large,589,2.3,0.0
37019,Brunswick,NC,large,644,2.3,0.0
38053,McKenzie,ND,large,956,2.3,0.0
48235,Irion,TX,large,550,2.3,0.0
29047,Clay,MO,large,901,2.3,0.0
18127,Porter,IN,large,777,2.3,0.0
27063,Jackson,MN,large,1183,2.2,2.2
31089,Holt,NE,large,1007,2.2,1.3
48447,Throckmorton,TX,large,856,2.2,0.0
48101,Cottle,TX,large,378,2.2,0.0
31111,Lincoln,NE,large,318,2.2,0.0
31013,Box Butte,NE,large,598,2.2,0.0
38069,Pierce,ND,large,644,2.2,0.0
38091,Steele,ND,large,730,2.2,0.0
40139,Texas,OK,large,562,2.2,0.0
30109,Wibaux,MT,large,869,2.2,0.0
31145,Red Willow,NE,large,561,2.2,0.0
48487,Wilbarger,TX,large,419,2.2,0.0
38019,Cavalier,ND,large,1117,2.2,1.1
55025,Dane,WI,large,814,2.2,0.0
38021,Dickey,ND,large,559,2.1,0.0
31131,Otoe,NE,large,1003,2.1,1.6
27069,Kittson,MN,large,678,2.1,0.0
48117,Deaf Smith,TX,large,590,2.1,0.0
39039,Defiance,OH,large,709,2.1,0.0
29097,Jasper,MO,large,1150,2.1,1.5
31171,Thomas,NE,large,718,2.1,0.0
47097,Lauderdale,TN,large,570,2.1,0.0
40077,Latimer,OK,large,634,2.1,0.0
40039,Custer,OK,large,1090,2.1,2.1
38009,Bottineau,ND,large,709,2.1,0.0
40051,Grady,OK,large,686,2.1,0.0
53039,Klickitat,WA,large,551,2.1,0.0
27159,Wadena,MN,large,699,2.1,0.0
53017,Douglas,WA,large,357,2.0,0.0
20117,Marshall,KS,large,833,2.0,0.0
17189,Washington,IL,large,735,2.0,0.0
40097,Mayes,OK,large,717,2.0,0.0
51001,Accomack,VA,large,863,2.0,0.0
01013,Butler,AL,large,227,2.0,0.0
05041,Desha,AR,large,398,2.0,0.0
46047,Fall River,SD,large,682,2.0,0.0
18075,Jay,IN,large,793,2.0,0.0
48153,Floyd,TX,large,965,2.0,0.6
19191,Winneshiek,IA,large,852,2.0,0.0
29137,Monroe,MO,large,562,2.0,0.0
27081,Lincoln,MN,large,891,2.0,0.0
19011,Benton,IA,large,717,2.0,0.0
18055,Greene,IN,large,439,2.0,0.0
04017,Navajo,AZ,large,51,2.0,0.0
18039,Elkhart,IN,large,765,2.0,0.0
31157,Scotts Bluff,NE,large,293,1.9,0.0
38057,Mercer,ND,large,670,1.9,0.0
40147,Washington,OK,large,728,1.9,0.0
19193,Woodbury,IA,large,1131,1.9,1.0
40053,Grant,OK,large,824,1.9,0.0
18095,Madison,IN,large,728,1.9,0.0
38097,Traill,ND,large,684,1.9,0.0
26039,Crawford,MI,large,753,1.9,0.0
18111,Newton,IN,large,737,1.9,0.0
18131,Pulaski,IN,large,627,1.9,0.0
18091,LaPorte,IN,large,576,1.9,0.0
19195,Worth,IA,large,843,1.9,0.0
48503,Young,TX,large,946,1.8,0.0
48501,Yoakum,TX,large,602,1.8,0.0
05017,Chicot,AR,large,398,1.8,0.0
08023,Costilla,CO,large,288,1.8,0.0
46083,Lincoln,SD,large,848,1.8,0.0
41037,Lake,OR,large,90,1.8,0.0
30045,Judith Basin,MT,large,904,1.8,0.0
48489,Willacy,TX,large,706,1.8,0.0
35049,Santa Fe,NM,large,295,1.8,0.0
08021,Conejos,CO,large,73,1.8,0.0
47175,Van Buren,TN,large,482,1.8,0.0
30051,Liberty,MT,large,793,1.8,0.0
39045,Fairfield,OH,large,410,1.7,0.0
17039,De Witt,IL,large,698,1.7,0.0
48207,Haskell,TX,large,406,1.7,0.0
48251,Johnson,TX,large,935,1.7,0.3
51093,Isle of Wight,VA,large,410,1.7,0.0
46099,Minnehaha,SD,large,750,1.7,0.0
27011,Big Stone,MN,large,858,1.7,0.0
20147,Phillips,KS,large,372,1.7,0.0
48097,Cooke,TX,large,772,1.7,0.0
13175,Laurens,GA,large,168,1.7,0.0
48437,Swisher,TX,large,767,1.7,0.0
20005,Atchison,KS,large,776,1.7,0.0
31173,Thurston,NE,large,1316,1.7,1.7
20031,Coffey,KS,large,1117,1.7,1.7
46003,Aurora,SD,large,530,1.7,0.0
27089,Marshall,MN,large,780,1.6,0.0
20163,Rooks,KS,large,700,1.6,0.0
38083,Sheridan,ND,large,793,1.6,0.0
31121,Merrick,NE,large,769,1.6,0.0
48049,Brown,TX,large,772,1.6,0.0
40151,Woods,OK,large,996,1.6,0.3
20073,Greenwood,KS,large,672,1.6,0.0
48281,Lampasas,TX,large,402,1.6,0.0
48171,Gillespie,TX,large,1209,1.6,1.6
32031,Washoe,NV,large,351,1.6,0.0
48069,Castro,TX,large,678,1.6,0.0
48237,Jack,TX,large,906,1.6,0.0
49027,Millard,UT,large,476,1.6,0.0
46115,Spink,SD,large,593,1.6,0.0
05001,Arkansas,AR,large,448,1.5,0.0
38077,Richland,ND,large,767,1.5,0.0
38003,Barnes,ND,large,917,1.5,0.0
48003,Andrews,TX,large,426,1.5,0.0
20089,Jewell,KS,large,944,1.5,0.0
48493,Wilson,TX,large,245,1.5,0.0
46039,Deuel,SD,large,902,1.5,0.0
27013,Blue Earth,MN,large,1008,1.5,0.3
17197,Will,IL,large,877,1.5,0.0
48191,Hall,TX,large,224,1.5,0.0
48039,Brazoria,TX,large,253,1.5,0.0
17067,Hancock,IL,large,629,1.5,0.0
37143,Perquimans,NC,large,709,1.5,0.0
19013,Black Hawk,IA,large,715,1.5,0.0
21101,Henderson,KY,large,448,1.5,0.0
30019,Daniels,MT,large,810,1.5,0.0
30039,Granite,MT,large,141,1.5,0.0
24015,Cecil,MD,large,288,1.5,0.0
20201,Washington,KS,large,851,1.5,0.0
46097,Miner,SD,large,725,1.4,0.0
51149,Prince George,VA,large,332,1.4,0.0
17139,Moultrie,IL,large,670,1.4,0.0
38067,Pembina,ND,large,669,1.4,0.0
47095,Lake,TN,large,584,1.4,0.0
23029,Washington,ME,large,612,1.4,0.0
22039,Evangeline,LA,large,301,1.4,0.0
19121,Madison,IA,large,620,1.4,0.0
48107,Crosby,TX,large,483,1.4,0.0
21059,Daviess,KY,large,458,1.4,0.0
27083,Lyon,MN,large,768,1.4,0.0
51065,Fluvanna,VA,large,102,1.4,0.0
27105,Nobles,MN,large,1061,1.3,0.3
29033,Carroll,MO,large,780,1.3,0.0
40121,Pittsburg,OK,large,746,1.3,0.0
48071,Chambers,TX,large,374,1.3,0.0
06065,Riverside,CA,large,1180,1.3,0.6
46051,Grant,SD,large,627,1.3,0.0
48353,Nolan,TX,large,751,1.3,0.0
48299,Llano,TX,large,125,1.3,0.0
31041,Custer,NE,large,837,1.3,0.0
27097,Morrison,MN,large,510,1.3,0.0
17193,White,IL,large,611,1.3,0.0
13033,Burke,GA,large,136,1.3,0.0
22035,East Carroll,LA,large,458,1.3,0.0
26067,Ionia,MI,large,801,1.3,0.0
38099,Walsh,ND,large,1239,1.3,0.8
37061,Duplin,NC,large,424,1.3,0.0
31009,Blaine,NE,large,587,1.3,0.0
24045,Wicomico,MD,large,487,1.2,0.0
05087,Madison,AR,large,712,1.2,0.0
38059,Morton,ND,large,658,1.2,0.0
38033,Golden Valley,ND,large,826,1.2,0.0
48209,Hays,TX,large,903,1.2,0.0
29015,Benton,MO,large,573,1.2,0.0
46045,Edmunds,SD,large,834,1.2,0.0
16069,Nez Perce,ID,large,384,1.2,0.0
22123,West Carroll,LA,large,411,1.2,0.0
21031,Butler,KY,large,468,1.2,0.0
16073,Owyhee,ID,large,115,1.2,0.0
27067,Kandiyohi,MN,large,991,1.2,0.3
48081,Coke,TX,large,487,1.1,0.0
47157,Shelby,TN,large,649,1.1,0.0
05011,Bradley,AR,large,239,1.1,0.0
40025,Cimarron,OK,large,541,1.1,0.0
48305,Lynn,TX,large,759,1.1,0.0
48309,McLennan,TX,large,644,1.1,0.0
48413,Schleicher,TX,large,683,1.1,0.0
48445,Terry,TX,large,504,1.1,0.0
48417,Shackelford,TX,large,751,1.1,0.0
27117,Pipestone,MN,large,880,1.1,0.0
55027,Dodge,WI,large,699,1.1,0.0
48033,Borden,TX,large,496,1.1,0.0
51159,Richmond,VA,large,242,1.1,0.0
45003,Aiken,SC,large,145,1.1,0.0
38063,Nelson,ND,large,762,1.1,0.0
40103,Noble,OK,large,885,1.1,0.0
38023,Divide,ND,large,625,1.1,0.0
27121,Pope,MN,large,649,1.1,0.0
40003,Alfalfa,OK,large,623,1.1,0.0
38013,Burke,ND,large,682,1.1,0.0
31119,Madison,NE,large,854,1.1,0.0
27021,Cass,MN,large,765,1.1,0.0
18017,Cass,IN,large,771,1.1,0.0
40141,Tillman,OK,large,588,1.1,0.0
46101,Moody,SD,large,554,1.1,0.0
40137,Stephens,OK,large,754,1.1,0.0
29149,Oregon,MO,large,206,1.0,0.0
31079,Hall,NE,large,812,1.0,0.0
35009,Curry,NM,large,697,1.0,0.0
38061,Mountrail,ND,large,706,1.0,0.0
29163,Pike,MO,large,713,1.0,0.0
27171,Wright,MN,large,703,1.0,0.0
19159,Ringgold,IA,large,856,1.0,0.0
48219,Hockley,TX,large,665,1.0,0.0
27149,Stevens,MN,large,826,1.0,0.0
19151,Pocahontas,IA,large,1100,1.0,1.0
13043,Candler,GA,large,237,1.0,0.0
29207,Stoddard,MO,large,430,1.0,0.0
19071,Fremont,IA,large,753,1.0,0.0
01085,Lowndes,AL,large,78,1.0,0.0
48377,Presidio,TX,large,84,1.0,0.0
40073,Kingfisher,OK,large,943,1.0,0.0
48307,McCulloch,TX,large,891,1.0,0.0
40091,McIntosh,OK,large,766,1.0,0.0
30017,Custer,MT,large,583,0.9,0.0
48221,Hood,TX,large,610,0.9,0.0
19101,Jefferson,IA,large,888,0.9,0.0
19183,Washington,IA,large,911,0.9,0.0
35035,Otero,NM,large,123,0.9,0.0
20093,Kearny,KS,large,590,0.9,0.0
29031,Cape Girardeau,MO,large,390,0.9,0.0
19039,Clarke,IA,large,1033,0.9,0.9
48355,Nueces,TX,large,654,0.9,0.0
41025,Harney,OR,large,1,0.9,0.0
31105,Kimball,NE,large,850,0.9,0.0
29113,Lincoln,MO,large,195,0.9,0.0
25027,Worcester,MA,large,53,0.9,0.0
48253,Jones,TX,large,500,0.9,0.0
40099,Murray,OK,large,480,0.9,0.0
29211,Sullivan,MO,large,881,0.9,0.0
32007,Elko,NV,large,537,0.9,0.0
22023,Cameron,LA,large,247,0.9,0.0
16027,Canyon,ID,large,497,0.9,0.0
22067,Morehouse,LA,large,360,0.9,0.0
21167,Mercer,KY,large,716,0.9,0.0
48177,Gonzales,TX,large,217,0.9,0.0
27079,Le Sueur,MN,large,824,0.8,0.0
48085,Collin,TX,large,745,0.8,0.0
29105,Laclede,MO,large,744,0.8,0.0
48001,Anderson,TX,large,261,0.8,0.0
27029,Clearwater,MN,large,696,0.8,0.0
17045,Edgar,IL,large,824,0.8,0.0
20183,Smith,KS,large,610,0.8,0.0
47077,Henderson,TN,large,279,0.8,0.0
48217,Hill,TX,large,747,0.8,0.0
17145,Perry,IL,large,640,0.8,0.0
42039,Crawford,PA,large,534,0.8,0.0
18169,Wabash,IN,large,854,0.8,0.0
51083,Halifax,VA,large,146,0.8,0.0
38035,Grand Forks,ND,large,777,0.8,0.0
26139,Ottawa,MI,large,888,0.8,0.0
28075,Lauderdale,MS,large,144,0.8,0.0
17195,Whiteside,IL,large,573,0.8,0.0
39005,Ashland,OH,large,286,0.8,0.0
55065,Lafayette,WI,large,505,0.8,0.0
16083,Twin Falls,ID,large,501,0.8,0.0
45049,Hampton,SC,large,180,0.8,0.0
29021,Buchanan,MO,large,750,0.8,0.0
39057,Greene,OH,large,565,0.7,0.0
31113,Logan,NE,large,595,0.7,0.0
40041,Delaware,OK,large,1480,0.7,0.7
45091,York,SC,large,83,0.7,0.0
21045,Casey,KY,large,434,0.7,0.0
20017,Chase,KS,large,791,0.7,0.0
26021,Berrien,MI,large,741,0.7,0.0
31177,Washington,NE,large,1092,0.7,0.2
18099,Marshall,IN,large,615,0.7,0.0
21209,Scott,KY,large,678,0.7,0.0
48137,Edwards,TX,large,1024,0.7,0.7
47099,Lawrence,TN,large,183,0.7,0.0
17203,Woodford,IL,large,887,0.7,0.0
21047,Christian,KY,large,387,0.7,0.0
17011,Bureau,IL,large,641,0.7,0.0
48443,Terrell,TX,large,254,0.7,0.0
46009,Bon Homme,SD,large,933,0.7,0.0
18181,White,IN,large,804,0.7,0.0
