fips,county_name,state_abbr,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
17031,Cook,IL,366,13.5,0.0
48229,Hudspeth,TX,223,13.4,0.0
48371,Pecos,TX,349,13.3,0.0
06049,Modoc,CA,453,13.2,0.0
48055,Caldwell,TX,168,13.1,0.0
08073,Lincoln,CO,316,12.8,0.0
12086,Miami-Dade,FL,87,12.7,0.0
48255,Karnes,TX,476,12.7,0.0
17079,Jasper,IL,624,12.6,0.0
48283,La Salle,TX,368,12.5,0.0
31001,Adams,NE,851,12.5,0.0
30011,Carter,MT,881,12.4,0.0
36037,Genesee,NY,352,12.4,0.0
31125,Nance,NE,847,12.1,0.0
17027,Clinton,IL,651,12.1,0.0
48475,Ward,TX,206,11.3,0.0
27165,Watonwan,MN,1030,11.2,2.5
48491,Williamson,TX,637,10.9,0.0
27027,Clay,MN,674,10.8,0.0
29101,Johnson,MO,867,10.7,0.0
08027,Custer,CO,118,10.6,0.0
48109,Culberson,TX,398,10.3,0.0
29091,Howell,MO,568,10.3,0.0
27005,Becker,MN,700,10.3,0.0
29199,Scotland,MO,706,10.2,0.0
56003,Big Horn,WY,339,10.2,0.0
30041,Hill,MT,815,10.1,0.0
29115,Linn,MO,1002,10.0,9.8
05023,Cleburne,AR,413,9.6,0.0
20087,Jefferson,KS,958,9.6,3.7
48127,Dimmit,TX,390,9.4,0.0
48051,Burleson,TX,414,9.4,0.0
30015,Chouteau,MT,983,9.3,0.9
39147,Seneca,OH,813,9.3,0.0
30035,Glacier,MT,967,9.3,0.1
20119,Meade,KS,615,9.2,0.0
31087,Hitchcock,NE,628,9.1,0.0
29131,Miller,MO,575,9.1,0.0
30085,Roosevelt,MT,585,9.1,0.0
39021,Champaign,OH,627,9.0,0.0
29133,Mississippi,MO,515,9.0,0.0
29145,Newton,MO,1183,8.9,8.0
31057,Dundy,NE,563,8.9,0.0
31085,Hayes,NE,563,8.8,0.0
31117,McPherson,NE,701,8.8,0.0
38105,Williams,ND,857,8.7,0.0
36093,Schenectady,NY,408,8.7,0.0
46091,Marshall,SD,927,8.5,0.0
20029,Cloud,KS,565,8.5,0.0
31011,Boone,NE,892,8.5,0.0
31107,Knox,NE,1045,8.4,6.1
35013,Doña Ana,NM,451,8.4,0.0
53071,Walla Walla,WA,278,8.4,0.0
30105,Valley,MT,1000,8.4,1.5
48093,Comanche,TX,460,8.4,0.0
30087,Rosebud,MT,642,8.4,0.0
46123,Tripp,SD,954,8.3,1.3
30075,Powder River,MT,644,8.3,0.0
28053,Humphreys,MS,387,8.2,0.0
48149,Fayette,TX,309,8.1,0.0
38025,Dunn,ND,837,8.0,0.0
30027,Fergus,MT,843,7.9,0.0
20085,Jackson,KS,973,7.8,1.6
18053,Grant,IN,747,7.8,0.0
17173,Shelby,IL,644,7.8,0.0
48287,Lee,TX,477,7.7,0.0
53025,Grant,WA,282,7.6,0.0
40145,Wagoner,OK,898,7.6,0.0
19093,Ida,IA,946,7.5,2.5
31147,Richardson,NE,959,7.4,0.8
38085,Sioux,ND,1032,7.4,2.5
48461,Upton,TX,412,7.3,0.0
48319,Mason,TX,326,7.3,0.0
40045,Ellis,OK,1004,7.3,7.3
05059,Hot Spring,AR,455,7.3,0.0
46071,Jackson,SD,460,7.3,0.0
48193,Hamilton,TX,764,7.2,0.0
46067,Hutchinson,SD,1015,7.2,0.5
27169,Winona,MN,712,7.1,0.0
48345,Motley,TX,535,7.1,0.0
17159,Richland,IL,609,7.1,0.0
20099,Labette,KS,834,6.9,0.0
31019,Buffalo,NE,882,6.8,0.0
31139,Pierce,NE,1104,6.8,6.2
31167,Stanton,NE,1207,6.8,0.6
20185,Stafford,KS,836,6.8,0.0
30059,Meagher,MT,587,6.8,0.0
30071,Phillips,MT,765,6.7,0.0
40075,Kiowa,OK,468,6.7,0.0
20203,Wichita,KS,709,6.6,0.0
20027,Clay,KS,747,6.6,0.0
30111,Yellowstone,MT,535,6.6,0.0
20009,Barton,KS,725,6.5,0.0
17033,Crawford,IL,751,6.5,0.0
29017,Bollinger,MO,340,6.4,0.0
54037,Jefferson,WV,255,6.4,0.0
20115,Marion,KS,899,6.4,0.0
17163,St. Clair,IL,421,6.4,0.0
39141,Ross,OH,230,6.4,0.0
20141,Osborne,KS,622,6.4,0.0
31165,Sioux,NE,310,6.2,0.0
20047,Edwards,KS,795,6.2,0.0
20095,Kingman,KS,716,6.2,0.0
20033,Comanche,KS,578,6.2,0.0
31069,Garden,NE,748,6.2,0.0
38101,Ward,ND,916,6.1,0.6
31027,Cedar,NE,1086,6.1,6.1
44007,Providence,RI,170,6.0,0.0
31077,Greeley,NE,822,6.0,0.0
31093,Howard,NE,816,6.0,0.0
06021,Glenn,CA,575,5.9,0.0
31039,Cuming,NE,1003,5.9,5.9
31161,Sheridan,NE,797,5.8,0.0
48183,Gregg,TX,420,5.8,0.0
19003,Adams,IA,861,5.8,0.0
41005,Clackamas,OR,114,5.7,0.0
30107,Wheatland,MT,552,5.7,0.0
22007,Assumption,LA,161,5.7,0.0
29045,Clark,MO,761,5.7,0.0
27077,Lake of the Woods,MN,599,5.7,0.0
30057,Madison,MT,405,5.7,0.0
48457,Tyler,TX,20,5.7,0.0
48115,Dawson,TX,437,5.7,0.0
19095,Iowa,IA,807,5.6,0.0
20207,Woodson,KS,846,5.6,0.0
48263,Kent,TX,436,5.5,0.0
20165,Rush,KS,700,5.5,0.0
29121,Macon,MO,645,5.4,0.0
19107,Keokuk,IA,771,5.4,0.0
49003,Box Elder,UT,287,5.4,0.0
56027,Niobrara,WY,730,5.3,0.0
46011,Brookings,SD,728,5.3,0.0
04001,Apache,AZ,346,5.3,0.0
48247,Jim Hogg,TX,630,5.2,0.0
46005,Beadle,SD,627,5.2,0.0
31015,Boyd,NE,577,5.2,0.0
31181,Webster,NE,1010,5.1,0.5
26141,Presque Isle,MI,1085,5.1,5.1
19041,Clay,IA,895,5.1,0.0
19047,Crawford,IA,1112,5.0,5.0
38089,Stark,ND,657,5.0,0.0
13115,Floyd,GA,36,5.0,0.0
27095,Mille Lacs,MN,511,5.0,0.0
29195,Saline,MO,851,4.9,0.0
30055,McCone,MT,1087,4.9,1.0
38007,Billings,ND,960,4.9,0.0
48141,El Paso,TX,193,4.8,0.0
08125,Yuma,CO,832,4.8,0.0
36069,Ontario,NY,512,4.8,0.0
04021,Pinal,AZ,20,4.7,0.0
46105,Perkins,SD,1050,4.6,2.6
38037,Grant,ND,913,4.6,0.0
48103,Crane,TX,325,4.5,0.0
48451,Tom Green,TX,464,4.5,0.0
48301,Loving,TX,50,4.5,0.0
31099,Kearney,NE,1073,4.5,2.2
48111,Dallam,TX,597,4.5,0.0
48105,Crockett,TX,684,4.4,0.0
48269,King,TX,409,4.4,0.0
12101,Pasco,FL,122,4.4,0.0
31047,Dawson,NE,718,4.4,0.0
48421,Sherman,TX,762,4.3,0.0
48465,Val Verde,TX,351,4.3,0.0
16011,Bingham,ID,666,4.3,0.0
18049,Fulton,IN,657,4.3,0.0
38041,Hettinger,ND,758,4.3,0.0
27129,Renville,MN,851,4.2,0.0
30073,Pondera,MT,757,4.1,0.0
19165,Shelby,IA,1188,4.1,3.6
16087,Washington,ID,59,4.1,0.0
46077,Kingsbury,SD,748,4.1,0.0
38093,Stutsman,ND,764,4.1,0.0
38029,Emmons,ND,829,4.1,0.0
46061,Hanson,SD,717,4.0,0.0
30065,Musselshell,MT,711,4.0,0.0
48311,McMullen,TX,617,4.0,0.0
48331,Milam,TX,535,4.0,0.0
41055,Sherman,OR,784,3.9,0.0
27167,Wilkin,MN,992,3.9,0.4
31143,Polk,NE,1063,3.6,1.5
46069,Hyde,SD,750,3.6,0.0
35039,Rio Arriba,NM,122,3.6,0.0
20189,Stevens,KS,766,3.5,0.0
18005,Bartholomew,IN,218,3.5,0.0
31051,Dixon,NE,1228,3.5,1.3
30005,Blaine,MT,1359,3.5,0.2
16033,Clark,ID,205,3.4,0.0
20107,Linn,KS,867,3.4,0.0
19187,Webster,IA,1000,3.4,1.0
46021,Campbell,SD,623,3.4,0.0
48075,Childress,TX,703,3.4,0.0
27137,St. Louis,MN,751,3.3,0.0
30003,Big Horn,MT,387,3.3,0.0
19045,Clinton,IA,781,3.3,0.0
30097,Sweet Grass,MT,542,3.3,0.0
38049,McHenry,ND,528,3.2,0.0
20173,Sedgwick,KS,895,3.2,0.0
17187,Warren,IL,916,3.2,0.0
31151,Saline,NE,1057,3.2,1.6
27113,Pennington,MN,813,3.2,0.0
19157,Poweshiek,IA,901,3.2,0.0
40153,Woodward,OK,1206,3.2,2.4
40043,Dewey,OK,1249,3.1,2.0
40071,Kay,OK,1014,3.1,0.3
18183,Whitley,IN,646,3.1,0.0
31063,Frontier,NE,624,3.1,0.0
30099,Teton,MT,785,3.1,0.1
18011,Boone,IN,962,3.0,0.0
31155,Saunders,NE,1053,2.9,0.6
19021,Buena Vista,IA,1046,2.9,1.0
19147,Palo Alto,IA,945,2.9,0.5
39169,Wayne,OH,50,2.9,0.0
48133,Eastland,TX,962,2.9,0.0
46023,Charles Mix,SD,1040,2.9,0.5
46093,Meade,SD,763,2.9,0.0
40149,Washita,OK,1171,2.9,1.8
48387,Red River,TX,450,2.8,0.0
18141,St. Joseph,IN,599,2.8,0.0
31127,Nemaha,NE,776,2.8,0.0
31149,Rock,NE,947,2.7,0.0
17099,LaSalle,IL,792,2.7,0.0
20159,Rice,KS,923,2.7,0.0
38011,Bowman,ND,798,2.7,0.0
20145,Pawnee,KS,785,2.7,0.0
48225,Houston,TX,251,2.7,0.0
20053,Ellsworth,KS,861,2.7,0.0
04019,Pima,AZ,3,2.7,0.0
19061,Dubuque,IA,875,2.7,0.0
40029,Coal,OK,599,2.7,0.0
19175,Union,IA,995,2.7,2.7
19051,Davis,IA,780,2.7,0.0
45075,Orangeburg,SC,338,2.7,0.0
20067,Grant,KS,455,2.7,0.0
27043,Faribault,MN,1029,2.6,0.2
18157,Tippecanoe,IN,651,2.6,0.0
19103,Johnson,IA,689,2.6,0.0
48479,Webb,TX,506,2.6,0.0
46053,Gregory,SD,1265,2.6,2.6
19161,Sac,IA,629,2.6,0.0
48295,Lipscomb,TX,863,2.6,0.0
48027,Bell,TX,732,2.6,0.0
27015,Brown,MN,831,2.6,0.0
40007,Beaver,OK,844,2.5,0.0
46111,Sanborn,SD,642,2.5,0.0
20129,Morton,KS,678,2.5,0.0
27057,Hubbard,MN,733,2.5,0.0
46043,Douglas,SD,995,2.5,0.5
46135,Yankton,SD,836,2.5,0.0
40027,Cleveland,OK,883,2.5,0.0
48423,Smith,TX,167,2.5,0.0
20041,Dickinson,KS,980,2.5,1.8
20131,Nemaha,KS,1181,2.5,0.3
38015,Burleigh,ND,598,2.5,0.0
01037,Coosa,AL,33,2.5,0.0
48155,Foard,TX,350,2.4,0.0
48411,San Saba,TX,766,2.4,0.0
27107,Norman,MN,829,2.4,0.0
29117,Livingston,MO,754,2.4,0.0
19163,Scott,IA,649,2.4,0.0
29159,Pettis,MO,869,2.4,0.0
46037,Day,SD,997,2.4,0.5
40081,Lincoln,OK,996,2.4,0.3
38045,LaMoure,ND,788,2.4,0.0
06025,Imperial,CA,23,2.3,0.0
29143,New Madrid,MO,541,2.3,0.0
19185,Wayne,IA,931,2.3,0.0
27161,Waseca,MN,977,2.3,0.4
29087,Holt,MO,729,2.3,0.0
25001,Barnstable,MA,772,2.3,0.0
48359,Oldham,TX,841,2.3,0.0
27055,Houston,MN,746,2.3,0.0
05109,Pike,AR,124,2.3,0.0
48483,Wheeler,TX,589,2.3,0.0
37019,Brunswick,NC,644,2.3,0.0
38053,McKenzie,ND,956,2.3,0.0
48235,Irion,TX,550,2.3,0.0
29047,Clay,MO,901,2.3,0.0
18127,Porter,IN,777,2.3,0.0
27063,Jackson,MN,1183,2.2,2.2
31089,Holt,NE,1007,2.2,1.3
48447,Throckmorton,TX,856,2.2,0.0
48101,Cottle,TX,378,2.2,0.0
31111,Lincoln,NE,318,2.2,0.0
31013,Box Butte,NE,598,2.2,0.0
38069,Pierce,ND,644,2.2,0.0
38091,Steele,ND,730,2.2,0.0
40139,Texas,OK,562,2.2,0.0
30109,Wibaux,MT,869,2.2,0.0
31145,Red Willow,NE,561,2.2,0.0
48487,Wilbarger,TX,419,2.2,0.0
38019,Cavalier,ND,1117,2.2,1.1
55025,Dane,WI,814,2.2,0.0
38021,Dickey,ND,559,2.1,0.0
31131,Otoe,NE,1003,2.1,1.6
27069,Kittson,MN,678,2.1,0.0
48117,Deaf Smith,TX,590,2.1,0.0
39039,Defiance,OH,709,2.1,0.0
29097,Jasper,MO,1150,2.1,1.5
31171,Thomas,NE,718,2.1,0.0
47097,Lauderdale,TN,570,2.1,0.0
40077,Latimer,OK,634,2.1,0.0
40039,Custer,OK,1090,2.1,2.1
38009,Bottineau,ND,709,2.1,0.0
40051,Grady,OK,686,2.1,0.0
53039,Klickitat,WA,551,2.1,0.0
27159,Wadena,MN,699,2.1,0.0
53017,Douglas,WA,357,2.0,0.0
20117,Marshall,KS,833,2.0,0.0
17189,Washington,IL,735,2.0,0.0
40097,Mayes,OK,717,2.0,0.0
51001,Accomack,VA,863,2.0,0.0
01013,Butler,AL,227,2.0,0.0
05041,Desha,AR,398,2.0,0.0
46047,Fall River,SD,682,2.0,0.0
18075,Jay,IN,793,2.0,0.0
48153,Floyd,TX,965,2.0,0.6
19191,Winneshiek,IA,852,2.0,0.0
29137,Monroe,MO,562,2.0,0.0
27081,Lincoln,MN,891,2.0,0.0
19011,Benton,IA,717,2.0,0.0
18055,Greene,IN,439,2.0,0.0
04017,Navajo,AZ,51,2.0,0.0
18039,Elkhart,IN,765,2.0,0.0
31157,Scotts Bluff,NE,293,1.9,0.0
38057,Mercer,ND,670,1.9,0.0
40147,Washington,OK,728,1.9,0.0
19193,Woodbury,IA,1131,1.9,1.0
40053,Grant,OK,824,1.9,0.0
18095,Madison,IN,728,1.9,0.0
38097,Traill,ND,684,1.9,0.0
26039,Crawford,MI,753,1.9,0.0
18111,Newton,IN,737,1.9,0.0
18131,Pulaski,IN,627,1.9,0.0
18091,LaPorte,IN,576,1.9,0.0
19195,Worth,IA,843,1.9,0.0
48503,Young,TX,946,1.8,0.0
48501,Yoakum,TX,602,1.8,0.0
05017,Chicot,AR,398,1.8,0.0
08023,Costilla,CO,288,1.8,0.0
46083,Lincoln,SD,848,1.8,0.0
41037,Lake,OR,90,1.8,0.0
30045,Judith Basin,MT,904,1.8,0.0
48489,Willacy,TX,706,1.8,0.0
35049,Santa Fe,NM,295,1.8,0.0
08021,Conejos,CO,73,1.8,0.0
47175,Van Buren,TN,482,1.8,0.0
30051,Liberty,MT,793,1.8,0.0
39045,Fairfield,OH,410,1.7,0.0
17039,De Witt,IL,698,1.7,0.0
48207,Haskell,TX,406,1.7,0.0
48251,Johnson,TX,935,1.7,0.3
51093,Isle of Wight,VA,410,1.7,0.0
46099,Minnehaha,SD,750,1.7,0.0
27011,Big Stone,MN,858,1.7,0.0
20147,Phillips,KS,372,1.7,0.0
48097,Cooke,TX,772,1.7,0.0
13175,Laurens,GA,168,1.7,0.0
48437,Swisher,TX,767,1.7,0.0
20005,Atchison,KS,776,1.7,0.0
31173,Thurston,NE,1316,1.7,1.7
20031,Coffey,KS,1117,1.7,1.7
46003,Aurora,SD,530,1.7,0.0
27089,Marshall,MN,780,1.6,0.0
20163,Rooks,KS,700,1.6,0.0
38083,Sheridan,ND,793,1.6,0.0
31121,Merrick,NE,769,1.6,0.0
48049,Brown,TX,772,1.6,0.0
40151,Woods,OK,996,1.6,0.3
20073,Greenwood,KS,672,1.6,0.0
48281,Lampasas,TX,402,1.6,0.0
48171,Gillespie,TX,1209,1.6,1.6
32031,Washoe,NV,351,1.6,0.0
48069,Castro,TX,678,1.6,0.0
48237,Jack,TX,906,1.6,0.0
49027,Millard,UT,476,1.6,0.0
46115,Spink,SD,593,1.6,0.0
05001,Arkansas,AR,448,1.5,0.0
38077,Richland,ND,767,1.5,0.0
38003,Barnes,ND,917,1.5,0.0
48003,Andrews,TX,426,1.5,0.0
20089,Jewell,KS,944,1.5,0.0
48493,Wilson,TX,245,1.5,0.0
46039,Deuel,SD,902,1.5,0.0
27013,Blue Earth,MN,1008,1.5,0.3
17197,Will,IL,877,1.5,0.0
48191,Hall,TX,224,1.5,0.0
48039,Brazoria,TX,253,1.5,0.0
17067,Hancock,IL,629,1.5,0.0
37143,Perquimans,NC,709,1.5,0.0
19013,Black Hawk,IA,715,1.5,0.0
21101,Henderson,KY,448,1.5,0.0
30019,Daniels,MT,810,1.5,0.0
30039,Granite,MT,141,1.5,0.0
24015,Cecil,MD,288,1.5,0.0
20201,Washington,KS,851,1.5,0.0
46097,Miner,SD,725,1.4,0.0
51149,Prince George,VA,332,1.4,0.0
17139,Moultrie,IL,670,1.4,0.0
38067,Pembina,ND,669,1.4,0.0
47095,Lake,TN,584,1.4,0.0
23029,Washington,ME,612,1.4,0.0
22039,Evangeline,LA,301,1.4,0.0
19121,Madison,IA,620,1.4,0.0
48107,Crosby,TX,483,1.4,0.0
21059,Daviess,KY,458,1.4,0.0
27083,Lyon,MN,768,1.4,0.0
51065,Fluvanna,VA,102,1.4,0.0
27105,Nobles,MN,1061,1.3,0.3
29033,Carroll,MO,780,1.3,0.0
40121,Pittsburg,OK,746,1.3,0.0
48071,Chambers,TX,374,1.3,0.0
06065,Riverside,CA,1180,1.3,0.6
46051,Grant,SD,627,1.3,0.0
48353,Nolan,TX,751,1.3,0.0
48299,Llano,TX,125,1.3,0.0
31041,Custer,NE,837,1.3,0.0
27097,Morrison,MN,510,1.3,0.0
17193,White,IL,611,1.3,0.0
13033,Burke,GA,136,1.3,0.0
22035,East Carroll,LA,458,1.3,0.0
26067,Ionia,MI,801,1.3,0.0
38099,Walsh,ND,1239,1.3,0.8
37061,Duplin,NC,424,1.3,0.0
31009,Blaine,NE,587,1.3,0.0
24045,Wicomico,MD,487,1.2,0.0
05087,Madison,AR,712,1.2,0.0
38059,Morton,ND,658,1.2,0.0
38033,Golden Valley,ND,826,1.2,0.0
48209,Hays,TX,903,1.2,0.0
29015,Benton,MO,573,1.2,0.0
46045,Edmunds,SD,834,1.2,0.0
16069,Nez Perce,ID,384,1.2,0.0
22123,West Carroll,LA,411,1.2,0.0
21031,Butler,KY,468,1.2,0.0
16073,Owyhee,ID,115,1.2,0.0
27067,Kandiyohi,MN,991,1.2,0.3
48081,Coke,TX,487,1.1,0.0
47157,Shelby,TN,649,1.1,0.0
05011,Bradley,AR,239,1.1,0.0
40025,Cimarron,OK,541,1.1,0.0
48305,Lynn,TX,759,1.1,0.0
48309,McLennan,TX,644,1.1,0.0
48413,Schleicher,TX,683,1.1,0.0
48445,Terry,TX,504,1.1,0.0
48417,Shackelford,TX,751,1.1,0.0
27117,Pipestone,MN,880,1.1,0.0
55027,Dodge,WI,699,1.1,0.0
48033,Borden,TX,496,1.1,0.0
51159,Richmond,VA,242,1.1,0.0
45003,Aiken,SC,145,1.1,0.0
38063,Nelson,ND,762,1.1,0.0
40103,Noble,OK,885,1.1,0.0
38023,Divide,ND,625,1.1,0.0
27121,Pope,MN,649,1.1,0.0
40003,Alfalfa,OK,623,1.1,0.0
38013,Burke,ND,682,1.1,0.0
31119,Madison,NE,854,1.1,0.0
27021,Cass,MN,765,1.1,0.0
18017,Cass,IN,771,1.1,0.0
40141,Tillman,OK,588,1.1,0.0
46101,Moody,SD,554,1.1,0.0
40137,Stephens,OK,754,1.1,0.0
29149,Oregon,MO,206,1.0,0.0
31079,Hall,NE,812,1.0,0.0
35009,Curry,NM,697,1.0,0.0
38061,Mountrail,ND,706,1.0,0.0
29163,Pike,MO,713,1.0,0.0
27171,Wright,MN,703,1.0,0.0
19159,Ringgold,IA,856,1.0,0.0
48219,Hockley,TX,665,1.0,0.0
27149,Stevens,MN,826,1.0,0.0
19151,Pocahontas,IA,1100,1.0,1.0
13043,Candler,GA,237,1.0,0.0
29207,Stoddard,MO,430,1.0,0.0
19071,Fremont,IA,753,1.0,0.0
01085,Lowndes,AL,78,1.0,0.0
48377,Presidio,TX,84,1.0,0.0
40073,Kingfisher,OK,943,1.0,0.0
48307,McCulloch,TX,891,1.0,0.0
40091,McIntosh,OK,766,1.0,0.0
30017,Custer,MT,583,0.9,0.0
48221,Hood,TX,610,0.9,0.0
19101,Jefferson,IA,888,0.9,0.0
19183,Washington,IA,911,0.9,0.0
35035,Otero,NM,123,0.9,0.0
20093,Kearny,KS,590,0.9,0.0
29031,Cape Girardeau,MO,390,0.9,0.0
19039,Clarke,IA,1033,0.9,0.9
48355,Nueces,TX,654,0.9,0.0
41025,Harney,OR,1,0.9,0.0
31105,Kimball,NE,850,0.9,0.0
29113,Lincoln,MO,195,0.9,0.0
25027,Worcester,MA,53,0.9,0.0
48253,Jones,TX,500,0.9,0.0
40099,Murray,OK,480,0.9,0.0
29211,Sullivan,MO,881,0.9,0.0
32007,Elko,NV,537,0.9,0.0
22023,Cameron,LA,247,0.9,0.0
16027,Canyon,ID,497,0.9,0.0
22067,Morehouse,LA,360,0.9,0.0
21167,Mercer,KY,716,0.9,0.0
48177,Gonzales,TX,217,0.9,0.0
27079,Le Sueur,MN,824,0.8,0.0
48085,Collin,TX,745,0.8,0.0
29105,Laclede,MO,744,0.8,0.0
48001,Anderson,TX,261,0.8,0.0
27029,Clearwater,MN,696,0.8,0.0
17045,Edgar,IL,824,0.8,0.0
20183,Smith,KS,610,0.8,0.0
47077,Henderson,TN,279,0.8,0.0
48217,Hill,TX,747,0.8,0.0
17145,Perry,IL,640,0.8,0.0
42039,Crawford,PA,534,0.8,0.0
18169,Wabash,IN,854,0.8,0.0
51083,Halifax,VA,146,0.8,0.0
38035,Grand Forks,ND,777,0.8,0.0
26139,Ottawa,MI,888,0.8,0.0
28075,Lauderdale,MS,144,0.8,0.0
17195,Whiteside,IL,573,0.8,0.0
39005,Ashland,OH,286,0.8,0.0
55065,Lafayette,WI,505,0.8,0.0
16083,Twin Falls,ID,501,0.8,0.0
45049,Hampton,SC,180,0.8,0.0
29021,Buchanan,MO,750,0.8,0.0
39057,Greene,OH,565,0.7,0.0
31113,Logan,NE,595,0.7,0.0
40041,Delaware,OK,1480,0.7,0.7
45091,York,SC,83,0.7,0.0
21045,Casey,KY,434,0.7,0.0
20017,Chase,KS,791,0.7,0.0
26021,Berrien,MI,741,0.7,0.0
31177,Washington,NE,1092,0.7,0.2
18099,Marshall,IN,615,0.7,0.0
21209,Scott,KY,678,0.7,0.0
48137,Edwards,TX,1024,0.7,0.7
47099,Lawrence,TN,183,0.7,0.0
17203,Woodford,IL,887,0.7,0.0
21047,Christian,KY,387,0.7,0.0
17011,Bureau,IL,641,0.7,0.0
48443,Terrell,TX,254,0.7,0.0
46009,Bon Homme,SD,933,0.7,0.0
18181,White,IN,804,0.7,0.0
21097,Harrison,KY,616,0.7,0.0
18133,Putnam,IN,770,0.7,0.0
21079,Garrard,KY,244,0.7,0.0
48293,Limestone,TX,500,0.7,0.0
48013,Atascosa,TX,463,0.7,0.0
29155,Pemiscot,MO,663,0.7,0.0
48497,Wise,TX,498,0.7,0.0
37155,Robeson,NC,453,0.7,0.0
46013,Brown,SD,871,0.7,0.0
37127,Nash,NC,287,0.7,0.0
20195,Trego,KS,773,0.7,0.0
20023,Cheyenne,KS,477,0.7,0.0
20171,Scott,KS,708,0.7,0.0
20059,Franklin,KS,547,0.7,0.0
06037,Los Angeles,CA,770,0.7,0.0
27127,Redwood,MN,909,0.7,0.0
48275,Knox,TX,584,0.7,0.0
48325,Medina,TX,88,0.7,0.0
34023,Middlesex,NJ,9,0.7,0.0
51025,Brunswick,VA,195,0.6,0.0
21009,Barren,KY,399,0.6,0.0
12075,Levy,FL,28,0.6,0.0
26099,Macomb,MI,327,0.6,0.0
21141,Logan,KY,487,0.6,0.0
47047,Fayette,TN,529,0.6,0.0
40049,Garvin,OK,590,0.6,0.0
20069,Gray,KS,707,0.6,0.0
26027,Cass,MI,620,0.6,0.0
18179,Wells,IN,720,0.6,0.0
04005,Coconino,AZ,580,0.6,0.0
17035,Cumberland,IL,698,0.6,0.0
30091,Sheridan,MT,203,0.6,0.0
20015,Butler,KS,1190,0.6,0.6
27091,Martin,MN,1120,0.6,0.6
48017,Bailey,TX,469,0.6,0.0
31169,Thayer,NE,1011,0.6,0.6
19035,Cherokee,IA,960,0.6,0.5
55069,Lincoln,WI,459,0.6,0.0
40055,Greer,OK,950,0.6,0.0
56031,Platte,WY,559,0.6,0.0
29085,Hickory,MO,419,0.6,0.0
29183,St. Charles,MO,223,0.5,0.0
27173,Yellow Medicine,MN,952,0.5,0.0
27087,Mahnomen,MN,766,0.5,0.0
49001,Beaver,UT,486,0.5,0.0
31095,Jefferson,NE,802,0.5,0.0
30037,Golden Valley,MT,581,0.5,0.0
31059,Fillmore,NE,866,0.5,0.0
27111,Otter Tail,MN,972,0.5,0.3
30033,Garfield,MT,968,0.5,0.0
39011,Auglaize,OH,836,0.5,0.0
31129,Nuckolls,NE,835,0.5,0.0
39161,Van Wert,OH,708,0.5,0.0
39069,Henry,OH,679,0.5,0.0
18031,Decatur,IN,625,0.5,0.0
18149,Starke,IN,626,0.5,0.0
39037,Darke,OH,698,0.5,0.0
