fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
42055,Franklin,PA,large,211,18.4,0.0
29147,Nodaway,MO,large,946,17.8,0.0
18177,Wayne,IN,large,767,17.7,0.0
13071,Colquitt,GA,large,208,17.2,0.0
17027,Clinton,IL,large,619,17.2,0.0
36017,Chenango,NY,large,384,17.1,0.0
24041,Talbot,MD,large,317,16.8,0.0
17093,Kendall,IL,large,742,16.7,0.0
46029,Codington,SD,large,990,16.7,5.3
17113,McLean,IL,large,892,16.5,0.0
05037,Cross,AR,large,583,16.1,0.0
39031,Coshocton,OH,large,315,15.8,0.0
17079,Jasper,IL,large,672,15.7,0.0
27071,Koochiching,MN,large,720,15.5,0.0
48165,Gaines,TX,large,431,15.1,0.0
35057,Torrance,NM,large,978,14.9,0.0
42063,Indiana,PA,large,314,14.6,0.0
48255,Karnes,TX,large,327,14.5,0.0
38025,Dunn,ND,large,560,14.4,0.0
28153,Wayne,MS,large,118,14.1,0.0
17031,Cook,IL,large,655,13.7,0.0
39091,Logan,OH,large,1140,13.6,13.6
17173,Shelby,IL,large,801,13.6,0.0
48229,Hudspeth,TX,large,193,13.4,0.0
06049,Modoc,CA,large,309,13.2,0.0
48055,Caldwell,TX,large,90,13.1,0.0
29145,Newton,MO,large,1011,13.1,0.5
12086,Miami-Dade,FL,large,263,13.0,0.0
48491,Williamson,TX,large,597,13.0,0.0
08073,Lincoln,CO,large,256,12.8,0.0
27137,St. Louis,MN,large,769,12.8,0.5
24013,Carroll,MD,large,375,12.8,0.0
55085,Oneida,WI,large,593,12.7,0.0
36013,Chautauqua,NY,large,457,12.6,0.0
48283,La Salle,TX,large,277,12.5,0.0
31001,Adams,NE,large,872,12.5,0.0
30011,Carter,MT,large,788,12.4,0.0
36037,Genesee,NY,large,322,12.4,0.0
31125,Nance,NE,large,882,12.1,0.0
12079,Madison,FL,large,28,11.7,0.0
36093,Schenectady,NY,large,307,11.4,0.0
48475,Ward,TX,large,127,11.4,0.0
27165,Watonwan,MN,large,717,11.2,0.0
20087,Jefferson,KS,large,1036,11.1,5.1
27027,Clay,MN,large,661,10.8,0.0
29101,Johnson,MO,large,842,10.7,0.0
08027,Custer,CO,large,16,10.6,0.0
27005,Becker,MN,large,671,10.4,0.0
48109,Culberson,TX,large,327,10.3,0.0
29091,Howell,MO,large,546,10.3,0.0
19061,Dubuque,IA,large,842,10.2,0.0
48051,Burleson,TX,large,400,10.2,0.0
29199,Scotland,MO,large,773,10.2,0.0
30041,Hill,MT,large,764,10.2,0.0
48093,Comanche,TX,large,529,10.1,0.0
29115,Linn,MO,large,972,10.0,9.8
38105,Williams,ND,large,727,9.9,0.0
17163,St. Clair,IL,large,597,9.7,0.0
17175,Stark,IL,large,780,9.7,0.0
05023,Cleburne,AR,large,410,9.6,0.0
24021,Frederick,MD,large,532,9.6,0.0
24015,Cecil,MD,large,342,9.5,0.0
20085,Jackson,KS,large,933,9.4,0.7
30015,Chouteau,MT,large,841,9.4,0.0
48127,Dimmit,TX,large,291,9.4,0.0
30035,Glacier,MT,large,809,9.3,0.0
20119,Meade,KS,large,574,9.2,0.0
18053,Grant,IN,large,887,9.1,0.0
31087,Hitchcock,NE,large,649,9.1,0.0
29131,Miller,MO,large,581,9.1,0.0
30085,Roosevelt,MT,large,457,9.1,0.0
24045,Wicomico,MD,large,431,9.0,0.0
39021,Champaign,OH,large,693,9.0,0.0
29133,Mississippi,MO,large,543,9.0,0.0
48015,Austin,TX,large,119,8.9,0.0
31057,Dundy,NE,large,586,8.9,0.0
48149,Fayette,TX,large,323,8.8,0.0
31085,Hayes,NE,large,591,8.8,0.0
31117,McPherson,NE,large,741,8.8,0.0
48371,Pecos,TX,large,339,8.8,0.0
20099,Labette,KS,large,840,8.7,0.0
39175,Wyandot,OH,large,727,8.6,0.0
46091,Marshall,SD,large,803,8.5,0.0
20029,Cloud,KS,large,457,8.5,0.0
31011,Boone,NE,large,859,8.5,0.0
31107,Knox,NE,large,1089,8.4,6.1
55043,Grant,WI,large,493,8.4,0.0
35013,Doña Ana,NM,large,368,8.4,0.0
53071,Walla Walla,WA,large,185,8.4,0.0
30105,Valley,MT,large,893,8.4,0.0
30087,Rosebud,MT,large,565,8.4,0.0
29195,Saline,MO,large,822,8.3,0.0
46123,Tripp,SD,large,840,8.3,0.0
30075,Powder River,MT,large,570,8.3,0.0
21179,Nelson,KY,large,715,8.2,0.0
28053,Humphreys,MS,large,370,8.2,0.0
27095,Mille Lacs,MN,large,586,8.1,0.0
30027,Fergus,MT,large,759,7.9,0.0
48287,Lee,TX,large,371,7.9,0.0
39007,Ashtabula,OH,large,625,7.9,0.0
40087,McClain,OK,large,804,7.8,0.0
40145,Wagoner,OK,large,718,7.6,0.0
31039,Cuming,NE,large,1079,7.6,7.6
19093,Ida,IA,large,739,7.5,0.0
40045,Ellis,OK,large,849,7.5,0.0
05059,Hot Spring,AR,large,399,7.4,0.0
31147,Richardson,NE,large,861,7.4,0.0
27169,Winona,MN,large,684,7.4,0.0
38085,Sioux,ND,large,848,7.4,0.0
48133,Eastland,TX,large,832,7.3,0.0
48461,Upton,TX,large,327,7.3,0.0
48319,Mason,TX,large,223,7.3,0.0
46067,Hutchinson,SD,large,853,7.3,0.1
46071,Jackson,SD,large,421,7.3,0.0
45051,Horry,SC,large,330,7.3,0.0
39159,Union,OH,large,646,7.3,0.0
39163,Vinton,OH,large,142,7.2,0.0
48193,Hamilton,TX,large,654,7.2,0.0
42015,Bradford,PA,large,611,7.2,0.0
53025,Grant,WA,large,238,7.1,0.0
48345,Motley,TX,large,432,7.1,0.0
17159,Richland,IL,large,627,7.1,0.0
48457,Tyler,TX,large,50,7.1,0.0
24025,Harford,MD,large,329,7.1,0.0
42073,Lawrence,PA,large,293,7.0,0.0
04001,Apache,AZ,large,595,7.0,0.0
42051,Fayette,PA,large,63,7.0,0.0
36109,Tompkins,NY,large,209,7.0,0.0
31027,Cedar,NE,large,1091,7.0,6.1
17051,Fayette,IL,large,666,7.0,0.0
08093,Park,CO,large,861,6.9,0.0
39089,Licking,OH,large,557,6.9,0.0
31019,Buffalo,NE,large,912,6.8,0.0
31139,Pierce,NE,large,1093,6.8,6.1
31167,Stanton,NE,large,1051,6.8,6.8
31165,Sioux,NE,large,328,6.8,0.0
17033,Crawford,IL,large,736,6.8,0.0
20185,Stafford,KS,large,758,6.8,0.0
30059,Meagher,MT,large,506,6.8,0.0
30071,Phillips,MT,large,605,6.7,0.0
28115,Pontotoc,MS,large,402,6.7,0.0
40075,Kiowa,OK,large,523,6.7,0.0
17083,Jersey,IL,large,510,6.7,0.0
24019,Dorchester,MD,large,418,6.7,0.0
20203,Wichita,KS,large,733,6.6,0.0
20095,Kingman,KS,large,883,6.6,0.0
20027,Clay,KS,large,559,6.6,0.0
30111,Yellowstone,MT,large,459,6.6,0.0
20009,Barton,KS,large,691,6.5,0.0
27021,Cass,MN,large,605,6.5,0.0
39103,Medina,OH,large,711,6.5,0.0
12101,Pasco,FL,large,236,6.4,0.0
29017,Bollinger,MO,large,318,6.4,0.0
17055,Franklin,IL,large,590,6.4,0.0
54037,Jefferson,WV,large,261,6.4,0.0
20115,Marion,KS,large,866,6.4,0.0
39141,Ross,OH,large,285,6.4,0.0
20141,Osborne,KS,large,537,6.4,0.0
31161,Sheridan,NE,large,1140,6.3,0.5
20047,Edwards,KS,large,711,6.2,0.0
20033,Comanche,KS,large,539,6.2,0.0
31069,Garden,NE,large,789,6.2,0.0
19003,Adams,IA,large,770,6.2,0.0
38101,Ward,ND,large,793,6.1,0.0
39055,Geauga,OH,large,640,6.0,0.0
06021,Glenn,CA,large,432,6.0,0.0
39115,Morgan,OH,large,289,6.0,0.0
44007,Providence,RI,large,173,6.0,0.0
31077,Greeley,NE,large,852,6.0,0.0
48331,Milam,TX,large,502,6.0,0.0
31093,Howard,NE,large,830,6.0,0.0
19007,Appanoose,IA,large,896,5.9,0.0
39019,Carroll,OH,large,504,5.9,0.0
30107,Wheatland,MT,large,612,5.9,0.0
18055,Greene,IN,large,590,5.9,0.0
17193,White,IL,large,521,5.9,0.0
19047,Crawford,IA,large,986,5.8,0.8
48183,Gregg,TX,large,486,5.8,0.0
41005,Clackamas,OR,large,25,5.7,0.0
49003,Box Elder,UT,large,422,5.7,0.0
22007,Assumption,LA,large,182,5.7,0.0
29045,Clark,MO,large,873,5.7,0.0
27077,Lake of the Woods,MN,large,645,5.7,0.0
30057,Madison,MT,large,320,5.7,0.0
48115,Dawson,TX,large,346,5.7,0.0
55097,Portage,WI,large,679,5.6,0.0
19095,Iowa,IA,large,671,5.6,0.0
20207,Woodson,KS,large,836,5.6,0.0
48263,Kent,TX,large,350,5.5,0.0
36011,Cayuga,NY,large,269,5.5,0.0
20165,Rush,KS,large,667,5.5,0.0
19041,Clay,IA,large,827,5.5,0.0
21001,Adair,KY,large,274,5.5,0.0
26141,Presque Isle,MI,large,1130,5.5,5.5
29121,Macon,MO,large,679,5.4,0.0
19107,Keokuk,IA,large,665,5.4,0.0
48471,Walker,TX,large,58,5.4,0.0
39001,Adams,OH,large,189,5.4,0.0
19051,Davis,IA,large,792,5.3,0.0
56027,Niobrara,WY,large,675,5.3,0.0
46011,Brookings,SD,large,610,5.3,0.0
12065,Jefferson,FL,large,17,5.3,0.0
48247,Jim Hogg,TX,large,515,5.2,0.0
46005,Beadle,SD,large,572,5.2,0.0
31015,Boyd,NE,large,675,5.2,0.0
31181,Webster,NE,large,833,5.1,0.0
38089,Stark,ND,large,523,5.0,0.0
18183,Whitley,IN,large,749,5.0,0.0
27129,Renville,MN,large,786,5.0,0.0
13115,Floyd,GA,large,10,5.0,0.0
48401,Rusk,TX,large,346,5.0,0.0
30055,McCone,MT,large,804,4.9,0.0
38007,Billings,ND,large,702,4.9,0.0
48141,El Paso,TX,large,141,4.8,0.0
27061,Itasca,MN,large,668,4.8,0.0
48161,Freestone,TX,large,431,4.8,0.0
08125,Yuma,CO,large,699,4.8,0.0
48099,Coryell,TX,large,536,4.8,0.0
36069,Ontario,NY,large,411,4.8,0.0
04021,Pinal,AZ,large,30,4.7,0.0
19163,Scott,IA,large,663,4.7,0.0
24005,Baltimore,MD,large,391,4.7,0.0
18005,Bartholomew,IN,large,285,4.6,0.0
48039,Brazoria,TX,large,182,4.6,0.0
46105,Perkins,SD,large,865,4.6,0.0
19187,Webster,IA,large,896,4.6,0.2
37165,Scotland,NC,large,383,4.6,0.0
38037,Grant,ND,large,810,4.6,0.0
18157,Tippecanoe,IN,large,729,4.5,0.0
40125,Pottawatomie,OK,large,768,4.5,0.0
48103,Crane,TX,large,259,4.5,0.0
48451,Tom Green,TX,large,410,4.5,0.0
31099,Kearney,NE,large,827,4.5,0.0
48111,Dallam,TX,large,545,4.5,0.0
48105,Crockett,TX,large,588,4.4,0.0
48269,King,TX,large,332,4.4,0.0
31047,Dawson,NE,large,741,4.4,0.0
48421,Sherman,TX,large,690,4.3,0.0
48465,Val Verde,TX,large,292,4.3,0.0
16011,Bingham,ID,large,440,4.3,0.0
19157,Poweshiek,IA,large,789,4.3,0.0
18049,Fulton,IN,large,773,4.3,0.0
38041,Hettinger,ND,large,708,4.3,0.0
48337,Montague,TX,large,706,4.2,0.0
38093,Stutsman,ND,large,771,4.2,0.0
37051,Cumberland,NC,large,274,4.2,0.0
30073,Pondera,MT,large,742,4.1,0.0
18151,Steuben,IN,large,816,4.1,0.0
29141,Morgan,MO,large,697,4.1,0.0
19165,Shelby,IA,large,829,4.1,0.0
18141,St. Joseph,IN,large,728,4.1,0.0
48311,McMullen,TX,large,452,4.1,0.0
46077,Kingsbury,SD,large,671,4.1,0.0
38029,Emmons,ND,large,667,4.1,0.0
46061,Hanson,SD,large,652,4.0,0.0
40121,Pittsburg,OK,large,707,4.0,0.0
30065,Musselshell,MT,large,635,4.0,0.0
41055,Sherman,OR,large,673,3.9,0.0
27167,Wilkin,MN,large,747,3.9,0.0
08035,Douglas,CO,large,352,3.8,0.0
38049,McHenry,ND,large,563,3.8,0.0
48425,Somervell,TX,large,824,3.7,0.0
04019,Pima,AZ,large,147,3.6,0.0
29117,Livingston,MO,large,693,3.6,0.0
36043,Herkimer,NY,large,428,3.6,0.0
17187,Warren,IL,large,1001,3.6,1.5
31143,Polk,NE,large,859,3.6,0.0
46069,Hyde,SD,large,634,3.6,0.0
35039,Rio Arriba,NM,large,90,3.6,0.0
55075,Marinette,WI,large,536,3.5,0.0
20173,Sedgwick,KS,large,859,3.5,0.3
06093,Siskiyou,CA,large,410,3.5,0.0
27007,Beltrami,MN,large,760,3.5,0.0
20189,Stevens,KS,large,611,3.5,0.0
39169,Wayne,OH,large,624,3.5,0.0
19185,Wayne,IA,large,853,3.5,0.0
19021,Buena Vista,IA,large,771,3.5,0.0
31051,Dixon,NE,large,999,3.5,2.2
30005,Blaine,MT,large,873,3.5,0.0
16033,Clark,ID,large,149,3.4,0.0
45013,Beaufort,SC,large,237,3.4,0.0
20107,Linn,KS,large,787,3.4,0.0
18175,Washington,IN,large,710,3.4,0.0
17089,Kane,IL,large,700,3.4,0.0
31155,Saunders,NE,large,874,3.4,0.0
36033,Franklin,NY,large,154,3.4,0.0
46021,Campbell,SD,large,565,3.4,0.0
48075,Childress,TX,large,467,3.4,0.0
48313,Madison,TX,large,205,3.3,0.0
54003,Berkeley,WV,large,150,3.3,0.0
29207,Stoddard,MO,large,434,3.3,0.0
40071,Kay,OK,large,846,3.3,0.0
30003,Big Horn,MT,large,281,3.3,0.0
48265,Kerr,TX,large,714,3.3,0.0
19045,Clinton,IA,large,644,3.3,0.0
20159,Rice,KS,large,861,3.3,0.0
30097,Sweet Grass,MT,large,468,3.3,0.0
56003,Big Horn,WY,large,228,3.2,0.0
05145,White,AR,large,285,3.2,0.0
31151,Saline,NE,large,891,3.2,0.0
27113,Pennington,MN,large,680,3.2,0.0
19117,Lucas,IA,large,863,3.2,0.0
40153,Woodward,OK,large,964,3.2,1.1
40043,Dewey,OK,large,1072,3.1,2.0
48225,Houston,TX,large,326,3.1,0.0
27151,Swift,MN,large,723,3.1,0.0
40029,Coal,OK,large,534,3.1,0.0
31063,Frontier,NE,large,650,3.1,0.0
30099,Teton,MT,large,551,3.1,0.0
19161,Sac,IA,large,587,3.1,0.0
47097,Lauderdale,TN,large,663,3.1,0.0
19175,Union,IA,large,810,3.1,0.0
29103,Knox,MO,large,938,3.1,0.0
48387,Red River,TX,large,438,3.0,0.0
27131,Rice,MN,large,873,3.0,0.0
48027,Bell,TX,large,645,3.0,0.0
48143,Erath,TX,large,759,3.0,0.0
42071,Lancaster,PA,large,167,3.0,0.0
19135,Monroe,IA,large,869,3.0,0.0
22001,Acadia,LA,large,119,3.0,0.0
29049,Clinton,MO,large,1034,3.0,3.0
18011,Boone,IN,large,866,3.0,0.0
29063,DeKalb,MO,large,841,3.0,0.0
01013,Butler,AL,large,160,2.9,0.0
40149,Washita,OK,large,924,2.9,0.0
19147,Palo Alto,IA,large,800,2.9,0.0
19183,Washington,IA,large,711,2.9,0.0
46023,Charles Mix,SD,large,775,2.9,0.0
20117,Marshall,KS,large,755,2.9,0.0
29229,Wright,MO,large,389,2.9,0.0
46093,Meade,SD,large,613,2.9,0.0
18181,White,IN,large,937,2.9,0.0
36021,Columbia,NY,large,314,2.9,0.0
45063,Lexington,SC,large,533,2.8,0.0
29021,Buchanan,MO,large,1149,2.8,2.1
31127,Nemaha,NE,large,800,2.8,0.0
45061,Lee,SC,large,206,2.8,0.0
36031,Essex,NY,large,180,2.8,0.0
27153,Todd,MN,large,683,2.8,0.0
06031,Kings,CA,large,120,2.8,0.0
19191,Winneshiek,IA,large,863,2.8,0.0
48423,Smith,TX,large,358,2.8,0.0
40007,Beaver,OK,large,732,2.8,0.0
31149,Rock,NE,large,978,2.7,0.0
17099,LaSalle,IL,large,753,2.7,0.0
46043,Douglas,SD,large,848,2.7,0.0
38011,Bowman,ND,large,690,2.7,0.0
20145,Pawnee,KS,large,741,2.7,0.0
20053,Ellsworth,KS,large,793,2.7,0.0
27043,Faribault,MN,large,823,2.7,0.0
55025,Dane,WI,large,670,2.7,0.0
29161,Phelps,MO,large,639,2.7,0.0
45075,Orangeburg,SC,large,394,2.7,0.0
48479,Webb,TX,large,370,2.7,0.0
36029,Erie,NY,large,700,2.7,0.0
20067,Grant,KS,large,442,2.7,0.0
46135,Yankton,SD,large,675,2.6,0.0
29097,Jasper,MO,large,986,2.6,1.0
19103,Johnson,IA,large,617,2.6,0.0
46053,Gregory,SD,large,1003,2.6,1.3
39053,Gallia,OH,large,66,2.6,0.0
48295,Lipscomb,TX,large,733,2.6,0.0
05015,Carroll,AR,large,439,2.6,0.0
27015,Brown,MN,large,619,2.6,0.0
48411,San Saba,TX,large,760,2.5,0.0
46111,Sanborn,SD,large,570,2.5,0.0
20129,Morton,KS,large,639,2.5,0.0
27057,Hubbard,MN,large,688,2.5,0.0
38019,Cavalier,ND,large,1126,2.5,1.2
29027,Callaway,MO,large,653,2.5,0.0
29137,Monroe,MO,large,665,2.5,0.0
27063,Jackson,MN,large,819,2.5,0.0
41003,Benton,OR,large,122,2.5,0.0
39039,Defiance,OH,large,804,2.5,0.0
40027,Cleveland,OK,large,789,2.5,0.0
48203,Harrison,TX,large,404,2.5,0.0
06025,Imperial,CA,large,174,2.5,0.0
20041,Dickinson,KS,large,782,2.5,0.0
20131,Nemaha,KS,large,792,2.5,0.0
17111,McHenry,IL,large,852,2.5,0.0
38015,Burleigh,ND,large,500,2.5,0.0
40147,Washington,OK,large,870,2.5,0.0
36019,Clinton,NY,large,387,2.5,0.0
01037,Coosa,AL,large,14,2.5,0.0
48155,Foard,TX,large,291,2.4,0.0
18131,Pulaski,IN,large,746,2.4,0.0
05063,Independence,AR,large,449,2.4,0.0
27107,Norman,MN,large,706,2.4,0.0
29143,New Madrid,MO,large,568,2.4,0.0
06007,Butte,CA,large,154,2.4,0.0
37057,Davidson,NC,large,126,2.4,0.0
48293,Limestone,TX,large,542,2.4,0.0
29159,Pettis,MO,large,779,2.4,0.0
46037,Day,SD,large,844,2.4,0.0
40081,Lincoln,OK,large,777,2.4,0.0
38045,LaMoure,ND,large,708,2.4,0.0
46047,Fall River,SD,large,633,2.4,0.0
27067,Kandiyohi,MN,large,914,2.3,0.1
29019,Boone,MO,large,673,2.3,0.0
17189,Washington,IL,large,695,2.3,0.0
05139,Union,AR,large,165,2.3,0.0
36053,Madison,NY,large,17,2.3,0.0
27025,Chisago,MN,large,545,2.3,0.0
36063,Niagara,NY,large,411,2.3,0.0
27161,Waseca,MN,large,761,2.3,0.0
29087,Holt,MO,large,649,2.3,0.0
47175,Van Buren,TN,large,403,2.3,0.0
25001,Barnstable,MA,large,743,2.3,0.0
29111,Lewis,MO,large,686,2.3,0.0
48359,Oldham,TX,large,709,2.3,0.0
55027,Dodge,WI,large,816,2.3,0.0
27055,Houston,MN,large,501,2.3,0.0
05109,Pike,AR,large,105,2.3,0.0
48483,Wheeler,TX,large,498,2.3,0.0
37019,Brunswick,NC,large,755,2.3,0.0
38053,McKenzie,ND,large,760,2.3,0.0
48235,Irion,TX,large,464,2.3,0.0
29047,Clay,MO,large,799,2.3,0.0
18127,Porter,IN,large,707,2.3,0.0
19195,Worth,IA,large,737,2.3,0.0
48217,Hill,TX,large,695,2.2,0.0
36089,St. Lawrence,NY,large,156,2.2,0.0
37147,Pitt,NC,large,672,2.2,0.0
31089,Holt,NE,large,1063,2.2,1.7
48447,Throckmorton,TX,large,717,2.2,0.0
21181,Nicholas,KY,large,526,2.2,0.0
39161,Van Wert,OH,large,797,2.2,0.0
26039,Crawford,MI,large,740,2.2,0.0
48101,Cottle,TX,large,308,2.2,0.0
31111,Lincoln,NE,large,350,2.2,0.0
51093,Isle of Wight,VA,large,362,2.2,0.0
31013,Box Butte,NE,large,677,2.2,0.0
38069,Pierce,ND,large,639,2.2,0.0
39171,Williams,OH,large,733,2.2,0.0
27097,Morrison,MN,large,532,2.2,0.0
38091,Steele,ND,large,726,2.2,0.0
40139,Texas,OK,large,498,2.2,0.0
30109,Wibaux,MT,large,764,2.2,0.0
31145,Red Willow,NE,large,585,2.2,0.0
48487,Wilbarger,TX,large,340,2.2,0.0
04017,Navajo,AZ,large,392,2.2,0.0
38021,Dickey,ND,large,481,2.1,0.0
19193,Woodbury,IA,large,827,2.1,0.0
31131,Otoe,NE,large,878,2.1,0.0
27069,Kittson,MN,large,619,2.1,0.0
48503,Young,TX,large,751,2.1,0.0
48117,Deaf Smith,TX,large,536,2.1,0.0
31171,Thomas,NE,large,781,2.1,0.0
40077,Latimer,OK,large,577,2.1,0.0
40039,Custer,OK,large,958,2.1,0.0
38009,Bottineau,ND,large,624,2.1,0.0
06077,San Joaquin,CA,large,196,2.1,0.0
27089,Marshall,MN,large,749,2.1,0.0
40051,Grady,OK,large,625,2.1,0.0
53039,Klickitat,WA,large,421,2.1,0.0
48489,Willacy,TX,large,774,2.1,0.0
27159,Wadena,MN,large,655,2.1,0.0
48237,Jack,TX,large,768,2.0,0.0
53017,Douglas,WA,large,268,2.0,0.0
37171,Surry,NC,large,83,2.0,0.0
17067,Hancock,IL,large,739,2.0,0.0
40097,Mayes,OK,large,696,2.0,0.0
51001,Accomack,VA,large,860,2.0,0.0
18113,Noble,IN,large,999,2.0,2.0
05041,Desha,AR,large,398,2.0,0.0
18075,Jay,IN,large,872,2.0,0.0
48153,Floyd,TX,large,693,2.0,0.0
51149,Prince George,VA,large,286,2.0,0.0
27081,Lincoln,MN,large,837,2.0,0.0
19011,Benton,IA,large,687,2.0,0.0
18039,Elkhart,IN,large,737,2.0,0.0
18051,Gibson,IN,large,633,2.0,0.0
31157,Scotts Bluff,NE,large,339,1.9,0.0
38057,Mercer,ND,large,604,1.9,0.0
19177,Van Buren,IA,large,730,1.9,0.0
18173,Warrick,IN,large,500,1.9,0.0
55087,Outagamie,WI,large,816,1.9,0.0
18137,Ripley,IN,large,286,1.9,0.0
40053,Grant,OK,large,727,1.9,0.0
54077,Preston,WV,large,229,1.9,0.0
18095,Madison,IN,large,873,1.9,0.0
38097,Traill,ND,large,746,1.9,0.0
18111,Newton,IN,large,826,1.9,0.0
20155,Reno,KS,large,805,1.9,0.0
18091,LaPorte,IN,large,569,1.9,0.0
27035,Crow Wing,MN,large,493,1.9,0.0
29149,Oregon,MO,large,355,1.9,0.0
48501,Yoakum,TX,large,498,1.8,0.0
05017,Chicot,AR,large,378,1.8,0.0
48251,Johnson,TX,large,756,1.8,0.0
08023,Costilla,CO,large,192,1.8,0.0
18121,Parke,IN,large,715,1.8,0.0
20031,Coffey,KS,large,794,1.8,0.0
37143,Perquimans,NC,large,820,1.8,0.0
46083,Lincoln,SD,large,682,1.8,0.0
41037,Lake,OR,large,58,1.8,0.0
30045,Judith Basin,MT,large,813,1.8,0.0
55019,Clark,WI,large,610,1.8,0.0
40091,McIntosh,OK,large,714,1.8,0.0
27111,Otter Tail,MN,large,760,1.8,0.0
35049,Santa Fe,NM,large,238,1.8,0.0
32031,Washoe,NV,large,455,1.8,0.0
08021,Conejos,CO,large,40,1.8,0.0
18025,Crawford,IN,large,137,1.8,0.0
30051,Liberty,MT,large,691,1.8,0.0
17197,Will,IL,large,837,1.8,0.0
39045,Fairfield,OH,large,511,1.7,0.0
48291,Liberty,TX,large,231,1.7,0.0
20005,Atchison,KS,large,842,1.7,0.0
17039,De Witt,IL,large,780,1.7,0.0
48171,Gillespie,TX,large,980,1.7,1.6
06103,Tehama,CA,large,320,1.7,0.0
05087,Madison,AR,large,704,1.7,0.0
17059,Gallatin,IL,large,559,1.7,0.0
37061,Duplin,NC,large,531,1.7,0.0
12037,Franklin,FL,large,454,1.7,0.0
48207,Haskell,TX,large,327,1.7,0.0
19181,Warren,IA,large,641,1.7,0.0
46099,Minnehaha,SD,large,697,1.7,0.0
48281,Lampasas,TX,large,449,1.7,0.0
27011,Big Stone,MN,large,650,1.7,0.0
20147,Phillips,KS,large,372,1.7,0.0
48097,Cooke,TX,large,663,1.7,0.0
48213,Henderson,TX,large,559,1.7,0.0
13175,Laurens,GA,large,126,1.7,0.0
48437,Swisher,TX,large,635,1.7,0.0
31173,Thurston,NE,large,1067,1.7,1.7
29033,Carroll,MO,large,853,1.7,0.0
27145,Stearns,MN,large,725,1.7,0.0
46003,Aurora,SD,large,474,1.7,0.0
29015,Benton,MO,large,764,1.6,0.0
20103,Leavenworth,KS,large,798,1.6,0.0
48267,Kimble,TX,large,114,1.6,0.0
48299,Llano,TX,large,49,1.6,0.0
20163,Rooks,KS,large,535,1.6,0.0
38083,Sheridan,ND,large,651,1.6,0.0
17125,Mason,IL,large,961,1.6,0.0
31121,Merrick,NE,large,614,1.6,0.0
19013,Black Hawk,IA,large,662,1.6,0.0
48335,Mitchell,TX,large,608,1.6,0.0
48241,Jasper,TX,large,42,1.6,0.0
48049,Brown,TX,large,658,1.6,0.0
40151,Woods,OK,large,758,1.6,0.0
25027,Worcester,MA,large,296,1.6,0.0
54107,Wood,WV,large,15,1.6,0.0
20073,Greenwood,KS,large,518,1.6,0.0
48069,Castro,TX,large,631,1.6,0.0
48347,Nacogdoches,TX,large,384,1.6,0.0
49027,Millard,UT,large,327,1.6,0.0
46115,Spink,SD,large,543,1.6,0.0
55065,Lafayette,WI,large,745,1.6,0.0
