fips,county_name,state_abbr,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
29101,Johnson,MO,842,10.7,0.0
08027,Custer,CO,16,10.6,0.0
27005,Becker,MN,671,10.4,0.0
48109,Culberson,TX,327,10.3,0.0
29091,Howell,MO,546,10.3,0.0
19061,Dubuque,IA,842,10.2,0.0
48051,Burleson,TX,400,10.2,0.0
29199,Scotland,MO,773,10.2,0.0
30041,Hill,MT,764,10.2,0.0
48093,Comanche,TX,529,10.1,0.0
29115,Linn,MO,972,10.0,9.8
38105,Williams,ND,727,9.9,0.0
17163,St. Clair,IL,597,9.7,0.0
17175,Stark,IL,780,9.7,0.0
05023,Cleburne,AR,410,9.6,0.0
24021,Frederick,MD,532,9.6,0.0
24015,Cecil,MD,342,9.5,0.0
20085,Jackson,KS,933,9.4,0.7
30015,Chouteau,MT,841,9.4,0.0
48127,Dimmit,TX,291,9.4,0.0
30035,Glacier,MT,809,9.3,0.0
20119,Meade,KS,574,9.2,0.0
18053,Grant,IN,887,9.1,0.0
31087,Hitchcock,NE,649,9.1,0.0
29131,Miller,MO,581,9.1,0.0
30085,Roosevelt,MT,457,9.1,0.0
24045,Wicomico,MD,431,9.0,0.0
39021,Champaign,OH,693,9.0,0.0
29133,Mississippi,MO,543,9.0,0.0
48015,Austin,TX,119,8.9,0.0
31057,Dundy,NE,586,8.9,0.0
48149,Fayette,TX,323,8.8,0.0
31085,Hayes,NE,591,8.8,0.0
31117,McPherson,NE,741,8.8,0.0
48371,Pecos,TX,339,8.8,0.0
20099,Labette,KS,840,8.7,0.0
39175,Wyandot,OH,727,8.6,0.0
46091,Marshall,SD,803,8.5,0.0
20029,Cloud,KS,457,8.5,0.0
31011,Boone,NE,859,8.5,0.0
31107,Knox,NE,1089,8.4,6.1
55043,Grant,WI,493,8.4,0.0
35013,Doña Ana,NM,368,8.4,0.0
53071,Walla Walla,WA,185,8.4,0.0
30105,Valley,MT,893,8.4,0.0
30087,Rosebud,MT,565,8.4,0.0
29195,Saline,MO,822,8.3,0.0
46123,Tripp,SD,840,8.3,0.0
30075,Powder River,MT,570,8.3,0.0
21179,Nelson,KY,715,8.2,0.0
28053,Humphreys,MS,370,8.2,0.0
27095,Mille Lacs,MN,586,8.1,0.0
30027,Fergus,MT,759,7.9,0.0
48287,Lee,TX,371,7.9,0.0
39007,Ashtabula,OH,625,7.9,0.0
40087,McClain,OK,804,7.8,0.0
40145,Wagoner,OK,718,7.6,0.0
31039,Cuming,NE,1079,7.6,7.6
19093,Ida,IA,739,7.5,0.0
40045,Ellis,OK,849,7.5,0.0
05059,Hot Spring,AR,399,7.4,0.0
31147,Richardson,NE,861,7.4,0.0
27169,Winona,MN,684,7.4,0.0
38085,Sioux,ND,848,7.4,0.0
48133,Eastland,TX,832,7.3,0.0
48461,Upton,TX,327,7.3,0.0
48319,Mason,TX,223,7.3,0.0
46067,Hutchinson,SD,853,7.3,0.1
46071,Jackson,SD,421,7.3,0.0
45051,Horry,SC,330,7.3,0.0
39159,Union,OH,646,7.3,0.0
39163,Vinton,OH,142,7.2,0.0
48193,Hamilton,TX,654,7.2,0.0
42015,Bradford,PA,611,7.2,0.0
53025,Grant,WA,238,7.1,0.0
48345,Motley,TX,432,7.1,0.0
17159,Richland,IL,627,7.1,0.0
48457,Tyler,TX,50,7.1,0.0
24025,Harford,MD,329,7.1,0.0
42073,Lawrence,PA,293,7.0,0.0
04001,Apache,AZ,595,7.0,0.0
42051,Fayette,PA,63,7.0,0.0
36109,Tompkins,NY,209,7.0,0.0
31027,Cedar,NE,1091,7.0,6.1
17051,Fayette,IL,666,7.0,0.0
08093,Park,CO,861,6.9,0.0
39089,Licking,OH,557,6.9,0.0
31019,Buffalo,NE,912,6.8,0.0
31139,Pierce,NE,1093,6.8,6.1
31167,Stanton,NE,1051,6.8,6.8
31165,Sioux,NE,328,6.8,0.0
17033,Crawford,IL,736,6.8,0.0
20185,Stafford,KS,758,6.8,0.0
30059,Meagher,MT,506,6.8,0.0
30071,Phillips,MT,605,6.7,0.0
28115,Pontotoc,MS,402,6.7,0.0
40075,Kiowa,OK,523,6.7,0.0
17083,Jersey,IL,510,6.7,0.0
24019,Dorchester,MD,418,6.7,0.0
20203,Wichita,KS,733,6.6,0.0
20095,Kingman,KS,883,6.6,0.0
20027,Clay,KS,559,6.6,0.0
30111,Yellowstone,MT,459,6.6,0.0
20009,Barton,KS,691,6.5,0.0
27021,Cass,MN,605,6.5,0.0
39103,Medina,OH,711,6.5,0.0
12101,Pasco,FL,236,6.4,0.0
29017,Bollinger,MO,318,6.4,0.0
17055,Franklin,IL,590,6.4,0.0
54037,Jefferson,WV,261,6.4,0.0
20115,Marion,KS,866,6.4,0.0
39141,Ross,OH,285,6.4,0.0
20141,Osborne,KS,537,6.4,0.0
31161,Sheridan,NE,1140,6.3,0.5
20047,Edwards,KS,711,6.2,0.0
20033,Comanche,KS,539,6.2,0.0
31069,Garden,NE,789,6.2,0.0
19003,Adams,IA,770,6.2,0.0
38101,Ward,ND,793,6.1,0.0
39055,Geauga,OH,640,6.0,0.0
06021,Glenn,CA,432,6.0,0.0
39115,Morgan,OH,289,6.0,0.0
44007,Providence,RI,173,6.0,0.0
31077,Greeley,NE,852,6.0,0.0
48331,Milam,TX,502,6.0,0.0
31093,Howard,NE,830,6.0,0.0
19007,Appanoose,IA,896,5.9,0.0
39019,Carroll,OH,504,5.9,0.0
30107,Wheatland,MT,612,5.9,0.0
18055,Greene,IN,590,5.9,0.0
17193,White,IL,521,5.9,0.0
19047,Crawford,IA,986,5.8,0.8
48183,Gregg,TX,486,5.8,0.0
41005,Clackamas,OR,25,5.7,0.0
49003,Box Elder,UT,422,5.7,0.0
22007,Assumption,LA,182,5.7,0.0
29045,Clark,MO,873,5.7,0.0
27077,Lake of the Woods,MN,645,5.7,0.0
30057,Madison,MT,320,5.7,0.0
48115,Dawson,TX,346,5.7,0.0
55097,Portage,WI,679,5.6,0.0
19095,Iowa,IA,671,5.6,0.0
20207,Woodson,KS,836,5.6,0.0
48263,Kent,TX,350,5.5,0.0
36011,Cayuga,NY,269,5.5,0.0
20165,Rush,KS,667,5.5,0.0
19041,Clay,IA,827,5.5,0.0
21001,Adair,KY,274,5.5,0.0
26141,Presque Isle,MI,1130,5.5,5.5
29121,Macon,MO,679,5.4,0.0
19107,Keokuk,IA,665,5.4,0.0
48471,Walker,TX,58,5.4,0.0
39001,Adams,OH,189,5.4,0.0
19051,Davis,IA,792,5.3,0.0
56027,Niobrara,WY,675,5.3,0.0
46011,Brookings,SD,610,5.3,0.0
12065,Jefferson,FL,17,5.3,0.0
48247,Jim Hogg,TX,515,5.2,0.0
46005,Beadle,SD,572,5.2,0.0
31015,Boyd,NE,675,5.2,0.0
31181,Webster,NE,833,5.1,0.0
38089,Stark,ND,523,5.0,0.0
18183,Whitley,IN,749,5.0,0.0
27129,Renville,MN,786,5.0,0.0
13115,Floyd,GA,10,5.0,0.0
48401,Rusk,TX,346,5.0,0.0
30055,McCone,MT,804,4.9,0.0
38007,Billings,ND,702,4.9,0.0
48141,El Paso,TX,141,4.8,0.0
27061,Itasca,MN,668,4.8,0.0
48161,Freestone,TX,431,4.8,0.0
08125,Yuma,CO,699,4.8,0.0
48099,Coryell,TX,536,4.8,0.0
36069,Ontario,NY,411,4.8,0.0
04021,Pinal,AZ,30,4.7,0.0
19163,Scott,IA,663,4.7,0.0
24005,Baltimore,MD,391,4.7,0.0
18005,Bartholomew,IN,285,4.6,0.0
48039,Brazoria,TX,182,4.6,0.0
46105,Perkins,SD,865,4.6,0.0
19187,Webster,IA,896,4.6,0.2
37165,Scotland,NC,383,4.6,0.0
38037,Grant,ND,810,4.6,0.0
18157,Tippecanoe,IN,729,4.5,0.0
40125,Pottawatomie,OK,768,4.5,0.0
48103,Crane,TX,259,4.5,0.0
48451,Tom Green,TX,410,4.5,0.0
31099,Kearney,NE,827,4.5,0.0
48111,Dallam,TX,545,4.5,0.0
48105,Crockett,TX,588,4.4,0.0
48269,King,TX,332,4.4,0.0
31047,Dawson,NE,741,4.4,0.0
48421,Sherman,TX,690,4.3,0.0
48465,Val Verde,TX,292,4.3,0.0
16011,Bingham,ID,440,4.3,0.0
19157,Poweshiek,IA,789,4.3,0.0
18049,Fulton,IN,773,4.3,0.0
38041,Hettinger,ND,708,4.3,0.0
48337,Montague,TX,706,4.2,0.0
38093,Stutsman,ND,771,4.2,0.0
37051,Cumberland,NC,274,4.2,0.0
30073,Pondera,MT,742,4.1,0.0
18151,Steuben,IN,816,4.1,0.0
29141,Morgan,MO,697,4.1,0.0
19165,Shelby,IA,829,4.1,0.0
18141,St. Joseph,IN,728,4.1,0.0
48311,McMullen,TX,452,4.1,0.0
46077,Kingsbury,SD,671,4.1,0.0
38029,Emmons,ND,667,4.1,0.0
46061,Hanson,SD,652,4.0,0.0
40121,Pittsburg,OK,707,4.0,0.0
30065,Musselshell,MT,635,4.0,0.0
41055,Sherman,OR,673,3.9,0.0
27167,Wilkin,MN,747,3.9,0.0
08035,Douglas,CO,352,3.8,0.0
38049,McHenry,ND,563,3.8,0.0
48425,Somervell,TX,824,3.7,0.0
04019,Pima,AZ,147,3.6,0.0
29117,Livingston,MO,693,3.6,0.0
36043,Herkimer,NY,428,3.6,0.0
17187,Warren,IL,1001,3.6,1.5
31143,Polk,NE,859,3.6,0.0
46069,Hyde,SD,634,3.6,0.0
35039,Rio Arriba,NM,90,3.6,0.0
55075,Marinette,WI,536,3.5,0.0
20173,Sedgwick,KS,859,3.5,0.3
06093,Siskiyou,CA,410,3.5,0.0
27007,Beltrami,MN,760,3.5,0.0
20189,Stevens,KS,611,3.5,0.0
39169,Wayne,OH,624,3.5,0.0
19185,Wayne,IA,853,3.5,0.0
19021,Buena Vista,IA,771,3.5,0.0
31051,Dixon,NE,999,3.5,2.2
30005,Blaine,MT,873,3.5,0.0
16033,Clark,ID,149,3.4,0.0
45013,Beaufort,SC,237,3.4,0.0
20107,Linn,KS,787,3.4,0.0
18175,Washington,IN,710,3.4,0.0
17089,Kane,IL,700,3.4,0.0
31155,Saunders,NE,874,3.4,0.0
36033,Franklin,NY,154,3.4,0.0
46021,Campbell,SD,565,3.4,0.0
48075,Childress,TX,467,3.4,0.0
48313,Madison,TX,205,3.3,0.0
54003,Berkeley,WV,150,3.3,0.0
29207,Stoddard,MO,434,3.3,0.0
40071,Kay,OK,846,3.3,0.0
30003,Big Horn,MT,281,3.3,0.0
48265,Kerr,TX,714,3.3,0.0
19045,Clinton,IA,644,3.3,0.0
20159,Rice,KS,861,3.3,0.0
30097,Sweet Grass,MT,468,3.3,0.0
56003,Big Horn,WY,228,3.2,0.0
05145,White,AR,285,3.2,0.0
31151,Saline,NE,891,3.2,0.0
27113,Pennington,MN,680,3.2,0.0
19117,Lucas,IA,863,3.2,0.0
40153,Woodward,OK,964,3.2,1.1
40043,Dewey,OK,1072,3.1,2.0
48225,Houston,TX,326,3.1,0.0
27151,Swift,MN,723,3.1,0.0
40029,Coal,OK,534,3.1,0.0
31063,Frontier,NE,650,3.1,0.0
30099,Teton,MT,551,3.1,0.0
19161,Sac,IA,587,3.1,0.0
47097,Lauderdale,TN,663,3.1,0.0
19175,Union,IA,810,3.1,0.0
29103,Knox,MO,938,3.1,0.0
48387,Red River,TX,438,3.0,0.0
27131,Rice,MN,873,3.0,0.0
48027,Bell,TX,645,3.0,0.0
48143,Erath,TX,759,3.0,0.0
42071,Lancaster,PA,167,3.0,0.0
19135,Monroe,IA,869,3.0,0.0
22001,Acadia,LA,119,3.0,0.0
29049,Clinton,MO,1034,3.0,3.0
18011,Boone,IN,866,3.0,0.0
29063,DeKalb,MO,841,3.0,0.0
01013,Butler,AL,160,2.9,0.0
40149,Washita,OK,924,2.9,0.0
19147,Palo Alto,IA,800,2.9,0.0
19183,Washington,IA,711,2.9,0.0
46023,Charles Mix,SD,775,2.9,0.0
20117,Marshall,KS,755,2.9,0.0
29229,Wright,MO,389,2.9,0.0
46093,Meade,SD,613,2.9,0.0
18181,White,IN,937,2.9,0.0
36021,Columbia,NY,314,2.9,0.0
45063,Lexington,SC,533,2.8,0.0
29021,Buchanan,MO,1149,2.8,2.1
31127,Nemaha,NE,800,2.8,0.0
45061,Lee,SC,206,2.8,0.0
36031,Essex,NY,180,2.8,0.0
27153,Todd,MN,683,2.8,0.0
06031,Kings,CA,120,2.8,0.0
19191,Winneshiek,IA,863,2.8,0.0
48423,Smith,TX,358,2.8,0.0
40007,Beaver,OK,732,2.8,0.0
31149,Rock,NE,978,2.7,0.0
17099,LaSalle,IL,753,2.7,0.0
46043,Douglas,SD,848,2.7,0.0
38011,Bowman,ND,690,2.7,0.0
20145,Pawnee,KS,741,2.7,0.0
20053,Ellsworth,KS,793,2.7,0.0
27043,Faribault,MN,823,2.7,0.0
55025,Dane,WI,670,2.7,0.0
29161,Phelps,MO,639,2.7,0.0
45075,Orangeburg,SC,394,2.7,0.0
48479,Webb,TX,370,2.7,0.0
36029,Erie,NY,700,2.7,0.0
20067,Grant,KS,442,2.7,0.0
46135,Yankton,SD,675,2.6,0.0
29097,Jasper,MO,986,2.6,1.0
19103,Johnson,IA,617,2.6,0.0
46053,Gregory,SD,1003,2.6,1.3
39053,Gallia,OH,66,2.6,0.0
48295,Lipscomb,TX,733,2.6,0.0
05015,Carroll,AR,439,2.6,0.0
27015,Brown,MN,619,2.6,0.0
48411,San Saba,TX,760,2.5,0.0
46111,Sanborn,SD,570,2.5,0.0
20129,Morton,KS,639,2.5,0.0
27057,Hubbard,MN,688,2.5,0.0
38019,Cavalier,ND,1126,2.5,1.2
29027,Callaway,MO,653,2.5,0.0
29137,Monroe,MO,665,2.5,0.0
27063,Jackson,MN,819,2.5,0.0
41003,Benton,OR,122,2.5,0.0
39039,Defiance,OH,804,2.5,0.0
40027,Cleveland,OK,789,2.5,0.0
48203,Harrison,TX,404,2.5,0.0
06025,Imperial,CA,174,2.5,0.0
20041,Dickinson,KS,782,2.5,0.0
20131,Nemaha,KS,792,2.5,0.0
17111,McHenry,IL,852,2.5,0.0
38015,Burleigh,ND,500,2.5,0.0
40147,Washington,OK,870,2.5,0.0
36019,Clinton,NY,387,2.5,0.0
01037,Coosa,AL,14,2.5,0.0
48155,Foard,TX,291,2.4,0.0
18131,Pulaski,IN,746,2.4,0.0
05063,Independence,AR,449,2.4,0.0
27107,Norman,MN,706,2.4,0.0
29143,New Madrid,MO,568,2.4,0.0
06007,Butte,CA,154,2.4,0.0
37057,Davidson,NC,126,2.4,0.0
48293,Limestone,TX,542,2.4,0.0
29159,Pettis,MO,779,2.4,0.0
46037,Day,SD,844,2.4,0.0
40081,Lincoln,OK,777,2.4,0.0
38045,LaMoure,ND,708,2.4,0.0
46047,Fall River,SD,633,2.4,0.0
27067,Kandiyohi,MN,914,2.3,0.1
29019,Boone,MO,673,2.3,0.0
17189,Washington,IL,695,2.3,0.0
05139,Union,AR,165,2.3,0.0
36053,Madison,NY,17,2.3,0.0
27025,Chisago,MN,545,2.3,0.0
36063,Niagara,NY,411,2.3,0.0
27161,Waseca,MN,761,2.3,0.0
29087,Holt,MO,649,2.3,0.0
47175,Van Buren,TN,403,2.3,0.0
25001,Barnstable,MA,743,2.3,0.0
29111,Lewis,MO,686,2.3,0.0
48359,Oldham,TX,709,2.3,0.0
55027,Dodge,WI,816,2.3,0.0
27055,Houston,MN,501,2.3,0.0
05109,Pike,AR,105,2.3,0.0
48483,Wheeler,TX,498,2.3,0.0
37019,Brunswick,NC,755,2.3,0.0
38053,McKenzie,ND,760,2.3,0.0
48235,Irion,TX,464,2.3,0.0
29047,Clay,MO,799,2.3,0.0
18127,Porter,IN,707,2.3,0.0
19195,Worth,IA,737,2.3,0.0
48217,Hill,TX,695,2.2,0.0
36089,St. Lawrence,NY,156,2.2,0.0
37147,Pitt,NC,672,2.2,0.0
31089,Holt,NE,1063,2.2,1.7
48447,Throckmorton,TX,717,2.2,0.0
21181,Nicholas,KY,526,2.2,0.0
39161,Van Wert,OH,797,2.2,0.0
26039,Crawford,MI,740,2.2,0.0
48101,Cottle,TX,308,2.2,0.0
31111,Lincoln,NE,350,2.2,0.0
51093,Isle of Wight,VA,362,2.2,0.0
31013,Box Butte,NE,677,2.2,0.0
38069,Pierce,ND,639,2.2,0.0
39171,Williams,OH,733,2.2,0.0
27097,Morrison,MN,532,2.2,0.0
38091,Steele,ND,726,2.2,0.0
40139,Texas,OK,498,2.2,0.0
30109,Wibaux,MT,764,2.2,0.0
31145,Red Willow,NE,585,2.2,0.0
48487,Wilbarger,TX,340,2.2,0.0
04017,Navajo,AZ,392,2.2,0.0
38021,Dickey,ND,481,2.1,0.0
19193,Woodbury,IA,827,2.1,0.0
31131,Otoe,NE,878,2.1,0.0
27069,Kittson,MN,619,2.1,0.0
48503,Young,TX,751,2.1,0.0
48117,Deaf Smith,TX,536,2.1,0.0
31171,Thomas,NE,781,2.1,0.0
40077,Latimer,OK,577,2.1,0.0
40039,Custer,OK,958,2.1,0.0
38009,Bottineau,ND,624,2.1,0.0
06077,San Joaquin,CA,196,2.1,0.0
27089,Marshall,MN,749,2.1,0.0
40051,Grady,OK,625,2.1,0.0
53039,Klickitat,WA,421,2.1,0.0
48489,Willacy,TX,774,2.1,0.0
27159,Wadena,MN,655,2.1,0.0
48237,Jack,TX,768,2.0,0.0
53017,Douglas,WA,268,2.0,0.0
37171,Surry,NC,83,2.0,0.0
17067,Hancock,IL,739,2.0,0.0
40097,Mayes,OK,696,2.0,0.0
51001,Accomack,VA,860,2.0,0.0
18113,Noble,IN,999,2.0,2.0
05041,Desha,AR,398,2.0,0.0
18075,Jay,IN,872,2.0,0.0
48153,Floyd,TX,693,2.0,0.0
51149,Prince George,VA,286,2.0,0.0
27081,Lincoln,MN,837,2.0,0.0
19011,Benton,IA,687,2.0,0.0
18039,Elkhart,IN,737,2.0,0.0
18051,Gibson,IN,633,2.0,0.0
31157,Scotts Bluff,NE,339,1.9,0.0
38057,Mercer,ND,604,1.9,0.0
19177,Van Buren,IA,730,1.9,0.0
18173,Warrick,IN,500,1.9,0.0
55087,Outagamie,WI,816,1.9,0.0
18137,Ripley,IN,286,1.9,0.0
40053,Grant,OK,727,1.9,0.0
54077,Preston,WV,229,1.9,0.0
18095,Madison,IN,873,1.9,0.0
38097,Traill,ND,746,1.9,0.0
18111,Newton,IN,826,1.9,0.0
20155,Reno,KS,805,1.9,0.0
18091,LaPorte,IN,569,1.9,0.0
27035,Crow Wing,MN,493,1.9,0.0
29149,Oregon,MO,355,1.9,0.0
48501,Yoakum,TX,498,1.8,0.0
05017,Chicot,AR,378,1.8,0.0
48251,Johnson,TX,756,1.8,0.0
08023,Costilla,CO,192,1.8,0.0
18121,Parke,IN,715,1.8,0.0
20031,Coffey,KS,794,1.8,0.0
37143,Perquimans,NC,820,1.8,0.0
46083,Lincoln,SD,682,1.8,0.0
41037,Lake,OR,58,1.8,0.0
30045,Judith Basin,MT,813,1.8,0.0
55019,Clark,WI,610,1.8,0.0
40091,McIntosh,OK,714,1.8,0.0
27111,Otter Tail,MN,760,1.8,0.0
35049,Santa Fe,NM,238,1.8,0.0
32031,Washoe,NV,455,1.8,0.0
08021,Conejos,CO,40,1.8,0.0
18025,Crawford,IN,137,1.8,0.0
30051,Liberty,MT,691,1.8,0.0
17197,Will,IL,837,1.8,0.0
39045,Fairfield,OH,511,1.7,0.0
48291,Liberty,TX,231,1.7,0.0
20005,Atchison,KS,842,1.7,0.0
17039,De Witt,IL,780,1.7,0.0
48171,Gillespie,TX,980,1.7,1.6
06103,Tehama,CA,320,1.7,0.0
05087,Madison,AR,704,1.7,0.0
17059,Gallatin,IL,559,1.7,0.0
37061,Duplin,NC,531,1.7,0.0
12037,Franklin,FL,454,1.7,0.0
48207,Haskell,TX,327,1.7,0.0
19181,Warren,IA,641,1.7,0.0
46099,Minnehaha,SD,697,1.7,0.0
48281,Lampasas,TX,449,1.7,0.0
27011,Big Stone,MN,650,1.7,0.0
20147,Phillips,KS,372,1.7,0.0
48097,Cooke,TX,663,1.7,0.0
48213,Henderson,TX,559,1.7,0.0
13175,Laurens,GA,126,1.7,0.0
48437,Swisher,TX,635,1.7,0.0
31173,Thurston,NE,1067,1.7,1.7
29033,Carroll,MO,853,1.7,0.0
27145,Stearns,MN,725,1.7,0.0
46003,Aurora,SD,474,1.7,0.0
29015,Benton,MO,764,1.6,0.0
20103,Leavenworth,KS,798,1.6,0.0
48267,Kimble,TX,114,1.6,0.0
48299,Llano,TX,49,1.6,0.0
20163,Rooks,KS,535,1.6,0.0
38083,Sheridan,ND,651,1.6,0.0
17125,Mason,IL,961,1.6,0.0
31121,Merrick,NE,614,1.6,0.0
19013,Black Hawk,IA,662,1.6,0.0
48335,Mitchell,TX,608,1.6,0.0
48241,Jasper,TX,42,1.6,0.0
48049,Brown,TX,658,1.6,0.0
40151,Woods,OK,758,1.6,0.0
25027,Worcester,MA,296,1.6,0.0
54107,Wood,WV,15,1.6,0.0
20073,Greenwood,KS,518,1.6,0.0
48069,Castro,TX,631,1.6,0.0
48347,Nacogdoches,TX,384,1.6,0.0
49027,Millard,UT,327,1.6,0.0
46115,Spink,SD,543,1.6,0.0
55065,Lafayette,WI,745,1.6,0.0
22099,St. Martin,LA,171,1.5,0.0
05001,Arkansas,AR,395,1.5,0.0
38077,Richland,ND,609,1.5,0.0
38003,Barnes,ND,800,1.5,0.0
06065,Riverside,CA,593,1.5,0.0
55135,Waupaca,WI,658,1.5,0.0
48071,Chambers,TX,411,1.5,0.0
48003,Andrews,TX,327,1.5,0.0
20089,Jewell,KS,698,1.5,0.0
48493,Wilson,TX,166,1.5,0.0
46039,Deuel,SD,787,1.5,0.0
27013,Blue Earth,MN,696,1.5,0.0
21059,Daviess,KY,630,1.5,0.0
42039,Crawford,PA,625,1.5,0.0
48191,Hall,TX,179,1.5,0.0
48499,Wood,TX,501,1.5,0.0
48173,Glasscock,TX,508,1.5,0.0
21101,Henderson,KY,466,1.5,0.0
38067,Pembina,ND,657,1.5,0.0
31061,Franklin,NE,868,1.5,0.0
12071,Lee,FL,65,1.5,0.0
30019,Daniels,MT,582,1.5,0.0
26021,Berrien,MI,843,1.5,0.0
30039,Granite,MT,52,1.5,0.0
20201,Washington,KS,664,1.5,0.0
46097,Miner,SD,633,1.4,0.0
19121,Madison,IA,875,1.4,0.0
20139,Osage,KS,823,1.4,0.0
17139,Moultrie,IL,752,1.4,0.0
06067,Sacramento,CA,110,1.4,0.0
54069,Ohio,WV,525,1.4,0.0
38099,Walsh,ND,1138,1.4,0.3
47095,Lake,TN,577,1.4,0.0
23029,Washington,ME,617,1.4,0.0
05081,Little River,AR,170,1.4,0.0
48145,Falls,TX,524,1.4,0.0
06099,Stanislaus,CA,114,1.4,0.0
22039,Evangeline,LA,297,1.4,0.0
55069,Lincoln,WI,478,1.4,0.0
18021,Clay,IN,654,1.4,0.0
06023,Humboldt,CA,42,1.4,0.0
48107,Crosby,TX,402,1.4,0.0
56031,Platte,WY,537,1.4,0.0
27083,Lyon,MN,651,1.4,0.0
51065,Fluvanna,VA,86,1.4,0.0
27105,Nobles,MN,774,1.3,0.0
37155,Robeson,NC,510,1.3,0.0
19155,Pottawattamie,IA,891,1.3,0.0
48181,Grayson,TX,930,1.3,0.0
46051,Grant,SD,462,1.3,0.0
28159,Winston,MS,274,1.3,0.0
48353,Nolan,TX,646,1.3,0.0
21209,Scott,KY,847,1.3,0.0
31041,Custer,NE,834,1.3,0.0
18023,Clinton,IN,880,1.3,0.0
27121,Pope,MN,681,1.3,0.0
18133,Putnam,IN,976,1.3,0.4
55057,Juneau,WI,589,1.3,0.0
