fips,county_name,state_abbr,underserved,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
48311,McMullen,TX,True,452,4.1,0.0
38105,Williams,ND,True,745,3.9,0.0
41055,Sherman,OR,True,673,3.9,0.0
30073,Pondera,MT,True,718,3.7,0.0
46069,Hyde,SD,True,634,3.6,0.0
06071,San Bernardino,CA,True,482,3.6,0.0
16033,Clark,ID,True,149,3.4,0.0
54003,Berkeley,WV,True,150,3.3,0.0
30005,Blaine,MT,True,838,3.3,0.0
45089,Williamsburg,SC,True,409,3.2,0.0
48313,Madison,TX,True,234,3.2,0.0
31031,Cherry,NE,True,1016,3.1,3.1
48015,Austin,TX,True,44,3.1,0.0
48143,Erath,TX,True,759,3.0,0.0
49021,Iron,UT,True,588,3.0,0.0
39001,Adams,OH,True,175,3.0,0.0
30111,Yellowstone,MT,True,127,3.0,0.0
36045,Jefferson,NY,True,174,3.0,0.0
48371,Pecos,TX,True,271,2.9,0.0
29229,Wright,MO,True,389,2.9,0.0
46093,Meade,SD,True,613,2.9,0.0
45063,Lexington,SC,True,533,2.8,0.0
45061,Lee,SC,True,206,2.8,0.0
06031,Kings,CA,True,120,2.8,0.0
20053,Ellsworth,KS,True,793,2.7,0.0
19157,Poweshiek,IA,True,698,2.7,0.0
45075,Orangeburg,SC,True,394,2.7,0.0
27095,Mille Lacs,MN,True,436,2.6,0.0
20129,Morton,KS,True,639,2.5,0.0
29103,Knox,MO,True,965,2.5,0.0
41003,Benton,OR,True,122,2.5,0.0
40027,Cleveland,OK,True,789,2.5,0.0
20041,Dickinson,KS,True,782,2.5,0.0
36019,Clinton,NY,True,387,2.5,0.0
29117,Livingston,MO,True,734,2.4,0.0
06007,Butte,CA,True,154,2.4,0.0
29097,Jasper,MO,True,993,2.4,1.0
40071,Kay,OK,True,864,2.4,0.0
29019,Boone,MO,True,673,2.3,0.0
36063,Niagara,NY,True,411,2.3,0.0
20021,Cherokee,KS,True,809,2.3,0.0
37019,Brunswick,NC,True,755,2.3,0.0
36089,St. Lawrence,NY,True,156,2.2,0.0
31161,Sheridan,NE,True,875,2.2,0.0
48447,Throckmorton,TX,True,717,2.2,0.0
31127,Nemaha,NE,True,851,2.2,0.0
38069,Pierce,ND,True,639,2.2,0.0
30035,Glacier,MT,True,859,2.1,0.0
48117,Deaf Smith,TX,True,536,2.1,0.0
31047,Dawson,NE,True,791,2.1,0.0
53039,Klickitat,WA,True,421,2.1,0.0
46111,Sanborn,SD,True,549,2.0,0.0
46071,Jackson,SD,True,484,2.0,0.0
51001,Accomack,VA,True,860,2.0,0.0
01013,Butler,AL,True,179,2.0,0.0
05041,Desha,AR,True,398,2.0,0.0
19187,Webster,IA,True,943,2.0,0.2
48153,Floyd,TX,True,693,2.0,0.0
20173,Sedgwick,KS,True,679,1.9,0.0
54077,Preston,WV,True,229,1.9,0.0
20155,Reno,KS,True,805,1.9,0.0
18131,Pulaski,IN,True,765,1.9,0.0
48501,Yoakum,TX,True,498,1.8,0.0
05017,Chicot,AR,True,378,1.8,0.0
19185,Wayne,IA,True,810,1.8,0.0
20031,Coffey,KS,True,794,1.8,0.0
41037,Lake,OR,True,58,1.8,0.0
55025,Dane,WI,True,620,1.8,0.0
32031,Washoe,NV,True,455,1.8,0.0
08021,Conejos,CO,True,40,1.8,0.0
30051,Liberty,MT,True,691,1.8,0.0
20005,Atchison,KS,True,842,1.7,0.0
06103,Tehama,CA,True,320,1.7,0.0
05145,White,AR,True,203,1.7,0.0
48437,Swisher,TX,True,635,1.7,0.0
38093,Stutsman,ND,True,666,1.7,0.0
31173,Thurston,NE,True,1067,1.7,1.7
48267,Kimble,TX,True,114,1.6,0.0
38083,Sheridan,ND,True,651,1.6,0.0
17125,Mason,IL,True,961,1.6,0.0
31121,Merrick,NE,True,614,1.6,0.0
31151,Saline,NE,True,743,1.6,0.0
37061,Duplin,NC,True,499,1.6,0.0
31131,Otoe,NE,True,894,1.6,0.0
48347,Nacogdoches,TX,True,384,1.6,0.0
46039,Deuel,SD,True,787,1.5,0.0
27161,Waseca,MN,True,794,1.5,0.0
40091,McIntosh,OK,True,711,1.5,0.0
30011,Carter,MT,True,653,1.5,0.0
30019,Daniels,MT,True,582,1.5,0.0
27077,Lake of the Woods,MN,True,407,1.5,0.0
19147,Palo Alto,IA,True,737,1.4,0.0
48217,Hill,TX,True,723,1.4,0.0
29145,Newton,MO,True,1113,1.4,0.5
06067,Sacramento,CA,True,110,1.4,0.0
47095,Lake,TN,True,577,1.4,0.0
23029,Washington,ME,True,617,1.4,0.0
06099,Stanislaus,CA,True,114,1.4,0.0
06023,Humboldt,CA,True,42,1.4,0.0
48039,Brazoria,TX,True,147,1.4,0.0
13033,Burke,GA,True,96,1.3,0.0
22035,East Carroll,LA,True,474,1.3,0.0
20001,Allen,KS,True,763,1.3,0.0
26067,Ionia,MI,True,813,1.3,0.0
27013,Blue Earth,MN,True,696,1.3,0.0
31009,Blaine,NE,True,636,1.3,0.0
12101,Pasco,FL,True,129,1.2,0.0
29063,DeKalb,MO,True,755,1.2,0.0
38015,Burleigh,ND,True,501,1.2,0.0
48225,Houston,TX,True,291,1.2,0.0
48209,Hays,TX,True,728,1.2,0.0
48465,Val Verde,TX,True,313,1.2,0.0
12027,DeSoto,FL,True,143,1.2,0.0
29043,Christian,MO,True,568,1.2,0.0
22123,West Carroll,LA,True,392,1.2,0.0
16073,Owyhee,ID,True,78,1.2,0.0
37155,Robeson,NC,True,518,1.2,0.0
48027,Bell,TX,True,613,1.1,0.0
05011,Bradley,AR,True,223,1.1,0.0
18153,Sullivan,IN,True,718,1.1,0.0
48305,Lynn,TX,True,656,1.1,0.0
45003,Aiken,SC,True,142,1.1,0.0
38023,Divide,ND,True,516,1.1,0.0
38009,Bottineau,ND,True,559,1.1,0.0
30033,Garfield,MT,True,979,1.1,0.5
38019,Cavalier,ND,True,1157,1.1,1.1
40151,Woods,OK,True,749,1.1,0.0
46101,Moody,SD,True,505,1.1,0.0
38041,Hettinger,ND,True,571,1.0,0.0
40097,Mayes,OK,True,696,1.0,0.0
29221,Washington,MO,True,660,1.0,0.0
05001,Arkansas,AR,True,396,1.0,0.0
27149,Stevens,MN,True,770,1.0,0.0
06065,Riverside,CA,True,526,1.0,0.0
37163,Sampson,NC,True,602,1.0,0.0
19071,Fremont,IA,True,608,1.0,0.0
01085,Lowndes,AL,True,64,1.0,0.0
40073,Kingfisher,OK,True,822,1.0,0.0
19193,Woodbury,IA,True,843,1.0,0.0
21047,Christian,KY,True,419,1.0,0.0
01047,Dallas,AL,True,99,1.0,0.0
55087,Outagamie,WI,True,758,0.9,0.0
35035,Otero,NM,True,76,0.9,0.0
26107,Mecosta,MI,True,623,0.9,0.0
18077,Jefferson,IN,True,436,0.9,0.0
25027,Worcester,MA,True,36,0.9,0.0
46037,Day,SD,True,834,0.9,0.0
29211,Sullivan,MO,True,883,0.9,0.0
40041,Delaware,OK,True,1304,0.9,0.9
48177,Gonzales,TX,True,132,0.9,0.0
55035,Eau Claire,WI,True,516,0.9,0.0
48375,Potter,TX,True,913,0.8,0.0
46109,Roberts,SD,True,527,0.8,0.0
47077,Henderson,TN,True,277,0.8,0.0
38035,Grand Forks,ND,True,766,0.8,0.0
16083,Twin Falls,ID,True,369,0.8,0.0
20201,Washington,KS,True,683,0.8,0.0
17117,Macoupin,IL,True,669,0.8,0.0
41071,Yamhill,OR,True,120,0.8,0.0
39175,Wyandot,OH,True,679,0.7,0.0
48303,Lubbock,TX,True,482,0.7,0.0
45091,York,SC,True,105,0.7,0.0
21045,Casey,KY,True,499,0.7,0.0
29081,Harrison,MO,True,794,0.7,0.0
08051,Gunnison,CO,True,380,0.7,0.0
37181,Vance,NC,True,339,0.7,0.0
17011,Bureau,IL,True,720,0.7,0.0
48443,Terrell,TX,True,212,0.7,0.0
18181,White,IN,True,815,0.7,0.0
48219,Hockley,TX,True,610,0.7,0.0
21079,Garrard,KY,True,322,0.7,0.0
29155,Pemiscot,MO,True,601,0.7,0.0
21093,Hardin,KY,True,529,0.7,0.0
39097,Madison,OH,True,585,0.7,0.0
20195,Trego,KS,True,735,0.7,0.0
37097,Iredell,NC,True,63,0.7,0.0
20045,Douglas,KS,True,1156,0.7,0.7
20183,Smith,KS,True,632,0.7,0.0
34023,Middlesex,NJ,True,119,0.7,0.0
51025,Brunswick,VA,True,167,0.6,0.0
12075,Levy,FL,True,230,0.6,0.0
26099,Macomb,MI,True,293,0.6,0.0
51037,Charlotte,VA,True,117,0.6,0.0
45033,Dillon,SC,True,492,0.6,0.0
40077,Latimer,OK,True,87,0.6,0.0
20069,Gray,KS,True,658,0.6,0.0
18141,St. Joseph,IN,True,760,0.6,0.0
48363,Palo Pinto,TX,True,345,0.6,0.0
48309,McLennan,TX,True,537,0.6,0.0
31157,Scotts Bluff,NE,True,126,0.6,0.0
27087,Mahnomen,MN,True,775,0.5,0.0
31059,Fillmore,NE,True,916,0.5,0.0
55075,Marinette,WI,True,481,0.5,0.0
31129,Nuckolls,NE,True,836,0.5,0.0
46033,Custer,SD,True,298,0.5,0.0
51175,Southampton,VA,True,359,0.5,0.0
05147,Woodruff,AR,True,511,0.5,0.0
18031,Decatur,IN,True,668,0.5,0.0
28011,Bolivar,MS,True,463,0.5,0.0
29187,St. Francois,MO,True,817,0.5,0.0
46023,Charles Mix,SD,True,794,0.5,0.0
26021,Berrien,MI,True,805,0.5,0.0
28137,Tate,MS,True,335,0.5,0.0
45019,Charleston,SC,True,1184,0.5,0.5
46091,Marshall,SD,True,692,0.5,0.0
56035,Sublette,WY,True,8,0.5,0.0
55059,Kenosha,WI,True,886,0.5,0.0
47097,Lauderdale,TN,True,726,0.5,0.0
19045,Clinton,IA,True,598,0.5,0.0
48277,Lamar,TX,True,749,0.5,0.0
19021,Buena Vista,IA,True,795,0.5,0.0
01075,Lamar,AL,True,83,0.5,0.0
53047,Okanogan,WA,True,91,0.5,0.0
53027,Grays Harbor,WA,True,402,0.5,0.0
28163,Yazoo,MS,True,123,0.5,0.0
40143,Tulsa,OK,True,480,0.5,0.0
48325,Medina,TX,True,114,0.5,0.0
28147,Walthall,MS,True,151,0.5,0.0
29225,Webster,MO,True,1066,0.5,0.5
26105,Mason,MI,True,643,0.5,0.0
48131,Duval,TX,True,464,0.5,0.0
30079,Prairie,MT,True,315,0.5,0.0
31039,Cuming,NE,True,1099,0.5,0.5
40021,Cherokee,OK,True,959,0.5,0.0
19105,Jones,IA,True,712,0.5,0.0
39173,Wood,OH,True,701,0.5,0.0
19031,Cedar,IA,True,598,0.5,0.0
22097,St. Landry,LA,True,257,0.5,0.0
51135,Nottoway,VA,True,345,0.5,0.0
35029,Luna,NM,True,409,0.4,0.0
19039,Clarke,IA,True,814,0.4,0.0
55029,Door,WI,True,962,0.4,0.0
05013,Calhoun,AR,True,298,0.4,0.0
29015,Benton,MO,True,834,0.4,0.0
55027,Dodge,WI,True,735,0.4,0.0
17077,Jackson,IL,True,395,0.4,0.0
08067,La Plata,CO,True,112,0.4,0.0
08041,El Paso,CO,True,173,0.4,0.0
51099,King George,VA,True,58,0.4,0.0
55031,Douglas,WI,True,334,0.4,0.0
17153,Pulaski,IL,True,346,0.4,0.0
37195,Wilson,NC,True,437,0.4,0.0
17119,Madison,IL,True,563,0.4,0.0
29061,Daviess,MO,True,921,0.4,0.0
05081,Little River,AR,True,197,0.4,0.0
39051,Fulton,OH,True,750,0.4,0.0
20015,Butler,KS,True,860,0.4,0.0
17019,Champaign,IL,True,720,0.4,0.0
31109,Lancaster,NE,True,1059,0.4,0.4
17001,Adams,IL,True,838,0.4,0.0
51067,Franklin,VA,True,24,0.4,0.0
21233,Webster,KY,True,374,0.4,0.0
17099,LaSalle,IL,True,665,0.4,0.0
48141,El Paso,TX,True,8,0.4,0.0
42043,Dauphin,PA,True,2,0.4,0.0
46081,Lawrence,SD,True,789,0.4,0.0
48191,Hall,TX,True,116,0.4,0.0
17145,Perry,IL,True,442,0.4,0.0
27035,Crow Wing,MN,True,289,0.4,0.0
17141,Ogle,IL,True,833,0.4,0.0
51117,Mecklenburg,VA,True,176,0.4,0.0
55093,Pierce,WI,True,564,0.4,0.0
13079,Crawford,GA,True,89,0.4,0.0
55139,Winnebago,WI,True,883,0.4,0.0
30083,Richland,MT,True,36,0.4,0.0
30069,Petroleum,MT,True,568,0.4,0.0
55119,Taylor,WI,True,620,0.4,0.0
01099,Monroe,AL,True,202,0.4,0.0
27007,Beltrami,MN,True,787,0.4,0.0
55121,Trempealeau,WI,True,131,0.4,0.0
30001,Beaverhead,MT,True,1245,0.4,0.4
04005,Coconino,AZ,True,646,0.4,0.0
19181,Warren,IA,True,588,0.4,0.0
21209,Scott,KY,True,872,0.4,0.0
37007,Anson,NC,True,264,0.4,0.0
20159,Rice,KS,True,855,0.4,0.0
37103,Jones,NC,True,574,0.4,0.0
51036,Charles City,VA,True,219,0.4,0.0
39025,Clermont,OH,True,449,0.4,0.0
29001,Adair,MO,True,816,0.3,0.0
48139,Ellis,TX,True,782,0.3,0.0
45025,Chesterfield,SC,True,277,0.3,0.0
05143,Washington,AR,True,472,0.3,0.0
06037,Los Angeles,CA,True,418,0.3,0.0
26073,Isabella,MI,True,697,0.3,0.0
36055,Monroe,NY,True,288,0.3,0.0
37041,Chowan,NC,True,975,0.3,0.0
55009,Brown,WI,True,523,0.3,0.0
27091,Martin,MN,True,764,0.3,0.0
22057,Lafourche,LA,True,105,0.3,0.0
21183,Ohio,KY,True,306,0.3,0.0
38077,Richland,ND,True,610,0.3,0.0
47033,Crockett,TN,True,607,0.3,0.0
06079,San Luis Obispo,CA,True,354,0.3,0.0
19099,Jasper,IA,True,710,0.3,0.0
39127,Perry,OH,True,351,0.3,0.0
29165,Platte,MO,True,567,0.3,0.0
48021,Bastrop,TX,True,133,0.3,0.0
37017,Bladen,NC,True,450,0.3,0.0
38079,Rolette,ND,True,539,0.3,0.0
45035,Dorchester,SC,True,388,0.3,0.0
22099,St. Martin,LA,True,233,0.3,0.0
40107,Okfuskee,OK,True,734,0.3,0.0
48121,Denton,TX,True,563,0.3,0.0
29135,Moniteau,MO,True,836,0.3,0.0
48189,Hale,TX,True,572,0.3,0.0
39083,Knox,OH,True,467,0.3,0.0
48503,Young,TX,True,690,0.3,0.0
27111,Otter Tail,MN,True,745,0.3,0.0
29149,Oregon,MO,True,198,0.3,0.0
40089,McCurtain,OK,True,87,0.3,0.0
40005,Atoka,OK,True,495,0.3,0.0
40009,Beckham,OK,True,500,0.3,0.0
19155,Pottawattamie,IA,True,587,0.3,0.0
27049,Goodhue,MN,True,678,0.3,0.0
30031,Gallatin,MT,True,405,0.3,0.0
17127,Massac,IL,True,323,0.3,0.0
37101,Johnston,NC,True,576,0.3,0.0
48355,Nueces,TX,True,373,0.3,0.0
48403,Sabine,TX,True,2,0.2,0.0
48163,Frio,TX,True,268,0.2,0.0
48051,Burleson,TX,True,272,0.2,0.0
21207,Russell,KY,True,134,0.2,0.0
55127,Walworth,WI,True,879,0.2,0.0
37157,Rockingham,NC,True,287,0.2,0.0
48113,Dallas,TX,True,283,0.2,0.0
48223,Hopkins,TX,True,547,0.2,0.0
53067,Thurston,WA,True,116,0.2,0.0
48395,Robertson,TX,True,312,0.2,0.0
28107,Panola,MS,True,200,0.2,0.0
30009,Carbon,MT,True,288,0.2,0.0
04003,Cochise,AZ,True,82,0.2,0.0
39101,Marion,OH,True,611,0.2,0.0
01109,Pike,AL,True,31,0.2,0.0
48453,Travis,TX,True,319,0.2,0.0
26045,Eaton,MI,True,790,0.2,0.0
51181,Surry,VA,True,317,0.2,0.0
48071,Chambers,TX,True,29,0.2,0.0
37085,Harnett,NC,True,285,0.2,0.0
18143,Scott,IN,True,312,0.2,0.0
48187,Guadalupe,TX,True,134,0.2,0.0
48473,Waller,TX,True,244,0.2,0.0
31177,Washington,NE,True,931,0.2,0.0
18051,Gibson,IN,True,568,0.2,0.0
48343,Morris,TX,True,313,0.2,0.0
49053,Washington,UT,True,433,0.2,0.0
37191,Wayne,NC,True,652,0.2,0.0
48297,Live Oak,TX,True,147,0.2,0.0
20037,Crawford,KS,True,980,0.2,0.0
18037,Dubois,IN,True,351,0.2,0.0
29185,St. Clair,MO,True,725,0.2,0.0
37065,Edgecombe,NC,True,492,0.2,0.0
53073,Whatcom,WA,True,314,0.2,0.0
05093,Mississippi,AR,True,837,0.2,0.0
31055,Douglas,NE,True,496,0.2,0.0
20055,Finney,KS,True,586,0.2,0.0
05075,Lawrence,AR,True,495,0.2,0.0
48201,Harris,TX,True,7,0.2,0.0
20051,Ellis,KS,True,694,0.2,0.0
38049,McHenry,ND,True,646,0.2,0.0
48485,Wichita,TX,True,628,0.2,0.0
42021,Cambria,PA,True,1122,0.2,0.2
45067,Marion,SC,True,330,0.2,0.0
06025,Imperial,CA,True,214,0.2,0.0
39023,Clark,OH,True,680,0.2,0.0
51059,Fairfax,VA,True,225,0.2,0.0
28159,Winston,MS,True,238,0.2,0.0
28133,Sunflower,MS,True,411,0.1,0.0
29083,Henry,MO,True,639,0.1,0.0
16063,Lincoln,ID,True,571,0.1,0.0
24033,Prince George's,MD,True,313,0.1,0.0
06019,Fresno,CA,True,514,0.1,0.0
55141,Wood,WI,True,455,0.1,0.0
48073,Cherokee,TX,True,1,0.1,0.0
39027,Clinton,OH,True,586,0.1,0.0
31159,Seward,NE,True,772,0.1,0.0
31007,Banner,NE,True,606,0.1,0.0
36009,Cattaraugus,NY,True,511,0.1,0.0
29189,St. Louis,MO,True,509,0.1,0.0
29039,Cedar,MO,True,964,0.1,0.0
05133,Sevier,AR,True,111,0.1,0.0
27063,Jackson,MN,True,837,0.1,0.0
48411,San Saba,TX,True,867,0.1,0.0
19035,Cherokee,IA,True,455,0.1,0.0
30099,Teton,MT,True,707,0.1,0.0
51029,Buckingham,VA,True,11,0.1,0.0
53007,Chelan,WA,True,203,0.1,0.0
48017,Bailey,TX,True,654,0.1,0.0
40057,Harmon,OK,True,396,0.1,0.0
40059,Harper,OK,True,622,0.1,0.0
27141,Sherburne,MN,True,497,0.1,0.0
48507,Zavala,TX,True,197,0.1,0.0
20011,Bourbon,KS,True,710,0.1,0.0
39009,Athens,OH,True,187,0.1,0.0
29143,New Madrid,MO,True,584,0.1,0.0
49005,Cache,UT,True,98,0.1,0.0
18097,Marion,IN,True,632,0.1,0.0
04025,Yavapai,AZ,True,367,0.1,0.0
29095,Jackson,MO,True,1146,0.1,0.1
17031,Cook,IL,True,793,0.1,0.0
29161,Phelps,MO,True,589,0.1,0.0
40147,Washington,OK,True,841,0.1,0.0
40115,Ottawa,OK,True,1008,0.1,0.1
37119,Mecklenburg,NC,True,116,0.1,0.0
48085,Collin,TX,True,707,0.1,0.0
49031,Piute,UT,True,672,0.1,0.0
48061,Cameron,TX,True,702,0.1,0.0
05119,Pulaski,AR,True,168,0.1,0.0
55135,Waupaca,WI,True,633,0.1,0.0
17197,Will,IL,True,732,0.0,0.0
12095,Orange,FL,True,53,0.0,0.0
30063,Missoula,MT,True,33,0.0,0.0
20057,Ford,KS,True,640,0.0,0.0
06089,Shasta,CA,True,43,0.0,0.0
48439,Tarrant,TX,True,93,0.0,0.0
46085,Lyman,SD,True,648,0.0,0.0
