fips,county_name,state_abbr,underserved,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
20041,Dickinson,KS,True,10852,1.1,1.1
45019,Charleston,SC,True,10954,1.1,1.1
17099,LaSalle,IL,True,9290,1.1,1.1
25027,Worcester,MA,True,4401,1.1,1.1
17141,Ogle,IL,True,13068,1.1,1.1
19065,Fayette,IA,True,4685,1.0,0.8
20029,Cloud,KS,True,9283,1.0,1.0
30011,Carter,MT,True,12942,1.0,1.0
48071,Chambers,TX,True,9455,1.0,1.0
48325,Medina,TX,True,4892,1.0,0.0
48185,Grimes,TX,True,9773,1.0,1.0
55087,Outagamie,WI,True,12232,1.0,0.9
30085,Roosevelt,MT,True,10701,0.9,0.9
36009,Cattaraugus,NY,True,7268,0.9,0.9
29119,McDonald,MO,True,6027,0.9,0.9
31131,Otoe,NE,True,10300,0.9,0.9
24031,Montgomery,MD,True,7155,0.9,0.9
05123,St. Francis,AR,True,5526,0.9,0.9
46011,Brookings,SD,True,9358,0.9,0.9
48021,Bastrop,TX,True,8020,0.9,0.1
40041,Delaware,OK,True,8881,0.9,0.9
35005,Chaves,NM,True,7708,0.9,0.9
26099,Macomb,MI,True,9436,0.9,0.9
31019,Buffalo,NE,True,10740,0.9,0.9
20195,Trego,KS,True,12451,0.9,0.9
05013,Calhoun,AR,True,4608,0.9,0.9
20183,Smith,KS,True,9947,0.8,0.8
53061,Snohomish,WA,True,3168,0.8,0.0
46005,Beadle,SD,True,8771,0.8,0.8
29205,Shelby,MO,True,7549,0.8,0.8
20085,Jackson,KS,True,10708,0.8,0.8
08001,Adams,CO,True,5506,0.8,0.8
20095,Kingman,KS,True,11275,0.8,0.8
46115,Spink,SD,True,8609,0.8,0.8
28061,Jasper,MS,True,4734,0.8,0.6
20009,Barton,KS,True,10465,0.8,0.8
08069,Larimer,CO,True,6829,0.8,0.2
46067,Hutchinson,SD,True,9236,0.8,0.8
08013,Boulder,CO,True,5703,0.8,0.6
18003,Allen,IN,True,13042,0.8,0.8
20069,Gray,KS,True,10379,0.8,0.8
12101,Pasco,FL,True,5458,0.8,0.4
29133,Mississippi,MO,True,5789,0.8,0.8
13165,Jenkins,GA,True,5450,0.8,0.5
20047,Edwards,KS,True,11078,0.7,0.7
48201,Harris,TX,True,7661,0.7,0.7
40057,Harmon,OK,True,6944,0.7,0.7
40129,Roger Mills,OK,True,15255,0.7,0.7
20003,Anderson,KS,True,11681,0.7,0.7
40015,Caddo,OK,True,9514,0.7,0.7
36069,Ontario,NY,True,7023,0.7,0.7
18131,Pulaski,IN,True,8382,0.7,0.7
40047,Garfield,OK,True,8507,0.7,0.7
28119,Quitman,MS,True,4746,0.7,0.7
38079,Rolette,ND,True,7562,0.7,0.7
36027,Dutchess,NY,True,2835,0.7,0.0
21191,Pendleton,KY,True,3450,0.7,0.0
08109,Saguache,CO,True,2200,0.7,0.0
27027,Clay,MN,True,18868,0.7,0.7
47069,Hardeman,TN,True,5011,0.7,0.7
17091,Kankakee,IL,True,7090,0.7,0.7
17107,Logan,IL,True,6816,0.7,0.7
37069,Franklin,NC,True,6556,0.6,0.5
29229,Wright,MO,True,6721,0.6,0.6
21183,Ohio,KY,True,8946,0.6,0.6
40081,Lincoln,OK,True,7940,0.6,0.6
53073,Whatcom,WA,True,8457,0.6,0.2
27021,Cass,MN,True,11689,0.6,0.6
26033,Chippewa,MI,True,14150,0.6,0.6
37123,Montgomery,NC,True,6912,0.6,0.6
13067,Cobb,GA,True,3779,0.6,0.0
04021,Pinal,AZ,True,4819,0.6,0.0
29023,Butler,MO,True,4799,0.6,0.6
39173,Wood,OH,True,10986,0.6,0.6
20155,Reno,KS,True,11899,0.6,0.6
20015,Butler,KS,True,12561,0.6,0.6
08041,El Paso,CO,True,10138,0.6,0.6
12099,Palm Beach,FL,True,7465,0.6,0.6
38015,Burleigh,ND,True,7926,0.6,0.6
45015,Berkeley,SC,True,7150,0.6,0.6
48313,Madison,TX,True,6812,0.6,0.4
36047,Kings,NY,True,6274,0.6,0.6
01005,Barbour,AL,True,4620,0.6,0.3
28051,Holmes,MS,True,2839,0.6,0.0
40101,Muskogee,OK,True,6244,0.6,0.6
36007,Broome,NY,True,5090,0.5,0.5
48473,Waller,TX,True,5520,0.5,0.5
51175,Southampton,VA,True,7280,0.5,0.5
39051,Fulton,OH,True,9513,0.5,0.5
39127,Perry,OH,True,7033,0.5,0.5
55043,Grant,WI,True,10262,0.5,0.5
01125,Tuscaloosa,AL,True,4362,0.5,0.5
27169,Winona,MN,True,12427,0.5,0.5
21049,Clark,KY,True,8291,0.5,0.5
04003,Cochise,AZ,True,6557,0.5,0.2
36017,Chenango,NY,True,5407,0.5,0.5
13031,Bulloch,GA,True,7692,0.5,0.5
18017,Cass,IN,True,8961,0.5,0.5
26125,Oakland,MI,True,10596,0.5,0.5
21207,Russell,KY,True,7307,0.5,0.5
48093,Comanche,TX,True,4225,0.5,0.0
24041,Talbot,MD,True,4103,0.5,0.0
41017,Deschutes,OR,True,5074,0.5,0.0
29083,Henry,MO,True,6043,0.5,0.5
19051,Davis,IA,True,4375,0.5,0.2
39025,Clermont,OH,True,8510,0.5,0.5
48485,Wichita,TX,True,14436,0.5,0.5
01049,DeKalb,AL,True,6353,0.4,0.3
17113,McLean,IL,True,7573,0.4,0.4
18153,Sullivan,IN,True,9231,0.4,0.4
45079,Richland,SC,True,6284,0.4,0.4
35001,Bernalillo,NM,True,5242,0.4,0.4
42055,Franklin,PA,True,7386,0.4,0.4
13175,Laurens,GA,True,5584,0.4,0.4
13115,Floyd,GA,True,3093,0.4,0.0
48319,Mason,TX,True,4448,0.4,0.4
01057,Fayette,AL,True,5494,0.4,0.4
40067,Jefferson,OK,True,6872,0.4,0.4
48471,Walker,TX,True,5334,0.4,0.4
10001,Kent,DE,True,8920,0.4,0.4
05057,Hempstead,AR,True,3899,0.4,0.0
20031,Coffey,KS,True,10956,0.4,0.4
06029,Kern,CA,True,30907,0.4,0.4
53025,Grant,WA,True,4233,0.4,0.3
38049,McHenry,ND,True,8938,0.4,0.4
18141,St. Joseph,IN,True,13697,0.4,0.4
17043,DuPage,IL,True,6883,0.4,0.4
41035,Klamath,OR,True,3645,0.4,0.0
06019,Fresno,CA,True,19252,0.4,0.4
22041,Franklin,LA,True,5081,0.4,0.2
12083,Marion,FL,True,4387,0.4,0.1
24045,Wicomico,MD,True,10131,0.4,0.4
17031,Cook,IL,True,8498,0.4,0.4
12079,Madison,FL,True,4161,0.4,0.2
45051,Horry,SC,True,4856,0.4,0.4
18097,Marion,IN,True,7066,0.4,0.4
19053,Decatur,IA,True,3902,0.4,0.0
13121,Fulton,GA,True,4859,0.4,0.3
21199,Pulaski,KY,True,4178,0.4,0.0
13185,Lowndes,GA,True,3303,0.4,0.0
39083,Knox,OH,True,6763,0.4,0.4
45087,Union,SC,True,2539,0.4,0.0
22017,Caddo,LA,True,3850,0.3,0.0
08067,La Plata,CO,True,2823,0.3,0.0
45083,Spartanburg,SC,True,4213,0.3,0.0
29217,Vernon,MO,True,7269,0.3,0.3
26061,Houghton,MI,True,11432,0.3,0.3
47125,Montgomery,TN,True,5220,0.3,0.3
41029,Jackson,OR,True,3218,0.3,0.0
51049,Cumberland,VA,True,4311,0.3,0.0
48423,Smith,TX,True,4457,0.3,0.3
48355,Nueces,TX,True,10935,0.3,0.3
37049,Craven,NC,True,6917,0.3,0.3
30031,Gallatin,MT,True,8793,0.3,0.2
27119,Polk,MN,True,12051,0.3,0.3
04013,Maricopa,AZ,True,3252,0.3,0.0
16083,Twin Falls,ID,True,12537,0.3,0.3
30083,Richland,MT,True,8604,0.3,0.3
45035,Dorchester,SC,True,6011,0.3,0.3
48401,Rusk,TX,True,5613,0.3,0.1
45057,Lancaster,SC,True,4118,0.3,0.0
53039,Klickitat,WA,True,4653,0.3,0.3
35049,Santa Fe,NM,True,8739,0.3,0.3
01091,Marengo,AL,True,4623,0.3,0.2
33013,Merrimack,NH,True,6417,0.3,0.3
29019,Boone,MO,True,6080,0.3,0.3
41003,Benton,OR,True,3293,0.3,0.0
20125,Montgomery,KS,True,13804,0.3,0.3
18167,Vigo,IN,True,7459,0.3,0.3
35035,Otero,NM,True,6394,0.3,0.3
17027,Clinton,IL,True,6160,0.3,0.3
20005,Atchison,KS,True,12044,0.3,0.3
40037,Creek,OK,True,7259,0.3,0.3
37091,Hertford,NC,True,8088,0.3,0.3
37127,Nash,NC,True,7348,0.3,0.3
23009,Hancock,ME,True,9269,0.3,0.3
13265,Taliaferro,GA,True,5325,0.3,0.3
48163,Frio,TX,True,8589,0.3,0.3
55075,Marinette,WI,True,5766,0.3,0.3
21211,Shelby,KY,True,7288,0.3,0.3
37145,Person,NC,True,7810,0.3,0.3
48439,Tarrant,TX,True,16578,0.3,0.3
30001,Beaverhead,MT,True,12222,0.3,0.3
08029,Delta,CO,True,3054,0.3,0.0
35029,Luna,NM,True,8522,0.3,0.3
29061,Daviess,MO,True,6146,0.3,0.3
37051,Cumberland,NC,True,5992,0.3,0.1
19169,Story,IA,True,5163,0.3,0.2
05011,Bradley,AR,True,3586,0.3,0.0
08031,Denver,CO,True,5296,0.3,0.2
28113,Pike,MS,True,2842,0.3,0.0
48099,Coryell,TX,True,6301,0.3,0.3
01105,Perry,AL,True,5518,0.3,0.1
29163,Pike,MO,True,6093,0.3,0.3
36043,Herkimer,NY,True,3649,0.3,0.0
13193,Macon,GA,True,4196,0.3,0.0
48303,Lubbock,TX,True,10001,0.3,0.3
55101,Racine,WI,True,6849,0.3,0.3
47183,Weakley,TN,True,6059,0.3,0.3
06067,Sacramento,CA,True,19032,0.3,0.3
18037,Dubois,IN,True,8796,0.3,0.3
05007,Benton,AR,True,6928,0.3,0.3
48349,Navarro,TX,True,7952,0.3,0.3
39101,Marion,OH,True,14179,0.3,0.3
01009,Blount,AL,True,6496,0.3,0.3
29117,Livingston,MO,True,6484,0.3,0.3
48161,Freestone,TX,True,4351,0.3,0.0
27137,St. Louis,MN,True,7585,0.3,0.3
42021,Cambria,PA,True,2114,0.3,0.0
50003,Bennington,VT,True,8432,0.3,0.3
30019,Daniels,MT,True,8839,0.3,0.3
24029,Kent,MD,True,5439,0.2,0.2
12051,Hendry,FL,True,3482,0.2,0.0
23019,Penobscot,ME,True,9617,0.2,0.2
19103,Johnson,IA,True,4147,0.2,0.0
30069,Petroleum,MT,True,9847,0.2,0.2
45061,Lee,SC,True,6384,0.2,0.2
18039,Elkhart,IN,True,8859,0.2,0.2
28021,Claiborne,MS,True,3347,0.2,0.0
12087,Monroe,FL,True,12652,0.2,0.2
39095,Lucas,OH,True,9030,0.2,0.2
55141,Wood,WI,True,10443,0.2,0.2
13251,Screven,GA,True,5746,0.2,0.2
26041,Delta,MI,True,10595,0.2,0.2
13187,Lumpkin,GA,True,2317,0.2,0.0
45089,Williamsburg,SC,True,3364,0.2,0.0
26081,Kent,MI,True,11895,0.2,0.2
31121,Merrick,NE,True,9436,0.2,0.2
13273,Terrell,GA,True,4286,0.2,0.0
46093,Meade,SD,True,9379,0.2,0.2
41053,Polk,OR,True,6192,0.2,0.2
26161,Washtenaw,MI,True,12036,0.2,0.2
26059,Hillsdale,MI,True,11761,0.2,0.2
12103,Pinellas,FL,True,7581,0.2,0.2
20037,Crawford,KS,True,10947,0.2,0.2
48015,Austin,TX,True,5216,0.2,0.1
41049,Morrow,OR,True,6272,0.2,0.2
24033,Prince George's,MD,True,5832,0.2,0.2
38025,Dunn,ND,True,11134,0.2,0.2
13097,Douglas,GA,True,5634,0.2,0.2
27129,Renville,MN,True,13170,0.2,0.2
48141,El Paso,TX,True,9227,0.2,0.1
21219,Todd,KY,True,6424,0.2,0.2
05027,Columbia,AR,True,3795,0.2,0.0
31151,Saline,NE,True,9275,0.2,0.2
45017,Calhoun,SC,True,8638,0.2,0.2
34005,Burlington,NJ,True,9094,0.2,0.2
45001,Abbeville,SC,True,3720,0.2,0.0
04025,Yavapai,AZ,True,6269,0.2,0.2
29105,Laclede,MO,True,4582,0.2,0.2
19155,Pottawattamie,IA,True,5009,0.2,0.0
01109,Pike,AL,True,4650,0.2,0.2
05015,Carroll,AR,True,3166,0.2,0.0
13255,Spalding,GA,True,4124,0.2,0.1
28073,Lamar,MS,True,3274,0.2,0.0
42049,Erie,PA,True,7419,0.2,0.2
46095,Mellette,SD,True,7482,0.2,0.2
48143,Erath,TX,True,9665,0.2,0.2
35045,San Juan,NM,True,4379,0.2,0.2
29103,Knox,MO,True,7620,0.2,0.2
26065,Ingham,MI,True,10781,0.2,0.2
26139,Ottawa,MI,True,11964,0.2,0.2
40145,Wagoner,OK,True,6773,0.2,0.2
21009,Barren,KY,True,7320,0.2,0.2
16027,Canyon,ID,True,6321,0.2,0.2
45009,Bamberg,SC,True,8212,0.2,0.2
26077,Kalamazoo,MI,True,10964,0.2,0.2
20051,Ellis,KS,True,10467,0.2,0.2
19157,Poweshiek,IA,True,4735,0.2,0.2
53045,Mason,WA,True,3191,0.2,0.0
20021,Cherokee,KS,True,10422,0.2,0.2
31157,Scotts Bluff,NE,True,8213,0.2,0.2
05055,Greene,AR,True,6109,0.2,0.2
56021,Laramie,WY,True,9527,0.2,0.2
22123,West Carroll,LA,True,5210,0.2,0.2
29079,Grundy,MO,True,6074,0.2,0.2
18091,LaPorte,IN,True,8334,0.2,0.2
53057,Skagit,WA,True,4050,0.2,0.0
31173,Thurston,NE,True,11377,0.2,0.2
48133,Eastland,TX,True,13013,0.2,0.2
36067,Onondaga,NY,True,6430,0.2,0.2
01093,Marion,AL,True,5226,0.2,0.2
06033,Lake,CA,True,22940,0.2,0.2
01069,Houston,AL,True,4977,0.2,0.2
29107,Lafayette,MO,True,5834,0.2,0.2
12115,Sarasota,FL,True,6004,0.2,0.2
39023,Clark,OH,True,8379,0.2,0.2
19153,Polk,IA,True,10306,0.2,0.2
42085,Mercer,PA,True,8189,0.2,0.2
41043,Linn,OR,True,5125,0.2,0.2
06097,Sonoma,CA,True,12958,0.2,0.2
18099,Marshall,IN,True,5836,0.2,0.2
41013,Crook,OR,True,7432,0.2,0.1
13087,Decatur,GA,True,5033,0.2,0.2
28071,Lafayette,MS,True,3862,0.2,0.0
05135,Sharp,AR,True,7184,0.2,0.2
56039,Teton,WY,True,4809,0.2,0.2
24019,Dorchester,MD,True,7946,0.2,0.2
40127,Pushmataha,OK,True,4236,0.2,0.0
26043,Dickinson,MI,True,10139,0.2,0.2
06001,Alameda,CA,True,16486,0.2,0.1
40091,McIntosh,OK,True,6517,0.2,0.2
08045,Garfield,CO,True,6058,0.2,0.1
01017,Chambers,AL,True,4355,0.2,0.2
55099,Price,WI,True,6350,0.2,0.2
13025,Brantley,GA,True,5252,0.2,0.2
40035,Craig,OK,True,6581,0.2,0.2
28095,Monroe,MS,True,2746,0.2,0.0
26085,Lake,MI,True,12286,0.2,0.2
40123,Pontotoc,OK,True,4474,0.2,0.2
40005,Atoka,OK,True,5025,0.2,0.2
06021,Glenn,CA,True,17395,0.2,0.2
48315,Marion,TX,True,2651,0.2,0.0
45031,Darlington,SC,True,6842,0.2,0.2
48181,Grayson,TX,True,9737,0.2,0.2
55003,Ashland,WI,True,5882,0.2,0.2
28111,Perry,MS,True,2739,0.2,0.0
12021,Collier,FL,True,4501,0.2,0.2
38035,Grand Forks,ND,True,7715,0.2,0.2
01023,Choctaw,AL,True,5244,0.2,0.1
53053,Pierce,WA,True,2119,0.2,0.0
12133,Washington,FL,True,4937,0.2,0.2
08119,Teller,CO,True,7455,0.2,0.0
16055,Kootenai,ID,True,9167,0.2,0.2
19035,Cherokee,IA,True,7884,0.2,0.2
39027,Clinton,OH,True,8843,0.2,0.2
37165,Scotland,NC,True,4197,0.2,0.0
37071,Gaston,NC,True,6834,0.2,0.2
55031,Douglas,WI,True,5781,0.2,0.1
34023,Middlesex,NJ,True,6277,0.2,0.1
45071,Newberry,SC,True,4346,0.2,0.0
28123,Scott,MS,True,2816,0.2,0.0
53005,Benton,WA,True,3950,0.2,0.0
06049,Modoc,CA,True,23733,0.2,0.2
13195,Madison,GA,True,3457,0.2,0.0
28017,Chickasaw,MS,True,6308,0.2,0.2
06007,Butte,CA,True,22075,0.2,0.2
40109,Oklahoma,OK,True,9108,0.2,0.2
17051,Fayette,IL,True,5852,0.2,0.2
41061,Union,OR,True,2730,0.2,0.0
16031,Cassia,ID,True,6723,0.2,0.2
42039,Crawford,PA,True,1917,0.2,0.0
36091,Saratoga,NY,True,4942,0.2,0.2
17053,Ford,IL,True,7164,0.2,0.2
21197,Powell,KY,True,5587,0.2,0.2
21227,Warren,KY,True,8215,0.2,0.2
27085,McLeod,MN,True,12219,0.2,0.2
53063,Spokane,WA,True,4156,0.2,0.1
13059,Clarke,GA,True,3992,0.2,0.0
41001,Baker,OR,True,1595,0.2,0.0
36061,New York,NY,True,10573,0.2,0.2
55097,Portage,WI,True,8914,0.2,0.2
08101,Pueblo,CO,True,6348,0.2,0.2
46109,Roberts,SD,True,9394,0.2,0.2
45055,Kershaw,SC,True,4607,0.2,0.2
40125,Pottawatomie,OK,True,7459,0.2,0.2
41067,Washington,OR,True,5187,0.2,0.2
27095,Mille Lacs,MN,True,7976,0.2,0.2
06013,Contra Costa,CA,True,33683,0.2,0.2
27007,Beltrami,MN,True,10214,0.2,0.2
55121,Trempealeau,WI,True,7344,0.2,0.2
05143,Washington,AR,True,6564,0.2,0.2
35017,Grant,NM,True,6906,0.2,0.2
41047,Marion,OR,True,4945,0.2,0.2
12085,Martin,FL,True,8348,0.2,0.2
37119,Mecklenburg,NC,True,5014,0.2,0.1
48085,Collin,TX,True,12023,0.2,0.2
06053,Monterey,CA,True,16171,0.2,0.2
48259,Kendall,TX,True,5088,0.2,0.2
20001,Allen,KS,True,11439,0.2,0.2
13279,Toombs,GA,True,6610,0.2,0.2
17177,Stephenson,IL,True,9816,0.2,0.2
29043,Christian,MO,True,5153,0.2,0.2
51047,Culpeper,VA,True,4925,0.2,0.0
08085,Montrose,CO,True,2774,0.2,0.0
28027,Coahoma,MS,True,4578,0.2,0.2
53011,Clark,WA,True,3234,0.1,0.0
51760,Richmond,VA,True,4361,0.1,0.0
28129,Smith,MS,True,2266,0.1,0.0
40143,Tulsa,OK,True,7062,0.1,0.1
48267,Kimble,TX,True,12408,0.1,0.1
26163,Wayne,MI,True,9697,0.1,0.1
13293,Upson,GA,True,4336,0.1,0.0
12111,St. Lucie,FL,True,8504,0.1,0.1
29215,Texas,MO,True,6645,0.1,0.1
36025,Delaware,NY,True,8274,0.1,0.1
19113,Linn,IA,True,4632,0.1,0.0
13245,Richmond,GA,True,4538,0.1,0.1
23003,Aroostook,ME,True,9604,0.1,0.1
51135,Nottoway,VA,True,6496,0.1,0.1
56033,Sheridan,WY,True,3352,0.1,0.0
30063,Missoula,MT,True,5820,0.1,0.1
53077,Yakima,WA,True,6270,0.1,0.1
18109,Morgan,IN,True,8243,0.1,0.1
49031,Piute,UT,True,8589,0.1,0.1
13213,Murray,GA,True,4625,0.1,0.1
29063,DeKalb,MO,True,6806,0.1,0.1
37063,Durham,NC,True,4016,0.1,0.0
20011,Bourbon,KS,True,10006,0.1,0.1
37129,New Hanover,NC,True,8425,0.1,0.1
48215,Hidalgo,TX,True,11594,0.1,0.1
12127,Volusia,FL,True,7942,0.1,0.1
12001,Alachua,FL,True,4457,0.1,0.0
55079,Milwaukee,WI,True,8309,0.1,0.1
37163,Sampson,NC,True,6366,0.1,0.1
01107,Pickens,AL,True,5267,0.1,0.1
25017,Middlesex,MA,True,16133,0.1,0.1
39009,Athens,OH,True,4502,0.1,0.1
42019,Butler,PA,True,6666,0.1,0.1
40059,Harper,OK,True,8163,0.1,0.1
01003,Baldwin,AL,True,8271,0.1,0.1
32001,Churchill,NV,True,4406,0.1,0.1
48347,Nacogdoches,TX,True,5411,0.1,0.1
06099,Stanislaus,CA,True,24615,0.1,0.1
13077,Coweta,GA,True,4650,0.1,0.1
47167,Tipton,TN,True,5976,0.1,0.1
22033,East Baton Rouge,LA,True,3216,0.1,0.0
48387,Red River,TX,True,4940,0.1,0.1
41045,Malheur,OR,True,4660,0.1,0.1
13261,Sumter,GA,True,6221,0.1,0.1
23029,Washington,ME,True,14291,0.1,0.1
48351,Newton,TX,True,4069,0.1,0.0
48061,Cameron,TX,True,12295,0.1,0.1
31031,Cherry,NE,True,10701,0.1,0.1
37083,Halifax,NC,True,6071,0.1,0.1
22097,St. Landry,LA,True,3699,0.1,0.0
06031,Kings,CA,True,20427,0.1,0.1
05081,Little River,AR,True,4032,0.1,0.0
37135,Orange,NC,True,4556,0.1,0.0
21083,Graves,KY,True,11524,0.1,0.1
13285,Troup,GA,True,3820,0.1,0.0
20173,Sedgwick,KS,True,12802,0.1,0.1
48219,Hockley,TX,True,6053,0.1,0.1
46111,Sanborn,SD,True,8630,0.1,0.1
28157,Wilkinson,MS,True,3912,0.1,0.0
01095,Marshall,AL,True,5970,0.1,0.1
24027,Howard,MD,True,7987,0.1,0.1
38093,Stutsman,ND,True,7806,0.1,0.1
44007,Providence,RI,True,10741,0.1,0.1
45011,Barnwell,SC,True,7532,0.1,0.1
40089,McCurtain,OK,True,3994,0.1,0.0
42087,Mifflin,PA,True,2231,0.1,0.0
36085,Richmond,NY,True,6247,0.1,0.1
13001,Appling,GA,True,5253,0.1,0.1
05113,Polk,AR,True,3689,0.1,0.0
24023,Garrett,MD,True,12051,0.1,0.1
28009,Benton,MS,True,4279,0.1,0.0
48025,Bee,TX,True,10510,0.1,0.1
34001,Atlantic,NJ,True,17824,0.1,0.1
04027,Yuma,AZ,True,5541,0.1,0.1
53037,Kittitas,WA,True,3431,0.1,0.0
37155,Robeson,NC,True,6351,0.1,0.1
04023,Santa Cruz,AZ,True,7011,0.1,0.1
48217,Hill,TX,True,7912,0.1,0.1
22049,Jackson,LA,True,4160,0.1,0.0
27131,Rice,MN,True,10527,0.1,0.1
26019,Benzie,MI,True,16011,0.1,0.1
37077,Granville,NC,True,6124,0.1,0.1
06103,Tehama,CA,True,25401,0.1,0.1
39065,Hardin,OH,True,9245,0.1,0.1
12065,Jefferson,FL,True,2875,0.1,0.0
39097,Madison,OH,True,8771,0.1,0.1
01065,Hale,AL,True,4769,0.1,0.1
48187,Guadalupe,TX,True,6665,0.1,0.1
39003,Allen,OH,True,12738,0.1,0.1
