fips,county_name,state_abbr,land_use_short,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
05145,White,AR,RESIDENTIAL,5742,0.6,0.3
29217,Vernon,MO,RESIDENTIAL,7166,0.6,0.6
29071,Franklin,MO,RESIDENTIAL,5546,0.6,0.5
19153,Polk,IA,RESIDENTIAL,4658,0.6,0.4
53073,Whatcom,WA,RESIDENTIAL,6167,0.6,0.1
55069,Lincoln,WI,RESIDENTIAL,6647,0.6,0.6
48011,Armstrong,TX,RESIDENTIAL,10109,0.5,0.5
05055,Greene,AR,RESIDENTIAL,6504,0.5,0.5
26141,Presque Isle,MI,RESIDENTIAL,10561,0.5,0.5
51175,Southampton,VA,RESIDENTIAL,7280,0.5,0.5
55095,Polk,WI,RESIDENTIAL,7947,0.5,0.5
37179,Union,NC,RESIDENTIAL,5037,0.5,0.1
27153,Todd,MN,RESIDENTIAL,12255,0.5,0.5
46099,Minnehaha,SD,RESIDENTIAL,9670,0.5,0.5
38015,Burleigh,ND,RESIDENTIAL,9235,0.5,0.5
17005,Bond,IL,RESIDENTIAL,6209,0.5,0.5
38009,Bottineau,ND,RESIDENTIAL,12131,0.5,0.5
55119,Taylor,WI,RESIDENTIAL,6890,0.5,0.5
29083,Henry,MO,RESIDENTIAL,5959,0.5,0.5
42085,Mercer,PA,RESIDENTIAL,7787,0.5,0.5
36089,St. Lawrence,NY,RESIDENTIAL,6523,0.5,0.5
19097,Jackson,IA,RESIDENTIAL,3884,0.5,0.0
55057,Juneau,WI,RESIDENTIAL,7646,0.5,0.5
12103,Pinellas,FL,RESIDENTIAL,10852,0.5,0.5
05007,Benton,AR,RESIDENTIAL,7704,0.5,0.5
19119,Lyon,IA,RESIDENTIAL,5151,0.5,0.3
26059,Hillsdale,MI,RESIDENTIAL,12940,0.5,0.5
53005,Benton,WA,RESIDENTIAL,5017,0.5,0.1
48201,Harris,TX,RESIDENTIAL,5444,0.5,0.5
13031,Bulloch,GA,RESIDENTIAL,7692,0.5,0.5
17023,Clark,IL,RESIDENTIAL,6516,0.5,0.5
01039,Covington,AL,RESIDENTIAL,4388,0.5,0.2
51109,Louisa,VA,RESIDENTIAL,5020,0.5,0.2
51049,Cumberland,VA,RESIDENTIAL,5685,0.5,0.2
01049,DeKalb,AL,RESIDENTIAL,6502,0.5,0.3
16043,Fremont,ID,RESIDENTIAL,4651,0.5,0.5
47167,Tipton,TN,RESIDENTIAL,5990,0.5,0.5
19169,Story,IA,RESIDENTIAL,4999,0.5,0.4
53033,King,WA,RESIDENTIAL,5524,0.5,0.2
19031,Cedar,IA,RESIDENTIAL,4594,0.5,0.2
16073,Owyhee,ID,RESIDENTIAL,6359,0.5,0.2
19113,Linn,IA,RESIDENTIAL,4665,0.5,0.2
28101,Newton,MS,RESIDENTIAL,2725,0.5,0.0
47189,Wilson,TN,RESIDENTIAL,4874,0.5,0.2
29067,Douglas,MO,RESIDENTIAL,5012,0.5,0.5
47157,Shelby,TN,RESIDENTIAL,3971,0.5,0.0
45043,Georgetown,SC,RESIDENTIAL,8969,0.5,0.5
01057,Fayette,AL,RESIDENTIAL,5488,0.5,0.5
28159,Winston,MS,RESIDENTIAL,2749,0.5,0.0
29073,Gasconade,MO,RESIDENTIAL,5308,0.5,0.3
55093,Pierce,WI,RESIDENTIAL,7768,0.5,0.5
45001,Abbeville,SC,RESIDENTIAL,4795,0.4,0.2
26015,Barry,MI,RESIDENTIAL,10207,0.4,0.4
35001,Bernalillo,NM,RESIDENTIAL,5436,0.4,0.4
26061,Houghton,MI,RESIDENTIAL,11735,0.4,0.4
05027,Columbia,AR,RESIDENTIAL,3561,0.4,0.0
48423,Smith,TX,RESIDENTIAL,6672,0.4,0.4
19053,Decatur,IA,RESIDENTIAL,4152,0.4,0.0
45079,Richland,SC,RESIDENTIAL,6284,0.4,0.4
13185,Lowndes,GA,RESIDENTIAL,5371,0.4,0.1
55067,Langlade,WI,RESIDENTIAL,6623,0.4,0.4
04003,Cochise,AZ,RESIDENTIAL,7202,0.4,0.2
28147,Walthall,MS,RESIDENTIAL,2705,0.4,0.0
26165,Wexford,MI,RESIDENTIAL,12349,0.4,0.4
13129,Gordon,GA,RESIDENTIAL,4377,0.4,0.0
26087,Lapeer,MI,RESIDENTIAL,12001,0.4,0.4
40005,Atoka,OK,RESIDENTIAL,5693,0.4,0.4
13115,Floyd,GA,RESIDENTIAL,3093,0.4,0.0
40121,Pittsburg,OK,RESIDENTIAL,7400,0.4,0.4
40067,Jefferson,OK,RESIDENTIAL,6872,0.4,0.4
19045,Clinton,IA,RESIDENTIAL,4313,0.4,0.0
29177,Ray,MO,RESIDENTIAL,7952,0.4,0.4
01111,Randolph,AL,RESIDENTIAL,4952,0.4,0.4
10001,Kent,DE,RESIDENTIAL,8920,0.4,0.4
51057,Essex,VA,RESIDENTIAL,5545,0.4,0.4
13121,Fulton,GA,RESIDENTIAL,4905,0.4,0.3
47125,Montgomery,TN,RESIDENTIAL,5623,0.4,0.4
05057,Hempstead,AR,RESIDENTIAL,3899,0.4,0.0
19111,Lee,IA,RESIDENTIAL,4298,0.4,0.2
13107,Emanuel,GA,RESIDENTIAL,5149,0.4,0.4
29229,Wright,MO,RESIDENTIAL,6777,0.4,0.4
55021,Columbia,WI,RESIDENTIAL,7971,0.4,0.4
48031,Blanco,TX,RESIDENTIAL,7878,0.4,0.4
29003,Andrew,MO,RESIDENTIAL,7536,0.4,0.4
37049,Craven,NC,RESIDENTIAL,6807,0.4,0.4
47009,Blount,TN,RESIDENTIAL,3063,0.4,0.0
23027,Waldo,ME,RESIDENTIAL,9866,0.4,0.4
17043,DuPage,IL,RESIDENTIAL,6815,0.4,0.4
53025,Grant,WA,RESIDENTIAL,4233,0.4,0.3
27097,Morrison,MN,RESIDENTIAL,8852,0.4,0.4
37025,Cabarrus,NC,RESIDENTIAL,3793,0.4,0.0
12111,St. Lucie,FL,RESIDENTIAL,8578,0.4,0.4
13199,Meriwether,GA,RESIDENTIAL,4363,0.4,0.0
29151,Osage,MO,RESIDENTIAL,3791,0.4,0.0
26043,Dickinson,MI,RESIDENTIAL,9523,0.4,0.4
29107,Lafayette,MO,RESIDENTIAL,7163,0.4,0.4
28099,Neshoba,MS,RESIDENTIAL,3101,0.4,0.0
41037,Lake,OR,RESIDENTIAL,6275,0.4,0.4
22041,Franklin,LA,RESIDENTIAL,5081,0.4,0.2
37163,Sampson,NC,RESIDENTIAL,6340,0.4,0.4
01127,Walker,AL,RESIDENTIAL,3635,0.4,0.0
41035,Klamath,OR,RESIDENTIAL,3930,0.4,0.0
37069,Franklin,NC,RESIDENTIAL,5847,0.4,0.2
06029,Kern,CA,RESIDENTIAL,31857,0.4,0.4
55113,Sawyer,WI,RESIDENTIAL,5614,0.4,0.4
51131,Northampton,VA,RESIDENTIAL,9806,0.4,0.4
17077,Jackson,IL,RESIDENTIAL,5716,0.4,0.4
08041,El Paso,CO,RESIDENTIAL,9112,0.4,0.4
29203,Shannon,MO,RESIDENTIAL,5484,0.4,0.3
21199,Pulaski,KY,RESIDENTIAL,4178,0.4,0.0
21043,Carter,KY,RESIDENTIAL,4042,0.4,0.0
19063,Emmet,IA,RESIDENTIAL,5397,0.4,0.4
13147,Hart,GA,RESIDENTIAL,4084,0.4,0.0
36061,New York,NY,RESIDENTIAL,10561,0.4,0.4
13071,Colquitt,GA,RESIDENTIAL,7782,0.4,0.4
13033,Burke,GA,RESIDENTIAL,5289,0.4,0.4
28129,Smith,MS,RESIDENTIAL,3021,0.4,0.0
29025,Caldwell,MO,RESIDENTIAL,7324,0.4,0.4
04027,Yuma,AZ,RESIDENTIAL,6699,0.4,0.4
45087,Union,SC,RESIDENTIAL,2539,0.4,0.0
28087,Lowndes,MS,RESIDENTIAL,3123,0.4,0.0
22017,Caddo,LA,RESIDENTIAL,3850,0.3,0.0
04001,Apache,AZ,RESIDENTIAL,9656,0.3,0.3
37145,Person,NC,RESIDENTIAL,7006,0.3,0.3
40037,Creek,OK,RESIDENTIAL,7309,0.3,0.3
27091,Martin,MN,RESIDENTIAL,13364,0.3,0.3
31021,Burt,NE,RESIDENTIAL,10655,0.3,0.3
29225,Webster,MO,RESIDENTIAL,6888,0.3,0.3
12087,Monroe,FL,RESIDENTIAL,12499,0.3,0.3
09009,New Haven,CT,RESIDENTIAL,12379,0.3,0.3
01043,Cullman,AL,RESIDENTIAL,6015,0.3,0.1
01003,Baldwin,AL,RESIDENTIAL,12282,0.3,0.3
55007,Bayfield,WI,RESIDENTIAL,7318,0.3,0.3
47043,Dickson,TN,RESIDENTIAL,3937,0.3,0.0
26085,Lake,MI,RESIDENTIAL,10486,0.3,0.3
12009,Brevard,FL,RESIDENTIAL,9101,0.3,0.3
55121,Trempealeau,WI,RESIDENTIAL,7098,0.3,0.3
27095,Mille Lacs,MN,RESIDENTIAL,9039,0.3,0.3
36097,Schuyler,NY,RESIDENTIAL,8256,0.3,0.3
19155,Pottawattamie,IA,RESIDENTIAL,5517,0.3,0.1
22009,Avoyelles,LA,RESIDENTIAL,4649,0.3,0.3
55127,Walworth,WI,RESIDENTIAL,11524,0.3,0.3
47063,Hamblen,TN,RESIDENTIAL,3173,0.3,0.0
19023,Butler,IA,RESIDENTIAL,4453,0.3,0.2
28137,Tate,MS,RESIDENTIAL,4432,0.3,0.1
28113,Pike,MS,RESIDENTIAL,3157,0.3,0.0
28091,Marion,MS,RESIDENTIAL,2724,0.3,0.0
13195,Madison,GA,RESIDENTIAL,3586,0.3,0.0
13123,Gilmer,GA,RESIDENTIAL,5206,0.3,0.2
36085,Richmond,NY,RESIDENTIAL,7836,0.3,0.3
26139,Ottawa,MI,RESIDENTIAL,11892,0.3,0.3
29163,Pike,MO,RESIDENTIAL,6164,0.3,0.3
29113,Lincoln,MO,RESIDENTIAL,4051,0.3,0.0
55133,Waukesha,WI,RESIDENTIAL,12766,0.3,0.3
40095,Marshall,OK,RESIDENTIAL,6088,0.3,0.3
13253,Seminole,GA,RESIDENTIAL,5714,0.3,0.3
27047,Freeborn,MN,RESIDENTIAL,13029,0.3,0.3
29065,Dent,MO,RESIDENTIAL,6931,0.3,0.3
56031,Platte,WY,RESIDENTIAL,8367,0.3,0.3
42039,Crawford,PA,RESIDENTIAL,8521,0.3,0.3
01009,Blount,AL,RESIDENTIAL,11223,0.3,0.3
44005,Newport,RI,RESIDENTIAL,15548,0.3,0.3
48187,Guadalupe,TX,RESIDENTIAL,6855,0.3,0.3
53039,Klickitat,WA,RESIDENTIAL,4653,0.3,0.3
29077,Greene,MO,RESIDENTIAL,8362,0.3,0.3
01073,Jefferson,AL,RESIDENTIAL,4480,0.3,0.1
12061,Indian River,FL,RESIDENTIAL,8128,0.3,0.3
35049,Santa Fe,NM,RESIDENTIAL,8739,0.3,0.3
40113,Osage,OK,RESIDENTIAL,6779,0.3,0.3
41029,Jackson,OR,RESIDENTIAL,3846,0.3,0.0
45055,Kershaw,SC,RESIDENTIAL,4607,0.3,0.2
01091,Marengo,AL,RESIDENTIAL,4623,0.3,0.2
33013,Merrimack,NH,RESIDENTIAL,6417,0.3,0.3
27017,Carlton,MN,RESIDENTIAL,8397,0.3,0.3
22037,East Feliciana,LA,RESIDENTIAL,4971,0.3,0.3
37161,Rutherford,NC,RESIDENTIAL,3200,0.3,0.0
40089,McCurtain,OK,RESIDENTIAL,4043,0.3,0.0
13021,Bibb,GA,RESIDENTIAL,3294,0.3,0.0
35035,Otero,NM,RESIDENTIAL,6394,0.3,0.3
29015,Benton,MO,RESIDENTIAL,5447,0.3,0.1
46103,Pennington,SD,RESIDENTIAL,8896,0.3,0.3
39033,Crawford,OH,RESIDENTIAL,9686,0.3,0.3
35047,San Miguel,NM,RESIDENTIAL,13770,0.3,0.3
40097,Mayes,OK,RESIDENTIAL,7993,0.3,0.3
56011,Crook,WY,RESIDENTIAL,8297,0.3,0.3
26019,Benzie,MI,RESIDENTIAL,15200,0.3,0.3
51003,Albemarle,VA,RESIDENTIAL,2453,0.3,0.0
19103,Johnson,IA,RESIDENTIAL,4512,0.3,0.0
26161,Washtenaw,MI,RESIDENTIAL,11966,0.3,0.3
37091,Hertford,NC,RESIDENTIAL,8088,0.3,0.3
08031,Denver,CO,RESIDENTIAL,5296,0.3,0.2
45071,Newberry,SC,RESIDENTIAL,4346,0.3,0.0
23009,Hancock,ME,RESIDENTIAL,9269,0.3,0.3
13265,Taliaferro,GA,RESIDENTIAL,5325,0.3,0.3
13023,Bleckley,GA,RESIDENTIAL,6421,0.3,0.3
08013,Boulder,CO,RESIDENTIAL,4675,0.3,0.1
53063,Spokane,WA,RESIDENTIAL,4118,0.3,0.1
29141,Morgan,MO,RESIDENTIAL,6782,0.3,0.3
40137,Stephens,OK,RESIDENTIAL,7992,0.3,0.3
01013,Butler,AL,RESIDENTIAL,5083,0.3,0.2
26041,Delta,MI,RESIDENTIAL,10639,0.3,0.3
29153,Ozark,MO,RESIDENTIAL,4379,0.3,0.2
18039,Elkhart,IN,RESIDENTIAL,9033,0.3,0.3
27061,Itasca,MN,RESIDENTIAL,9454,0.3,0.3
29125,Maries,MO,RESIDENTIAL,5449,0.3,0.3
13267,Tattnall,GA,RESIDENTIAL,5268,0.3,0.3
41013,Crook,OR,RESIDENTIAL,8861,0.3,0.1
19037,Chickasaw,IA,RESIDENTIAL,4473,0.3,0.0
56035,Sublette,WY,RESIDENTIAL,6878,0.3,0.2
29061,Daviess,MO,RESIDENTIAL,6146,0.3,0.3
28023,Clarke,MS,RESIDENTIAL,3745,0.3,0.0
55031,Douglas,WI,RESIDENTIAL,6460,0.3,0.2
05011,Bradley,AR,RESIDENTIAL,3586,0.3,0.0
54023,Grant,WV,RESIDENTIAL,2708,0.3,0.0
56021,Laramie,WY,RESIDENTIAL,9932,0.3,0.3
45073,Oconee,SC,RESIDENTIAL,2920,0.3,0.0
08119,Teller,CO,RESIDENTIAL,9269,0.3,0.1
04021,Pinal,AZ,RESIDENTIAL,6554,0.3,0.3
19131,Mitchell,IA,RESIDENTIAL,8866,0.3,0.3
30081,Ravalli,MT,RESIDENTIAL,8466,0.3,0.3
40013,Bryan,OK,RESIDENTIAL,6431,0.3,0.3
19121,Madison,IA,RESIDENTIAL,5410,0.3,0.3
41039,Lane,OR,RESIDENTIAL,4374,0.3,0.3
20121,Miami,KS,RESIDENTIAL,12190,0.3,0.3
47103,Lincoln,TN,RESIDENTIAL,5927,0.3,0.3
19001,Adair,IA,RESIDENTIAL,5732,0.3,0.3
36043,Herkimer,NY,RESIDENTIAL,3649,0.3,0.0
13193,Macon,GA,RESIDENTIAL,4196,0.3,0.0
06061,Placer,CA,RESIDENTIAL,21056,0.3,0.3
47183,Weakley,TN,RESIDENTIAL,6059,0.3,0.3
12085,Martin,FL,RESIDENTIAL,9291,0.3,0.3
21173,Montgomery,KY,RESIDENTIAL,8031,0.3,0.3
36029,Erie,NY,RESIDENTIAL,7372,0.3,0.3
18179,Wells,IN,RESIDENTIAL,9634,0.3,0.3
25013,Hampden,MA,RESIDENTIAL,12015,0.3,0.3
06019,Fresno,CA,RESIDENTIAL,20882,0.3,0.3
35045,San Juan,NM,RESIDENTIAL,5150,0.3,0.3
28073,Lamar,MS,RESIDENTIAL,3164,0.3,0.0
41017,Deschutes,OR,RESIDENTIAL,5546,0.3,0.1
19009,Audubon,IA,RESIDENTIAL,5775,0.3,0.3
19079,Hamilton,IA,RESIDENTIAL,5243,0.3,0.3
22119,Webster,LA,RESIDENTIAL,4417,0.3,0.1
28039,George,MS,RESIDENTIAL,3193,0.3,0.0
29121,Macon,MO,RESIDENTIAL,5747,0.3,0.3
17151,Pope,IL,RESIDENTIAL,5246,0.3,0.3
19089,Howard,IA,RESIDENTIAL,5072,0.3,0.3
55037,Florence,WI,RESIDENTIAL,7544,0.3,0.3
04025,Yavapai,AZ,RESIDENTIAL,6324,0.3,0.2
21125,Laurel,KY,RESIDENTIAL,3803,0.3,0.0
29039,Cedar,MO,RESIDENTIAL,6341,0.3,0.3
50003,Bennington,VT,RESIDENTIAL,8432,0.3,0.3
26097,Mackinac,MI,RESIDENTIAL,14939,0.3,0.3
24029,Kent,MD,RESIDENTIAL,5439,0.2,0.2
05129,Searcy,AR,RESIDENTIAL,6717,0.2,0.2
12051,Hendry,FL,RESIDENTIAL,3482,0.2,0.0
01069,Houston,AL,RESIDENTIAL,5735,0.2,0.2
21227,Warren,KY,RESIDENTIAL,8215,0.2,0.2
23019,Penobscot,ME,RESIDENTIAL,9617,0.2,0.2
37117,Martin,NC,RESIDENTIAL,7855,0.2,0.2
51061,Fauquier,VA,RESIDENTIAL,4329,0.2,0.2
18085,Kosciusko,IN,RESIDENTIAL,8597,0.2,0.2
16055,Kootenai,ID,RESIDENTIAL,7642,0.2,0.2
27037,Dakota,MN,RESIDENTIAL,10640,0.2,0.2
39151,Stark,OH,RESIDENTIAL,9565,0.2,0.2
47155,Sevier,TN,RESIDENTIAL,2071,0.2,0.0
28021,Claiborne,MS,RESIDENTIAL,3347,0.2,0.0
48147,Fannin,TX,RESIDENTIAL,10706,0.2,0.2
05121,Randolph,AR,RESIDENTIAL,4542,0.2,0.0
