fips,county_name,state_abbr,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
55069,Lincoln,WI,10530,5.5,5.5
41037,Lake,OR,6258,5.4,0.4
06085,Santa Clara,CA,15274,5.4,0.3
48251,Johnson,TX,14729,5.3,5.3
17105,Livingston,IL,12127,5.2,5.2
21151,Madison,KY,7493,5.1,5.1
54003,Berkeley,WV,3657,5.0,0.0
48225,Houston,TX,6396,5.0,5.0
55025,Dane,WI,13385,5.0,5.0
30105,Valley,MT,13500,4.8,4.8
38097,Traill,ND,10802,4.8,4.8
30041,Hill,MT,12316,4.8,4.8
48097,Cooke,TX,13690,4.8,4.8
01061,Geneva,AL,6817,4.7,4.5
17201,Winnebago,IL,14421,4.7,4.6
17173,Shelby,IL,10367,4.6,4.6
01047,Dallas,AL,5612,4.4,4.4
29183,St. Charles,MO,6993,4.3,4.3
55039,Fond du Lac,WI,15999,4.3,4.3
12063,Jackson,FL,5137,4.3,0.0
30035,Glacier,MT,14340,4.2,4.2
49021,Iron,UT,7637,4.1,4.1
30071,Phillips,MT,11722,4.1,4.1
21185,Oldham,KY,5836,4.0,4.0
48453,Travis,TX,7930,3.9,3.9
36013,Chautauqua,NY,8190,3.9,3.1
16073,Owyhee,ID,7536,3.8,3.5
27021,Cass,MN,12048,3.7,3.7
18149,Starke,IN,8989,3.7,3.7
20099,Labette,KS,11042,3.7,3.7
29081,Harrison,MO,7744,3.7,3.7
18053,Grant,IN,9763,3.5,3.5
08123,Weld,CO,5972,3.5,3.5
48209,Hays,TX,14901,3.5,3.5
20021,Cherokee,KS,10170,3.5,3.5
17001,Adams,IL,12824,3.5,3.5
12113,Santa Rosa,FL,10711,3.4,3.4
16069,Nez Perce,ID,9343,3.4,3.4
38023,Divide,ND,8525,3.3,3.3
08075,Logan,CO,7325,3.3,3.3
38099,Walsh,ND,12635,3.3,3.3
12099,Palm Beach,FL,7612,3.3,3.3
48295,Lipscomb,TX,7089,3.3,3.3
46063,Harding,SD,9808,3.3,3.3
32011,Eureka,NV,3735,3.3,0.0
48309,McLennan,TX,17476,3.2,3.2
36089,St. Lawrence,NY,6695,3.2,0.7
48305,Lynn,TX,13260,3.2,3.2
06073,San Diego,CA,8856,3.1,2.7
36017,Chenango,NY,8937,3.1,3.1
48101,Cottle,TX,11405,3.1,3.1
35029,Luna,NM,8814,3.1,3.1
21101,Henderson,KY,10761,3.0,3.0
55023,Crawford,WI,5777,3.0,2.8
28101,Newton,MS,6285,3.0,2.6
48497,Wise,TX,15192,3.0,3.0
46037,Day,SD,9946,3.0,3.0
54077,Preston,WV,5709,2.9,0.1
05107,Phillips,AR,6093,2.9,2.9
42039,Crawford,PA,6666,2.9,0.4
36081,Queens,NY,7573,2.9,2.0
12101,Pasco,FL,5400,2.9,0.6
36005,Bronx,NY,6368,2.9,2.9
36067,Onondaga,NY,6430,2.9,2.9
13141,Hancock,GA,3759,2.9,0.0
48419,Shelby,TX,4322,2.8,0.0
06111,Ventura,CA,13392,2.8,2.8
30091,Sheridan,MT,8861,2.8,2.8
16027,Canyon,ID,7276,2.7,2.7
36073,Orleans,NY,11130,2.6,2.6
30015,Chouteau,MT,12778,2.6,2.6
48493,Wilson,TX,10160,2.6,2.6
46029,Codington,SD,11975,2.6,2.6
04019,Pima,AZ,7448,2.6,2.4
28147,Walthall,MS,4741,2.5,2.1
48253,Jones,TX,11306,2.5,2.5
36043,Herkimer,NY,7614,2.5,2.2
21017,Bourbon,KY,7943,2.5,2.5
48149,Fayette,TX,9921,2.5,2.5
31101,Keith,NE,8735,2.5,2.5
29205,Shelby,MO,7050,2.4,2.4
30005,Blaine,MT,13287,2.4,2.4
36019,Clinton,NY,7316,2.4,2.4
38093,Stutsman,ND,8914,2.4,2.4
45055,Kershaw,SC,4607,2.3,2.2
18055,Greene,IN,10346,2.3,2.3
38083,Sheridan,ND,9046,2.3,2.3
30057,Madison,MT,9419,2.3,2.3
21213,Simpson,KY,6902,2.3,2.3
06019,Fresno,CA,19104,2.3,2.3
06059,Orange,CA,5194,2.2,0.4
20157,Republic,KS,10256,2.2,2.2
06049,Modoc,CA,23577,2.2,2.2
26033,Chippewa,MI,13095,2.2,2.2
37151,Randolph,NC,5764,2.2,2.2
28011,Bolivar,MS,11896,2.2,2.2
21161,Mason,KY,7780,2.2,2.2
26099,Macomb,MI,9928,2.2,2.2
48331,Milam,TX,9148,2.2,2.2
25027,Worcester,MA,16895,2.2,2.2
48029,Bexar,TX,7516,2.2,1.1
31031,Cherry,NE,10854,2.2,2.2
27071,Koochiching,MN,10239,2.2,2.2
48499,Wood,TX,7975,2.2,1.0
29135,Moniteau,MO,7135,2.2,2.2
36037,Genesee,NY,6580,2.2,2.2
37125,Moore,NC,5857,2.1,1.5
54069,Ohio,WV,5653,2.1,2.1
17053,Ford,IL,8835,2.1,2.1
27005,Becker,MN,12182,2.1,2.1
21097,Harrison,KY,10818,2.1,2.1
21009,Barren,KY,8491,2.1,2.1
48293,Limestone,TX,8825,2.0,2.0
40015,Caddo,OK,9441,2.0,2.0
55135,Waupaca,WI,7805,2.0,2.0
49027,Millard,UT,5474,2.0,0.7
12121,Suwannee,FL,4270,2.0,0.0
18183,Whitley,IN,10394,2.0,2.0
30085,Roosevelt,MT,10673,2.0,2.0
46123,Tripp,SD,11068,2.0,2.0
17011,Bureau,IL,10701,1.9,1.9
30099,Teton,MT,9624,1.9,1.9
29091,Howell,MO,5857,1.9,0.9
29041,Chariton,MO,5641,1.9,1.9
18005,Bartholomew,IN,7533,1.9,1.9
20141,Osborne,KS,9796,1.9,1.9
08105,Rio Grande,CO,7248,1.9,1.9
40081,Lincoln,OK,7892,1.8,1.8
48277,Lamar,TX,6571,1.8,1.4
29101,Johnson,MO,7493,1.8,1.8
31063,Frontier,NE,9297,1.8,1.8
36063,Niagara,NY,7738,1.8,1.8
48367,Parker,TX,12177,1.8,1.8
48071,Chambers,TX,9651,1.8,1.8
28083,Leflore,MS,4139,1.8,0.0
36093,Schenectady,NY,7857,1.8,1.8
40145,Wagoner,OK,6898,1.8,1.8
48401,Rusk,TX,6026,1.8,1.6
24031,Montgomery,MD,7006,1.8,1.7
55087,Outagamie,WI,9331,1.8,1.1
06037,Los Angeles,CA,6677,1.8,0.5
06021,Glenn,CA,16939,1.7,1.7
08087,Morgan,CO,8214,1.7,1.7
12039,Gadsden,FL,4987,1.7,1.6
46013,Brown,SD,8575,1.7,1.7
56031,Platte,WY,8332,1.7,1.7
45073,Oconee,SC,3510,1.7,0.0
46091,Marshall,SD,11205,1.7,1.7
18049,Fulton,IN,8130,1.7,1.7
28009,Benton,MS,5980,1.7,1.5
06065,Riverside,CA,9227,1.6,1.2
01105,Perry,AL,6100,1.6,1.4
46105,Perkins,SD,7745,1.6,1.6
12086,Miami-Dade,FL,8590,1.6,1.6
08073,Lincoln,CO,11024,1.6,1.6
48327,Menard,TX,19127,1.6,1.6
27137,St. Louis,MN,10916,1.6,1.6
21045,Casey,KY,8522,1.6,1.6
40049,Garvin,OK,7564,1.6,1.6
28067,Jones,MS,5820,1.6,1.6
31001,Adams,NE,10577,1.6,1.6
17077,Jackson,IL,6907,1.6,1.6
20185,Stafford,KS,12353,1.6,1.6
31125,Nance,NE,10609,1.6,1.6
05037,Cross,AR,6675,1.6,1.6
12011,Broward,FL,8617,1.6,1.5
36029,Erie,NY,8367,1.6,1.6
48165,Gaines,TX,6179,1.6,1.6
18113,Noble,IN,8847,1.6,1.6
55043,Grant,WI,10461,1.5,1.5
18003,Allen,IN,13042,1.5,1.5
39045,Fairfield,OH,7093,1.5,1.5
36055,Monroe,NY,4560,1.5,1.5
31109,Lancaster,NE,11066,1.5,1.5
29147,Nodaway,MO,7923,1.5,1.5
18151,Steuben,IN,8625,1.5,1.5
36027,Dutchess,NY,4694,1.5,0.8
40047,Garfield,OK,8897,1.5,1.5
21239,Woodford,KY,6140,1.5,1.5
36021,Columbia,NY,7509,1.5,1.5
40129,Roger Mills,OK,14427,1.5,1.5
16051,Jefferson,ID,6178,1.5,0.9
56035,Sublette,WY,6070,1.5,0.2
06107,Tulare,CA,6653,1.4,0.9
18181,White,IN,18340,1.4,1.4
48113,Dallas,TX,15172,1.4,1.4
55123,Vernon,WI,8172,1.4,1.4
13247,Rockdale,GA,2927,1.4,0.0
45019,Charleston,SC,11882,1.4,1.4
26163,Wayne,MI,11197,1.4,1.4
40101,Muskogee,OK,6337,1.4,1.4
29119,McDonald,MO,5651,1.4,1.4
36009,Cattaraugus,NY,8848,1.4,1.4
21087,Green,KY,5677,1.4,1.4
18031,Decatur,IN,12688,1.4,1.4
25001,Barnstable,MA,23714,1.4,1.4
40133,Seminole,OK,8152,1.4,1.4
05031,Craighead,AR,6600,1.4,1.4
32013,Humboldt,NV,5480,1.4,0.1
39005,Ashland,OH,7516,1.4,1.4
20087,Jefferson,KS,10411,1.4,1.4
39173,Wood,OH,9251,1.3,1.0
21141,Logan,KY,14111,1.3,1.3
48039,Brazoria,TX,6453,1.3,1.1
25009,Essex,MA,18018,1.3,1.3
30073,Pondera,MT,12289,1.3,1.3
36105,Sullivan,NY,9400,1.3,0.7
40103,Noble,OK,8281,1.3,1.3
48185,Grimes,TX,10357,1.3,1.3
21229,Washington,KY,6411,1.3,1.3
20173,Sedgwick,KS,12638,1.3,1.3
48121,Denton,TX,10438,1.3,1.3
28091,Marion,MS,3803,1.3,1.0
12115,Sarasota,FL,5574,1.3,1.1
55021,Columbia,WI,8001,1.3,1.3
29203,Shannon,MO,5456,1.3,1.2
53061,Snohomish,WA,3359,1.3,0.0
45009,Bamberg,SC,7907,1.3,1.3
27141,Sherburne,MN,10812,1.3,1.3
30047,Lake,MT,6937,1.3,1.3
12103,Pinellas,FL,8898,1.2,1.2
21137,Lincoln,KY,7955,1.2,1.2
17075,Iroquois,IL,6309,1.2,1.2
42019,Butler,PA,7470,1.2,1.2
48257,Kaufman,TX,7935,1.2,1.2
18093,Lawrence,IN,10779,1.2,1.2
06083,Santa Barbara,CA,7280,1.2,1.2
55121,Trempealeau,WI,7495,1.2,1.2
36011,Cayuga,NY,7825,1.2,0.9
20093,Kearny,KS,9304,1.2,1.2
17193,White,IL,4903,1.2,0.1
46053,Gregory,SD,11001,1.2,1.2
17099,LaSalle,IL,9121,1.2,1.2
20085,Jackson,KS,10922,1.2,1.2
48359,Oldham,TX,10854,1.1,1.1
37069,Franklin,NC,7166,1.1,1.0
38015,Burleigh,ND,8973,1.1,1.1
36059,Nassau,NY,6503,1.1,1.1
29121,Macon,MO,6255,1.1,1.1
18039,Elkhart,IN,9033,1.1,1.1
45015,Berkeley,SC,7167,1.1,1.1
18091,LaPorte,IN,9705,1.1,1.1
37143,Perquimans,NC,9708,1.1,1.1
17129,Menard,IL,7362,1.1,1.1
20041,Dickinson,KS,10852,1.1,1.1
17137,Morgan,IL,7353,1.1,1.1
42117,Tioga,PA,10638,1.1,0.7
26125,Oakland,MI,11250,1.1,1.1
20119,Meade,KS,9460,1.1,1.1
39171,Williams,OH,12065,1.1,1.1
18011,Boone,IN,9847,1.1,1.1
48495,Winkler,TX,8716,1.1,1.1
17141,Ogle,IL,13068,1.1,1.1
05023,Cleburne,AR,5089,1.1,1.0
19107,Keokuk,IA,4784,1.1,0.6
18127,Porter,IN,10045,1.1,1.1
19065,Fayette,IA,5130,1.1,0.8
05127,Scott,AR,4426,1.1,1.1
19043,Clayton,IA,4361,1.1,0.8
35009,Curry,NM,13704,1.1,1.1
20183,Smith,KS,9674,1.0,1.0
29051,Cole,MO,7587,1.0,1.0
48001,Anderson,TX,4894,1.0,0.9
31011,Boone,NE,9233,1.0,1.0
21001,Adair,KY,7045,1.0,0.7
29145,Newton,MO,8772,1.0,1.0
20029,Cloud,KS,9283,1.0,1.0
34023,Middlesex,NJ,11092,1.0,0.9
29195,Saline,MO,6850,1.0,1.0
55141,Wood,WI,12150,1.0,1.0
38079,Rolette,ND,7996,1.0,1.0
42029,Chester,PA,5620,1.0,1.0
48255,Karnes,TX,8314,1.0,1.0
31039,Cuming,NE,11266,1.0,1.0
30011,Carter,MT,12942,1.0,1.0
21207,Russell,KY,11634,1.0,1.0
18095,Madison,IN,9136,1.0,1.0
30087,Rosebud,MT,10650,1.0,1.0
47109,McNairy,TN,4740,1.0,1.0
28055,Issaquena,MS,3580,1.0,0.0
48355,Nueces,TX,12843,1.0,1.0
36071,Orange,NY,7917,1.0,1.0
47023,Chester,TN,4728,1.0,1.0
20027,Clay,KS,10803,1.0,1.0
48201,Harris,TX,7480,1.0,0.9
36111,Ulster,NY,2036,1.0,0.0
25021,Norfolk,MA,18478,1.0,1.0
48051,Burleson,TX,6968,1.0,1.0
01003,Baldwin,AL,12282,1.0,1.0
45017,Calhoun,SC,8310,1.0,1.0
21005,Anderson,KY,10790,1.0,1.0
48451,Tom Green,TX,12799,1.0,0.1
48325,Medina,TX,4892,1.0,0.0
28099,Neshoba,MS,5179,0.9,0.6
18131,Pulaski,IN,8382,0.9,0.9
08001,Adams,CO,5079,0.9,0.8
21135,Lewis,KY,10138,0.9,0.9
04003,Cochise,AZ,7195,0.9,0.4
28029,Copiah,MS,3066,0.9,0.0
48219,Hockley,TX,6555,0.9,0.9
55099,Price,WI,7048,0.9,0.9
31131,Otoe,NE,10300,0.9,0.9
35005,Chaves,NM,6982,0.9,0.9
05123,St. Francis,AR,5526,0.9,0.9
47017,Carroll,TN,5351,0.9,0.6
31027,Cedar,NE,11550,0.9,0.9
21227,Warren,KY,8215,0.9,0.9
21031,Butler,KY,4641,0.9,0.9
31019,Buffalo,NE,10804,0.9,0.9
48349,Navarro,TX,7972,0.9,0.9
46011,Brookings,SD,9358,0.9,0.9
29201,Scott,MO,5450,0.9,0.9
17073,Henry,IL,8799,0.9,0.9
21083,Graves,KY,11524,0.9,0.9
46005,Beadle,SD,8833,0.9,0.9
45057,Lancaster,SC,5919,0.9,0.6
18121,Parke,IN,7077,0.9,0.9
48021,Bastrop,TX,8020,0.9,0.1
29115,Linn,MO,6619,0.9,0.9
40059,Harper,OK,7576,0.9,0.9
40041,Delaware,OK,8881,0.9,0.9
45051,Horry,SC,8173,0.9,0.9
04021,Pinal,AZ,6116,0.9,0.3
21179,Nelson,KY,5727,0.9,0.9
29199,Scotland,MO,7182,0.9,0.9
17051,Fayette,IL,8142,0.9,0.9
29029,Camden,MO,6196,0.9,0.9
20015,Butler,KS,12577,0.9,0.9
20171,Scott,KS,10887,0.9,0.9
28061,Jasper,MS,3842,0.9,0.6
48485,Wichita,TX,13739,0.9,0.9
08013,Boulder,CO,5211,0.9,0.7
26109,Menominee,MI,10639,0.9,0.9
20195,Trego,KS,12451,0.9,0.9
31167,Stanton,NE,10108,0.9,0.9
27151,Swift,MN,13943,0.9,0.9
20023,Cheyenne,KS,10274,0.9,0.9
05013,Calhoun,AR,4608,0.9,0.9
20059,Franklin,KS,10441,0.9,0.9
46115,Spink,SD,8935,0.9,0.9
27101,Murray,MN,14413,0.9,0.9
26111,Midland,MI,12572,0.9,0.9
40113,Osage,OK,7373,0.8,0.8
46071,Jackson,SD,13673,0.8,0.8
20115,Marion,KS,13051,0.8,0.8
28057,Itawamba,MS,3027,0.8,0.0
29123,Madison,MO,5648,0.8,0.8
46079,Lake,SD,10288,0.8,0.8
05065,Izard,AR,4345,0.8,0.1
20095,Kingman,KS,11275,0.8,0.8
26165,Wexford,MI,12205,0.8,0.4
27165,Watonwan,MN,13211,0.8,0.8
31165,Sioux,NE,7392,0.8,0.8
20009,Barton,KS,10465,0.8,0.8
19153,Polk,IA,9879,0.8,0.7
31147,Richardson,NE,11049,0.8,0.8
20047,Edwards,KS,10946,0.8,0.8
48055,Caldwell,TX,5472,0.8,0.8
31107,Knox,NE,12997,0.8,0.8
08069,Larimer,CO,6829,0.8,0.2
48335,Mitchell,TX,7283,0.8,0.8
31097,Johnson,NE,9785,0.8,0.8
31139,Pierce,NE,12444,0.8,0.8
46067,Hutchinson,SD,9236,0.8,0.8
40109,Oklahoma,OK,9219,0.8,0.8
45083,Spartanburg,SC,4239,0.8,0.1
10001,Kent,DE,9939,0.8,0.8
39025,Clermont,OH,9856,0.8,0.8
34019,Hunterdon,NJ,12258,0.8,0.8
40093,Major,OK,7775,0.8,0.8
26051,Gladwin,MI,10355,0.8,0.8
35021,Harding,NM,9825,0.8,0.8
31087,Hitchcock,NE,9628,0.8,0.8
31077,Greeley,NE,11080,0.8,0.8
20069,Gray,KS,10379,0.8,0.8
31093,Howard,NE,10121,0.8,0.8
31141,Platte,NE,8662,0.8,0.8
28133,Sunflower,MS,5895,0.8,0.8
18075,Jay,IN,9284,0.8,0.8
29133,Mississippi,MO,5789,0.8,0.8
42041,Cumberland,PA,6274,0.8,0.1
29131,Miller,MO,5075,0.8,0.8
13165,Jenkins,GA,5450,0.8,0.5
19061,Dubuque,IA,5022,0.8,0.8
12087,Monroe,FL,12346,0.8,0.8
56003,Big Horn,WY,6302,0.8,0.3
05009,Boone,AR,6421,0.8,0.5
40057,Harmon,OK,6944,0.7,0.7
26117,Montcalm,MI,11676,0.7,0.7
40009,Beckham,OK,8677,0.7,0.7
20003,Anderson,KS,11681,0.7,0.7
39051,Fulton,OH,9620,0.7,0.7
18137,Ripley,IN,4786,0.7,0.7
20033,Comanche,KS,9607,0.7,0.7
36069,Ontario,NY,7023,0.7,0.7
27009,Benton,MN,17164,0.7,0.7
17043,DuPage,IL,9339,0.7,0.7
17135,Montgomery,IL,6603,0.7,0.7
39037,Darke,OH,9486,0.7,0.4
18111,Newton,IN,8269,0.7,0.7
27115,Pine,MN,9301,0.7,0.7
46073,Jerauld,SD,14191,0.7,0.7
31185,York,NE,29149,0.7,0.7
01005,Barbour,AL,5521,0.7,0.5
21143,Lyon,KY,9978,0.7,0.7
36047,Kings,NY,10297,0.7,0.7
13099,Early,GA,6038,0.7,0.7
42133,York,PA,6750,0.7,0.1
28119,Quitman,MS,4746,0.7,0.7
17091,Kankakee,IL,7006,0.7,0.7
48175,Goliad,TX,8392,0.7,0.7
33015,Rockingham,NH,12873,0.7,0.7
33011,Hillsborough,NH,12309,0.7,0.7
29023,Butler,MO,4732,0.7,0.7
42005,Armstrong,PA,7140,0.7,0.7
21049,Clark,KY,8291,0.7,0.5
39011,Auglaize,OH,9292,0.7,0.7
12021,Collier,FL,5763,0.7,0.5
25017,Middlesex,MA,16443,0.7,0.7
38091,Steele,ND,10397,0.7,0.7
48089,Colorado,TX,10032,0.7,0.7
26005,Allegan,MI,10779,0.7,0.7
16071,Oneida,ID,3790,0.7,0.0
05135,Sharp,AR,5184,0.7,0.3
18025,Crawford,IN,3672,0.7,0.0
21191,Pendleton,KY,3450,0.7,0.0
08109,Saguache,CO,2200,0.7,0.0
53073,Whatcom,WA,8451,0.7,0.2
55115,Shawano,WI,8881,0.7,0.7
55073,Marathon,WI,7119,0.7,0.6
55019,Clark,WI,7434,0.7,0.7
18023,Clinton,IN,10173,0.7,0.7
27027,Clay,MN,18868,0.7,0.7
12081,Manatee,FL,7841,0.7,0.7
47069,Hardeman,TN,5011,0.7,0.7
18175,Washington,IN,7594,0.7,0.7
27033,Cottonwood,MN,15080,0.7,0.7
13067,Cobb,GA,4452,0.7,0.0
17021,Christian,IL,6605,0.7,0.7
55071,Manitowoc,WI,9075,0.7,0.7
48291,Liberty,TX,6331,0.7,0.4
13221,Oglethorpe,GA,5261,0.7,0.7
36053,Madison,NY,7467,0.7,0.7
17107,Logan,IL,6816,0.7,0.7
13175,Laurens,GA,5445,0.7,0.7
19015,Boone,IA,5301,0.7,0.3
36035,Fulton,NY,5935,0.7,0.7
18061,Harrison,IN,7705,0.7,0.7
48087,Collingsworth,TX,7980,0.7,0.7
21183,Ohio,KY,8420,0.7,0.7
29229,Wright,MO,6721,0.6,0.6
08041,El Paso,CO,9417,0.6,0.6
38013,Burke,ND,11707,0.6,0.6
26081,Kent,MI,11489,0.6,0.6
45075,Orangeburg,SC,7866,0.6,0.6
09001,Fairfield,CT,12829,0.6,0.6
18037,Dubois,IN,8796,0.6,0.6
19173,Taylor,IA,5209,0.6,0.6
28153,Wayne,MS,4375,0.6,0.2
27001,Aitkin,MN,10088,0.6,0.6
27169,Winona,MN,14660,0.6,0.6
27089,Marshall,MN,11907,0.6,0.6
19047,Crawford,IA,5936,0.6,0.6
31105,Kimball,NE,15346,0.6,0.6
36049,Lewis,NY,7250,0.6,0.6
23017,Oxford,ME,8328,0.6,0.6
42129,Westmoreland,PA,1141,0.6,0.0
19045,Clinton,IA,4435,0.6,0.2
53063,Spokane,WA,4972,0.6,0.4
21125,Laurel,KY,7072,0.6,0.4
37123,Montgomery,NC,6912,0.6,0.6
12083,Marion,FL,5139,0.6,0.2
54037,Jefferson,WV,8409,0.6,0.0
37179,Union,NC,6677,0.6,0.2
55119,Taylor,WI,7233,0.6,0.6
20155,Reno,KS,11899,0.6,0.6
39147,Seneca,OH,9937,0.6,0.6
48015,Austin,TX,5878,0.6,0.4
18085,Kosciusko,IN,8597,0.6,0.6
45089,Williamsburg,SC,3364,0.6,0.0
48471,Walker,TX,5247,0.6,0.4
29141,Morgan,MO,6529,0.6,0.6
27059,Isanti,MN,10588,0.6,0.6
39023,Clark,OH,8073,0.6,0.6
12051,Hendry,FL,4047,0.6,0.3
28019,Choctaw,MS,3550,0.6,0.0
48313,Madison,TX,6812,0.6,0.4
18051,Gibson,IN,9162,0.6,0.6
01125,Tuscaloosa,AL,4386,0.6,0.6
12015,Charlotte,FL,4439,0.6,0.4
37071,Gaston,NC,7695,0.6,0.5
29217,Vernon,MO,7414,0.6,0.6
19093,Ida,IA,5295,0.6,0.6
48093,Comanche,TX,5891,0.6,0.1
48377,Presidio,TX,7315,0.6,0.6
41005,Clackamas,OR,4459,0.6,0.1
05145,White,AR,5742,0.6,0.3
29071,Franklin,MO,5546,0.6,0.5
05113,Polk,AR,3758,0.6,0.0
48287,Lee,TX,5781,0.6,0.6
17115,Macon,IL,6621,0.6,0.6
42015,Bradford,PA,10747,0.6,0.6
13121,Fulton,GA,4735,0.6,0.3
28051,Holmes,MS,2839,0.6,0.0
36007,Broome,NY,5090,0.5,0.5
05055,Greene,AR,6504,0.5,0.5
53033,King,WA,5308,0.5,0.2
47157,Shelby,TN,7058,0.5,0.1
48473,Waller,TX,5520,0.5,0.5
51175,Southampton,VA,7280,0.5,0.5
55095,Polk,WI,7947,0.5,0.5
29017,Bollinger,MO,4114,0.5,0.0
26059,Hillsdale,MI,12839,0.5,0.5
48181,Grayson,TX,11058,0.5,0.5
01049,DeKalb,AL,6815,0.5,0.4
05015,Carroll,AR,5831,0.5,0.3
27153,Todd,MN,12255,0.5,0.5
21145,McCracken,KY,10106,0.5,0.5
26019,Benzie,MI,14390,0.5,0.5
17005,Bond,IL,6209,0.5,0.5
39127,Perry,OH,7033,0.5,0.5
18021,Clay,IN,8046,0.5,0.5
48455,Trinity,TX,5294,0.5,0.5
29083,Henry,MO,5959,0.5,0.5
42085,Mercer,PA,7787,0.5,0.5
31161,Sheridan,NE,8398,0.5,0.5
42055,Franklin,PA,7273,0.5,0.5
28109,Pearl River,MS,4712,0.5,0.1
36033,Franklin,NY,6424,0.5,0.5
12133,Washington,FL,5710,0.5,0.5
19097,Jackson,IA,3884,0.5,0.0
55057,Juneau,WI,7646,0.5,0.5
41017,Deschutes,OR,5472,0.5,0.1
05007,Benton,AR,7704,0.5,0.5
29161,Phelps,MO,6785,0.5,0.5
48457,Tyler,TX,4334,0.5,0.1
19119,Lyon,IA,5151,0.5,0.3
39099,Mahoning,OH,7825,0.5,0.5
53005,Benton,WA,5017,0.5,0.1
27095,Mille Lacs,MN,9984,0.5,0.5
13031,Bulloch,GA,7692,0.5,0.5
17023,Clark,IL,6516,0.5,0.5
04013,Maricopa,AZ,5005,0.5,0.1
21181,Nicholas,KY,6677,0.5,0.5
20149,Pottawatomie,KS,12521,0.5,0.5
28105,Oktibbeha,MS,9058,0.5,0.4
19103,Johnson,IA,4467,0.5,0.0
01039,Covington,AL,4388,0.5,0.2
12075,Levy,FL,3499,0.5,0.0
18109,Morgan,IN,8243,0.5,0.5
51109,Louisa,VA,5020,0.5,0.2
18017,Cass,IN,8961,0.5,0.5
51049,Cumberland,VA,5685,0.5,0.2
42081,Lycoming,PA,253,0.5,0.0
48423,Smith,TX,7602,0.5,0.5
20051,Ellis,KS,10896,0.5,0.5
27097,Morrison,MN,8741,0.5,0.5
16043,Fremont,ID,4651,0.5,0.5
47167,Tipton,TN,5990,0.5,0.5
13129,Gordon,GA,4210,0.5,0.0
19169,Story,IA,4999,0.5,0.4
29045,Clark,MO,6847,0.5,0.5
20117,Marshall,KS,10779,0.5,0.5
18059,Hancock,IN,9152,0.5,0.5
34011,Cumberland,NJ,11205,0.5,0.5
27061,Itasca,MN,9724,0.5,0.5
10005,Sussex,DE,9532,0.5,0.5
29003,Andrew,MO,7325,0.5,0.5
19031,Cedar,IA,4594,0.5,0.2
18159,Tipton,IN,10027,0.5,0.5
