fips,county_name,state_abbr,underserved,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
13141,Hancock,GA,True,401,460.0,0.0
08123,Weld,CO,True,1043,171.0,0.0
06047,Merced,CA,True,428,79.3,0.0
28083,Leflore,MS,True,895,61.0,0.0
08109,Saguache,CO,True,26,43.7,0.0
26065,Ingham,MI,True,59,27.1,0.0
40015,Caddo,OK,True,1495,27.1,26.5
40047,Garfield,OK,True,1729,26.5,26.5
17091,Kankakee,IL,True,1394,24.7,0.0
28119,Quitman,MS,True,1013,24.4,0.0
17107,Logan,IL,True,1404,24.3,0.0
21017,Bourbon,KY,True,1086,23.2,0.0
28051,Holmes,MS,True,871,19.0,0.0
35057,Torrance,NM,True,1404,18.6,14.9
29147,Nodaway,MO,True,1684,17.8,2.4
24041,Talbot,MD,True,1083,16.8,0.0
17113,McLean,IL,True,1696,16.5,16.5
48229,Hudspeth,TX,True,447,15.5,0.0
05037,Cross,AR,True,1296,15.1,0.0
48165,Gaines,TX,True,997,14.1,0.0
38025,Dunn,ND,True,1499,13.0,1.5
48283,La Salle,TX,True,895,11.9,0.0
48491,Williamson,TX,True,911,11.5,0.0
17027,Clinton,IL,True,1101,11.3,0.0
08073,Lincoln,CO,True,705,11.2,0.0
27027,Clay,MN,True,1352,10.8,0.0
29101,Johnson,MO,True,1512,10.7,0.0
29205,Shelby,MO,True,1584,9.9,0.0
29091,Howell,MO,True,923,9.8,0.0
29133,Mississippi,MO,True,1231,9.0,0.0
31057,Dundy,NE,True,1206,8.9,0.0
35013,Doña Ana,NM,True,792,8.9,0.0
48301,Loving,TX,True,225,8.7,0.0
06071,San Bernardino,CA,True,961,8.6,0.0
20099,Labette,KS,True,1592,8.5,6.4
53043,Lincoln,WA,True,1020,8.5,0.0
20029,Cloud,KS,True,1269,8.5,0.0
30015,Chouteau,MT,True,1486,8.4,0.4
30105,Valley,MT,True,1669,8.4,7.4
48093,Comanche,TX,True,1009,8.4,0.0
