fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
29105,Laclede,MO,residential,9157,0.3,0.3
34001,Atlantic,NJ,residential,22524,0.3,0.3
25023,Plymouth,MA,residential,30871,0.3,0.3
19131,Mitchell,IA,residential,10621,0.3,0.3
09011,New London,CT,residential,23811,0.3,0.2
26147,St. Clair,MI,residential,4676,0.3,0.1
12051,Hendry,FL,residential,5812,0.3,0.3
36057,Montgomery,NY,residential,14830,0.3,0.3
39061,Hamilton,OH,residential,11236,0.3,0.3
22119,Webster,LA,residential,5419,0.3,0.3
26097,Mackinac,MI,residential,5769,0.3,0.3
36025,Delaware,NY,residential,11506,0.3,0.3
29103,Knox,MO,residential,8777,0.3,0.3
37071,Gaston,NC,residential,6720,0.3,0.3
48213,Henderson,TX,residential,9028,0.3,0.3
26137,Otsego,MI,residential,6245,0.3,0.3
47059,Greene,TN,residential,4323,0.3,0.0
47103,Lincoln,TN,residential,7141,0.3,0.3
19001,Adair,IA,residential,6907,0.3,0.3
17151,Pope,IL,residential,7040,0.3,0.3
13193,Macon,GA,residential,5213,0.3,0.3
36003,Allegany,NY,residential,12388,0.3,0.3
48203,Harrison,TX,residential,6513,0.3,0.3
26127,Oceana,MI,residential,6905,0.3,0.1
26145,Saginaw,MI,residential,5503,0.3,0.0
21173,Montgomery,KY,residential,10581,0.3,0.3
47163,Sullivan,TN,residential,2536,0.3,0.0
39101,Marion,OH,residential,18490,0.3,0.3
37101,Johnston,NC,residential,9487,0.3,0.3
13213,Murray,GA,residential,7033,0.3,0.3
01093,Marion,AL,residential,6942,0.3,0.3
12017,Citrus,FL,residential,7326,0.3,0.3
51069,Frederick,VA,residential,11525,0.3,0.3
24029,Kent,MD,residential,9746,0.3,0.3
05121,Randolph,AR,residential,7902,0.3,0.3
19009,Audubon,IA,residential,6958,0.3,0.3
12001,Alachua,FL,residential,6110,0.3,0.2
29207,Stoddard,MO,residential,7930,0.3,0.3
41043,Linn,OR,residential,7539,0.3,0.3
45061,Lee,SC,residential,8217,0.3,0.3
17175,Stark,IL,residential,8685,0.3,0.3
13087,Decatur,GA,residential,6629,0.3,0.3
51111,Lunenburg,VA,residential,7787,0.3,0.3
20159,Rice,KS,residential,20956,0.3,0.3
47105,Loudon,TN,residential,3390,0.3,0.0
27053,Hennepin,MN,residential,14986,0.3,0.3
55089,Ozaukee,WI,residential,12355,0.3,0.3
47003,Bedford,TN,residential,6614,0.3,0.3
34007,Camden,NJ,residential,13378,0.3,0.3
50025,Windham,VT,residential,18486,0.3,0.3
25009,Essex,MA,residential,26726,0.3,0.3
30003,Big Horn,MT,residential,4268,0.3,0.0
19089,Howard,IA,residential,6112,0.3,0.3
48217,Hill,TX,residential,20529,0.3,0.3
26049,Genesee,MI,residential,4579,0.3,0.2
55037,Florence,WI,residential,10364,0.3,0.3
13251,Screven,GA,residential,7423,0.3,0.3
55003,Ashland,WI,residential,11814,0.3,0.3
19165,Shelby,IA,residential,6673,0.3,0.3
36109,Tompkins,NY,residential,22575,0.3,0.3
30019,Daniels,MT,residential,10650,0.3,0.3
48467,Van Zandt,TX,residential,8508,0.3,0.3
50017,Orange,VT,residential,28438,0.3,0.3
48347,Nacogdoches,TX,residential,6161,0.3,0.3
42113,Sullivan,PA,residential,10417,0.2,0.2
26077,Kalamazoo,MI,residential,4151,0.2,0.0
20139,Osage,KS,residential,14367,0.2,0.2
05129,Searcy,AR,residential,8827,0.2,0.2
55009,Brown,WI,residential,14322,0.2,0.2
28095,Monroe,MS,residential,4250,0.2,0.0
28115,Pontotoc,MS,residential,6928,0.2,0.2
47093,Knox,TN,residential,4826,0.2,0.0
29049,Clinton,MO,residential,12078,0.2,0.2
17161,Rock Island,IL,residential,10555,0.2,0.0
55033,Dunn,WI,residential,10611,0.2,0.2
30083,Richland,MT,residential,9705,0.2,0.2
30069,Petroleum,MT,residential,11865,0.2,0.2
50019,Orleans,VT,residential,21690,0.2,0.2
19091,Humboldt,IA,residential,6704,0.2,0.2
12065,Jefferson,FL,residential,5607,0.2,0.2
48085,Collin,TX,residential,11951,0.2,0.2
10003,New Castle,DE,residential,9953,0.2,0.2
20019,Chautauqua,KS,residential,13035,0.2,0.2
18143,Scott,IN,residential,13916,0.2,0.2
53041,Lewis,WA,residential,5648,0.2,0.1
13143,Haralson,GA,residential,7112,0.2,0.2
13273,Terrell,GA,residential,7362,0.2,0.2
26031,Cheboygan,MI,residential,4901,0.2,0.1
28117,Prentiss,MS,residential,4043,0.2,0.0
19197,Wright,IA,residential,6378,0.2,0.2
41049,Morrow,OR,residential,9988,0.2,0.2
18081,Johnson,IN,residential,12048,0.2,0.2
51085,Hanover,VA,residential,8122,0.2,0.2
35061,Valencia,NM,residential,7811,0.2,0.2
19135,Monroe,IA,residential,5575,0.2,0.2
41053,Polk,OR,residential,8821,0.2,0.2
27113,Pennington,MN,residential,18141,0.2,0.2
42037,Columbia,PA,residential,12631,0.2,0.2
33009,Grafton,NH,residential,18063,0.2,0.2
29047,Clay,MO,residential,8812,0.2,0.2
40125,Pottawatomie,OK,residential,10214,0.2,0.2
05083,Logan,AR,residential,3456,0.2,0.0
46085,Lyman,SD,residential,18083,0.2,0.2
48143,Erath,TX,residential,12139,0.2,0.2
26047,Emmet,MI,residential,5822,0.2,0.2
29043,Christian,MO,residential,8798,0.2,0.2
05079,Lincoln,AR,residential,6447,0.2,0.2
19105,Jones,IA,residential,5534,0.2,0.2
35017,Grant,NM,residential,12713,0.2,0.2
48265,Kerr,TX,residential,12011,0.2,0.2
22011,Beauregard,LA,residential,5269,0.2,0.2
19005,Allamakee,IA,residential,6862,0.2,0.2
48067,Cass,TX,residential,6540,0.2,0.2
48053,Burnet,TX,residential,13647,0.2,0.2
50007,Chittenden,VT,residential,22081,0.2,0.2
31121,Merrick,NE,residential,11369,0.2,0.2
26079,Kalkaska,MI,residential,4846,0.2,0.2
21219,Todd,KY,residential,9794,0.2,0.2
13127,Glynn,GA,residential,8230,0.2,0.2
20037,Crawford,KS,residential,15159,0.2,0.2
28033,DeSoto,MS,residential,6212,0.2,0.1
05143,Washington,AR,residential,9035,0.2,0.2
39009,Athens,OH,residential,6734,0.2,0.2
13025,Brantley,GA,residential,6771,0.2,0.2
06077,San Joaquin,CA,residential,36769,0.2,0.2
42077,Lehigh,PA,residential,10680,0.2,0.2
25015,Hampshire,MA,residential,16680,0.2,0.2
37081,Guilford,NC,residential,10198,0.2,0.2
36103,Suffolk,NY,residential,15779,0.2,0.2
13177,Lee,GA,residential,5036,0.2,0.2
19133,Monona,IA,residential,15763,0.2,0.2
28071,Lafayette,MS,residential,4702,0.2,0.2
19141,O'Brien,IA,residential,10931,0.2,0.2
51063,Floyd,VA,residential,16037,0.2,0.2
26157,Tuscola,MI,residential,5161,0.2,0.1
27075,Lake,MN,residential,14349,0.2,0.2
40035,Craig,OK,residential,8496,0.2,0.2
39141,Ross,OH,residential,12051,0.2,0.2
27171,Wright,MN,residential,16670,0.2,0.2
51015,Augusta,VA,residential,8010,0.2,0.2
28007,Attala,MS,residential,4276,0.2,0.0
38025,Dunn,ND,residential,13416,0.2,0.2
26029,Charlevoix,MI,residential,6191,0.2,0.1
20091,Johnson,KS,residential,16977,0.2,0.2
20077,Harper,KS,residential,14426,0.2,0.2
09003,Hartford,CT,residential,18483,0.2,0.2
05063,Independence,AR,residential,7207,0.2,0.2
12073,Leon,FL,residential,4920,0.2,0.2
36015,Chemung,NY,residential,8347,0.2,0.2
26075,Jackson,MI,residential,4443,0.2,0.0
40131,Rogers,OK,residential,9755,0.2,0.2
55137,Waushara,WI,residential,14394,0.2,0.2
05101,Newton,AR,residential,10369,0.2,0.2
53057,Skagit,WA,residential,4393,0.2,0.1
06007,Butte,CA,residential,40013,0.2,0.2
37137,Pamlico,NC,residential,11050,0.2,0.2
12067,Lafayette,FL,residential,4291,0.2,0.0
19059,Dickinson,IA,residential,6913,0.2,0.2
45023,Chester,SC,residential,6948,0.2,0.2
40135,Sequoyah,OK,residential,8629,0.2,0.2
01095,Marshall,AL,residential,8090,0.2,0.2
39159,Union,OH,residential,12074,0.2,0.2
48373,Polk,TX,residential,4683,0.2,0.2
17159,Richland,IL,residential,10014,0.2,0.2
29057,Dade,MO,residential,8358,0.2,0.2
13249,Schley,GA,residential,6200,0.2,0.2
23013,Knox,ME,residential,19762,0.2,0.2
17083,Jersey,IL,residential,7341,0.2,0.2
01067,Henry,AL,residential,8311,0.2,0.2
48231,Hunt,TX,residential,10694,0.2,0.2
19117,Lucas,IA,residential,5784,0.2,0.2
01019,Cherokee,AL,residential,5690,0.2,0.1
22001,Acadia,LA,residential,6298,0.2,0.2
48241,Jasper,TX,residential,5007,0.2,0.1
51013,Arlington,VA,residential,8930,0.2,0.2
28123,Scott,MS,residential,4138,0.2,0.0
48425,Somervell,TX,residential,9422,0.2,0.2
29021,Buchanan,MO,residential,15306,0.2,0.2
01017,Chambers,AL,residential,6822,0.2,0.2
23029,Washington,ME,residential,21920,0.2,0.2
27051,Grant,MN,residential,19869,0.2,0.2
05139,Union,AR,residential,4259,0.2,0.0
01109,Pike,AL,residential,5603,0.2,0.2
13255,Spalding,GA,residential,5419,0.2,0.1
39175,Wyandot,OH,residential,14710,0.2,0.2
53077,Yakima,WA,residential,6782,0.2,0.2
39079,Jackson,OH,residential,7779,0.2,0.2
27085,McLeod,MN,residential,21031,0.2,0.2
46095,Mellette,SD,residential,9016,0.2,0.2
40091,McIntosh,OK,residential,9464,0.2,0.2
48215,Hidalgo,TX,residential,11104,0.2,0.2
28037,Franklin,MS,residential,4168,0.2,0.2
13279,Toombs,GA,residential,8931,0.2,0.2
08045,Garfield,CO,residential,6142,0.2,0.2
55131,Washington,WI,residential,17510,0.2,0.2
06009,Calaveras,CA,residential,21763,0.2,0.2
33001,Belknap,NH,residential,16475,0.2,0.2
26071,Iron,MI,residential,3985,0.2,0.0
37159,Rowan,NC,residential,7858,0.2,0.2
27035,Crow Wing,MN,residential,17714,0.2,0.2
06097,Sonoma,CA,residential,20856,0.2,0.2
55013,Burnett,WI,residential,7768,0.2,0.2
30063,Missoula,MT,residential,9176,0.2,0.2
40123,Pontotoc,OK,residential,9860,0.2,0.2
13161,Jeff Davis,GA,residential,6830,0.2,0.2
21003,Allen,KY,residential,17824,0.2,0.2
39027,Clinton,OH,residential,12839,0.2,0.2
42073,Lawrence,PA,residential,10657,0.2,0.2
48315,Marion,TX,residential,3890,0.2,0.0
39089,Licking,OH,residential,11920,0.2,0.2
18163,Vanderburgh,IN,residential,11435,0.2,0.2
29111,Lewis,MO,residential,9417,0.2,0.2
53047,Okanogan,WA,residential,3945,0.2,0.0
46051,Grant,SD,residential,10422,0.2,0.2
31173,Thurston,NE,residential,13338,0.2,0.2
40025,Cimarron,OK,residential,10679,0.2,0.2
18155,Switzerland,IN,residential,9206,0.2,0.2
46021,Campbell,SD,residential,8678,0.2,0.2
29079,Grundy,MO,residential,7205,0.2,0.2
18069,Huntington,IN,residential,13788,0.2,0.2
27015,Brown,MN,residential,17115,0.2,0.2
31143,Polk,NE,residential,13328,0.2,0.2
46077,Kingsbury,SD,residential,13810,0.2,0.2
46023,Charles Mix,SD,residential,15192,0.2,0.2
27003,Anoka,MN,residential,15286,0.2,0.2
17007,Boone,IL,residential,11155,0.2,0.2
55109,St. Croix,WI,residential,12941,0.2,0.2
08085,Montrose,CO,residential,5604,0.2,0.2
46125,Turner,SD,residential,13058,0.2,0.2
53065,Stevens,WA,residential,3918,0.2,0.0
49039,Sanpete,UT,residential,7411,0.2,0.2
18035,Delaware,IN,residential,15834,0.2,0.2
40063,Hughes,OK,residential,10354,0.2,0.2
31157,Scotts Bluff,NE,residential,9896,0.2,0.2
01121,Talladega,AL,residential,7412,0.2,0.1
37135,Orange,NC,residential,9733,0.2,0.2
20147,Phillips,KS,residential,9713,0.2,0.2
06033,Lake,CA,residential,38570,0.2,0.2
48339,Montgomery,TX,residential,10122,0.2,0.1
51141,Patrick,VA,residential,8723,0.2,0.2
19013,Black Hawk,IA,residential,9507,0.2,0.2
17089,Kane,IL,residential,16013,0.2,0.2
01023,Choctaw,AL,residential,6286,0.2,0.2
26001,Alcona,MI,residential,4431,0.2,0.0
22123,West Carroll,LA,residential,6555,0.2,0.2
19171,Tama,IA,residential,5738,0.2,0.2
13001,Appling,GA,residential,7586,0.2,0.2
05137,Stone,AR,residential,9776,0.2,0.2
47161,Stewart,TN,residential,7511,0.2,0.2
29013,Bates,MO,residential,8496,0.2,0.2
49049,Utah,UT,residential,6071,0.2,0.2
40127,Pushmataha,OK,residential,5509,0.2,0.2
28003,Alcorn,MS,residential,4459,0.2,0.1
20073,Greenwood,KS,residential,10402,0.2,0.2
29143,New Madrid,MO,residential,7054,0.2,0.2
19195,Worth,IA,residential,12663,0.2,0.2
28017,Chickasaw,MS,residential,6822,0.2,0.2
20089,Jewell,KS,residential,13068,0.2,0.2
17181,Union,IL,residential,7431,0.2,0.2
29087,Holt,MO,residential,8084,0.2,0.2
24019,Dorchester,MD,residential,11542,0.2,0.2
55077,Marquette,WI,residential,9792,0.2,0.2
42079,Luzerne,PA,residential,10398,0.2,0.2
19185,Wayne,IA,residential,10405,0.2,0.2
37123,Montgomery,NC,residential,9112,0.2,0.2
19099,Jasper,IA,residential,10289,0.2,0.2
38035,Grand Forks,ND,residential,13449,0.2,0.2
55125,Vilas,WI,residential,10524,0.2,0.2
21099,Hart,KY,residential,8307,0.2,0.2
20163,Rooks,KS,residential,9263,0.2,0.2
36077,Otsego,NY,residential,8486,0.2,0.2
09015,Windham,CT,residential,20368,0.2,0.2
18145,Shelby,IN,residential,13059,0.2,0.2
39021,Champaign,OH,residential,13641,0.2,0.2
16011,Bingham,ID,residential,8880,0.2,0.2
48381,Randall,TX,residential,11046,0.2,0.2
39163,Vinton,OH,residential,8460,0.2,0.2
56029,Park,WY,residential,14720,0.2,0.2
27139,Scott,MN,residential,17376,0.2,0.2
28111,Perry,MS,residential,3117,0.2,0.0
20001,Allen,KS,residential,13676,0.2,0.2
48075,Childress,TX,residential,8855,0.2,0.2
40075,Kiowa,OK,residential,10873,0.2,0.2
40079,Le Flore,OK,residential,8587,0.2,0.2
37165,Scotland,NC,residential,7608,0.2,0.2
29089,Howard,MO,residential,7961,0.2,0.2
06093,Siskiyou,CA,residential,49242,0.2,0.2
31061,Franklin,NE,residential,11956,0.2,0.2
27063,Jackson,MN,residential,22509,0.2,0.2
33003,Carroll,NH,residential,20211,0.2,0.2
20013,Brown,KS,residential,14070,0.2,0.2
51041,Chesterfield,VA,residential,10077,0.2,0.2
37057,Davidson,NC,residential,7194,0.2,0.2
29215,Texas,MO,residential,7927,0.2,0.2
12089,Nassau,FL,residential,11323,0.2,0.2
56039,Teton,WY,residential,6753,0.2,0.2
24047,Worcester,MD,residential,17783,0.2,0.2
55129,Washburn,WI,residential,10481,0.2,0.2
08027,Custer,CO,residential,13611,0.2,0.2
38089,Stark,ND,residential,13608,0.2,0.2
13219,Oconee,GA,residential,5796,0.2,0.2
25025,Suffolk,MA,residential,25949,0.2,0.2
47149,Rutherford,TN,residential,6529,0.2,0.2
16031,Cassia,ID,residential,8963,0.2,0.2
25005,Bristol,MA,residential,26153,0.2,0.2
29095,Jackson,MO,residential,14130,0.2,0.2
16001,Ada,ID,residential,9693,0.2,0.2
20123,Mitchell,KS,residential,11986,0.2,0.2
48163,Frio,TX,residential,12522,0.2,0.2
17197,Will,IL,residential,15601,0.2,0.1
29099,Jefferson,MO,residential,7167,0.2,0.2
37171,Surry,NC,residential,5612,0.2,0.1
27065,Kanabec,MN,residential,11350,0.2,0.2
06001,Alameda,CA,residential,26542,0.2,0.2
37129,New Hanover,NC,residential,10397,0.2,0.2
08039,Elbert,CO,residential,13637,0.2,0.2
13139,Hall,GA,residential,7638,0.2,0.1
48061,Cameron,TX,residential,18483,0.2,0.2
39103,Medina,OH,residential,16172,0.2,0.2
37147,Pitt,NC,residential,10997,0.2,0.2
40011,Blaine,OK,residential,11511,0.2,0.2
47065,Hamilton,TN,residential,5388,0.2,0.2
17055,Franklin,IL,residential,7206,0.2,0.2
37033,Caswell,NC,residential,8144,0.2,0.2
17033,Crawford,IL,residential,8789,0.2,0.2
13039,Camden,GA,residential,7145,0.2,0.2
55049,Iowa,WI,residential,14024,0.2,0.2
30029,Flathead,MT,residential,12991,0.2,0.2
55001,Adams,WI,residential,14119,0.2,0.2
08101,Pueblo,CO,residential,11510,0.2,0.2
27147,Steele,MN,residential,19715,0.2,0.2
42017,Bucks,PA,residential,11507,0.2,0.2
28059,Jackson,MS,residential,9681,0.2,0.2
55107,Rusk,WI,residential,6874,0.2,0.2
18027,Daviess,IN,residential,11946,0.2,0.2
22097,St. Landry,LA,residential,6467,0.2,0.2
17183,Vermilion,IL,residential,15829,0.2,0.2
41061,Union,OR,residential,7748,0.2,0.0
16037,Custer,ID,residential,8356,0.2,0.2
23003,Aroostook,ME,residential,14699,0.2,0.2
51171,Shenandoah,VA,residential,9620,0.2,0.2
55045,Green,WI,residential,11566,0.2,0.2
29059,Dallas,MO,residential,8237,0.2,0.2
08093,Park,CO,residential,13751,0.2,0.2
05051,Garland,AR,residential,6105,0.2,0.2
24035,Queen Anne's,MD,residential,9575,0.2,0.2
05005,Baxter,AR,residential,6745,0.2,0.2
37183,Wake,NC,residential,8667,0.2,0.2
45037,Edgefield,SC,residential,10114,0.2,0.1
16047,Gooding,ID,residential,7692,0.2,0.2
06053,Monterey,CA,residential,33005,0.2,0.2
39019,Carroll,OH,residential,14477,0.2,0.2
21231,Wayne,KY,residential,11318,0.2,0.2
41045,Malheur,OR,residential,8759,0.2,0.2
41067,Washington,OR,residential,7538,0.2,0.2
48091,Comal,TX,residential,9845,0.2,0.2
26055,Grand Traverse,MI,residential,5381,0.2,0.2
54107,Wood,WV,residential,6958,0.2,0.2
21197,Powell,KY,residential,8069,0.2,0.2
06089,Shasta,CA,residential,33742,0.2,0.2
37133,Onslow,NC,residential,10282,0.2,0.2
35015,Eddy,NM,residential,10617,0.2,0.2
39125,Paulding,OH,residential,14887,0.2,0.2
40027,Cleveland,OK,residential,11051,0.2,0.2
06013,Contra Costa,CA,residential,57490,0.2,0.2
51135,Nottoway,VA,residential,8254,0.2,0.2
13297,Walton,GA,residential,3794,0.2,0.0
08107,Routt,CO,residential,4871,0.2,0.0
41001,Baker,OR,residential,2581,0.2,0.0
16049,Idaho,ID,residential,5861,0.2,0.2
49035,Salt Lake,UT,residential,10982,0.2,0.2
26121,Muskegon,MI,residential,4636,0.2,0.0
36073,Orleans,NY,residential,11934,0.2,0.2
12023,Columbia,FL,residential,5707,0.2,0.1
42001,Adams,PA,residential,8478,0.2,0.2
45091,York,SC,residential,6223,0.2,0.2
46109,Roberts,SD,residential,11319,0.2,0.2
26119,Montmorency,MI,residential,5419,0.2,0.1
22005,Ascension,LA,residential,3933,0.2,0.0
05109,Pike,AR,residential,5245,0.2,0.0
12041,Gilchrist,FL,residential,6040,0.2,0.2
08005,Arapahoe,CO,residential,9991,0.2,0.2
17167,Sangamon,IL,residential,17514,0.2,0.2
28047,Harrison,MS,residential,9386,0.2,0.1
21059,Daviess,KY,residential,16252,0.2,0.2
55081,Monroe,WI,residential,9300,0.2,0.2
55079,Milwaukee,WI,residential,11698,0.2,0.2
47053,Gibson,TN,residential,10320,0.2,0.2
42099,Perry,PA,residential,10715,0.2,0.2
18115,Ohio,IN,residential,8426,0.2,0.2
01001,Autauga,AL,residential,5915,0.2,0.1
13245,Richmond,GA,residential,6983,0.2,0.2
29129,Mercer,MO,residential,9248,0.2,0.2
06081,San Mateo,CA,residential,50923,0.2,0.2
37085,Harnett,NC,residential,9912,0.2,0.2
20177,Shawnee,KS,residential,13942,0.2,0.2
23011,Kennebec,ME,residential,13838,0.2,0.2
56033,Sheridan,WY,residential,6337,0.2,0.2
28127,Simpson,MS,residential,4555,0.2,0.1
23015,Lincoln,ME,residential,17541,0.2,0.2
29011,Barton,MO,residential,9117,0.2,0.2
20011,Bourbon,KS,residential,12873,0.2,0.2
16081,Teton,ID,residential,6199,0.2,0.2
21089,Greenup,KY,residential,4825,0.2,0.2
18135,Randolph,IN,residential,16947,0.2,0.2
28163,Yazoo,MS,residential,4818,0.2,0.1
51153,Prince William,VA,residential,11143,0.2,0.2
39115,Morgan,OH,residential,8863,0.2,0.2
40021,Cherokee,OK,residential,8547,0.2,0.2
27135,Roseau,MN,residential,17045,0.2,0.2
35055,Taos,NM,residential,8179,0.2,0.2
42087,Mifflin,PA,residential,6077,0.2,0.0
13005,Bacon,GA,residential,7407,0.2,0.2
08067,La Plata,CO,residential,6326,0.2,0.1
29219,Warren,MO,residential,7672,0.2,0.1
39153,Summit,OH,residential,11803,0.2,0.2
41059,Umatilla,OR,residential,7698,0.2,0.1
19167,Sioux,IA,residential,14066,0.2,0.2
01117,Shelby,AL,residential,6149,0.2,0.1
13089,DeKalb,GA,residential,4989,0.2,0.2
48025,Bee,TX,residential,11353,0.2,0.2
13291,Union,GA,residential,5490,0.2,0.2
47089,Jefferson,TN,residential,4419,0.2,0.0
51047,Culpeper,VA,residential,7865,0.2,0.2
31123,Morrill,NE,residential,6362,0.2,0.2
24009,Calvert,MD,residential,10920,0.2,0.2
28027,Coahoma,MS,residential,5516,0.2,0.2
51143,Pittsylvania,VA,residential,8215,0.2,0.2
54053,Mason,WV,residential,6917,0.1,0.1
37077,Granville,NC,residential,9425,0.1,0.1
21093,Hardin,KY,residential,10111,0.1,0.1
42051,Fayette,PA,residential,8472,0.1,0.1
06079,San Luis Obispo,CA,residential,41659,0.1,0.1
05081,Little River,AR,residential,6535,0.1,0.1
01077,Lauderdale,AL,residential,11510,0.1,0.1
01051,Elmore,AL,residential,5511,0.1,0.1
48481,Wharton,TX,residential,9855,0.1,0.1
01107,Pickens,AL,residential,6340,0.1,0.1
48267,Kimble,TX,residential,16523,0.1,0.1
34025,Monmouth,NJ,residential,18984,0.1,0.1
22045,Iberia,LA,residential,5911,0.1,0.1
28097,Montgomery,MS,residential,4349,0.1,0.1
21081,Grant,KY,residential,9948,0.1,0.1
40111,Okmulgee,OK,residential,11567,0.1,0.1
13293,Upson,GA,residential,5453,0.1,0.1
50027,Windsor,VT,residential,19374,0.1,0.1
36107,Tioga,NY,residential,6986,0.1,0.1
34037,Sussex,NJ,residential,13241,0.1,0.1
22063,Livingston,LA,residential,6839,0.1,0.1
51033,Caroline,VA,residential,7901,0.1,0.1
36101,Steuben,NY,residential,8926,0.1,0.1
05119,Pulaski,AR,residential,6266,0.1,0.1
47131,Obion,TN,residential,8348,0.1,0.1
24023,Garrett,MD,residential,15824,0.1,0.1
06103,Tehama,CA,residential,42563,0.1,0.1
26053,Gogebic,MI,residential,5218,0.1,0.1
22105,Tangipahoa,LA,residential,5975,0.1,0.1
26045,Eaton,MI,residential,4854,0.1,0.1
37083,Halifax,NC,residential,9826,0.1,0.1
05045,Faulkner,AR,residential,6255,0.1,0.1
05097,Montgomery,AR,residential,4026,0.1,0.0
47181,Wayne,TN,residential,9495,0.1,0.1
22073,Ouachita,LA,residential,5606,0.1,0.1
08077,Mesa,CO,residential,8406,0.1,0.1
51107,Loudoun,VA,residential,8129,0.1,0.1
48365,Panola,TX,residential,5791,0.1,0.1
48041,Brazos,TX,residential,8042,0.1,0.1
34035,Somerset,NJ,residential,14749,0.1,0.1
32001,Churchill,NV,residential,6485,0.1,0.1
40051,Grady,OK,residential,11681,0.1,0.1
36079,Putnam,NY,residential,7693,0.1,0.1
13261,Sumter,GA,residential,8435,0.1,0.1
32019,Lyon,NV,residential,9403,0.1,0.1
06035,Lassen,CA,residential,38238,0.1,0.1
48375,Potter,TX,residential,16898,0.1,0.1
13015,Bartow,GA,residential,5646,0.1,0.1
31135,Perkins,NE,residential,11906,0.1,0.1
05131,Sebastian,AR,residential,7202,0.1,0.1
38055,McLean,ND,residential,11415,0.1,0.1
06099,Stanislaus,CA,residential,39378,0.1,0.1
22067,Morehouse,LA,residential,8963,0.1,0.1
53071,Walla Walla,WA,residential,7702,0.1,0.1
55041,Forest,WI,residential,10816,0.1,0.1
26021,Berrien,MI,residential,4979,0.1,0.1
51075,Goochland,VA,residential,7932,0.1,0.1
31065,Furnas,NE,residential,9144,0.1,0.1
12107,Putnam,FL,residential,5905,0.1,0.1
48439,Tarrant,TX,residential,21952,0.1,0.1
48351,Newton,TX,residential,4705,0.1,0.1
29171,Putnam,MO,residential,9141,0.1,0.1
37155,Robeson,NC,residential,9610,0.1,0.1
31033,Cheyenne,NE,residential,13636,0.1,0.1
32023,Nye,NV,residential,8147,0.1,0.1
49031,Piute,UT,residential,12403,0.1,0.1
04005,Coconino,AZ,residential,12188,0.1,0.1
39119,Muskingum,OH,residential,8537,0.1,0.1
28075,Lauderdale,MS,residential,4059,0.1,0.0
51177,Spotsylvania,VA,residential,7606,0.1,0.1
29167,Polk,MO,residential,11169,0.1,0.1
19193,Woodbury,IA,residential,15158,0.1,0.1
38003,Barnes,ND,residential,13356,0.1,0.1
01129,Washington,AL,residential,6267,0.1,0.1
13019,Berrien,GA,residential,8802,0.1,0.1
27163,Washington,MN,residential,15306,0.1,0.1
37105,Lee,NC,residential,8054,0.1,0.1
55027,Dodge,WI,residential,14617,0.1,0.1
39165,Warren,OH,residential,10202,0.1,0.1
13169,Jones,GA,residential,6324,0.1,0.1
40119,Payne,OK,residential,9633,0.1,0.1
53051,Pend Oreille,WA,residential,3671,0.1,0.0
47147,Robertson,TN,residential,7957,0.1,0.1
28157,Wilkinson,MS,residential,4640,0.1,0.1
19081,Hancock,IA,residential,10829,0.1,0.1
42009,Bedford,PA,residential,7495,0.1,0.1
45047,Greenwood,SC,residential,8186,0.1,0.1
12125,Union,FL,residential,2695,0.1,0.0
28089,Madison,MS,residential,4320,0.1,0.0
49017,Garfield,UT,residential,7073,0.1,0.1
13157,Jackson,GA,residential,4799,0.1,0.0
28085,Lincoln,MS,residential,4631,0.1,0.1
13211,Morgan,GA,residential,5380,0.1,0.1
16017,Bonner,ID,residential,9136,0.1,0.1
01079,Lawrence,AL,residential,7360,0.1,0.1
25003,Berkshire,MA,residential,28195,0.1,0.1
13057,Cherokee,GA,residential,6754,0.1,0.1
13285,Troup,GA,residential,5089,0.1,0.1
26149,St. Joseph,MI,residential,4351,0.1,0.0
06031,Kings,CA,residential,28712,0.1,0.1
21069,Fleming,KY,residential,8384,0.1,0.1
48141,El Paso,TX,residential,10216,0.1,0.1
33017,Strafford,NH,residential,18132,0.1,0.1
05029,Conway,AR,residential,4134,0.1,0.0
22049,Jackson,LA,residential,5154,0.1,0.1
18083,Knox,IN,residential,12863,0.1,0.1
36119,Westchester,NY,residential,13297,0.1,0.1
53029,Island,WA,residential,5597,0.1,0.1
47035,Cumberland,TN,residential,7302,0.1,0.1
24510,Baltimore,MD,residential,11744,0.1,0.1
16059,Lemhi,ID,residential,4738,0.1,0.1
48167,Galveston,TX,residential,13417,0.1,0.1
01099,Monroe,AL,residential,7517,0.1,0.1
47187,Williamson,TN,residential,13763,0.1,0.1
06039,Madera,CA,residential,39168,0.1,0.1
53037,Kittitas,WA,residential,5252,0.1,0.1
19033,Cerro Gordo,IA,residential,10370,0.1,0.1
22085,Sabine,LA,residential,5062,0.1,0.1
29173,Ralls,MO,residential,7959,0.1,0.1
53027,Grays Harbor,WA,residential,5647,0.1,0.1
47041,DeKalb,TN,residential,6432,0.1,0.1
09013,Tolland,CT,residential,19477,0.1,0.1
26037,Clinton,MI,residential,4988,0.1,0.1
29007,Audrain,MO,residential,8384,0.1,0.1
36023,Cortland,NY,residential,15542,0.1,0.1
37067,Forsyth,NC,residential,7827,0.1,0.1
26091,Lenawee,MI,residential,5149,0.1,0.1
