fips,county_name,state_abbr,land_use_short,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
55033,Dunn,WI,COMMERCIAL & INDUSTRIAL,10888,0.1,0.1
51760,Richmond,VA,COMMERCIAL & INDUSTRIAL,8924,0.1,0.1
16001,Ada,ID,COMMERCIAL & INDUSTRIAL,12175,0.1,0.1
55069,Lincoln,WI,COMMERCIAL & INDUSTRIAL,12247,0.1,0.1
37051,Cumberland,NC,COMMERCIAL & INDUSTRIAL,11309,0.1,0.1
49053,Washington,UT,COMMERCIAL & INDUSTRIAL,6607,0.1,0.1
20055,Finney,KS,COMMERCIAL & INDUSTRIAL,13853,0.1,0.1
48163,Frio,TX,COMMERCIAL & INDUSTRIAL,10255,0.1,0.1
18089,Lake,IN,COMMERCIAL & INDUSTRIAL,17660,0.1,0.1
55031,Douglas,WI,COMMERCIAL & INDUSTRIAL,8649,0.1,0.1
16077,Power,ID,COMMERCIAL & INDUSTRIAL,15330,0.1,0.1
50025,Windham,VT,COMMERCIAL & INDUSTRIAL,12706,0.1,0.1
37061,Duplin,NC,COMMERCIAL & INDUSTRIAL,12849,0.1,0.1
26043,Dickinson,MI,COMMERCIAL & INDUSTRIAL,12877,0.1,0.0
17043,DuPage,IL,COMMERCIAL & INDUSTRIAL,17123,0.1,0.1
13059,Clarke,GA,COMMERCIAL & INDUSTRIAL,9491,0.1,0.1
34023,Middlesex,NJ,COMMERCIAL & INDUSTRIAL,13403,0.1,0.1
27097,Morrison,MN,COMMERCIAL & INDUSTRIAL,9533,0.1,0.1
09009,New Haven,CT,COMMERCIAL & INDUSTRIAL,20401,0.1,0.1
45083,Spartanburg,SC,COMMERCIAL & INDUSTRIAL,9656,0.1,0.1
24005,Baltimore,MD,COMMERCIAL & INDUSTRIAL,9872,0.1,0.1
53063,Spokane,WA,COMMERCIAL & INDUSTRIAL,8900,0.1,0.1
29161,Phelps,MO,COMMERCIAL & INDUSTRIAL,7433,0.1,0.1
37027,Caldwell,NC,COMMERCIAL & INDUSTRIAL,5876,0.1,0.1
40051,Grady,OK,COMMERCIAL & INDUSTRIAL,10618,0.1,0.1
06001,Alameda,CA,COMMERCIAL & INDUSTRIAL,9303,0.1,0.0
36111,Ulster,NY,COMMERCIAL & INDUSTRIAL,2195,0.1,0.0
55085,Oneida,WI,COMMERCIAL & INDUSTRIAL,9308,0.1,0.1
19121,Madison,IA,COMMERCIAL & INDUSTRIAL,15125,0.1,0.1
12033,Escambia,FL,COMMERCIAL & INDUSTRIAL,13942,0.1,0.1
34007,Camden,NJ,COMMERCIAL & INDUSTRIAL,12970,0.1,0.1
55009,Brown,WI,COMMERCIAL & INDUSTRIAL,14725,0.1,0.1
35013,Doña Ana,NM,COMMERCIAL & INDUSTRIAL,8916,0.1,0.1
19153,Polk,IA,COMMERCIAL & INDUSTRIAL,13754,0.1,0.1
53033,King,WA,COMMERCIAL & INDUSTRIAL,8966,0.1,0.1
19189,Winnebago,IA,COMMERCIAL & INDUSTRIAL,29552,0.1,0.1
48451,Tom Green,TX,COMMERCIAL & INDUSTRIAL,17352,0.1,0.1
48249,Jim Wells,TX,COMMERCIAL & INDUSTRIAL,18050,0.1,0.1
55125,Vilas,WI,COMMERCIAL & INDUSTRIAL,10058,0.1,0.1
45035,Dorchester,SC,COMMERCIAL & INDUSTRIAL,13914,0.1,0.1
26021,Berrien,MI,COMMERCIAL & INDUSTRIAL,8245,0.1,0.1
39035,Cuyahoga,OH,COMMERCIAL & INDUSTRIAL,19847,0.1,0.1
26031,Cheboygan,MI,COMMERCIAL & INDUSTRIAL,6408,0.1,0.1
29187,St. Francois,MO,COMMERCIAL & INDUSTRIAL,15529,0.1,0.1
39155,Trumbull,OH,COMMERCIAL & INDUSTRIAL,9387,0.1,0.1
51177,Spotsylvania,VA,COMMERCIAL & INDUSTRIAL,6936,0.1,0.1
55135,Waupaca,WI,COMMERCIAL & INDUSTRIAL,8907,0.1,0.1
27053,Hennepin,MN,COMMERCIAL & INDUSTRIAL,10566,0.1,0.1
09011,New London,CT,COMMERCIAL & INDUSTRIAL,1846,0.1,0.0
45003,Aiken,SC,COMMERCIAL & INDUSTRIAL,12647,0.1,0.1
05119,Pulaski,AR,COMMERCIAL & INDUSTRIAL,6895,0.1,0.1
36009,Cattaraugus,NY,COMMERCIAL & INDUSTRIAL,5869,0.1,0.1
17197,Will,IL,COMMERCIAL & INDUSTRIAL,17860,0.1,0.1
45019,Charleston,SC,COMMERCIAL & INDUSTRIAL,10589,0.1,0.1
42039,Crawford,PA,COMMERCIAL & INDUSTRIAL,9330,0.1,0.0
36045,Jefferson,NY,COMMERCIAL & INDUSTRIAL,5182,0.1,0.1
37067,Forsyth,NC,COMMERCIAL & INDUSTRIAL,11653,0.1,0.1
17089,Kane,IL,COMMERCIAL & INDUSTRIAL,16911,0.1,0.1
28011,Bolivar,MS,COMMERCIAL & INDUSTRIAL,17379,0.1,0.1
18095,Madison,IN,COMMERCIAL & INDUSTRIAL,12943,0.1,0.1
01019,Cherokee,AL,COMMERCIAL & INDUSTRIAL,5451,0.1,0.1
18109,Morgan,IN,COMMERCIAL & INDUSTRIAL,8641,0.1,0.1
48203,Harrison,TX,COMMERCIAL & INDUSTRIAL,12057,0.0,0.0
48339,Montgomery,TX,COMMERCIAL & INDUSTRIAL,10798,0.0,0.0
48459,Upshur,TX,COMMERCIAL & INDUSTRIAL,2796,0.0,0.0
48391,Refugio,TX,COMMERCIAL & INDUSTRIAL,19177,0.0,0.0
38105,Williams,ND,COMMERCIAL & INDUSTRIAL,11428,0.0,0.0
25017,Middlesex,MA,COMMERCIAL & INDUSTRIAL,23808,0.0,0.0
47063,Hamblen,TN,COMMERCIAL & INDUSTRIAL,8604,0.0,0.0
13021,Bibb,GA,COMMERCIAL & INDUSTRIAL,3899,0.0,0.0
26127,Oceana,MI,COMMERCIAL & INDUSTRIAL,7316,0.0,0.0
40041,Delaware,OK,COMMERCIAL & INDUSTRIAL,9892,0.0,0.0
46085,Lyman,SD,COMMERCIAL & INDUSTRIAL,20377,0.0,0.0
16075,Payette,ID,COMMERCIAL & INDUSTRIAL,5066,0.0,0.0
37011,Avery,NC,COMMERCIAL & INDUSTRIAL,7133,0.0,0.0
05045,Faulkner,AR,COMMERCIAL & INDUSTRIAL,6291,0.0,0.0
26057,Gratiot,MI,COMMERCIAL & INDUSTRIAL,7513,0.0,0.0
49005,Cache,UT,COMMERCIAL & INDUSTRIAL,4487,0.0,0.0
48441,Taylor,TX,COMMERCIAL & INDUSTRIAL,16909,0.0,0.0
34035,Somerset,NJ,COMMERCIAL & INDUSTRIAL,3028,0.0,0.0
06071,San Bernardino,CA,COMMERCIAL & INDUSTRIAL,20776,0.0,0.0
21033,Caldwell,KY,COMMERCIAL & INDUSTRIAL,16026,0.0,0.0
16055,Kootenai,ID,COMMERCIAL & INDUSTRIAL,11313,0.0,0.0
37101,Johnston,NC,COMMERCIAL & INDUSTRIAL,10304,0.0,0.0
27157,Wabasha,MN,COMMERCIAL & INDUSTRIAL,9606,0.0,0.0
06067,Sacramento,CA,COMMERCIAL & INDUSTRIAL,12914,0.0,0.0
39151,Stark,OH,COMMERCIAL & INDUSTRIAL,22635,0.0,0.0
24510,Baltimore,MD,COMMERCIAL & INDUSTRIAL,11973,0.0,0.0
51117,Mecklenburg,VA,COMMERCIAL & INDUSTRIAL,9797,0.0,0.0
37127,Nash,NC,COMMERCIAL & INDUSTRIAL,10549,0.0,0.0
33009,Grafton,NH,COMMERCIAL & INDUSTRIAL,21307,0.0,0.0
45013,Beaufort,SC,COMMERCIAL & INDUSTRIAL,13508,0.0,0.0
48021,Bastrop,TX,COMMERCIAL & INDUSTRIAL,13555,0.0,0.0
37159,Rowan,NC,COMMERCIAL & INDUSTRIAL,8080,0.0,0.0
12099,Palm Beach,FL,COMMERCIAL & INDUSTRIAL,10945,0.0,0.0
39153,Summit,OH,COMMERCIAL & INDUSTRIAL,13529,0.0,0.0
27035,Crow Wing,MN,COMMERCIAL & INDUSTRIAL,19687,0.0,0.0
37105,Lee,NC,COMMERCIAL & INDUSTRIAL,7774,0.0,0.0
06089,Shasta,CA,COMMERCIAL & INDUSTRIAL,5628,0.0,0.0
48223,Hopkins,TX,COMMERCIAL & INDUSTRIAL,16410,0.0,0.0
05115,Pope,AR,COMMERCIAL & INDUSTRIAL,6745,0.0,0.0
34019,Hunterdon,NJ,COMMERCIAL & INDUSTRIAL,10767,0.0,0.0
55137,Waushara,WI,COMMERCIAL & INDUSTRIAL,17275,0.0,0.0
37085,Harnett,NC,COMMERCIAL & INDUSTRIAL,9211,0.0,0.0
24011,Caroline,MD,COMMERCIAL & INDUSTRIAL,21990,0.0,0.0
45015,Berkeley,SC,COMMERCIAL & INDUSTRIAL,14456,0.0,0.0
21233,Webster,KY,COMMERCIAL & INDUSTRIAL,12152,0.0,0.0
48171,Gillespie,TX,COMMERCIAL & INDUSTRIAL,28776,0.0,0.0
48187,Guadalupe,TX,COMMERCIAL & INDUSTRIAL,13840,0.0,0.0
42055,Franklin,PA,COMMERCIAL & INDUSTRIAL,6967,0.0,0.0
28047,Harrison,MS,COMMERCIAL & INDUSTRIAL,13518,0.0,0.0
12075,Levy,FL,COMMERCIAL & INDUSTRIAL,4954,0.0,0.0
13139,Hall,GA,COMMERCIAL & INDUSTRIAL,6043,0.0,0.0
28107,Panola,MS,COMMERCIAL & INDUSTRIAL,14692,0.0,0.0
23011,Kennebec,ME,COMMERCIAL & INDUSTRIAL,8896,0.0,0.0
37081,Guilford,NC,COMMERCIAL & INDUSTRIAL,10669,0.0,0.0
18015,Carroll,IN,COMMERCIAL & INDUSTRIAL,18982,0.0,0.0
29095,Jackson,MO,COMMERCIAL & INDUSTRIAL,18713,0.0,0.0
26059,Hillsdale,MI,COMMERCIAL & INDUSTRIAL,7539,0.0,0.0
13215,Muscogee,GA,COMMERCIAL & INDUSTRIAL,6297,0.0,0.0
39085,Lake,OH,COMMERCIAL & INDUSTRIAL,17857,0.0,0.0
24031,Montgomery,MD,COMMERCIAL & INDUSTRIAL,13063,0.0,0.0
39025,Clermont,OH,COMMERCIAL & INDUSTRIAL,11378,0.0,0.0
17001,Adams,IL,COMMERCIAL & INDUSTRIAL,16975,0.0,0.0
06101,Sutter,CA,COMMERCIAL & INDUSTRIAL,8037,0.0,0.0
31035,Clay,NE,COMMERCIAL & INDUSTRIAL,21846,0.0,0.0
34003,Bergen,NJ,COMMERCIAL & INDUSTRIAL,7846,0.0,0.0
48423,Smith,TX,COMMERCIAL & INDUSTRIAL,7799,0.0,0.0
05051,Garland,AR,COMMERCIAL & INDUSTRIAL,6033,0.0,0.0
47077,Henderson,TN,COMMERCIAL & INDUSTRIAL,8367,0.0,0.0
51025,Brunswick,VA,COMMERCIAL & INDUSTRIAL,8031,0.0,0.0
01077,Lauderdale,AL,COMMERCIAL & INDUSTRIAL,15235,0.0,0.0
42045,Delaware,PA,COMMERCIAL & INDUSTRIAL,14700,0.0,0.0
12105,Polk,FL,COMMERCIAL & INDUSTRIAL,5667,0.0,0.0
42063,Indiana,PA,COMMERCIAL & INDUSTRIAL,7927,0.0,0.0
46071,Jackson,SD,COMMERCIAL & INDUSTRIAL,22309,0.0,0.0
55021,Columbia,WI,COMMERCIAL & INDUSTRIAL,8772,0.0,0.0
55051,Iron,WI,COMMERCIAL & INDUSTRIAL,11680,0.0,0.0
27151,Swift,MN,COMMERCIAL & INDUSTRIAL,21251,0.0,0.0
26139,Ottawa,MI,COMMERCIAL & INDUSTRIAL,12832,0.0,0.0
13211,Morgan,GA,COMMERCIAL & INDUSTRIAL,6574,0.0,0.0
37133,Onslow,NC,COMMERCIAL & INDUSTRIAL,9487,0.0,0.0
51107,Loudoun,VA,COMMERCIAL & INDUSTRIAL,12974,0.0,0.0
31013,Box Butte,NE,COMMERCIAL & INDUSTRIAL,16692,0.0,0.0
13069,Coffee,GA,COMMERCIAL & INDUSTRIAL,12001,0.0,0.0
47149,Rutherford,TN,COMMERCIAL & INDUSTRIAL,9738,0.0,0.0
48061,Cameron,TX,COMMERCIAL & INDUSTRIAL,23447,0.0,0.0
28139,Tippah,MS,COMMERCIAL & INDUSTRIAL,14024,0.0,0.0
18041,Fayette,IN,COMMERCIAL & INDUSTRIAL,13389,0.0,0.0
37037,Chatham,NC,COMMERCIAL & INDUSTRIAL,6852,0.0,0.0
34021,Mercer,NJ,COMMERCIAL & INDUSTRIAL,12663,0.0,0.0
19151,Pocahontas,IA,COMMERCIAL & INDUSTRIAL,21306,0.0,0.0
29021,Buchanan,MO,COMMERCIAL & INDUSTRIAL,12282,0.0,0.0
22097,St. Landry,LA,COMMERCIAL & INDUSTRIAL,8853,0.0,0.0
36119,Westchester,NY,COMMERCIAL & INDUSTRIAL,13297,0.0,0.0
55079,Milwaukee,WI,COMMERCIAL & INDUSTRIAL,11075,0.0,0.0
27043,Faribault,MN,COMMERCIAL & INDUSTRIAL,17510,0.0,0.0
47147,Robertson,TN,COMMERCIAL & INDUSTRIAL,10845,0.0,0.0
55005,Barron,WI,COMMERCIAL & INDUSTRIAL,8363,0.0,0.0
37109,Lincoln,NC,COMMERCIAL & INDUSTRIAL,4741,0.0,0.0
22105,Tangipahoa,LA,COMMERCIAL & INDUSTRIAL,6885,0.0,0.0
05067,Jackson,AR,COMMERCIAL & INDUSTRIAL,10006,0.0,0.0
29189,St. Louis,MO,COMMERCIAL & INDUSTRIAL,8814,0.0,0.0
22101,St. Mary,LA,COMMERCIAL & INDUSTRIAL,10599,0.0,0.0
55133,Waukesha,WI,COMMERCIAL & INDUSTRIAL,24717,0.0,0.0
39057,Greene,OH,COMMERCIAL & INDUSTRIAL,14508,0.0,0.0
26163,Wayne,MI,COMMERCIAL & INDUSTRIAL,5633,0.0,0.0
12023,Columbia,FL,COMMERCIAL & INDUSTRIAL,4303,0.0,0.0
42123,Warren,PA,COMMERCIAL & INDUSTRIAL,15597,0.0,0.0
51143,Pittsylvania,VA,COMMERCIAL & INDUSTRIAL,8533,0.0,0.0
48085,Collin,TX,COMMERCIAL & INDUSTRIAL,21587,0.0,0.0
48401,Rusk,TX,COMMERCIAL & INDUSTRIAL,12347,0.0,0.0
19079,Hamilton,IA,COMMERCIAL & INDUSTRIAL,13122,0.0,0.0
13285,Troup,GA,COMMERCIAL & INDUSTRIAL,5094,0.0,0.0
18063,Hendricks,IN,COMMERCIAL & INDUSTRIAL,14955,0.0,0.0
34001,Atlantic,NJ,COMMERCIAL & INDUSTRIAL,14750,0.0,0.0
34027,Morris,NJ,COMMERCIAL & INDUSTRIAL,10086,0.0,0.0
22109,Terrebonne,LA,COMMERCIAL & INDUSTRIAL,9263,0.0,0.0
48057,Calhoun,TX,COMMERCIAL & INDUSTRIAL,13224,0.0,0.0
55105,Rock,WI,COMMERCIAL & INDUSTRIAL,14756,0.0,0.0
37191,Wayne,NC,COMMERCIAL & INDUSTRIAL,10868,0.0,0.0
33003,Carroll,NH,COMMERCIAL & INDUSTRIAL,25522,0.0,0.0
35043,Sandoval,NM,COMMERCIAL & INDUSTRIAL,13016,0.0,0.0
40143,Tulsa,OK,COMMERCIAL & INDUSTRIAL,12155,0.0,0.0
40145,Wagoner,OK,COMMERCIAL & INDUSTRIAL,10683,0.0,0.0
17085,Jo Daviess,IL,COMMERCIAL & INDUSTRIAL,32255,0.0,0.0
12015,Charlotte,FL,COMMERCIAL & INDUSTRIAL,5567,0.0,0.0
47141,Putnam,TN,COMMERCIAL & INDUSTRIAL,10732,0.0,0.0
41005,Clackamas,OR,COMMERCIAL & INDUSTRIAL,7556,0.0,0.0
51087,Henrico,VA,COMMERCIAL & INDUSTRIAL,10007,0.0,0.0
17203,Woodford,IL,COMMERCIAL & INDUSTRIAL,18343,0.0,0.0
17103,Lee,IL,COMMERCIAL & INDUSTRIAL,15697,0.0,0.0
12101,Pasco,FL,COMMERCIAL & INDUSTRIAL,6429,0.0,0.0
20079,Harvey,KS,COMMERCIAL & INDUSTRIAL,18352,0.0,0.0
17179,Tazewell,IL,COMMERCIAL & INDUSTRIAL,13738,0.0,0.0
48007,Aransas,TX,COMMERCIAL & INDUSTRIAL,20400,0.0,0.0
37107,Lenoir,NC,COMMERCIAL & INDUSTRIAL,9603,0.0,0.0
18091,LaPorte,IN,COMMERCIAL & INDUSTRIAL,20064,0.0,0.0
17167,Sangamon,IL,COMMERCIAL & INDUSTRIAL,16855,0.0,0.0
48501,Yoakum,TX,COMMERCIAL & INDUSTRIAL,7816,0.0,0.0
48435,Sutton,TX,COMMERCIAL & INDUSTRIAL,16763,0.0,0.0
28059,Jackson,MS,COMMERCIAL & INDUSTRIAL,20646,0.0,0.0
26101,Manistee,MI,COMMERCIAL & INDUSTRIAL,9367,0.0,0.0
13135,Gwinnett,GA,COMMERCIAL & INDUSTRIAL,6126,0.0,0.0
06073,San Diego,CA,COMMERCIAL & INDUSTRIAL,1143,0.0,0.0
01089,Madison,AL,COMMERCIAL & INDUSTRIAL,14904,0.0,0.0
06041,Marin,CA,COMMERCIAL & INDUSTRIAL,36508,0.0,0.0
19133,Monona,IA,COMMERCIAL & INDUSTRIAL,22408,0.0,0.0
27037,Dakota,MN,COMMERCIAL & INDUSTRIAL,25038,0.0,0.0
36067,Onondaga,NY,COMMERCIAL & INDUSTRIAL,18372,0.0,0.0
37187,Washington,NC,COMMERCIAL & INDUSTRIAL,5221,0.0,0.0
44007,Providence,RI,COMMERCIAL & INDUSTRIAL,18382,0.0,0.0
47027,Clay,TN,COMMERCIAL & INDUSTRIAL,11199,0.0,0.0
48375,Potter,TX,COMMERCIAL & INDUSTRIAL,39548,0.0,0.0
41027,Hood River,OR,COMMERCIAL & INDUSTRIAL,4440,0.0,0.0
47187,Williamson,TN,COMMERCIAL & INDUSTRIAL,17447,0.0,0.0
22055,Lafayette,LA,COMMERCIAL & INDUSTRIAL,9653,0.0,0.0
31099,Kearney,NE,COMMERCIAL & INDUSTRIAL,20397,0.0,0.0
25021,Norfolk,MA,COMMERCIAL & INDUSTRIAL,17778,0.0,0.0
08041,El Paso,CO,COMMERCIAL & INDUSTRIAL,15305,0.0,0.0
55055,Jefferson,WI,COMMERCIAL & INDUSTRIAL,9620,0.0,0.0
17049,Effingham,IL,COMMERCIAL & INDUSTRIAL,16370,0.0,0.0
06083,Santa Barbara,CA,COMMERCIAL & INDUSTRIAL,4345,0.0,0.0
42097,Northumberland,PA,COMMERCIAL & INDUSTRIAL,7462,0.0,0.0
06077,San Joaquin,CA,COMMERCIAL & INDUSTRIAL,21389,0.0,0.0
26053,Gogebic,MI,COMMERCIAL & INDUSTRIAL,6500,0.0,0.0
41045,Malheur,OR,COMMERCIAL & INDUSTRIAL,3215,0.0,0.0
21059,Daviess,KY,COMMERCIAL & INDUSTRIAL,15801,0.0,0.0
27103,Nicollet,MN,COMMERCIAL & INDUSTRIAL,14927,0.0,0.0
55059,Kenosha,WI,COMMERCIAL & INDUSTRIAL,11931,0.0,0.0
55081,Monroe,WI,COMMERCIAL & INDUSTRIAL,9322,0.0,0.0
17105,Livingston,IL,COMMERCIAL & INDUSTRIAL,16946,0.0,0.0
06029,Kern,CA,COMMERCIAL & INDUSTRIAL,8901,0.0,0.0
05131,Sebastian,AR,COMMERCIAL & INDUSTRIAL,7824,0.0,0.0
29217,Vernon,MO,COMMERCIAL & INDUSTRIAL,10750,0.0,0.0
06011,Colusa,CA,COMMERCIAL & INDUSTRIAL,6429,0.0,0.0
40007,Beaver,OK,COMMERCIAL & INDUSTRIAL,11073,0.0,0.0
47163,Sullivan,TN,COMMERCIAL & INDUSTRIAL,3023,0.0,0.0
25027,Worcester,MA,COMMERCIAL & INDUSTRIAL,18050,0.0,0.0
24017,Charles,MD,COMMERCIAL & INDUSTRIAL,15423,0.0,0.0
48313,Madison,TX,COMMERCIAL & INDUSTRIAL,13194,0.0,0.0
26081,Kent,MI,COMMERCIAL & INDUSTRIAL,6057,0.0,0.0
05015,Carroll,AR,COMMERCIAL & INDUSTRIAL,14337,0.0,0.0
51153,Prince William,VA,COMMERCIAL & INDUSTRIAL,9726,0.0,0.0
41019,Douglas,OR,COMMERCIAL & INDUSTRIAL,3096,0.0,0.0
48029,Bexar,TX,COMMERCIAL & INDUSTRIAL,11121,0.0,0.0
47179,Washington,TN,COMMERCIAL & INDUSTRIAL,6891,0.0,0.0
48215,Hidalgo,TX,COMMERCIAL & INDUSTRIAL,22730,0.0,0.0
06063,Plumas,CA,COMMERCIAL & INDUSTRIAL,9290,0.0,0.0
26005,Allegan,MI,COMMERCIAL & INDUSTRIAL,5392,0.0,0.0
45087,Union,SC,COMMERCIAL & INDUSTRIAL,8809,0.0,0.0
39157,Tuscarawas,OH,COMMERCIAL & INDUSTRIAL,8801,0.0,0.0
40027,Cleveland,OK,COMMERCIAL & INDUSTRIAL,13049,0.0,0.0
54037,Jefferson,WV,COMMERCIAL & INDUSTRIAL,13696,0.0,0.0
17113,McLean,IL,COMMERCIAL & INDUSTRIAL,17925,0.0,0.0
28121,Rankin,MS,COMMERCIAL & INDUSTRIAL,14737,0.0,0.0
47009,Blount,TN,COMMERCIAL & INDUSTRIAL,7440,0.0,0.0
34011,Cumberland,NJ,COMMERCIAL & INDUSTRIAL,16714,0.0,0.0
17183,Vermilion,IL,COMMERCIAL & INDUSTRIAL,15629,0.0,0.0
47051,Franklin,TN,COMMERCIAL & INDUSTRIAL,8636,0.0,0.0
39041,Delaware,OH,COMMERCIAL & INDUSTRIAL,18893,0.0,0.0
