fips,county_name,state_abbr,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
17201,Winnebago,IL,15853,4.7,4.7
17173,Shelby,IL,13153,4.6,4.6
29183,St. Charles,MO,11916,4.6,4.6
12063,Jackson,FL,6551,4.5,4.3
01047,Dallas,AL,6918,4.4,4.4
55039,Fond du Lac,WI,19526,4.3,4.3
36013,Chautauqua,NY,12018,4.2,4.2
30035,Glacier,MT,20709,4.2,4.2
21185,Oldham,KY,9090,4.2,4.2
49021,Iron,UT,10332,4.1,4.1
30071,Phillips,MT,14124,4.1,4.1
48453,Travis,TX,10827,4.0,4.0
18149,Starke,IN,13136,3.9,3.9
27021,Cass,MN,17291,3.8,3.8
16073,Owyhee,ID,8999,3.8,3.8
12099,Palm Beach,FL,11770,3.7,3.7
36081,Queens,NY,8759,3.7,3.7
20099,Labette,KS,15517,3.7,3.7
29081,Harrison,MO,10999,3.7,3.7
48209,Hays,TX,13037,3.6,3.6
18053,Grant,IN,14998,3.6,3.6
17001,Adams,IL,18334,3.6,3.6
08123,Weld,CO,8641,3.6,3.5
06073,San Diego,CA,14043,3.6,3.2
20021,Cherokee,KS,12253,3.5,3.5
12113,Santa Rosa,FL,15617,3.5,3.5
48309,McLennan,TX,24956,3.4,3.4
16069,Nez Perce,ID,8944,3.4,3.4
36067,Onondaga,NY,13112,3.4,3.4
38023,Divide,ND,11704,3.3,3.3
08075,Logan,CO,10368,3.3,3.3
38099,Walsh,ND,18246,3.3,3.3
48497,Wise,TX,21681,3.3,3.3
48295,Lipscomb,TX,10237,3.3,3.3
46063,Harding,SD,11818,3.3,3.3
32011,Eureka,NV,6486,3.3,3.3
36089,St. Lawrence,NY,8718,3.2,0.7
21101,Henderson,KY,12342,3.2,3.2
48305,Lynn,TX,19149,3.2,3.2
36017,Chenango,NY,12395,3.1,3.1
48101,Cottle,TX,16470,3.1,3.1
35029,Luna,NM,12235,3.1,3.1
12101,Pasco,FL,6827,3.1,2.9
55023,Crawford,WI,9567,3.1,3.1
28101,Newton,MS,9076,3.0,2.6
42039,Crawford,PA,9961,3.0,0.4
48419,Shelby,TX,7246,3.0,3.0
46037,Day,SD,14364,3.0,3.0
54077,Preston,WV,8492,3.0,3.0
36005,Bronx,NY,8236,3.0,3.0
05107,Phillips,AR,7857,2.9,2.9
13141,Hancock,GA,5440,2.9,2.9
06111,Ventura,CA,27978,2.9,2.9
36073,Orleans,NY,12207,2.8,2.8
30091,Sheridan,MT,12796,2.8,2.8
04019,Pima,AZ,9417,2.7,2.7
16027,Canyon,ID,7565,2.7,2.7
48493,Wilson,TX,12807,2.7,2.7
41047,Marion,OR,7450,2.6,0.2
30015,Chouteau,MT,15396,2.6,2.6
36019,Clinton,NY,10532,2.6,2.6
18055,Greene,IN,14999,2.6,2.6
46029,Codington,SD,14429,2.6,2.6
28147,Walthall,MS,4951,2.6,2.1
36043,Herkimer,NY,9403,2.6,2.6
48253,Jones,TX,14542,2.5,2.5
21017,Bourbon,KY,11110,2.5,2.5
48149,Fayette,TX,13972,2.5,2.5
37151,Randolph,NC,7073,2.5,2.5
06059,Orange,CA,8731,2.5,1.4
45055,Kershaw,SC,6845,2.5,2.5
31101,Keith,NE,10524,2.5,2.5
29205,Shelby,MO,8495,2.4,2.4
30005,Blaine,MT,15718,2.4,2.4
25027,Worcester,MA,23553,2.4,2.4
38093,Stutsman,ND,12023,2.4,2.4
26099,Macomb,MI,3923,2.4,0.7
37125,Moore,NC,7990,2.4,2.4
21213,Simpson,KY,10530,2.3,2.3
30057,Madison,MT,12623,2.3,2.3
48029,Bexar,TX,8635,2.3,1.5
36029,Erie,NY,12757,2.3,2.3
06019,Fresno,CA,27809,2.3,2.3
38083,Sheridan,ND,13064,2.3,2.3
26033,Chippewa,MI,4978,2.3,1.6
27071,Koochiching,MN,13685,2.3,2.3
06049,Modoc,CA,39602,2.2,2.2
20157,Republic,KS,12357,2.2,2.2
28011,Bolivar,MS,17079,2.2,2.2
21009,Barren,KY,11967,2.2,2.2
48331,Milam,TX,11020,2.2,2.2
48499,Wood,TX,7502,2.2,2.2
21161,Mason,KY,10262,2.2,2.2
29135,Moniteau,MO,9469,2.2,2.2
55135,Waupaca,WI,12909,2.2,2.2
31031,Cherry,NE,13017,2.2,2.2
12086,Miami-Dade,FL,11102,2.2,2.0
54069,Ohio,WV,8183,2.2,2.2
36037,Genesee,NY,8681,2.2,2.2
27005,Becker,MN,18394,2.1,2.1
18183,Whitley,IN,15564,2.1,2.1
17053,Ford,IL,12453,2.1,2.1
12121,Suwannee,FL,5761,2.1,2.1
48367,Parker,TX,17186,2.1,2.1
21097,Harrison,KY,15622,2.1,2.1
40015,Caddo,OK,12510,2.1,2.1
17011,Bureau,IL,14534,2.1,2.1
48293,Limestone,TX,11955,2.0,2.0
36063,Niagara,NY,11740,2.0,2.0
24031,Montgomery,MD,9272,2.0,2.0
06037,Los Angeles,CA,12031,2.0,1.5
49027,Millard,UT,7054,2.0,2.0
30085,Roosevelt,MT,12860,2.0,2.0
46123,Tripp,SD,13337,2.0,2.0
12011,Broward,FL,10943,2.0,1.9
36093,Schenectady,NY,11780,2.0,1.9
18005,Bartholomew,IN,10625,2.0,2.0
30099,Teton,MT,11596,1.9,1.9
36027,Dutchess,NY,6943,1.9,1.2
29091,Howell,MO,7057,1.9,1.9
29041,Chariton,MO,6797,1.9,1.9
48277,Lamar,TX,7994,1.9,1.8
36055,Monroe,NY,11390,1.9,1.9
20141,Osborne,KS,13616,1.9,1.9
08105,Rio Grande,CO,10466,1.9,1.9
40081,Lincoln,OK,10426,1.8,1.8
29101,Johnson,MO,9727,1.8,1.8
55087,Outagamie,WI,15087,1.8,1.2
48401,Rusk,TX,8645,1.8,1.8
48071,Chambers,TX,13866,1.8,1.8
31063,Frontier,NE,11202,1.8,1.8
40145,Wagoner,OK,8916,1.8,1.8
28083,Leflore,MS,4988,1.8,1.8
06021,Glenn,CA,38629,1.7,1.7
06065,Riverside,CA,17671,1.7,1.7
45019,Charleston,SC,14127,1.7,1.7
12039,Gadsden,FL,6324,1.7,1.7
18003,Allen,IN,15642,1.7,1.7
45073,Oconee,SC,5159,1.7,1.3
36105,Sullivan,NY,13380,1.7,1.7
08087,Morgan,CO,11862,1.7,1.7
27137,St. Louis,MN,14925,1.7,1.7
46013,Brown,SD,12150,1.7,1.7
56031,Platte,WY,12567,1.7,1.7
28009,Benton,MS,7880,1.7,1.7
28067,Jones,MS,8263,1.7,1.6
46091,Marshall,SD,13501,1.7,1.7
36071,Orange,NY,10364,1.7,1.6
18049,Fulton,IN,12052,1.7,1.7
36021,Columbia,NY,9144,1.6,1.6
18113,Noble,IN,13332,1.6,1.6
36009,Cattaraugus,NY,12064,1.6,1.6
01105,Perry,AL,7351,1.6,1.6
46105,Perkins,SD,9332,1.6,1.6
08073,Lincoln,CO,15920,1.6,1.6
48327,Menard,TX,27622,1.6,1.6
21045,Casey,KY,10826,1.6,1.6
17077,Jackson,IL,8139,1.6,1.6
40049,Garvin,OK,9883,1.6,1.6
18151,Steuben,IN,13298,1.6,1.6
55043,Grant,WI,15107,1.6,1.6
31001,Adams,NE,13041,1.6,1.6
20185,Stafford,KS,17275,1.6,1.6
31125,Nance,NE,12783,1.6,1.6
26163,Wayne,MI,4249,1.6,0.3
05037,Cross,AR,8672,1.6,1.6
39045,Fairfield,OH,10838,1.6,1.6
48165,Gaines,TX,8468,1.6,1.6
36011,Cayuga,NY,12031,1.6,1.3
21239,Woodford,KY,9056,1.6,1.6
40133,Seminole,OK,10637,1.6,1.6
25009,Essex,MA,27525,1.5,1.5
18181,White,IN,12254,1.5,1.5
31109,Lancaster,NE,13656,1.5,1.5
25001,Barnstable,MA,37092,1.5,1.5
26125,Oakland,MI,4631,1.5,0.5
12115,Sarasota,FL,7442,1.5,1.5
29147,Nodaway,MO,9547,1.5,1.5
53061,Snohomish,WA,4272,1.5,0.1
40047,Garfield,OK,13045,1.5,1.5
36111,Ulster,NY,8316,1.5,0.4
16051,Jefferson,ID,7729,1.5,1.5
40129,Roger Mills,OK,19513,1.5,1.5
48185,Grimes,TX,14116,1.5,1.5
56035,Sublette,WY,7782,1.5,1.5
06107,Tulare,CA,11229,1.5,1.5
21227,Warren,KY,9370,1.5,1.5
48113,Dallas,TX,22386,1.4,1.4
13247,Rockdale,GA,4909,1.4,0.0
21141,Logan,KY,20377,1.4,1.3
40101,Muskogee,OK,8223,1.4,1.4
29119,McDonald,MO,6355,1.4,1.4
55123,Vernon,WI,11764,1.4,1.4
48121,Denton,TX,10485,1.4,1.4
05031,Craighead,AR,8658,1.4,1.4
18031,Decatur,IN,18322,1.4,1.4
48039,Brazoria,TX,8100,1.4,1.4
39005,Ashland,OH,11513,1.4,1.4
21087,Green,KY,8491,1.4,1.4
32013,Humboldt,NV,8331,1.4,1.4
12103,Pinellas,FL,14280,1.4,1.4
39173,Wood,OH,13274,1.4,1.0
20087,Jefferson,KS,12293,1.4,1.4
21229,Washington,KY,13447,1.4,1.4
40103,Noble,OK,10958,1.3,1.3
20173,Sedgwick,KS,18145,1.3,1.3
42019,Butler,PA,10502,1.3,1.3
28091,Marion,MS,3978,1.3,1.0
55021,Columbia,WI,11616,1.3,1.3
18039,Elkhart,IN,13646,1.3,1.3
30073,Pondera,MT,14807,1.3,1.3
48257,Kaufman,TX,10379,1.3,1.3
27141,Sherburne,MN,16146,1.3,1.3
18093,Lawrence,IN,11393,1.3,1.3
27055,Houston,MN,13114,1.3,1.3
45009,Bamberg,SC,10978,1.3,1.3
30047,Lake,MT,8820,1.3,1.3
29203,Shannon,MO,7366,1.3,1.3
45015,Berkeley,SC,9210,1.3,1.3
37069,Franklin,NC,10565,1.3,1.3
48201,Harris,TX,9041,1.2,1.1
17075,Iroquois,IL,9329,1.2,1.2
21137,Lincoln,KY,10480,1.2,1.2
18127,Porter,IN,15319,1.2,1.2
55121,Trempealeau,WI,10601,1.2,1.2
48001,Anderson,TX,7820,1.2,1.0
06083,Santa Barbara,CA,19182,1.2,1.2
45083,Spartanburg,SC,7320,1.2,1.2
45051,Horry,SC,14349,1.2,1.2
01003,Baldwin,AL,15356,1.2,1.2
42029,Chester,PA,12613,1.2,1.2
20093,Kearny,KS,13437,1.2,1.2
17193,White,IL,6436,1.2,0.1
21001,Adair,KY,9017,1.2,1.2
46053,Gregory,SD,13255,1.2,1.2
17099,LaSalle,IL,12874,1.2,1.2
18091,LaPorte,IN,15050,1.2,1.2
29051,Cole,MO,8434,1.2,1.2
20085,Jackson,KS,13161,1.2,1.2
18095,Madison,IN,13994,1.2,1.2
25021,Norfolk,MA,27074,1.2,1.2
38015,Burleigh,ND,11447,1.1,1.1
48359,Oldham,TX,13079,1.1,1.1
18011,Boone,IN,16147,1.1,1.1
36059,Nassau,NY,9193,1.1,1.1
19043,Clayton,IA,5546,1.1,1.1
29121,Macon,MO,8220,1.1,1.1
05023,Cleburne,AR,7225,1.1,1.0
42117,Tioga,PA,12633,1.1,0.7
17137,Morgan,IL,11210,1.1,1.1
37143,Perquimans,NC,14032,1.1,1.1
39171,Williams,OH,14177,1.1,1.1
21179,Nelson,KY,7324,1.1,1.1
17129,Menard,IL,15927,1.1,1.1
20041,Dickinson,KS,14225,1.1,1.1
34023,Middlesex,NJ,16519,1.1,1.1
20119,Meade,KS,11399,1.1,1.1
19107,Keokuk,IA,5827,1.1,1.1
19065,Fayette,IA,6081,1.1,0.9
17141,Ogle,IL,18356,1.1,1.1
48495,Winkler,TX,12586,1.1,1.1
25017,Middlesex,MA,23371,1.1,1.1
36069,Ontario,NY,13062,1.1,1.1
35009,Curry,NM,19686,1.1,1.1
05127,Scott,AR,6392,1.1,1.1
20183,Smith,KS,13970,1.0,1.0
29145,Newton,MO,10696,1.0,1.0
21207,Russell,KY,14122,1.0,1.0
47109,McNairy,TN,5598,1.0,1.0
21083,Graves,KY,18075,1.0,1.0
12021,Collier,FL,7028,1.0,1.0
31011,Boone,NE,11125,1.0,1.0
55141,Wood,WI,16829,1.0,1.0
48355,Nueces,TX,22878,1.0,1.0
20029,Cloud,KS,11185,1.0,1.0
29195,Saline,MO,8952,1.0,1.0
38079,Rolette,ND,10835,1.0,1.0
47023,Chester,TN,5687,1.0,1.0
48255,Karnes,TX,11871,1.0,1.0
48021,Bastrop,TX,8157,1.0,1.0
30011,Carter,MT,15653,1.0,1.0
31039,Cuming,NE,13574,1.0,1.0
30087,Rosebud,MT,12833,1.0,1.0
48325,Medina,TX,7244,1.0,1.0
28055,Issaquena,MS,5158,1.0,0.0
04003,Cochise,AZ,8704,1.0,0.7
08001,Adams,CO,9237,1.0,1.0
55099,Price,WI,9472,1.0,1.0
48451,Tom Green,TX,14112,1.0,0.1
48051,Burleson,TX,8676,1.0,1.0
28029,Copiah,MS,3953,1.0,0.0
20027,Clay,KS,15145,1.0,1.0
45017,Calhoun,SC,12715,1.0,1.0
45075,Orangeburg,SC,9288,1.0,1.0
28099,Neshoba,MS,5497,1.0,0.6
21135,Lewis,KY,12599,1.0,1.0
21005,Anderson,KY,15581,1.0,1.0
45057,Lancaster,SC,7698,1.0,1.0
04021,Pinal,AZ,6543,0.9,0.9
18131,Pulaski,IN,12023,0.9,0.9
35005,Chaves,NM,10918,0.9,0.9
40109,Oklahoma,OK,12867,0.9,0.9
34019,Hunterdon,NJ,18158,0.9,0.9
36049,Lewis,NY,9979,0.9,0.9
53033,King,WA,7785,0.9,0.7
05123,St. Francis,AR,7732,0.9,0.9
47017,Carroll,TN,6207,0.9,0.6
48219,Hockley,TX,9466,0.9,0.9
48349,Navarro,TX,12283,0.9,0.9
31131,Otoe,NE,12411,0.9,0.9
17051,Fayette,IL,8773,0.9,0.9
21031,Butler,KY,9940,0.9,0.9
31027,Cedar,NE,18169,0.9,0.9
40113,Osage,OK,10339,0.9,0.9
26111,Midland,MI,4663,0.9,0.7
09001,Fairfield,CT,18374,0.9,0.9
40041,Delaware,OK,12303,0.9,0.9
46011,Brookings,SD,13311,0.9,0.9
08013,Boulder,CO,6225,0.9,0.7
29029,Camden,MO,7205,0.9,0.9
29199,Scotland,MO,8806,0.9,0.9
29201,Scott,MO,6941,0.9,0.9
31019,Buffalo,NE,12873,0.9,0.9
17073,Henry,IL,14228,0.9,0.9
46005,Beadle,SD,10643,0.9,0.9
42133,York,PA,9677,0.9,0.2
40059,Harper,OK,9820,0.9,0.9
18121,Parke,IN,9968,0.9,0.9
29115,Linn,MO,7975,0.9,0.9
05013,Calhoun,AR,5857,0.9,0.9
28061,Jasper,MS,4543,0.9,0.7
18119,Owen,IN,13092,0.9,0.9
48485,Wichita,TX,20633,0.9,0.9
20015,Butler,KS,18081,0.9,0.9
20171,Scott,KS,15211,0.9,0.9
20023,Cheyenne,KS,14107,0.9,0.9
26109,Menominee,MI,3217,0.9,0.0
20195,Trego,KS,17980,0.9,0.9
17043,DuPage,IL,10629,0.9,0.9
05065,Izard,AR,6467,0.9,0.9
39025,Clermont,OH,12155,0.9,0.9
01049,DeKalb,AL,9764,0.9,0.7
31167,Stanton,NE,12179,0.9,0.9
27151,Swift,MN,21167,0.9,0.9
20059,Franklin,KS,12847,0.9,0.9
46115,Spink,SD,10766,0.9,0.9
27101,Murray,MN,22914,0.9,0.9
36047,Kings,NY,9132,0.9,0.9
19015,Boone,IA,7552,0.8,0.8
20115,Marion,KS,15953,0.8,0.8
26165,Wexford,MI,5477,0.8,0.6
10001,Kent,DE,14669,0.8,0.8
46071,Jackson,SD,19431,0.8,0.8
28057,Itawamba,MS,3648,0.8,0.0
05009,Boone,AR,9098,0.8,0.8
19153,Polk,IA,12637,0.8,0.7
29123,Madison,MO,6805,0.8,0.8
33011,Hillsborough,NH,15341,0.8,0.8
46079,Lake,SD,12396,0.8,0.8
18137,Ripley,IN,10788,0.8,0.8
08069,Larimer,CO,12080,0.8,0.8
53073,Whatcom,WA,10866,0.8,0.6
20095,Kingman,KS,13585,0.8,0.8
27001,Aitkin,MN,14294,0.8,0.8
55073,Marathon,WI,10595,0.8,0.8
48291,Liberty,TX,5938,0.8,0.6
13121,Fulton,GA,6628,0.8,0.8
20009,Barton,KS,13130,0.8,0.8
27165,Watonwan,MN,20986,0.8,0.8
26051,Gladwin,MI,3850,0.8,0.0
31165,Sioux,NE,8907,0.8,0.8
12087,Monroe,FL,15921,0.8,0.8
48055,Caldwell,TX,7015,0.8,0.8
31147,Richardson,NE,13313,0.8,0.8
42129,Westmoreland,PA,7292,0.8,0.0
31107,Knox,NE,14725,0.8,0.8
29131,Miller,MO,6182,0.8,0.8
20047,Edwards,KS,13189,0.8,0.8
04013,Maricopa,AZ,6679,0.8,0.4
48335,Mitchell,TX,10237,0.8,0.8
18075,Jay,IN,14072,0.8,0.8
28133,Sunflower,MS,6845,0.8,0.8
31097,Johnson,NE,11790,0.8,0.8
26081,Kent,MI,4533,0.8,0.2
33015,Rockingham,NH,18409,0.8,0.8
31139,Pierce,NE,14994,0.8,0.8
13165,Jenkins,GA,7067,0.8,0.8
42041,Cumberland,PA,8600,0.8,0.1
46067,Hutchinson,SD,11128,0.8,0.8
19061,Dubuque,IA,13445,0.8,0.8
05135,Sharp,AR,8771,0.8,0.8
40093,Major,OK,10805,0.8,0.8
05007,Benton,AR,11035,0.8,0.8
35021,Harding,NM,14007,0.8,0.8
31087,Hitchcock,NE,11601,0.8,0.8
31093,Howard,NE,11954,0.8,0.8
39051,Fulton,OH,13010,0.8,0.8
18175,Washington,IN,9750,0.8,0.8
31077,Greeley,NE,13350,0.8,0.8
20069,Gray,KS,14989,0.8,0.8
29133,Mississippi,MO,6975,0.8,0.8
31141,Platte,NE,10437,0.8,0.8
26005,Allegan,MI,5861,0.8,0.8
26117,Montcalm,MI,4500,0.8,0.3
27115,Pine,MN,12621,0.8,0.8
18111,Newton,IN,12179,0.8,0.8
20003,Anderson,KS,16737,0.8,0.8
56003,Big Horn,WY,10013,0.8,0.8
47069,Hardeman,TN,5402,0.8,0.8
47111,Macon,TN,12526,0.7,0.7
40057,Harmon,OK,9568,0.7,0.7
17135,Montgomery,IL,9045,0.7,0.7
40009,Beckham,OK,11430,0.7,0.7
20033,Comanche,KS,11576,0.7,0.7
17081,Jefferson,IL,8005,0.7,0.7
39037,Darke,OH,13134,0.7,0.4
48089,Colorado,TX,13118,0.7,0.7
27009,Benton,MN,24787,0.7,0.7
12081,Manatee,FL,10478,0.7,0.7
01005,Barbour,AL,6679,0.7,0.7
53063,Spokane,WA,5515,0.7,0.6
36033,Franklin,NY,11818,0.7,0.7
36031,Essex,NY,7384,0.7,0.7
55019,Clark,WI,10599,0.7,0.7
12083,Marion,FL,6223,0.7,0.7
31185,York,NE,36428,0.7,0.7
46073,Jerauld,SD,20493,0.7,0.7
18023,Clinton,IN,16041,0.7,0.7
13099,Early,GA,8281,0.7,0.7
19103,Johnson,IA,5437,0.7,0.7
17091,Kankakee,IL,9403,0.7,0.7
37179,Union,NC,8500,0.7,0.7
28119,Quitman,MS,5645,0.7,0.7
48473,Waller,TX,9251,0.7,0.7
21143,Lyon,KY,14409,0.7,0.7
23017,Oxford,ME,16674,0.7,0.7
55115,Shawano,WI,12044,0.7,0.7
18051,Gibson,IN,12406,0.7,0.7
48175,Goliad,TX,11096,0.7,0.7
13067,Cobb,GA,6889,0.7,0.7
08041,El Paso,CO,15361,0.7,0.7
13175,Laurens,GA,7046,0.7,0.7
29023,Butler,MO,5882,0.7,0.7
01125,Tuscaloosa,AL,5742,0.7,0.7
54037,Jefferson,WV,13011,0.7,0.7
42005,Armstrong,PA,10264,0.7,0.7
18061,Harrison,IN,11114,0.7,0.7
21049,Clark,KY,10935,0.7,0.7
39011,Auglaize,OH,13418,0.7,0.7
36035,Fulton,NY,7953,0.7,0.7
08109,Saguache,CO,5173,0.7,0.0
47157,Shelby,TN,7137,0.7,0.7
37123,Montgomery,NC,10944,0.7,0.7
16071,Oneida,ID,4776,0.7,0.7
38091,Steele,ND,12527,0.7,0.7
18037,Dubois,IN,11024,0.7,0.7
37119,Mecklenburg,NC,7240,0.7,0.7
18025,Crawford,IN,6978,0.7,0.7
21191,Pendleton,KY,5018,0.7,0.7
21111,Jefferson,KY,13801,0.7,0.7
27027,Clay,MN,25594,0.7,0.7
29071,Franklin,MO,6670,0.7,0.7
13221,Oglethorpe,GA,6350,0.7,0.7
21183,Ohio,KY,10225,0.7,0.7
29141,Morgan,MO,7933,0.7,0.7
17021,Christian,IL,10626,0.7,0.7
55071,Manitowoc,WI,13160,0.7,0.7
37071,Gaston,NC,8075,0.7,0.7
29229,Wright,MO,7963,0.7,0.7
27033,Cottonwood,MN,23265,0.7,0.7
21125,Laurel,KY,9678,0.7,0.7
09009,New Haven,CT,18244,0.7,0.6
12015,Charlotte,FL,7573,0.7,0.7
17107,Logan,IL,9428,0.7,0.7
36053,Madison,NY,10156,0.7,0.7
48423,Smith,TX,8240,0.7,0.7
48087,Collingsworth,TX,9615,0.7,0.7
36051,Livingston,NY,15006,0.6,0.6
01083,Limestone,AL,7669,0.6,0.6
38013,Burke,ND,13925,0.6,0.6
19173,Taylor,IA,6530,0.6,0.6
19047,Crawford,IA,7130,0.6,0.6
12075,Levy,FL,6205,0.6,0.6
39147,Seneca,OH,14251,0.6,0.6
31105,Kimball,NE,19837,0.6,0.6
28153,Wayne,MS,5272,0.6,0.4
18021,Clay,IN,13488,0.6,0.6
27169,Winona,MN,21383,0.6,0.6
18097,Marion,IN,16333,0.6,0.6
27089,Marshall,MN,18072,0.6,0.6
41005,Clackamas,OR,7086,0.6,0.3
19045,Clinton,IA,5589,0.6,0.6
48471,Walker,TX,6636,0.6,0.6
42085,Mercer,PA,11525,0.6,0.6
45089,Williamsburg,SC,4113,0.6,0.0
28021,Claiborne,MS,9381,0.6,0.4
48313,Madison,TX,11305,0.6,0.6
39023,Clark,OH,12143,0.6,0.6
20155,Reno,KS,14028,0.6,0.6
55119,Taylor,WI,10464,0.6,0.6
34011,Cumberland,NJ,16447,0.6,0.6
12051,Hendry,FL,5826,0.6,0.6
26059,Hillsdale,MI,5306,0.6,0.6
18085,Kosciusko,IN,12821,0.6,0.6
45079,Richland,SC,7623,0.6,0.6
27059,Isanti,MN,15445,0.6,0.6
48181,Grayson,TX,12784,0.6,0.6
18071,Jackson,IN,9164,0.6,0.6
48015,Austin,TX,7082,0.6,0.4
29217,Vernon,MO,8890,0.6,0.6
05145,White,AR,6762,0.6,0.4
36061,New York,NY,14024,0.6,0.6
48093,Comanche,TX,9056,0.6,0.6
42015,Bradford,PA,13829,0.6,0.6
45003,Aiken,SC,11201,0.6,0.6
51109,Louisa,VA,7842,0.6,0.6
28019,Choctaw,MS,4277,0.6,0.4
55095,Polk,WI,11324,0.6,0.6
05113,Polk,AR,6271,0.6,0.5
36007,Broome,NY,6699,0.6,0.6
18029,Dearborn,IN,12619,0.6,0.6
27061,Itasca,MN,14166,0.6,0.6
36095,Schoharie,NY,14405,0.6,0.6
48377,Presidio,TX,9647,0.6,0.6
19093,Ida,IA,6380,0.6,0.6
42081,Lycoming,PA,6590,0.6,0.0
39127,Perry,OH,9880,0.6,0.6
17115,Macon,IL,8943,0.6,0.6
05055,Greene,AR,8475,0.6,0.6
28051,Holmes,MS,3870,0.6,0.0
42055,Franklin,PA,10219,0.6,0.6
18159,Tipton,IN,15680,0.6,0.6
10005,Sussex,DE,13414,0.6,0.6
48287,Lee,TX,7461,0.6,0.6
27153,Todd,MN,18121,0.6,0.6
29017,Bollinger,MO,5798,0.6,0.6
13031,Bulloch,GA,9900,0.6,0.6
47125,Montgomery,TN,8027,0.6,0.6
51175,Southampton,VA,9992,0.6,0.6
36085,Richmond,NY,10161,0.6,0.6
48455,Trinity,TX,7075,0.6,0.6
21145,McCracken,KY,14419,0.6,0.6
45043,Georgetown,SC,11345,0.6,0.6
17005,Bond,IL,8227,0.5,0.5
55031,Douglas,WI,9389,0.5,0.5
05015,Carroll,AR,11109,0.5,0.5
28109,Pearl River,MS,5605,0.5,0.1
01039,Covington,AL,6064,0.5,0.3
26087,Lapeer,MI,4563,0.5,0.3
39099,Mahoning,OH,10982,0.5,0.5
26019,Benzie,MI,7270,0.5,0.5
29077,Greene,MO,10024,0.5,0.5
55133,Waukesha,WI,18892,0.5,0.5
34003,Bergen,NJ,12214,0.5,0.5
55057,Juneau,WI,11784,0.5,0.5
19097,Jackson,IA,4633,0.5,0.4
