fips,county_name,state_abbr,land_use_short,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
40139,Texas,OK,AGRICULTURAL,12090,74.3,74.3
53043,Lincoln,WA,AGRICULTURAL,8912,65.0,65.0
35057,Torrance,NM,AGRICULTURAL,4068,61.8,0.0
26067,Ionia,MI,AGRICULTURAL,7053,32.3,32.3
08063,Kit Carson,CO,AGRICULTURAL,22264,31.5,31.5
30051,Liberty,MT,AGRICULTURAL,18876,30.6,30.6
27069,Kittson,MN,AGRICULTURAL,12117,30.0,30.0
48109,Culberson,TX,AGRICULTURAL,20538,29.2,29.2
38105,Williams,ND,AGRICULTURAL,14540,21.7,21.7
40077,Latimer,OK,AGRICULTURAL,2930,20.6,0.0
48229,Hudspeth,TX,AGRICULTURAL,14538,14.5,14.5
01101,Montgomery,AL,AGRICULTURAL,7492,13.3,13.3
48283,La Salle,TX,AGRICULTURAL,12008,12.8,12.8
48105,Crockett,TX,AGRICULTURAL,22190,12.4,12.4
48421,Sherman,TX,AGRICULTURAL,9300,12.2,12.2
46069,Hyde,SD,AGRICULTURAL,14912,12.1,12.1
46099,Minnehaha,SD,AGRICULTURAL,15674,11.7,11.7
38041,Hettinger,ND,AGRICULTURAL,13824,10.5,10.5
06047,Merced,CA,AGRICULTURAL,29763,10.4,10.4
38029,Emmons,ND,AGRICULTURAL,13665,10.1,10.1
38049,McHenry,ND,AGRICULTURAL,11969,9.4,9.4
48011,Armstrong,TX,AGRICULTURAL,20887,9.2,9.2
45029,Colleton,SC,AGRICULTURAL,6343,8.3,8.3
36045,Jefferson,NY,AGRICULTURAL,12886,8.1,8.1
37061,Duplin,NC,AGRICULTURAL,8900,7.7,7.7
13033,Burke,GA,AGRICULTURAL,6195,7.7,7.7
27045,Fillmore,MN,AGRICULTURAL,19210,7.7,7.7
27091,Martin,MN,AGRICULTURAL,20129,7.6,7.6
48479,Webb,TX,AGRICULTURAL,20711,7.6,7.6
08023,Costilla,CO,AGRICULTURAL,12875,7.2,7.2
48133,Eastland,TX,AGRICULTURAL,22513,7.1,7.1
48027,Bell,TX,AGRICULTURAL,10126,6.9,6.9
08021,Conejos,CO,AGRICULTURAL,8325,6.9,6.9
48491,Williamson,TX,AGRICULTURAL,24355,6.8,6.8
06025,Imperial,CA,AGRICULTURAL,19716,6.7,6.7
55075,Marinette,WI,AGRICULTURAL,11882,6.4,6.4
06071,San Bernardino,CA,AGRICULTURAL,12391,6.4,6.4
21209,Scott,KY,AGRICULTURAL,17657,6.3,6.3
06029,Kern,CA,AGRICULTURAL,3490,6.3,0.0
29163,Pike,MO,AGRICULTURAL,12055,6.2,6.2
