fips,county_name,state_abbr,underserved,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
28147,Walthall,MS,True,5255,2.1,0.0
29081,Harrison,MO,True,5344,2.0,0.0
36081,Queens,NY,True,5789,2.0,0.3
46123,Tripp,SD,True,8417,2.0,2.0
36045,Jefferson,NY,True,8726,2.0,2.0
17011,Bureau,IL,True,7577,1.9,1.9
29091,Howell,MO,True,4518,1.9,0.0
29101,Johnson,MO,True,5914,1.8,0.5
28083,Leflore,MS,True,3158,1.8,0.0
29135,Moniteau,MO,True,5336,1.7,1.7
36089,St. Lawrence,NY,True,924,1.7,0.0
12039,Gadsden,FL,True,4548,1.7,0.0
48309,McLennan,TX,True,12251,1.7,1.7
21045,Casey,KY,True,6168,1.6,1.5
28067,Jones,MS,True,4000,1.6,0.0
17077,Jackson,IL,True,5770,1.6,1.2
48165,Gaines,TX,True,4582,1.6,0.0
12086,Miami-Dade,FL,True,7149,1.5,0.4
36019,Clinton,NY,True,7131,1.5,0.7
36055,Monroe,NY,True,3077,1.5,0.0
29147,Nodaway,MO,True,6152,1.5,1.5
56035,Sublette,WY,True,6094,1.5,0.2
31109,Lancaster,NE,True,8114,1.5,1.5
13247,Rockdale,GA,True,1880,1.4,0.0
48277,Lamar,TX,True,3773,1.4,0.0
06107,Tulare,CA,True,6530,1.4,0.9
05037,Cross,AR,True,5879,1.4,1.4
05031,Craighead,AR,True,5809,1.4,0.0
48113,Dallas,TX,True,8516,1.4,1.0
30073,Pondera,MT,True,9337,1.3,1.3
06037,Los Angeles,CA,True,6160,1.3,0.4
18031,Decatur,IN,True,9032,1.3,1.3
06065,Riverside,CA,True,12177,1.3,0.6
12011,Broward,FL,True,5648,1.2,0.4
29203,Shannon,MO,True,4210,1.2,0.0
06083,Santa Barbara,CA,True,7292,1.2,1.2
30047,Lake,MT,True,5333,1.2,0.2
48029,Bexar,TX,True,5536,1.2,0.3
06059,Orange,CA,True,4182,1.2,0.1
48039,Brazoria,TX,True,5131,1.2,0.0
36063,Niagara,NY,True,7533,1.2,1.2
17001,Adams,IL,True,9386,1.1,1.1
36105,Sullivan,NY,True,9258,1.1,0.5
36011,Cayuga,NY,True,5878,1.1,0.8
48121,Denton,TX,True,8283,1.1,0.1
20041,Dickinson,KS,True,8243,1.1,1.1
45019,Charleston,SC,True,9647,1.1,0.9
17099,LaSalle,IL,True,6543,1.1,1.1
25027,Worcester,MA,True,2960,1.1,0.0
17141,Ogle,IL,True,9311,1.1,1.1
19065,Fayette,IA,True,3263,1.0,0.0
20029,Cloud,KS,True,7346,1.0,1.0
30011,Carter,MT,True,10037,1.0,1.0
48071,Chambers,TX,True,6664,1.0,0.4
48325,Medina,TX,True,3568,1.0,0.0
48185,Grimes,TX,True,6896,1.0,1.0
55087,Outagamie,WI,True,8699,1.0,0.0
30085,Roosevelt,MT,True,8376,0.9,0.9
36009,Cattaraugus,NY,True,6719,0.9,0.8
29119,McDonald,MO,True,4353,0.9,0.0
31131,Otoe,NE,True,7914,0.9,0.9
24031,Montgomery,MD,True,6185,0.9,0.6
05123,St. Francis,AR,True,4713,0.9,0.0
46011,Brookings,SD,True,7186,0.9,0.9
48021,Bastrop,TX,True,5738,0.9,0.0
40041,Delaware,OK,True,8042,0.9,0.6
35005,Chaves,NM,True,7464,0.9,0.9
26099,Macomb,MI,True,1190,0.9,0.0
31019,Buffalo,NE,True,8208,0.9,0.9
20195,Trego,KS,True,8859,0.9,0.9
05013,Calhoun,AR,True,3112,0.9,0.0
20183,Smith,KS,True,7024,0.8,0.8
53061,Snohomish,WA,True,2563,0.8,0.0
46005,Beadle,SD,True,6737,0.8,0.8
29205,Shelby,MO,True,5819,0.8,0.8
20085,Jackson,KS,True,8537,0.8,0.8
08001,Adams,CO,True,4511,0.8,0.0
20095,Kingman,KS,True,8958,0.8,0.8
46115,Spink,SD,True,6622,0.8,0.8
28061,Jasper,MS,True,3423,0.8,0.0
20009,Barton,KS,True,8333,0.8,0.8
08069,Larimer,CO,True,6843,0.8,0.1
46067,Hutchinson,SD,True,7116,0.8,0.8
08013,Boulder,CO,True,4111,0.8,0.0
18003,Allen,IN,True,9292,0.8,0.8
20069,Gray,KS,True,7341,0.8,0.8
12101,Pasco,FL,True,4537,0.8,0.0
29133,Mississippi,MO,True,4283,0.8,0.0
13165,Jenkins,GA,True,4806,0.8,0.0
20047,Edwards,KS,True,8813,0.7,0.7
48201,Harris,TX,True,5349,0.7,0.0
40057,Harmon,OK,True,6456,0.7,0.7
40129,Roger Mills,OK,True,14232,0.7,0.7
20003,Anderson,KS,True,9314,0.7,0.7
40015,Caddo,OK,True,8647,0.7,0.7
36069,Ontario,NY,True,6341,0.7,0.7
18131,Pulaski,IN,True,8175,0.7,0.7
40047,Garfield,OK,True,7607,0.7,0.7
28119,Quitman,MS,True,3643,0.7,0.0
38079,Rolette,ND,True,5276,0.7,0.0
36027,Dutchess,NY,True,1813,0.7,0.0
21191,Pendleton,KY,True,3271,0.7,0.0
08109,Saguache,CO,True,801,0.7,0.0
27027,Clay,MN,True,14476,0.7,0.7
47069,Hardeman,TN,True,3583,0.7,0.0
17091,Kankakee,IL,True,6737,0.7,0.7
17107,Logan,IL,True,6279,0.7,0.7
37069,Franklin,NC,True,4780,0.6,0.0
29229,Wright,MO,True,5199,0.6,0.0
21183,Ohio,KY,True,6291,0.6,0.6
40081,Lincoln,OK,True,7233,0.6,0.5
53073,Whatcom,WA,True,6151,0.6,0.2
27021,Cass,MN,True,10158,0.6,0.6
26033,Chippewa,MI,True,2209,0.6,0.0
37123,Montgomery,NC,True,6365,0.6,0.1
13067,Cobb,GA,True,2504,0.6,0.0
04021,Pinal,AZ,True,3560,0.6,0.0
29023,Butler,MO,True,3364,0.6,0.0
39173,Wood,OH,True,8898,0.6,0.6
20155,Reno,KS,True,9465,0.6,0.6
20015,Butler,KS,True,9466,0.6,0.6
08041,El Paso,CO,True,8701,0.6,0.6
12099,Palm Beach,FL,True,6311,0.6,0.5
38015,Burleigh,ND,True,5544,0.6,0.0
45015,Berkeley,SC,True,6106,0.6,0.4
48313,Madison,TX,True,4655,0.6,0.0
36047,Kings,NY,True,5433,0.6,0.2
01005,Barbour,AL,True,3560,0.6,0.0
28051,Holmes,MS,True,1561,0.6,0.0
40101,Muskogee,OK,True,5478,0.6,0.0
36007,Broome,NY,True,4447,0.5,0.0
48473,Waller,TX,True,3781,0.5,0.0
51175,Southampton,VA,True,6844,0.5,0.5
39051,Fulton,OH,True,6706,0.5,0.5
39127,Perry,OH,True,6624,0.5,0.1
55043,Grant,WI,True,7255,0.5,0.5
01125,Tuscaloosa,AL,True,3283,0.5,0.0
27169,Winona,MN,True,13065,0.5,0.5
21049,Clark,KY,True,7413,0.5,0.5
04003,Cochise,AZ,True,4526,0.5,0.1
36017,Chenango,NY,True,4742,0.5,0.0
13031,Bulloch,GA,True,6631,0.5,0.4
18017,Cass,IN,True,8325,0.5,0.5
26125,Oakland,MI,True,1386,0.5,0.0
21207,Russell,KY,True,5089,0.5,0.0
48093,Comanche,TX,True,2255,0.5,0.0
24041,Talbot,MD,True,2904,0.5,0.0
41017,Deschutes,OR,True,4826,0.5,0.0
29083,Henry,MO,True,4701,0.5,0.0
19051,Davis,IA,True,3091,0.5,0.0
39025,Clermont,OH,True,5971,0.5,0.5
48485,Wichita,TX,True,10313,0.5,0.5
01049,DeKalb,AL,True,4382,0.4,0.0
17113,McLean,IL,True,7105,0.4,0.4
18153,Sullivan,IN,True,8420,0.4,0.4
45079,Richland,SC,True,5451,0.4,0.0
35001,Bernalillo,NM,True,5357,0.4,0.0
42055,Franklin,PA,True,6930,0.4,0.4
13175,Laurens,GA,True,4711,0.4,0.0
13115,Floyd,GA,True,2468,0.4,0.0
48319,Mason,TX,True,2626,0.4,0.0
01057,Fayette,AL,True,4172,0.4,0.0
40067,Jefferson,OK,True,5973,0.4,0.4
48471,Walker,TX,True,4113,0.4,0.0
10001,Kent,DE,True,7932,0.4,0.4
05057,Hempstead,AR,True,3126,0.4,0.0
20031,Coffey,KS,True,8542,0.4,0.4
06029,Kern,CA,True,41417,0.4,0.4
53025,Grant,WA,True,3318,0.4,0.0
38049,McHenry,ND,True,6285,0.4,0.4
18141,St. Joseph,IN,True,9772,0.4,0.4
17043,DuPage,IL,True,6479,0.4,0.4
41035,Klamath,OR,True,3296,0.4,0.0
06019,Fresno,CA,True,19689,0.4,0.4
22041,Franklin,LA,True,4225,0.4,0.0
12083,Marion,FL,True,3876,0.4,0.0
24045,Wicomico,MD,True,7514,0.4,0.4
17031,Cook,IL,True,7887,0.4,0.4
12079,Madison,FL,True,3803,0.4,0.0
45051,Horry,SC,True,4983,0.4,0.0
18097,Marion,IN,True,4913,0.4,0.0
19053,Decatur,IA,True,2705,0.4,0.0
13121,Fulton,GA,True,4729,0.4,0.0
21199,Pulaski,KY,True,4057,0.4,0.0
13185,Lowndes,GA,True,3455,0.4,0.0
39083,Knox,OH,True,4691,0.4,0.0
45087,Union,SC,True,2982,0.4,0.0
22017,Caddo,LA,True,3460,0.3,0.0
08067,La Plata,CO,True,2487,0.3,0.0
45083,Spartanburg,SC,True,3553,0.3,0.0
29217,Vernon,MO,True,5342,0.3,0.0
26061,Houghton,MI,True,1166,0.3,0.0
47125,Montgomery,TN,True,3948,0.3,0.0
41029,Jackson,OR,True,3058,0.3,0.0
51049,Cumberland,VA,True,3585,0.3,0.0
48423,Smith,TX,True,3324,0.3,0.0
48355,Nueces,TX,True,7935,0.3,0.3
37049,Craven,NC,True,6000,0.3,0.3
30031,Gallatin,MT,True,6179,0.3,0.1
27119,Polk,MN,True,12533,0.3,0.3
04013,Maricopa,AZ,True,2118,0.3,0.0
16083,Twin Falls,ID,True,8922,0.3,0.3
30083,Richland,MT,True,6149,0.3,0.2
45035,Dorchester,SC,True,5047,0.3,0.0
48401,Rusk,TX,True,4284,0.3,0.0
45057,Lancaster,SC,True,4078,0.3,0.0
53039,Klickitat,WA,True,3890,0.3,0.0
35049,Santa Fe,NM,True,8471,0.3,0.3
01091,Marengo,AL,True,3471,0.3,0.0
33013,Merrimack,NH,True,6278,0.3,0.3
29019,Boone,MO,True,4484,0.3,0.0
41003,Benton,OR,True,2396,0.3,0.0
20125,Montgomery,KS,True,7275,0.3,0.3
18167,Vigo,IN,True,7286,0.3,0.3
35035,Otero,NM,True,6395,0.3,0.2
17027,Clinton,IL,True,5343,0.3,0.0
20005,Atchison,KS,True,8734,0.3,0.3
40037,Creek,OK,True,6391,0.3,0.1
37091,Hertford,NC,True,7120,0.3,0.3
37127,Nash,NC,True,5119,0.3,0.0
23009,Hancock,ME,True,8851,0.3,0.3
13265,Taliaferro,GA,True,5282,0.3,0.0
48163,Frio,TX,True,5391,0.3,0.2
55075,Marinette,WI,True,5243,0.3,0.0
21211,Shelby,KY,True,6402,0.3,0.3
37145,Person,NC,True,6887,0.3,0.3
48439,Tarrant,TX,True,11883,0.3,0.2
30001,Beaverhead,MT,True,9166,0.3,0.3
08029,Delta,CO,True,3126,0.3,0.0
35029,Luna,NM,True,8266,0.3,0.3
29061,Daviess,MO,True,4279,0.3,0.0
37051,Cumberland,NC,True,5068,0.3,0.0
19169,Story,IA,True,3575,0.3,0.0
05011,Bradley,AR,True,3252,0.3,0.0
08031,Denver,CO,True,4911,0.3,0.0
28113,Pike,MS,True,1994,0.3,0.0
48099,Coryell,TX,True,4079,0.3,0.0
01105,Perry,AL,True,4319,0.3,0.0
29163,Pike,MO,True,4643,0.3,0.0
36043,Herkimer,NY,True,3065,0.3,0.0
13193,Macon,GA,True,3996,0.3,0.0
48303,Lubbock,TX,True,7062,0.3,0.2
55101,Racine,WI,True,4754,0.3,0.0
47183,Weakley,TN,True,4477,0.3,0.0
06067,Sacramento,CA,True,21347,0.3,0.3
18037,Dubois,IN,True,7981,0.3,0.3
05007,Benton,AR,True,6385,0.3,0.3
48349,Navarro,TX,True,6067,0.3,0.1
39101,Marion,OH,True,10125,0.3,0.0
01009,Blount,AL,True,4916,0.3,0.0
29117,Livingston,MO,True,4993,0.3,0.0
48161,Freestone,TX,True,2509,0.3,0.0
27137,St. Louis,MN,True,7049,0.3,0.3
42021,Cambria,PA,True,1284,0.3,0.0
50003,Bennington,VT,True,8154,0.3,0.3
30019,Daniels,MT,True,6866,0.3,0.3
24029,Kent,MD,True,4801,0.2,0.0
12051,Hendry,FL,True,3166,0.2,0.0
23019,Penobscot,ME,True,8925,0.2,0.2
19103,Johnson,IA,True,2898,0.2,0.0
30069,Petroleum,MT,True,7510,0.2,0.2
45061,Lee,SC,True,5532,0.2,0.0
18039,Elkhart,IN,True,9038,0.2,0.2
28021,Claiborne,MS,True,2475,0.2,0.0
12087,Monroe,FL,True,11233,0.2,0.2
39095,Lucas,OH,True,7732,0.2,0.2
55141,Wood,WI,True,8014,0.2,0.2
13251,Screven,GA,True,4975,0.2,0.0
26041,Delta,MI,True,929,0.2,0.0
13187,Lumpkin,GA,True,1433,0.2,0.0
45089,Williamsburg,SC,True,2611,0.2,0.0
26081,Kent,MI,True,1614,0.2,0.0
31121,Merrick,NE,True,7246,0.2,0.2
13273,Terrell,GA,True,4651,0.2,0.0
46093,Meade,SD,True,7140,0.2,0.2
41053,Polk,OR,True,6215,0.2,0.2
26161,Washtenaw,MI,True,1618,0.2,0.0
26059,Hillsdale,MI,True,1657,0.2,0.0
12103,Pinellas,FL,True,6428,0.2,0.1
20037,Crawford,KS,True,7757,0.2,0.2
48015,Austin,TX,True,3968,0.2,0.0
41049,Morrow,OR,True,6505,0.2,0.0
24033,Prince George's,MD,True,5007,0.2,0.1
38025,Dunn,ND,True,8627,0.2,0.2
13097,Douglas,GA,True,4839,0.2,0.0
27129,Renville,MN,True,14378,0.2,0.2
48141,El Paso,TX,True,6629,0.2,0.0
21219,Todd,KY,True,6592,0.2,0.2
05027,Columbia,AR,True,3059,0.2,0.0
31151,Saline,NE,True,7105,0.2,0.2
45017,Calhoun,SC,True,6065,0.2,0.2
34005,Burlington,NJ,True,9152,0.2,0.1
45001,Abbeville,SC,True,3641,0.2,0.0
04025,Yavapai,AZ,True,4669,0.2,0.0
29105,Laclede,MO,True,3502,0.2,0.0
19155,Pottawattamie,IA,True,3478,0.2,0.0
01109,Pike,AL,True,3544,0.2,0.0
05015,Carroll,AR,True,2924,0.2,0.0
13255,Spalding,GA,True,3752,0.2,0.0
28073,Lamar,MS,True,2304,0.2,0.0
42049,Erie,PA,True,6829,0.2,0.2
46095,Mellette,SD,True,5705,0.2,0.2
48143,Erath,TX,True,6939,0.2,0.0
35045,San Juan,NM,True,4204,0.2,0.0
29103,Knox,MO,True,5704,0.2,0.2
26065,Ingham,MI,True,1398,0.2,0.0
26139,Ottawa,MI,True,1722,0.2,0.0
40145,Wagoner,OK,True,5910,0.2,0.2
21009,Barren,KY,True,6471,0.2,0.2
16027,Canyon,ID,True,4579,0.2,0.0
45009,Bamberg,SC,True,5753,0.2,0.2
26077,Kalamazoo,MI,True,1411,0.2,0.0
20051,Ellis,KS,True,7405,0.2,0.2
19157,Poweshiek,IA,True,3302,0.2,0.0
53045,Mason,WA,True,2597,0.2,0.0
20021,Cherokee,KS,True,8321,0.2,0.2
31157,Scotts Bluff,NE,True,6685,0.2,0.2
05055,Greene,AR,True,5275,0.2,0.0
56021,Laramie,WY,True,9698,0.2,0.2
22123,West Carroll,LA,True,4346,0.2,0.0
29079,Grundy,MO,True,4691,0.2,0.0
18091,LaPorte,IN,True,8423,0.2,0.2
53057,Skagit,WA,True,2832,0.2,0.0
31173,Thurston,NE,True,8666,0.2,0.2
48133,Eastland,TX,True,9271,0.2,0.2
36067,Onondaga,NY,True,5833,0.2,0.2
01093,Marion,AL,True,4116,0.2,0.0
06033,Lake,CA,True,27221,0.2,0.2
01069,Houston,AL,True,3515,0.2,0.0
29107,Lafayette,MO,True,4499,0.2,0.0
12115,Sarasota,FL,True,5079,0.2,0.0
39023,Clark,OH,True,5875,0.2,0.2
19153,Polk,IA,True,7287,0.2,0.2
42085,Mercer,PA,True,7631,0.2,0.1
41043,Linn,OR,True,4917,0.2,0.0
06097,Sonoma,CA,True,13053,0.2,0.2
18099,Marshall,IN,True,4012,0.2,0.0
41013,Crook,OR,True,7341,0.2,0.0
13087,Decatur,GA,True,3822,0.2,0.0
28071,Lafayette,MS,True,2928,0.2,0.0
05135,Sharp,AR,True,6334,0.2,0.2
56039,Teton,WY,True,4485,0.2,0.0
24019,Dorchester,MD,True,8089,0.2,0.2
40127,Pushmataha,OK,True,3849,0.2,0.0
26043,Dickinson,MI,True,815,0.2,0.0
06001,Alameda,CA,True,17593,0.2,0.1
40091,McIntosh,OK,True,5669,0.2,0.0
08045,Garfield,CO,True,4898,0.2,0.1
01017,Chambers,AL,True,2921,0.2,0.0
55099,Price,WI,True,5710,0.2,0.2
13025,Brantley,GA,True,4490,0.2,0.0
40035,Craig,OK,True,5745,0.2,0.2
28095,Monroe,MS,True,1887,0.2,0.0
26085,Lake,MI,True,1738,0.2,0.0
40123,Pontotoc,OK,True,4308,0.2,0.0
40005,Atoka,OK,True,4150,0.2,0.0
06021,Glenn,CA,True,28514,0.2,0.2
48315,Marion,TX,True,1665,0.2,0.0
45031,Darlington,SC,True,6005,0.2,0.1
48181,Grayson,TX,True,7712,0.2,0.2
55003,Ashland,WI,True,5625,0.2,0.0
28111,Perry,MS,True,2031,0.2,0.0
12021,Collier,FL,True,3999,0.2,0.0
38035,Grand Forks,ND,True,5433,0.2,0.2
01023,Choctaw,AL,True,4107,0.2,0.0
53053,Pierce,WA,True,1655,0.2,0.0
12133,Washington,FL,True,4525,0.2,0.0
08119,Teller,CO,True,7049,0.2,0.0
16055,Kootenai,ID,True,6592,0.2,0.2
19035,Cherokee,IA,True,5512,0.2,0.0
39027,Clinton,OH,True,6215,0.2,0.2
37165,Scotland,NC,True,4727,0.2,0.0
37071,Gaston,NC,True,6043,0.2,0.2
55031,Douglas,WI,True,4148,0.2,0.0
34023,Middlesex,NJ,True,4335,0.2,0.1
45071,Newberry,SC,True,4192,0.2,0.0
28123,Scott,MS,True,1961,0.2,0.0
53005,Benton,WA,True,3270,0.2,0.0
06049,Modoc,CA,True,30075,0.2,0.2
13195,Madison,GA,True,3278,0.2,0.0
28017,Chickasaw,MS,True,4975,0.2,0.0
06007,Butte,CA,True,26528,0.2,0.2
40109,Oklahoma,OK,True,6796,0.2,0.2
17051,Fayette,IL,True,5208,0.2,0.0
41061,Union,OR,True,2353,0.2,0.0
16031,Cassia,ID,True,4896,0.2,0.0
42039,Crawford,PA,True,1140,0.2,0.0
36091,Saratoga,NY,True,4327,0.2,0.0
17053,Ford,IL,True,6639,0.2,0.2
21197,Powell,KY,True,3830,0.2,0.0
21227,Warren,KY,True,7323,0.2,0.2
27085,McLeod,MN,True,12798,0.2,0.2
53063,Spokane,WA,True,3099,0.2,0.0
13059,Clarke,GA,True,3588,0.2,0.0
41001,Baker,OR,True,1564,0.2,0.0
36061,New York,NY,True,9571,0.2,0.2
55097,Portage,WI,True,8825,0.2,0.2
08101,Pueblo,CO,True,6307,0.2,0.1
46109,Roberts,SD,True,7202,0.2,0.2
45055,Kershaw,SC,True,3873,0.2,0.0
40125,Pottawatomie,OK,True,6592,0.2,0.1
41067,Washington,OR,True,5083,0.2,0.0
27095,Mille Lacs,MN,True,7418,0.2,0.2
06013,Contra Costa,CA,True,41096,0.2,0.2
27007,Beltrami,MN,True,10034,0.2,0.2
55121,Trempealeau,WI,True,7179,0.2,0.2
05143,Washington,AR,True,5719,0.2,0.1
35017,Grant,NM,True,6812,0.2,0.2
41047,Marion,OR,True,4607,0.2,0.0
12085,Martin,FL,True,7266,0.2,0.1
37119,Mecklenburg,NC,True,4346,0.2,0.0
48085,Collin,TX,True,9072,0.2,0.2
06053,Monterey,CA,True,17807,0.2,0.2
48259,Kendall,TX,True,3463,0.2,0.0
20001,Allen,KS,True,9108,0.2,0.2
13279,Toombs,GA,True,5873,0.2,0.0
17177,Stephenson,IL,True,7203,0.2,0.0
29043,Christian,MO,True,3413,0.2,0.0
51047,Culpeper,VA,True,5264,0.2,0.0
08085,Montrose,CO,True,3197,0.2,0.0
28027,Coahoma,MS,True,3268,0.2,0.0
53011,Clark,WA,True,2557,0.1,0.0
51760,Richmond,VA,True,2932,0.1,0.0
28129,Smith,MS,True,1530,0.1,0.0
40143,Tulsa,OK,True,6201,0.1,0.1
48267,Kimble,TX,True,8847,0.1,0.1
26163,Wayne,MI,True,1147,0.1,0.0
13293,Upson,GA,True,3575,0.1,0.0
12111,St. Lucie,FL,True,7369,0.1,0.1
29215,Texas,MO,True,5121,0.1,0.0
36025,Delaware,NY,True,7813,0.1,0.1
19113,Linn,IA,True,3254,0.1,0.0
13245,Richmond,GA,True,4454,0.1,0.0
23003,Aroostook,ME,True,8896,0.1,0.1
51135,Nottoway,VA,True,5608,0.1,0.0
56033,Sheridan,WY,True,3942,0.1,0.0
30063,Missoula,MT,True,3978,0.1,0.0
53077,Yakima,WA,True,6615,0.1,0.1
18109,Morgan,IN,True,8226,0.1,0.1
49031,Piute,UT,True,6022,0.1,0.1
13213,Murray,GA,True,4586,0.1,0.0
29063,DeKalb,MO,True,5180,0.1,0.0
37063,Durham,NC,True,2678,0.1,0.0
20011,Bourbon,KS,True,7067,0.1,0.1
37129,New Hanover,NC,True,7245,0.1,0.1
48215,Hidalgo,TX,True,8721,0.1,0.1
12127,Volusia,FL,True,6873,0.1,0.1
12001,Alachua,FL,True,3658,0.1,0.0
55079,Milwaukee,WI,True,7741,0.1,0.1
37163,Sampson,NC,True,6525,0.1,0.1
01107,Pickens,AL,True,4155,0.1,0.0
25017,Middlesex,MA,True,15970,0.1,0.1
39009,Athens,OH,True,3036,0.1,0.0
42019,Butler,PA,True,5998,0.1,0.1
40059,Harper,OK,True,5720,0.1,0.1
01003,Baldwin,AL,True,6651,0.1,0.0
32001,Churchill,NV,True,4401,0.1,0.0
48347,Nacogdoches,TX,True,4082,0.1,0.0
06099,Stanislaus,CA,True,27827,0.1,0.1
13077,Coweta,GA,True,3150,0.1,0.0
47167,Tipton,TN,True,4228,0.1,0.0
22033,East Baton Rouge,LA,True,1606,0.1,0.0
48387,Red River,TX,True,3878,0.1,0.0
41045,Malheur,OR,True,4448,0.1,0.0
13261,Sumter,GA,True,6029,0.1,0.0
23029,Washington,ME,True,14232,0.1,0.1
48351,Newton,TX,True,3046,0.1,0.0
48061,Cameron,TX,True,9569,0.1,0.1
31031,Cherry,NE,True,8216,0.1,0.1
37083,Halifax,NC,True,6248,0.1,0.1
22097,St. Landry,LA,True,2990,0.1,0.0
06031,Kings,CA,True,21758,0.1,0.1
05081,Little River,AR,True,4272,0.1,0.0
37135,Orange,NC,True,3925,0.1,0.0
21083,Graves,KY,True,8319,0.1,0.1
13285,Troup,GA,True,2825,0.1,0.0
20173,Sedgwick,KS,True,9116,0.1,0.1
48219,Hockley,TX,True,4171,0.1,0.0
46111,Sanborn,SD,True,6628,0.1,0.1
28157,Wilkinson,MS,True,2984,0.1,0.0
01095,Marshall,AL,True,4592,0.1,0.0
24027,Howard,MD,True,7053,0.1,0.1
38093,Stutsman,ND,True,5455,0.1,0.0
44007,Providence,RI,True,8659,0.1,0.1
45011,Barnwell,SC,True,5255,0.1,0.0
40089,McCurtain,OK,True,3257,0.1,0.0
42087,Mifflin,PA,True,1370,0.1,0.0
36085,Richmond,NY,True,5369,0.1,0.0
13001,Appling,GA,True,4903,0.1,0.0
05113,Polk,AR,True,3292,0.1,0.0
24023,Garrett,MD,True,12180,0.1,0.1
28009,Benton,MS,True,3273,0.1,0.0
48025,Bee,TX,True,7436,0.1,0.1
34001,Atlantic,NJ,True,16795,0.1,0.1
04027,Yuma,AZ,True,4214,0.1,0.0
53037,Kittitas,WA,True,2920,0.1,0.0
37155,Robeson,NC,True,4389,0.1,0.0
04023,Santa Cruz,AZ,True,5231,0.1,0.0
48217,Hill,TX,True,5860,0.1,0.1
22049,Jackson,LA,True,3405,0.1,0.0
27131,Rice,MN,True,10655,0.1,0.1
26019,Benzie,MI,True,2872,0.1,0.0
37077,Granville,NC,True,6249,0.1,0.1
06103,Tehama,CA,True,29569,0.1,0.1
39065,Hardin,OH,True,9076,0.1,0.1
12065,Jefferson,FL,True,2839,0.1,0.0
39097,Madison,OH,True,8510,0.1,0.1
01065,Hale,AL,True,3589,0.1,0.0
48187,Guadalupe,TX,True,5252,0.1,0.0
39003,Allen,OH,True,9069,0.1,0.1
