fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
18077,Jefferson,IN,large,3441,5.5,0.0
36073,Orleans,NY,large,4219,2.6,0.0
25009,Essex,MA,large,9006,1.3,1.3
26099,Macomb,MI,large,3005,0.7,0.0
48113,Dallas,TX,large,5631,0.6,0.3
18003,Allen,IN,large,3548,0.6,0.0
39171,Williams,OH,large,6033,0.6,0.6
48133,Eastland,TX,large,2633,0.6,0.0
37071,Gaston,NC,large,3432,0.4,0.0
20125,Montgomery,KS,large,6021,0.3,0.3
48027,Bell,TX,large,3163,0.3,0.0
48013,Atascosa,TX,large,1544,0.2,0.0
53057,Skagit,WA,large,997,0.1,0.0
48163,Frio,TX,large,2596,0.1,0.0
