fips,county_name,state_abbr,land_use_short,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
21111,Jefferson,KY,COMMERCIAL & INDUSTRIAL,6009,0.3,0.3
06065,Riverside,CA,COMMERCIAL & INDUSTRIAL,14639,0.2,0.2
13127,Glynn,GA,COMMERCIAL & INDUSTRIAL,3911,0.2,0.0
26137,Otsego,MI,COMMERCIAL & INDUSTRIAL,1567,0.2,0.0
39101,Marion,OH,COMMERCIAL & INDUSTRIAL,5428,0.2,0.0
55141,Wood,WI,COMMERCIAL & INDUSTRIAL,7730,0.2,0.2
55087,Outagamie,WI,COMMERCIAL & INDUSTRIAL,8600,0.2,0.0
19035,Cherokee,IA,COMMERCIAL & INDUSTRIAL,5512,0.2,0.0
45051,Horry,SC,COMMERCIAL & INDUSTRIAL,6033,0.2,0.2
37119,Mecklenburg,NC,COMMERCIAL & INDUSTRIAL,3874,0.2,0.0
08035,Douglas,CO,COMMERCIAL & INDUSTRIAL,6782,0.2,0.1
48013,Atascosa,TX,COMMERCIAL & INDUSTRIAL,4768,0.2,0.0
27021,Cass,MN,COMMERCIAL & INDUSTRIAL,9474,0.2,0.2
22079,Rapides,LA,COMMERCIAL & INDUSTRIAL,5052,0.2,0.0
55019,Clark,WI,COMMERCIAL & INDUSTRIAL,4958,0.2,0.0
36029,Erie,NY,COMMERCIAL & INDUSTRIAL,3028,0.2,0.0
17097,Lake,IL,COMMERCIAL & INDUSTRIAL,7598,0.2,0.2
21173,Montgomery,KY,COMMERCIAL & INDUSTRIAL,9240,0.1,0.1
13313,Whitfield,GA,COMMERCIAL & INDUSTRIAL,3660,0.1,0.0
27005,Becker,MN,COMMERCIAL & INDUSTRIAL,5877,0.1,0.1
48141,El Paso,TX,COMMERCIAL & INDUSTRIAL,2255,0.1,0.0
20155,Reno,KS,COMMERCIAL & INDUSTRIAL,6861,0.1,0.1
53057,Skagit,WA,COMMERCIAL & INDUSTRIAL,997,0.1,0.0
27169,Winona,MN,COMMERCIAL & INDUSTRIAL,10803,0.1,0.1
19081,Hancock,IA,COMMERCIAL & INDUSTRIAL,5771,0.1,0.1
39049,Franklin,OH,COMMERCIAL & INDUSTRIAL,7503,0.1,0.1
53073,Whatcom,WA,COMMERCIAL & INDUSTRIAL,6092,0.1,0.1
19167,Sioux,IA,COMMERCIAL & INDUSTRIAL,8374,0.1,0.1
19187,Webster,IA,COMMERCIAL & INDUSTRIAL,3186,0.1,0.0
21083,Graves,KY,COMMERCIAL & INDUSTRIAL,8319,0.1,0.1
06059,Orange,CA,COMMERCIAL & INDUSTRIAL,980,0.1,0.0
55033,Dunn,WI,COMMERCIAL & INDUSTRIAL,5260,0.1,0.0
51760,Richmond,VA,COMMERCIAL & INDUSTRIAL,1998,0.1,0.0
48121,Denton,TX,COMMERCIAL & INDUSTRIAL,9476,0.1,0.1
12095,Orange,FL,COMMERCIAL & INDUSTRIAL,2694,0.1,0.0
55069,Lincoln,WI,COMMERCIAL & INDUSTRIAL,5950,0.1,0.1
55073,Marathon,WI,COMMERCIAL & INDUSTRIAL,2849,0.1,0.0
37051,Cumberland,NC,COMMERCIAL & INDUSTRIAL,4328,0.1,0.0
49053,Washington,UT,COMMERCIAL & INDUSTRIAL,3088,0.1,0.0
20091,Johnson,KS,COMMERCIAL & INDUSTRIAL,8998,0.1,0.1
16001,Ada,ID,COMMERCIAL & INDUSTRIAL,6087,0.1,0.1
48163,Frio,TX,COMMERCIAL & INDUSTRIAL,2596,0.1,0.0
18089,Lake,IN,COMMERCIAL & INDUSTRIAL,8697,0.1,0.1
48439,Tarrant,TX,COMMERCIAL & INDUSTRIAL,4672,0.1,0.0
34005,Burlington,NJ,COMMERCIAL & INDUSTRIAL,5658,0.1,0.0
55031,Douglas,WI,COMMERCIAL & INDUSTRIAL,4124,0.1,0.0
16077,Power,ID,COMMERCIAL & INDUSTRIAL,7514,0.1,0.1
50025,Windham,VT,COMMERCIAL & INDUSTRIAL,6183,0.1,0.1
04013,Maricopa,AZ,COMMERCIAL & INDUSTRIAL,923,0.1,0.0
20055,Finney,KS,COMMERCIAL & INDUSTRIAL,6117,0.1,0.1
42019,Butler,PA,COMMERCIAL & INDUSTRIAL,4028,0.1,0.0
13059,Clarke,GA,COMMERCIAL & INDUSTRIAL,2663,0.1,0.0
33011,Hillsborough,NH,COMMERCIAL & INDUSTRIAL,8488,0.1,0.1
27097,Morrison,MN,COMMERCIAL & INDUSTRIAL,4573,0.1,0.0
37061,Duplin,NC,COMMERCIAL & INDUSTRIAL,6468,0.1,0.1
29161,Phelps,MO,COMMERCIAL & INDUSTRIAL,3468,0.1,0.0
53063,Spokane,WA,COMMERCIAL & INDUSTRIAL,3802,0.1,0.0
12011,Broward,FL,COMMERCIAL & INDUSTRIAL,6574,0.1,0.1
17043,DuPage,IL,COMMERCIAL & INDUSTRIAL,8344,0.1,0.1
18039,Elkhart,IN,COMMERCIAL & INDUSTRIAL,4373,0.1,0.0
40051,Grady,OK,COMMERCIAL & INDUSTRIAL,6263,0.1,0.0
55085,Oneida,WI,COMMERCIAL & INDUSTRIAL,4459,0.1,0.0
36071,Orange,NY,COMMERCIAL & INDUSTRIAL,3072,0.1,0.0
19121,Madison,IA,COMMERCIAL & INDUSTRIAL,7410,0.1,0.1
12033,Escambia,FL,COMMERCIAL & INDUSTRIAL,6810,0.1,0.1
06001,Alameda,CA,COMMERCIAL & INDUSTRIAL,3353,0.1,0.0
34007,Camden,NJ,COMMERCIAL & INDUSTRIAL,6576,0.1,0.0
35013,Doña Ana,NM,COMMERCIAL & INDUSTRIAL,4260,0.1,0.0
19153,Polk,IA,COMMERCIAL & INDUSTRIAL,6327,0.1,0.0
53033,King,WA,COMMERCIAL & INDUSTRIAL,3426,0.1,0.0
19189,Winnebago,IA,COMMERCIAL & INDUSTRIAL,14731,0.1,0.1
26125,Oakland,MI,COMMERCIAL & INDUSTRIAL,1497,0.1,0.0
48249,Jim Wells,TX,COMMERCIAL & INDUSTRIAL,8894,0.1,0.1
26043,Dickinson,MI,COMMERCIAL & INDUSTRIAL,794,0.1,0.0
26021,Berrien,MI,COMMERCIAL & INDUSTRIAL,2328,0.1,0.0
34023,Middlesex,NJ,COMMERCIAL & INDUSTRIAL,2206,0.1,0.0
26031,Cheboygan,MI,COMMERCIAL & INDUSTRIAL,1619,0.1,0.0
39155,Trumbull,OH,COMMERCIAL & INDUSTRIAL,4499,0.1,0.0
51177,Spotsylvania,VA,COMMERCIAL & INDUSTRIAL,3255,0.1,0.0
55135,Waupaca,WI,COMMERCIAL & INDUSTRIAL,4255,0.1,0.0
09011,New London,CT,COMMERCIAL & INDUSTRIAL,672,0.1,0.0
48451,Tom Green,TX,COMMERCIAL & INDUSTRIAL,9557,0.1,0.1
45019,Charleston,SC,COMMERCIAL & INDUSTRIAL,5109,0.1,0.0
42039,Crawford,PA,COMMERCIAL & INDUSTRIAL,4469,0.1,0.0
37067,Forsyth,NC,COMMERCIAL & INDUSTRIAL,5648,0.1,0.0
55125,Vilas,WI,COMMERCIAL & INDUSTRIAL,4032,0.1,0.0
28011,Bolivar,MS,COMMERCIAL & INDUSTRIAL,8554,0.1,0.1
24005,Baltimore,MD,COMMERCIAL & INDUSTRIAL,3683,0.1,0.0
18095,Madison,IN,COMMERCIAL & INDUSTRIAL,5398,0.1,0.0
01019,Cherokee,AL,COMMERCIAL & INDUSTRIAL,2730,0.1,0.0
29187,St. Francois,MO,COMMERCIAL & INDUSTRIAL,8195,0.1,0.1
18109,Morgan,IN,COMMERCIAL & INDUSTRIAL,4034,0.1,0.0
48203,Harrison,TX,COMMERCIAL & INDUSTRIAL,5853,0.0,0.0
55009,Brown,WI,COMMERCIAL & INDUSTRIAL,6393,0.0,0.0
48391,Refugio,TX,COMMERCIAL & INDUSTRIAL,9466,0.0,0.0
27053,Hennepin,MN,COMMERCIAL & INDUSTRIAL,7693,0.0,0.0
47063,Hamblen,TN,COMMERCIAL & INDUSTRIAL,3131,0.0,0.0
13021,Bibb,GA,COMMERCIAL & INDUSTRIAL,1671,0.0,0.0
05119,Pulaski,AR,COMMERCIAL & INDUSTRIAL,3204,0.0,0.0
40041,Delaware,OK,COMMERCIAL & INDUSTRIAL,4755,0.0,0.0
46085,Lyman,SD,COMMERCIAL & INDUSTRIAL,10075,0.0,0.0
16075,Payette,ID,COMMERCIAL & INDUSTRIAL,2306,0.0,0.0
37011,Avery,NC,COMMERCIAL & INDUSTRIAL,3355,0.0,0.0
05045,Faulkner,AR,COMMERCIAL & INDUSTRIAL,2927,0.0,0.0
49005,Cache,UT,COMMERCIAL & INDUSTRIAL,1566,0.0,0.0
34035,Somerset,NJ,COMMERCIAL & INDUSTRIAL,1272,0.0,0.0
21033,Caldwell,KY,COMMERCIAL & INDUSTRIAL,7867,0.0,0.0
26057,Gratiot,MI,COMMERCIAL & INDUSTRIAL,1927,0.0,0.0
37027,Caldwell,NC,COMMERCIAL & INDUSTRIAL,2158,0.0,0.0
37101,Johnston,NC,COMMERCIAL & INDUSTRIAL,4964,0.0,0.0
27157,Wabasha,MN,COMMERCIAL & INDUSTRIAL,4609,0.0,0.0
17197,Will,IL,COMMERCIAL & INDUSTRIAL,2934,0.0,0.0
06071,San Bernardino,CA,COMMERCIAL & INDUSTRIAL,1051,0.0,0.0
39151,Stark,OH,COMMERCIAL & INDUSTRIAL,11198,0.0,0.0
51117,Mecklenburg,VA,COMMERCIAL & INDUSTRIAL,4707,0.0,0.0
33009,Grafton,NH,COMMERCIAL & INDUSTRIAL,11323,0.0,0.0
39035,Cuyahoga,OH,COMMERCIAL & INDUSTRIAL,5097,0.0,0.0
48021,Bastrop,TX,COMMERCIAL & INDUSTRIAL,6613,0.0,0.0
39153,Summit,OH,COMMERCIAL & INDUSTRIAL,6203,0.0,0.0
37105,Lee,NC,COMMERCIAL & INDUSTRIAL,3680,0.0,0.0
06089,Shasta,CA,COMMERCIAL & INDUSTRIAL,2591,0.0,0.0
48223,Hopkins,TX,COMMERCIAL & INDUSTRIAL,10091,0.0,0.0
05115,Pope,AR,COMMERCIAL & INDUSTRIAL,2064,0.0,0.0
48441,Taylor,TX,COMMERCIAL & INDUSTRIAL,12816,0.0,0.0
55137,Waushara,WI,COMMERCIAL & INDUSTRIAL,8501,0.0,0.0
37085,Harnett,NC,COMMERCIAL & INDUSTRIAL,4409,0.0,0.0
09009,New Haven,CT,COMMERCIAL & INDUSTRIAL,913,0.0,0.0
38105,Williams,ND,COMMERCIAL & INDUSTRIAL,6047,0.0,0.0
48187,Guadalupe,TX,COMMERCIAL & INDUSTRIAL,6758,0.0,0.0
28047,Harrison,MS,COMMERCIAL & INDUSTRIAL,6595,0.0,0.0
17089,Kane,IL,COMMERCIAL & INDUSTRIAL,7144,0.0,0.0
28107,Panola,MS,COMMERCIAL & INDUSTRIAL,7238,0.0,0.0
23011,Kennebec,ME,COMMERCIAL & INDUSTRIAL,4250,0.0,0.0
39085,Lake,OH,COMMERCIAL & INDUSTRIAL,8796,0.0,0.0
13139,Hall,GA,COMMERCIAL & INDUSTRIAL,2716,0.0,0.0
17001,Adams,IL,COMMERCIAL & INDUSTRIAL,8349,0.0,0.0
06101,Sutter,CA,COMMERCIAL & INDUSTRIAL,3993,0.0,0.0
31035,Clay,NE,COMMERCIAL & INDUSTRIAL,10820,0.0,0.0
05051,Garland,AR,COMMERCIAL & INDUSTRIAL,1772,0.0,0.0
46071,Jackson,SD,COMMERCIAL & INDUSTRIAL,11055,0.0,0.0
27151,Swift,MN,COMMERCIAL & INDUSTRIAL,10519,0.0,0.0
13211,Morgan,GA,COMMERCIAL & INDUSTRIAL,2674,0.0,0.0
37133,Onslow,NC,COMMERCIAL & INDUSTRIAL,4549,0.0,0.0
31013,Box Butte,NE,COMMERCIAL & INDUSTRIAL,9332,0.0,0.0
13069,Coffee,GA,COMMERCIAL & INDUSTRIAL,3619,0.0,0.0
47149,Rutherford,TN,COMMERCIAL & INDUSTRIAL,4511,0.0,0.0
28139,Tippah,MS,COMMERCIAL & INDUSTRIAL,6852,0.0,0.0
12105,Polk,FL,COMMERCIAL & INDUSTRIAL,2483,0.0,0.0
27043,Faribault,MN,COMMERCIAL & INDUSTRIAL,8620,0.0,0.0
55005,Barron,WI,COMMERCIAL & INDUSTRIAL,3979,0.0,0.0
05067,Jackson,AR,COMMERCIAL & INDUSTRIAL,4512,0.0,0.0
06067,Sacramento,CA,COMMERCIAL & INDUSTRIAL,6730,0.0,0.0
22101,St. Mary,LA,COMMERCIAL & INDUSTRIAL,5113,0.0,0.0
19079,Hamilton,IA,COMMERCIAL & INDUSTRIAL,6394,0.0,0.0
13285,Troup,GA,COMMERCIAL & INDUSTRIAL,1929,0.0,0.0
48057,Calhoun,TX,COMMERCIAL & INDUSTRIAL,11585,0.0,0.0
37191,Wayne,NC,COMMERCIAL & INDUSTRIAL,5250,0.0,0.0
40145,Wagoner,OK,COMMERCIAL & INDUSTRIAL,5156,0.0,0.0
17085,Jo Daviess,IL,COMMERCIAL & INDUSTRIAL,16102,0.0,0.0
41005,Clackamas,OR,COMMERCIAL & INDUSTRIAL,3570,0.0,0.0
29021,Buchanan,MO,COMMERCIAL & INDUSTRIAL,5492,0.0,0.0
51087,Henrico,VA,COMMERCIAL & INDUSTRIAL,4365,0.0,0.0
55079,Milwaukee,WI,COMMERCIAL & INDUSTRIAL,5673,0.0,0.0
17203,Woodford,IL,COMMERCIAL & INDUSTRIAL,9043,0.0,0.0
17103,Lee,IL,COMMERCIAL & INDUSTRIAL,7700,0.0,0.0
20079,Harvey,KS,COMMERCIAL & INDUSTRIAL,9047,0.0,0.0
48501,Yoakum,TX,COMMERCIAL & INDUSTRIAL,5550,0.0,0.0
48435,Sutton,TX,COMMERCIAL & INDUSTRIAL,10116,0.0,0.0
19151,Pocahontas,IA,COMMERCIAL & INDUSTRIAL,11319,0.0,0.0
13135,Gwinnett,GA,COMMERCIAL & INDUSTRIAL,2616,0.0,0.0
37081,Guilford,NC,COMMERCIAL & INDUSTRIAL,4303,0.0,0.0
01089,Madison,AL,COMMERCIAL & INDUSTRIAL,6645,0.0,0.0
06041,Marin,CA,COMMERCIAL & INDUSTRIAL,21552,0.0,0.0
19133,Monona,IA,COMMERCIAL & INDUSTRIAL,11105,0.0,0.0
48375,Potter,TX,COMMERCIAL & INDUSTRIAL,19803,0.0,0.0
41027,Hood River,OR,COMMERCIAL & INDUSTRIAL,1988,0.0,0.0
22055,Lafayette,LA,COMMERCIAL & INDUSTRIAL,4633,0.0,0.0
31099,Kearney,NE,COMMERCIAL & INDUSTRIAL,10117,0.0,0.0
29189,St. Louis,MO,COMMERCIAL & INDUSTRIAL,3720,0.0,0.0
55055,Jefferson,WI,COMMERCIAL & INDUSTRIAL,4617,0.0,0.0
27035,Crow Wing,MN,COMMERCIAL & INDUSTRIAL,7912,0.0,0.0
17049,Effingham,IL,COMMERCIAL & INDUSTRIAL,8042,0.0,0.0
06083,Santa Barbara,CA,COMMERCIAL & INDUSTRIAL,1940,0.0,0.0
06077,San Joaquin,CA,COMMERCIAL & INDUSTRIAL,10591,0.0,0.0
41045,Malheur,OR,COMMERCIAL & INDUSTRIAL,967,0.0,0.0
42055,Franklin,PA,COMMERCIAL & INDUSTRIAL,2787,0.0,0.0
27103,Nicollet,MN,COMMERCIAL & INDUSTRIAL,8476,0.0,0.0
48061,Cameron,TX,COMMERCIAL & INDUSTRIAL,11572,0.0,0.0
17105,Livingston,IL,COMMERCIAL & INDUSTRIAL,8334,0.0,0.0
29217,Vernon,MO,COMMERCIAL & INDUSTRIAL,5190,0.0,0.0
27037,Dakota,MN,COMMERCIAL & INDUSTRIAL,6647,0.0,0.0
06011,Colusa,CA,COMMERCIAL & INDUSTRIAL,2677,0.0,0.0
40007,Beaver,OK,COMMERCIAL & INDUSTRIAL,5354,0.0,0.0
29095,Jackson,MO,COMMERCIAL & INDUSTRIAL,10145,0.0,0.0
48085,Collin,TX,COMMERCIAL & INDUSTRIAL,10857,0.0,0.0
47179,Washington,TN,COMMERCIAL & INDUSTRIAL,3232,0.0,0.0
06063,Plumas,CA,COMMERCIAL & INDUSTRIAL,4658,0.0,0.0
35043,Sandoval,NM,COMMERCIAL & INDUSTRIAL,6394,0.0,0.0
47187,Williamson,TN,COMMERCIAL & INDUSTRIAL,8875,0.0,0.0
40027,Cleveland,OK,COMMERCIAL & INDUSTRIAL,6357,0.0,0.0
54037,Jefferson,WV,COMMERCIAL & INDUSTRIAL,6685,0.0,0.0
06073,San Diego,CA,COMMERCIAL & INDUSTRIAL,808,0.0,0.0
17113,McLean,IL,COMMERCIAL & INDUSTRIAL,8831,0.0,0.0
28121,Rankin,MS,COMMERCIAL & INDUSTRIAL,5759,0.0,0.0
34011,Cumberland,NJ,COMMERCIAL & INDUSTRIAL,8216,0.0,0.0
39041,Delaware,OH,COMMERCIAL & INDUSTRIAL,9238,0.0,0.0
30029,Flathead,MT,COMMERCIAL & INDUSTRIAL,5840,0.0,0.0
26163,Wayne,MI,COMMERCIAL & INDUSTRIAL,1120,0.0,0.0
01115,St. Clair,AL,COMMERCIAL & INDUSTRIAL,1524,0.0,0.0
17177,Stephenson,IL,COMMERCIAL & INDUSTRIAL,7656,0.0,0.0
05015,Carroll,AR,COMMERCIAL & INDUSTRIAL,5372,0.0,0.0
48215,Hidalgo,TX,COMMERCIAL & INDUSTRIAL,11314,0.0,0.0
26081,Kent,MI,COMMERCIAL & INDUSTRIAL,1618,0.0,0.0
05131,Sebastian,AR,COMMERCIAL & INDUSTRIAL,3734,0.0,0.0
06035,Lassen,CA,COMMERCIAL & INDUSTRIAL,2968,0.0,0.0
29047,Clay,MO,COMMERCIAL & INDUSTRIAL,3620,0.0,0.0
05021,Clay,AR,COMMERCIAL & INDUSTRIAL,4808,0.0,0.0
55105,Rock,WI,COMMERCIAL & INDUSTRIAL,7073,0.0,0.0
48303,Lubbock,TX,COMMERCIAL & INDUSTRIAL,8170,0.0,0.0
49013,Duchesne,UT,COMMERCIAL & INDUSTRIAL,1057,0.0,0.0
06115,Yuba,CA,COMMERCIAL & INDUSTRIAL,2780,0.0,0.0
37147,Pitt,NC,COMMERCIAL & INDUSTRIAL,5295,0.0,0.0
17167,Sangamon,IL,COMMERCIAL & INDUSTRIAL,7786,0.0,0.0
47015,Cannon,TN,COMMERCIAL & INDUSTRIAL,3411,0.0,0.0
17099,LaSalle,IL,COMMERCIAL & INDUSTRIAL,6048,0.0,0.0
31169,Thayer,NE,COMMERCIAL & INDUSTRIAL,9789,0.0,0.0
16055,Kootenai,ID,COMMERCIAL & INDUSTRIAL,3748,0.0,0.0
13121,Fulton,GA,COMMERCIAL & INDUSTRIAL,1738,0.0,0.0
16019,Bonneville,ID,COMMERCIAL & INDUSTRIAL,5958,0.0,0.0
