fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
55025,Dane,WI,residential,12381,5.0,1.6
30105,Valley,MT,residential,10338,4.8,4.8
38097,Traill,ND,residential,7651,4.8,4.8
30041,Hill,MT,residential,9299,4.8,4.8
48097,Cooke,TX,residential,9700,4.8,4.8
01061,Geneva,AL,residential,5117,4.7,0.0
17201,Winnebago,IL,residential,10302,4.7,4.6
17173,Shelby,IL,residential,7940,4.6,4.6
01047,Dallas,AL,residential,3920,4.4,0.0
29183,St. Charles,MO,residential,4859,4.3,0.3
55039,Fond du Lac,WI,residential,12072,4.3,2.8
12063,Jackson,FL,residential,3500,4.3,0.0
30035,Glacier,MT,residential,10243,4.2,4.2
49021,Iron,UT,residential,5388,4.1,1.5
30071,Phillips,MT,residential,8849,4.1,4.1
21185,Oldham,KY,residential,5934,4.0,4.0
48453,Travis,TX,residential,6290,3.9,3.1
36013,Chautauqua,NY,residential,7797,3.9,2.5
16073,Owyhee,ID,residential,5294,3.8,0.0
27021,Cass,MN,residential,11530,3.7,3.7
18149,Starke,IN,residential,8511,3.7,3.7
20099,Labette,KS,residential,8507,3.7,3.7
29081,Harrison,MO,residential,5410,3.7,0.0
18053,Grant,IN,residential,10257,3.5,3.5
08123,Weld,CO,residential,6125,3.5,3.4
48209,Hays,TX,residential,10654,3.5,3.5
20021,Cherokee,KS,residential,8124,3.5,3.5
17001,Adams,IL,residential,9132,3.5,3.5
12113,Santa Rosa,FL,residential,7958,3.4,1.7
16069,Nez Perce,ID,residential,6582,3.4,3.4
38023,Divide,ND,residential,6517,3.3,3.3
08075,Logan,CO,residential,7401,3.3,3.3
38099,Walsh,ND,residential,8994,3.3,3.3
12099,Palm Beach,FL,residential,6505,3.3,2.2
48295,Lipscomb,TX,residential,4930,3.3,0.0
46063,Harding,SD,residential,7505,3.3,3.3
32011,Eureka,NV,residential,4298,3.3,0.0
48309,McLennan,TX,residential,12541,3.2,3.2
36089,St. Lawrence,NY,residential,6084,3.2,0.2
48305,Lynn,TX,residential,9452,3.2,3.2
06073,San Diego,CA,residential,9041,3.1,1.4
36017,Chenango,NY,residential,8435,3.1,2.6
48101,Cottle,TX,residential,8087,3.1,3.1
35029,Luna,NM,residential,8430,3.1,3.1
21101,Henderson,KY,residential,7621,3.0,3.0
55023,Crawford,WI,residential,3969,3.0,0.0
28101,Newton,MS,residential,4341,3.0,0.0
48497,Wise,TX,residential,10867,3.0,2.9
46037,Day,SD,residential,7024,3.0,3.0
54077,Preston,WV,residential,3918,2.9,0.0
05107,Phillips,AR,residential,5258,2.9,0.0
36081,Queens,NY,residential,6526,2.9,0.9
36005,Bronx,NY,residential,5523,2.9,0.0
36067,Onondaga,NY,residential,5833,2.9,0.2
13141,Hancock,GA,residential,3566,2.9,0.0
48419,Shelby,TX,residential,2902,2.8,0.0
12101,Pasco,FL,residential,4537,2.8,0.0
06111,Ventura,CA,residential,14715,2.8,0.2
30091,Sheridan,MT,residential,6228,2.8,2.8
16027,Canyon,ID,residential,5260,2.7,2.5
30015,Chouteau,MT,residential,9704,2.6,2.6
48493,Wilson,TX,residential,7297,2.6,2.6
46029,Codington,SD,residential,9150,2.6,2.6
04019,Pima,AZ,residential,5621,2.6,1.8
28147,Walthall,MS,residential,3208,2.5,0.0
48253,Jones,TX,residential,8154,2.5,2.5
36043,Herkimer,NY,residential,7011,2.5,0.5
21017,Bourbon,KY,residential,7311,2.5,1.8
48149,Fayette,TX,residential,7005,2.5,2.0
31101,Keith,NE,residential,6696,2.5,0.2
29205,Shelby,MO,residential,5434,2.4,0.8
30005,Blaine,MT,residential,9987,2.4,2.4
36019,Clinton,NY,residential,6854,2.4,0.7
38093,Stutsman,ND,residential,6552,2.4,0.5
45055,Kershaw,SC,residential,3892,2.3,0.0
18055,Greene,IN,residential,10258,2.3,2.3
38083,Sheridan,ND,residential,6364,2.3,1.6
30057,Madison,MT,residential,7105,2.3,2.3
21213,Simpson,KY,residential,7075,2.3,2.3
06019,Fresno,CA,residential,19628,2.3,0.4
06059,Orange,CA,residential,5026,2.2,0.3
20157,Republic,KS,residential,7998,2.2,2.2
06049,Modoc,CA,residential,28502,2.2,2.2
26033,Chippewa,MI,residential,1922,2.2,0.0
37151,Randolph,NC,residential,5353,2.2,0.1
28011,Bolivar,MS,residential,8452,2.2,2.2
21161,Mason,KY,residential,6942,2.2,2.2
48331,Milam,TX,residential,6566,2.2,1.9
25027,Worcester,MA,residential,16296,2.2,1.1
48029,Bexar,TX,residential,5644,2.2,0.7
31031,Cherry,NE,residential,8322,2.2,2.2
27071,Koochiching,MN,residential,9836,2.2,2.2
48499,Wood,TX,residential,5754,2.2,1.0
29135,Moniteau,MO,residential,4964,2.2,1.7
36037,Genesee,NY,residential,5835,2.2,0.2
37125,Moore,NC,residential,4028,2.1,0.0
54069,Ohio,WV,residential,3878,2.1,0.0
17053,Ford,IL,residential,7218,2.1,2.1
27005,Becker,MN,residential,12690,2.1,2.1
42039,Crawford,PA,residential,5686,2.1,0.3
21097,Harrison,KY,residential,7662,2.1,2.1
21009,Barren,KY,residential,7684,2.1,2.1
48293,Limestone,TX,residential,6522,2.0,1.9
40015,Caddo,OK,residential,8548,2.0,2.0
55135,Waupaca,WI,residential,5454,2.0,0.3
49027,Millard,UT,residential,3871,2.0,0.0
12121,Suwannee,FL,residential,3799,2.0,0.0
18183,Whitley,IN,residential,10654,2.0,2.0
30085,Roosevelt,MT,residential,8338,2.0,2.0
46123,Tripp,SD,residential,8417,2.0,2.0
17011,Bureau,IL,residential,7577,1.9,1.9
30099,Teton,MT,residential,7293,1.9,1.9
29091,Howell,MO,residential,4518,1.9,0.0
29041,Chariton,MO,residential,4343,1.9,0.0
18005,Bartholomew,IN,residential,7478,1.9,1.9
20141,Osborne,KS,residential,7218,1.9,1.1
08105,Rio Grande,CO,residential,5046,1.9,0.0
40081,Lincoln,OK,residential,7044,1.8,1.5
48277,Lamar,TX,residential,4733,1.8,0.0
29101,Johnson,MO,residential,5813,1.8,0.5
31063,Frontier,NE,residential,7143,1.8,1.8
36063,Niagara,NY,residential,7163,1.8,1.8
48367,Parker,TX,residential,8658,1.8,1.8
48071,Chambers,TX,residential,6807,1.8,1.2
28083,Leflore,MS,residential,3158,1.8,0.0
36093,Schenectady,NY,residential,7589,1.8,1.8
40145,Wagoner,OK,residential,5898,1.8,1.0
48401,Rusk,TX,residential,4289,1.8,0.0
24031,Montgomery,MD,residential,5912,1.8,0.7
55087,Outagamie,WI,residential,8261,1.8,0.0
06037,Los Angeles,CA,residential,6303,1.8,0.4
06021,Glenn,CA,residential,24973,1.7,1.7
08087,Morgan,CO,residential,5755,1.7,1.7
12039,Gadsden,FL,residential,4548,1.7,0.0
46013,Brown,SD,residential,6604,1.7,1.7
56031,Platte,WY,residential,8555,1.7,0.4
45073,Oconee,SC,residential,3336,1.7,0.0
46091,Marshall,SD,residential,8522,1.7,1.7
18049,Fulton,IN,residential,8195,1.7,1.7
28009,Benton,MS,residential,4198,1.7,0.0
06065,Riverside,CA,residential,12372,1.6,0.9
01105,Perry,AL,residential,4845,1.6,0.0
46105,Perkins,SD,residential,5924,1.6,0.8
12086,Miami-Dade,FL,residential,7353,1.6,0.5
08073,Lincoln,CO,residential,7813,1.6,1.6
48327,Menard,TX,residential,13751,1.6,1.6
27137,St. Louis,MN,residential,8771,1.6,1.6
21045,Casey,KY,residential,6168,1.6,1.5
40049,Garvin,OK,residential,6676,1.6,1.1
28067,Jones,MS,residential,4000,1.6,0.0
31001,Adams,NE,residential,8113,1.6,1.6
17077,Jackson,IL,residential,5770,1.6,1.2
20185,Stafford,KS,residential,9258,1.6,1.6
31125,Nance,NE,residential,8113,1.6,1.6
05037,Cross,AR,residential,5829,1.6,1.5
12011,Broward,FL,residential,7415,1.6,0.7
36029,Erie,NY,residential,7010,1.6,1.2
48165,Gaines,TX,residential,4582,1.6,0.0
18113,Noble,IN,residential,9047,1.6,1.6
55043,Grant,WI,residential,7401,1.5,1.2
39045,Fairfield,OH,residential,4933,1.5,0.0
36055,Monroe,NY,residential,3077,1.5,0.0
31109,Lancaster,NE,residential,8429,1.5,1.5
29147,Nodaway,MO,residential,6152,1.5,1.5
26099,Macomb,MI,residential,1271,1.5,0.0
18151,Steuben,IN,residential,8742,1.5,1.5
36027,Dutchess,NY,residential,4101,1.5,0.0
40047,Garfield,OK,residential,8016,1.5,1.5
21239,Woodford,KY,residential,6050,1.5,0.2
36021,Columbia,NY,residential,7055,1.5,0.4
40129,Roger Mills,OK,residential,13418,1.5,1.5
16051,Jefferson,ID,residential,4465,1.5,0.0
56035,Sublette,WY,residential,6094,1.5,0.2
06107,Tulare,CA,residential,6385,1.4,0.9
18181,White,IN,residential,13174,1.4,1.4
55123,Vernon,WI,residential,7993,1.4,0.1
13247,Rockdale,GA,residential,1880,1.4,0.0
45019,Charleston,SC,residential,10591,1.4,1.2
26163,Wayne,MI,residential,1398,1.4,0.0
40101,Muskogee,OK,residential,5303,1.4,0.0
29119,McDonald,MO,residential,4154,1.4,0.0
36009,Cattaraugus,NY,residential,8400,1.4,1.3
21087,Green,KY,residential,5702,1.4,1.4
18031,Decatur,IN,residential,9032,1.4,1.4
25001,Barnstable,MA,residential,25726,1.4,1.4
40133,Seminole,OK,residential,7252,1.4,1.4
05031,Craighead,AR,residential,5809,1.4,0.0
32013,Humboldt,NV,residential,5314,1.4,0.0
39005,Ashland,OH,residential,5243,1.4,0.0
20087,Jefferson,KS,residential,8282,1.4,1.4
39173,Wood,OH,residential,8129,1.3,1.0
48039,Brazoria,TX,residential,4969,1.3,0.0
30073,Pondera,MT,residential,9337,1.3,1.3
36105,Sullivan,NY,residential,9258,1.3,0.5
40103,Noble,OK,residential,6538,1.3,1.3
48185,Grimes,TX,residential,7325,1.3,1.3
21229,Washington,KY,residential,5259,1.3,0.0
20173,Sedgwick,KS,residential,8996,1.3,1.3
48121,Denton,TX,residential,7334,1.3,0.2
28091,Marion,MS,residential,2521,1.3,0.0
12115,Sarasota,FL,residential,4653,1.3,0.0
55021,Columbia,WI,residential,7066,1.3,0.7
29203,Shannon,MO,residential,4066,1.3,0.0
53061,Snohomish,WA,residential,2738,1.3,0.0
45009,Bamberg,SC,residential,5529,1.3,0.2
27141,Sherburne,MN,residential,10746,1.3,1.3
30047,Lake,MT,residential,5308,1.3,0.2
12103,Pinellas,FL,residential,7012,1.2,0.9
21137,Lincoln,KY,residential,7094,1.2,1.2
17075,Iroquois,IL,residential,5729,1.2,0.7
42019,Butler,PA,residential,6865,1.2,1.1
48257,Kaufman,TX,residential,6307,1.2,1.2
18093,Lawrence,IN,residential,7634,1.2,1.2
06083,Santa Barbara,CA,residential,7292,1.2,1.2
55121,Trempealeau,WI,residential,6471,1.2,0.3
20093,Kearny,KS,residential,6553,1.2,1.2
17193,White,IL,residential,4205,1.2,0.0
46053,Gregory,SD,residential,8385,1.2,1.2
17099,LaSalle,IL,residential,6419,1.2,1.2
20085,Jackson,KS,residential,8708,1.2,1.2
48359,Oldham,TX,residential,8141,1.1,1.1
37069,Franklin,NC,residential,5857,1.1,0.2
38015,Burleigh,ND,residential,6865,1.1,0.5
36059,Nassau,NY,residential,6193,1.1,1.1
29121,Macon,MO,residential,4641,1.1,0.0
18039,Elkhart,IN,residential,9311,1.1,1.0
45015,Berkeley,SC,residential,6126,1.1,0.4
18091,LaPorte,IN,residential,10293,1.1,1.1
37143,Perquimans,NC,residential,6855,1.1,1.1
17129,Menard,IL,residential,5130,1.1,0.0
20041,Dickinson,KS,residential,8243,1.1,1.1
17137,Morgan,IL,residential,6173,1.1,0.0
42117,Tioga,PA,residential,10861,1.1,0.7
26125,Oakland,MI,residential,1542,1.1,0.0
20119,Meade,KS,residential,7419,1.1,0.8
18011,Boone,IN,residential,10401,1.1,1.1
48495,Winkler,TX,residential,6122,1.1,1.1
17141,Ogle,IL,residential,9311,1.1,1.1
05023,Cleburne,AR,residential,4915,1.1,0.0
18157,Tippecanoe,IN,residential,9812,1.1,1.1
19107,Keokuk,IA,residential,3344,1.1,0.0
18127,Porter,IN,residential,10482,1.1,1.1
19065,Fayette,IA,residential,3603,1.1,0.0
05127,Scott,AR,residential,2979,1.1,0.0
19043,Clayton,IA,residential,3087,1.1,0.0
35009,Curry,NM,residential,9908,1.1,1.1
20183,Smith,KS,residential,6824,1.0,1.0
29051,Cole,MO,residential,5295,1.0,0.0
48001,Anderson,TX,residential,3321,1.0,0.0
31011,Boone,NE,residential,7070,1.0,1.0
21001,Adair,KY,residential,6187,1.0,0.3
29145,Newton,MO,residential,6808,1.0,0.7
20029,Cloud,KS,residential,7346,1.0,1.0
34023,Middlesex,NJ,residential,9823,1.0,0.9
29195,Saline,MO,residential,5176,1.0,0.0
55141,Wood,WI,residential,8638,1.0,1.0
38079,Rolette,ND,residential,5942,1.0,0.2
42029,Chester,PA,residential,4684,1.0,0.0
48255,Karnes,TX,residential,5982,1.0,0.7
31039,Cuming,NE,residential,8586,1.0,1.0
30011,Carter,MT,residential,10037,1.0,1.0
18095,Madison,IN,residential,9427,1.0,0.9
30087,Rosebud,MT,residential,8131,1.0,1.0
47109,McNairy,TN,residential,3607,1.0,0.0
28055,Issaquena,MS,residential,2607,1.0,0.0
36071,Orange,NY,residential,7013,1.0,0.2
47023,Chester,TN,residential,3374,1.0,0.0
20027,Clay,KS,residential,7825,1.0,1.0
36111,Ulster,NY,residential,1226,1.0,0.0
25021,Norfolk,MA,residential,18655,1.0,1.0
48051,Burleson,TX,residential,4839,1.0,0.0
45017,Calhoun,SC,residential,5825,1.0,0.2
21005,Anderson,KY,residential,7642,1.0,0.8
48451,Tom Green,TX,residential,9114,1.0,0.1
48325,Medina,TX,residential,3568,1.0,0.0
28099,Neshoba,MS,residential,3627,0.9,0.0
18131,Pulaski,IN,residential,8175,0.9,0.9
08001,Adams,CO,residential,4448,0.9,0.0
21135,Lewis,KY,residential,7164,0.9,0.9
04003,Cochise,AZ,residential,5382,0.9,0.1
28029,Copiah,MS,residential,2079,0.9,0.0
48355,Nueces,TX,residential,10005,0.9,0.9
48219,Hockley,TX,residential,4539,0.9,0.0
55099,Price,WI,residential,6473,0.9,0.7
36011,Cayuga,NY,residential,7437,0.9,0.9
31131,Otoe,NE,residential,7914,0.9,0.9
35005,Chaves,NM,residential,6846,0.9,0.9
05123,St. Francis,AR,residential,4713,0.9,0.0
47017,Carroll,TN,residential,3974,0.9,0.0
31027,Cedar,NE,residential,8814,0.9,0.9
21227,Warren,KY,residential,7323,0.9,0.2
21031,Butler,KY,residential,4540,0.9,0.0
31019,Buffalo,NE,residential,8275,0.9,0.9
48349,Navarro,TX,residential,6332,0.9,0.7
46011,Brookings,SD,residential,7186,0.9,0.9
29201,Scott,MO,residential,4042,0.9,0.0
17073,Henry,IL,residential,8487,0.9,0.9
21083,Graves,KY,residential,8319,0.9,0.9
46005,Beadle,SD,residential,6780,0.9,0.9
45057,Lancaster,SC,residential,5147,0.9,0.0
18121,Parke,IN,residential,6736,0.9,0.9
48021,Bastrop,TX,residential,5738,0.9,0.0
29115,Linn,MO,residential,5122,0.9,0.0
40059,Harper,OK,residential,5488,0.9,0.1
40041,Delaware,OK,residential,8042,0.9,0.6
45051,Horry,SC,residential,6202,0.9,0.3
04021,Pinal,AZ,residential,4587,0.9,0.0
21179,Nelson,KY,residential,4713,0.9,0.0
29199,Scotland,MO,residential,5379,0.9,0.0
17051,Fayette,IL,residential,6413,0.9,0.6
48201,Harris,TX,residential,5250,0.9,0.0
29029,Camden,MO,residential,4822,0.9,0.0
20015,Butler,KS,residential,9384,0.9,0.9
20171,Scott,KS,residential,8400,0.9,0.9
28061,Jasper,MS,residential,2916,0.9,0.0
48485,Wichita,TX,residential,9803,0.9,0.9
08013,Boulder,CO,residential,4417,0.9,0.0
26109,Menominee,MI,residential,887,0.9,0.0
20195,Trego,KS,residential,8859,0.9,0.9
31167,Stanton,NE,residential,7592,0.9,0.8
27151,Swift,MN,residential,14016,0.9,0.9
20023,Cheyenne,KS,residential,7263,0.9,0.9
05013,Calhoun,AR,residential,3112,0.9,0.0
20059,Franklin,KS,residential,8161,0.9,0.9
46115,Spink,SD,residential,6855,0.9,0.9
27101,Murray,MN,residential,15800,0.9,0.9
26111,Midland,MI,residential,1285,0.9,0.0
40113,Osage,OK,residential,6312,0.8,0.8
46071,Jackson,SD,residential,9845,0.8,0.0
20115,Marion,KS,residential,10383,0.8,0.8
28057,Itawamba,MS,residential,2060,0.8,0.0
29123,Madison,MO,residential,4308,0.8,0.0
46079,Lake,SD,residential,7910,0.8,0.8
05065,Izard,AR,residential,3610,0.8,0.0
20095,Kingman,KS,residential,8958,0.8,0.8
26165,Wexford,MI,residential,1764,0.8,0.0
27165,Watonwan,MN,residential,14450,0.8,0.8
31165,Sioux,NE,residential,5625,0.8,0.0
20009,Barton,KS,residential,8333,0.8,0.8
31147,Richardson,NE,residential,8314,0.8,0.8
20047,Edwards,KS,residential,8707,0.8,0.8
48055,Caldwell,TX,residential,4054,0.8,0.0
31107,Knox,NE,residential,9822,0.8,0.8
08069,Larimer,CO,residential,6843,0.8,0.1
48335,Mitchell,TX,residential,5058,0.8,0.0
31097,Johnson,NE,residential,7444,0.8,0.8
31139,Pierce,NE,residential,9466,0.8,0.8
46067,Hutchinson,SD,residential,7116,0.8,0.8
40109,Oklahoma,OK,residential,6706,0.8,0.8
45083,Spartanburg,SC,residential,4698,0.8,0.0
10001,Kent,DE,residential,7787,0.8,0.8
39025,Clermont,OH,residential,6957,0.8,0.8
34019,Hunterdon,NJ,residential,8980,0.8,0.8
40093,Major,OK,residential,7274,0.8,0.8
26051,Gladwin,MI,residential,1314,0.8,0.0
35021,Harding,NM,residential,9564,0.8,0.8
31087,Hitchcock,NE,residential,7372,0.8,0.8
31077,Greeley,NE,residential,8484,0.8,0.8
20069,Gray,KS,residential,7341,0.8,0.8
31093,Howard,NE,residential,7799,0.8,0.8
31141,Platte,NE,residential,6667,0.8,0.8
28133,Sunflower,MS,residential,4553,0.8,0.0
18075,Jay,IN,residential,9609,0.8,0.8
29133,Mississippi,MO,residential,4283,0.8,0.0
42041,Cumberland,PA,residential,5622,0.8,0.0
29131,Miller,MO,residential,3486,0.8,0.0
13165,Jenkins,GA,residential,4806,0.8,0.0
19061,Dubuque,IA,residential,3498,0.8,0.0
12087,Monroe,FL,residential,11015,0.8,0.8
19153,Polk,IA,residential,7072,0.8,0.2
56003,Big Horn,WY,residential,6768,0.8,0.3
05009,Boone,AR,residential,5641,0.8,0.2
40057,Harmon,OK,residential,6456,0.7,0.7
26117,Montcalm,MI,residential,1601,0.7,0.0
40009,Beckham,OK,residential,7759,0.7,0.7
20003,Anderson,KS,residential,9314,0.7,0.7
39051,Fulton,OH,residential,8708,0.7,0.7
18137,Ripley,IN,residential,5128,0.7,0.0
20033,Comanche,KS,residential,7633,0.7,0.7
36069,Ontario,NY,residential,6341,0.7,0.7
27009,Benton,MN,residential,12313,0.7,0.7
17135,Montgomery,IL,residential,5928,0.7,0.7
39037,Darke,OH,residential,8648,0.7,0.4
18111,Newton,IN,residential,8284,0.7,0.7
27115,Pine,MN,residential,8178,0.7,0.7
46073,Jerauld,SD,residential,10134,0.7,0.7
31185,York,NE,residential,23865,0.7,0.7
01005,Barbour,AL,residential,4372,0.7,0.0
21143,Lyon,KY,residential,7047,0.7,0.7
36047,Kings,NY,residential,9463,0.7,0.4
13099,Early,GA,residential,5049,0.7,0.0
42133,York,PA,residential,6706,0.7,0.1
28119,Quitman,MS,residential,3643,0.7,0.0
17091,Kankakee,IL,residential,6638,0.7,0.7
48175,Goliad,TX,residential,5885,0.7,0.7
33015,Rockingham,NH,residential,12504,0.7,0.7
33011,Hillsborough,NH,residential,9860,0.7,0.7
29023,Butler,MO,residential,3323,0.7,0.0
42005,Armstrong,PA,residential,6939,0.7,0.7
21049,Clark,KY,residential,7413,0.7,0.5
39011,Auglaize,OH,residential,6544,0.7,0.7
12021,Collier,FL,residential,4872,0.7,0.0
25017,Middlesex,MA,residential,16096,0.7,0.7
38091,Steele,ND,residential,8045,0.7,0.7
48089,Colorado,TX,residential,7086,0.7,0.6
26005,Allegan,MI,residential,1756,0.7,0.0
16071,Oneida,ID,residential,2534,0.7,0.0
05135,Sharp,AR,residential,4396,0.7,0.2
18025,Crawford,IN,residential,4566,0.7,0.0
21191,Pendleton,KY,residential,3271,0.7,0.0
08109,Saguache,CO,residential,801,0.7,0.0
55115,Shawano,WI,residential,7335,0.7,0.3
55073,Marathon,WI,residential,6003,0.7,0.0
55019,Clark,WI,residential,5552,0.7,0.0
17043,DuPage,IL,residential,6742,0.7,0.7
48113,Dallas,TX,residential,10269,0.7,0.6
18023,Clinton,IN,residential,10980,0.7,0.7
27027,Clay,MN,residential,14476,0.7,0.7
12081,Manatee,FL,residential,6862,0.7,0.1
47069,Hardeman,TN,residential,3583,0.7,0.0
21207,Russell,KY,residential,6406,0.7,0.2
18175,Washington,IN,residential,6583,0.7,0.7
27033,Cottonwood,MN,residential,16620,0.7,0.7
13067,Cobb,GA,residential,4165,0.7,0.0
17021,Christian,IL,residential,6044,0.7,0.7
55071,Manitowoc,WI,residential,8844,0.7,0.6
48291,Liberty,TX,residential,4585,0.7,0.0
13221,Oglethorpe,GA,residential,4727,0.7,0.0
36053,Madison,NY,residential,6868,0.7,0.3
17107,Logan,IL,residential,6279,0.7,0.7
13175,Laurens,GA,residential,4955,0.7,0.0
19015,Boone,IA,residential,3671,0.7,0.0
36035,Fulton,NY,residential,5325,0.7,0.0
18061,Harrison,IN,residential,7048,0.7,0.7
48087,Collingsworth,TX,residential,6070,0.7,0.7
21183,Ohio,KY,residential,6121,0.7,0.6
29229,Wright,MO,residential,5199,0.6,0.0
38013,Burke,ND,residential,9112,0.6,0.6
26081,Kent,MI,residential,1612,0.6,0.0
45075,Orangeburg,SC,residential,6949,0.6,0.4
09001,Fairfield,CT,residential,12496,0.6,0.6
18037,Dubois,IN,residential,7981,0.6,0.6
19173,Taylor,IA,residential,3642,0.6,0.0
28153,Wayne,MS,residential,3274,0.6,0.0
27001,Aitkin,MN,residential,9783,0.6,0.6
27169,Winona,MN,residential,12613,0.6,0.6
27089,Marshall,MN,residential,12409,0.6,0.6
19047,Crawford,IA,residential,4111,0.6,0.0
31105,Kimball,NE,residential,10980,0.6,0.6
53073,Whatcom,WA,residential,6151,0.6,0.2
36049,Lewis,NY,residential,6674,0.6,0.6
23017,Oxford,ME,residential,7984,0.6,0.6
42129,Westmoreland,PA,residential,571,0.6,0.0
19045,Clinton,IA,residential,3130,0.6,0.0
12083,Marion,FL,residential,4299,0.6,0.0
54037,Jefferson,WV,residential,6157,0.6,0.0
37179,Union,NC,residential,5293,0.6,0.0
55119,Taylor,WI,residential,6378,0.6,0.5
39147,Seneca,OH,residential,9809,0.6,0.6
48015,Austin,TX,residential,4527,0.6,0.0
18085,Kosciusko,IN,residential,8733,0.6,0.6
45089,Williamsburg,SC,residential,2611,0.6,0.0
48471,Walker,TX,residential,4010,0.6,0.0
29141,Morgan,MO,residential,5028,0.6,0.0
27059,Isanti,MN,residential,10541,0.6,0.6
39023,Clark,OH,residential,5651,0.6,0.2
12051,Hendry,FL,residential,3140,0.6,0.0
28019,Choctaw,MS,residential,2488,0.6,0.0
48313,Madison,TX,residential,4655,0.6,0.0
18051,Gibson,IN,residential,8398,0.6,0.6
01125,Tuscaloosa,AL,residential,3301,0.6,0.0
29217,Vernon,MO,residential,5505,0.6,0.2
53063,Spokane,WA,residential,3965,0.6,0.0
19093,Ida,IA,residential,3687,0.6,0.0
48093,Comanche,TX,residential,3480,0.6,0.0
48377,Presidio,TX,residential,5096,0.6,0.0
41005,Clackamas,OR,residential,3696,0.6,0.0
05145,White,AR,residential,4964,0.6,0.0
29071,Franklin,MO,residential,4224,0.6,0.0
05113,Polk,AR,residential,3369,0.6,0.0
48287,Lee,TX,residential,4172,0.6,0.0
17115,Macon,IL,residential,6040,0.6,0.6
42015,Bradford,PA,residential,10502,0.6,0.6
28051,Holmes,MS,residential,1561,0.6,0.0
36007,Broome,NY,residential,4447,0.5,0.0
05055,Greene,AR,residential,5760,0.5,0.1
53033,King,WA,residential,5030,0.5,0.1
48473,Waller,TX,residential,3781,0.5,0.0
51175,Southampton,VA,residential,6844,0.5,0.5
