fips,county_name,state_abbr,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
29143,New Madrid,MO,601,2.3,0.0
19185,Wayne,IA,1143,2.3,0.5
27161,Waseca,MN,1051,2.3,0.8
29087,Holt,MO,855,2.3,0.0
25001,Barnstable,MA,866,2.3,0.0
48359,Oldham,TX,827,2.3,0.0
27055,Houston,MN,700,2.3,0.0
05109,Pike,AR,122,2.3,0.0
48483,Wheeler,TX,581,2.3,0.0
37019,Brunswick,NC,880,2.3,0.0
38053,McKenzie,ND,897,2.3,0.0
48235,Irion,TX,540,2.3,0.0
29047,Clay,MO,1101,2.3,2.3
48225,Houston,TX,243,2.3,0.0
18127,Porter,IN,977,2.3,0.0
27063,Jackson,MN,1248,2.2,2.2
31089,Holt,NE,1239,2.2,2.2
48447,Throckmorton,TX,836,2.2,0.0
48101,Cottle,TX,359,2.2,0.0
31111,Lincoln,NE,408,2.2,0.0
31013,Box Butte,NE,789,2.2,0.0
38069,Pierce,ND,745,2.2,0.0
38091,Steele,ND,846,2.2,0.0
40139,Texas,OK,581,2.2,0.0
30109,Wibaux,MT,890,2.2,0.0
31145,Red Willow,NE,681,2.2,0.0
48487,Wilbarger,TX,396,2.2,0.0
38019,Cavalier,ND,1301,2.2,2.2
55025,Dane,WI,912,2.2,0.4
38021,Dickey,ND,560,2.1,0.0
31131,Otoe,NE,1181,2.1,1.6
27069,Kittson,MN,722,2.1,0.0
48117,Deaf Smith,TX,625,2.1,0.0
39039,Defiance,OH,881,2.1,0.0
29097,Jasper,MO,1261,2.1,2.1
31171,Thomas,NE,911,2.1,0.0
47097,Lauderdale,TN,663,2.1,0.0
40077,Latimer,OK,672,2.1,0.0
40039,Custer,OK,1116,2.1,2.1
38009,Bottineau,ND,843,2.1,0.0
40051,Grady,OK,729,2.1,0.0
53039,Klickitat,WA,502,2.1,0.0
27159,Wadena,MN,763,2.1,0.0
53017,Douglas,WA,312,2.0,0.0
20117,Marshall,KS,939,2.0,0.0
17189,Washington,IL,878,2.0,0.0
40097,Mayes,OK,811,2.0,0.0
51001,Accomack,VA,1003,2.0,2.0
01013,Butler,AL,208,2.0,0.0
05041,Desha,AR,464,2.0,0.0
46047,Fall River,SD,748,2.0,0.0
18075,Jay,IN,998,2.0,2.0
48153,Floyd,TX,932,2.0,0.0
19191,Winneshiek,IA,1036,2.0,0.5
29137,Monroe,MO,657,2.0,0.0
27081,Lincoln,MN,975,2.0,0.0
19011,Benton,IA,801,2.0,0.0
18055,Greene,IN,538,2.0,0.0
04017,Navajo,AZ,102,2.0,0.0
18039,Elkhart,IN,1034,2.0,2.0
31157,Scotts Bluff,NE,387,1.9,0.0
38057,Mercer,ND,732,1.9,0.0
40147,Washington,OK,807,1.9,0.0
19193,Woodbury,IA,1251,1.9,1.4
40053,Grant,OK,847,1.9,0.0
18095,Madison,IN,948,1.9,0.0
38097,Traill,ND,869,1.9,0.0
26039,Crawford,MI,863,1.9,0.0
18111,Newton,IN,1049,1.9,1.9
18131,Pulaski,IN,825,1.9,0.0
18091,LaPorte,IN,710,1.9,0.0
19195,Worth,IA,1009,1.9,0.9
48503,Young,TX,921,1.8,0.0
48501,Yoakum,TX,581,1.8,0.0
05017,Chicot,AR,441,1.8,0.0
08023,Costilla,CO,224,1.8,0.0
46083,Lincoln,SD,833,1.8,0.0
41037,Lake,OR,68,1.8,0.0
30045,Judith Basin,MT,948,1.8,0.0
48489,Willacy,TX,766,1.8,0.0
35049,Santa Fe,NM,308,1.8,0.0
08021,Conejos,CO,46,1.8,0.0
47175,Van Buren,TN,536,1.8,0.0
30051,Liberty,MT,805,1.8,0.0
39045,Fairfield,OH,596,1.7,0.0
17039,De Witt,IL,947,1.7,0.0
48207,Haskell,TX,381,1.7,0.0
48251,Johnson,TX,940,1.7,0.0
51093,Isle of Wight,VA,438,1.7,0.0
46099,Minnehaha,SD,813,1.7,0.0
27011,Big Stone,MN,950,1.7,0.3
20147,Phillips,KS,384,1.7,0.0
48097,Cooke,TX,773,1.7,0.0
13175,Laurens,GA,147,1.7,0.0
48437,Swisher,TX,740,1.7,0.0
20005,Atchison,KS,861,1.7,0.0
31173,Thurston,NE,1589,1.7,1.7
20031,Coffey,KS,1210,1.7,1.7
46003,Aurora,SD,552,1.7,0.0
27089,Marshall,MN,923,1.6,0.0
20163,Rooks,KS,735,1.6,0.0
38083,Sheridan,ND,923,1.6,0.0
31121,Merrick,NE,866,1.6,0.0
48049,Brown,TX,743,1.6,0.0
40151,Woods,OK,986,1.6,0.3
20073,Greenwood,KS,730,1.6,0.0
48281,Lampasas,TX,360,1.6,0.0
48171,Gillespie,TX,1178,1.6,1.6
32031,Washoe,NV,356,1.6,0.0
48069,Castro,TX,735,1.6,0.0
48237,Jack,TX,868,1.6,0.0
49027,Millard,UT,541,1.6,0.0
46115,Spink,SD,633,1.6,0.0
05001,Arkansas,AR,494,1.5,0.0
38077,Richland,ND,874,1.5,0.0
38003,Barnes,ND,956,1.5,0.3
48003,Andrews,TX,381,1.5,0.0
20089,Jewell,KS,1011,1.5,1.5
48493,Wilson,TX,194,1.5,0.0
46039,Deuel,SD,917,1.5,0.0
27013,Blue Earth,MN,1070,1.5,0.6
17197,Will,IL,1132,1.5,0.7
48191,Hall,TX,201,1.5,0.0
48039,Brazoria,TX,214,1.5,0.0
17067,Hancock,IL,816,1.5,0.0
37143,Perquimans,NC,924,1.5,0.0
19013,Black Hawk,IA,871,1.5,0.5
21101,Henderson,KY,543,1.5,0.0
30019,Daniels,MT,817,1.5,0.0
30039,Granite,MT,61,1.5,0.0
24015,Cecil,MD,319,1.5,0.0
20201,Washington,KS,926,1.5,0.0
46097,Miner,SD,738,1.4,0.0
51149,Prince George,VA,348,1.4,0.0
17139,Moultrie,IL,876,1.4,0.0
38067,Pembina,ND,853,1.4,0.0
47095,Lake,TN,673,1.4,0.0
23029,Washington,ME,719,1.4,0.0
22039,Evangeline,LA,346,1.4,0.0
19121,Madison,IA,720,1.4,0.0
48107,Crosby,TX,458,1.4,0.0
21059,Daviess,KY,550,1.4,0.0
27083,Lyon,MN,884,1.4,0.0
51065,Fluvanna,VA,101,1.4,0.0
27105,Nobles,MN,1128,1.3,0.3
29033,Carroll,MO,957,1.3,0.0
40121,Pittsburg,OK,802,1.3,0.0
48071,Chambers,TX,454,1.3,0.0
06065,Riverside,CA,1328,1.3,0.6
46051,Grant,SD,700,1.3,0.0
48353,Nolan,TX,753,1.3,0.0
48299,Llano,TX,57,1.3,0.0
31041,Custer,NE,972,1.3,0.5
27097,Morrison,MN,577,1.3,0.0
17193,White,IL,694,1.3,0.0
13033,Burke,GA,112,1.3,0.0
22035,East Carroll,LA,552,1.3,0.0
26067,Ionia,MI,948,1.3,0.0
38099,Walsh,ND,1544,1.3,1.3
37061,Duplin,NC,593,1.3,0.0
31009,Blaine,NE,741,1.3,0.0
24045,Wicomico,MD,559,1.2,0.0
05087,Madison,AR,820,1.2,0.0
38059,Morton,ND,626,1.2,0.0
38033,Golden Valley,ND,856,1.2,0.0
48209,Hays,TX,849,1.2,0.0
29015,Benton,MO,563,1.2,0.0
46045,Edmunds,SD,812,1.2,0.0
16069,Nez Perce,ID,356,1.2,0.0
22123,West Carroll,LA,457,1.2,0.0
21031,Butler,KY,599,1.2,0.0
16073,Owyhee,ID,90,1.2,0.0
27067,Kandiyohi,MN,1057,1.2,1.2
48081,Coke,TX,470,1.1,0.0
47157,Shelby,TN,734,1.1,0.0
05011,Bradley,AR,260,1.1,0.0
40025,Cimarron,OK,652,1.1,0.0
48305,Lynn,TX,764,1.1,0.0
48309,McLennan,TX,686,1.1,0.0
48413,Schleicher,TX,714,1.1,0.0
48445,Terry,TX,487,1.1,0.0
48417,Shackelford,TX,704,1.1,0.0
27117,Pipestone,MN,952,1.1,0.0
55027,Dodge,WI,882,1.1,0.0
48033,Borden,TX,496,1.1,0.0
51159,Richmond,VA,247,1.1,0.0
45003,Aiken,SC,165,1.1,0.0
38063,Nelson,ND,928,1.1,0.0
40103,Noble,OK,924,1.1,0.0
38023,Divide,ND,601,1.1,0.0
27121,Pope,MN,695,1.1,0.0
40003,Alfalfa,OK,670,1.1,0.0
38013,Burke,ND,841,1.1,0.0
31119,Madison,NE,1069,1.1,1.1
27021,Cass,MN,700,1.1,0.0
18017,Cass,IN,989,1.1,0.0
40141,Tillman,OK,595,1.1,0.0
46101,Moody,SD,588,1.1,0.0
40137,Stephens,OK,779,1.1,0.0
29149,Oregon,MO,174,1.0,0.0
31079,Hall,NE,978,1.0,0.0
35009,Curry,NM,697,1.0,0.0
38061,Mountrail,ND,796,1.0,0.0
29163,Pike,MO,891,1.0,0.0
27171,Wright,MN,768,1.0,0.0
19159,Ringgold,IA,1076,1.0,0.5
48219,Hockley,TX,702,1.0,0.0
27149,Stevens,MN,897,1.0,0.0
19151,Pocahontas,IA,1301,1.0,1.0
13043,Candler,GA,223,1.0,0.0
29207,Stoddard,MO,500,1.0,0.0
19071,Fremont,IA,902,1.0,0.0
01085,Lowndes,AL,75,1.0,0.0
48377,Presidio,TX,77,1.0,0.0
40073,Kingfisher,OK,959,1.0,0.0
48307,McCulloch,TX,861,1.0,0.0
40091,McIntosh,OK,819,1.0,0.0
30017,Custer,MT,590,0.9,0.0
48221,Hood,TX,693,0.9,0.0
19101,Jefferson,IA,1065,0.9,0.9
19183,Washington,IA,1056,0.9,0.9
35035,Otero,NM,113,0.9,0.0
20093,Kearny,KS,670,0.9,0.0
29031,Cape Girardeau,MO,485,0.9,0.0
19039,Clarke,IA,1249,0.9,0.9
48355,Nueces,TX,709,0.9,0.0
31105,Kimball,NE,963,0.9,0.0
29113,Lincoln,MO,217,0.9,0.0
25027,Worcester,MA,42,0.9,0.0
48253,Jones,TX,478,0.9,0.0
40099,Murray,OK,492,0.9,0.0
29211,Sullivan,MO,1029,0.9,0.9
32007,Elko,NV,549,0.9,0.0
22023,Cameron,LA,297,0.9,0.0
16027,Canyon,ID,468,0.9,0.0
22067,Morehouse,LA,398,0.9,0.0
21167,Mercer,KY,953,0.9,0.0
48177,Gonzales,TX,154,0.9,0.0
27079,Le Sueur,MN,914,0.8,0.0
48085,Collin,TX,814,0.8,0.0
29105,Laclede,MO,824,0.8,0.0
48001,Anderson,TX,210,0.8,0.0
27029,Clearwater,MN,797,0.8,0.0
17045,Edgar,IL,1116,0.8,0.4
20183,Smith,KS,693,0.8,0.0
47077,Henderson,TN,323,0.8,0.0
48217,Hill,TX,825,0.8,0.0
17145,Perry,IL,742,0.8,0.0
42039,Crawford,PA,631,0.8,0.0
18169,Wabash,IN,1128,0.8,0.8
51083,Halifax,VA,145,0.8,0.0
38035,Grand Forks,ND,893,0.8,0.0
26139,Ottawa,MI,1026,0.8,0.8
28075,Lauderdale,MS,147,0.8,0.0
17195,Whiteside,IL,698,0.8,0.0
39005,Ashland,OH,385,0.8,0.0
55065,Lafayette,WI,530,0.8,0.0
16083,Twin Falls,ID,528,0.8,0.0
45049,Hampton,SC,204,0.8,0.0
29021,Buchanan,MO,886,0.8,0.0
39057,Greene,OH,715,0.7,0.0
31113,Logan,NE,732,0.7,0.0
40041,Delaware,OK,1551,0.7,0.7
45091,York,SC,122,0.7,0.0
21045,Casey,KY,582,0.7,0.0
20017,Chase,KS,849,0.7,0.0
26021,Berrien,MI,906,0.7,0.0
31177,Washington,NE,1327,0.7,0.7
18099,Marshall,IN,851,0.7,0.0
21209,Scott,KY,909,0.7,0.0
48137,Edwards,TX,976,0.7,0.0
47099,Lawrence,TN,260,0.7,0.0
17203,Woodford,IL,1189,0.7,0.7
21047,Christian,KY,462,0.7,0.0
17011,Bureau,IL,839,0.7,0.0
48443,Terrell,TX,247,0.7,0.0
46009,Bon Homme,SD,995,0.7,0.7
18181,White,IN,1068,0.7,0.7
21097,Harrison,KY,771,0.7,0.0
18133,Putnam,IN,981,0.7,0.0
21079,Garrard,KY,375,0.7,0.0
48293,Limestone,TX,532,0.7,0.0
48013,Atascosa,TX,420,0.7,0.0
29155,Pemiscot,MO,736,0.7,0.0
48497,Wise,TX,453,0.7,0.0
37155,Robeson,NC,613,0.7,0.0
46013,Brown,SD,919,0.7,0.0
37127,Nash,NC,412,0.7,0.0
20195,Trego,KS,856,0.7,0.0
20023,Cheyenne,KS,537,0.7,0.0
20171,Scott,KS,802,0.7,0.0
20059,Franklin,KS,633,0.7,0.0
06037,Los Angeles,CA,878,0.7,0.3
27127,Redwood,MN,980,0.7,0.4
48275,Knox,TX,584,0.7,0.0
48325,Medina,TX,27,0.7,0.0
51025,Brunswick,VA,194,0.6,0.0
21009,Barren,KY,609,0.6,0.0
12075,Levy,FL,31,0.6,0.0
26099,Macomb,MI,342,0.6,0.0
21141,Logan,KY,560,0.6,0.0
47047,Fayette,TN,598,0.6,0.0
40049,Garvin,OK,599,0.6,0.0
20069,Gray,KS,767,0.6,0.0
26027,Cass,MI,735,0.6,0.0
18179,Wells,IN,949,0.6,0.0
04005,Coconino,AZ,687,0.6,0.0
17035,Cumberland,IL,1003,0.6,0.6
30091,Sheridan,MT,204,0.6,0.0
20015,Butler,KS,1321,0.6,0.6
27091,Martin,MN,1164,0.6,0.6
48017,Bailey,TX,519,0.6,0.0
31169,Thayer,NE,1182,0.6,0.6
19035,Cherokee,IA,1062,0.6,0.5
55069,Lincoln,WI,557,0.6,0.0
40055,Greer,OK,1005,0.6,0.3
56031,Platte,WY,572,0.6,0.0
29085,Hickory,MO,402,0.6,0.0
29183,St. Charles,MO,321,0.5,0.0
27173,Yellow Medicine,MN,928,0.5,0.0
27087,Mahnomen,MN,903,0.5,0.0
49001,Beaver,UT,530,0.5,0.0
31095,Jefferson,NE,976,0.5,0.0
30037,Golden Valley,MT,597,0.5,0.0
31059,Fillmore,NE,1068,0.5,0.5
27111,Otter Tail,MN,1038,0.5,0.3
30033,Garfield,MT,1046,0.5,0.5
39011,Auglaize,OH,1017,0.5,0.3
31129,Nuckolls,NE,975,0.5,0.0
39161,Van Wert,OH,941,0.5,0.0
39069,Henry,OH,932,0.5,0.0
18031,Decatur,IN,769,0.5,0.0
18149,Starke,IN,837,0.5,0.0
39037,Darke,OH,850,0.5,0.0
