fips,county_name,state_abbr,land_use_short,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
32011,Eureka,NV,AGRICULTURAL,259,254.8,0.0
08123,Weld,CO,AGRICULTURAL,972,176.1,1.7
08075,Logan,CO,AGRICULTURAL,532,162.7,0.0
06047,Merced,CA,AGRICULTURAL,352,79.8,0.0
28083,Leflore,MS,AGRICULTURAL,497,61.0,0.0
48011,Armstrong,TX,AGRICULTURAL,1237,56.8,56.8
40047,Garfield,OK,AGRICULTURAL,1668,53.6,53.6
21151,Madison,KY,AGRICULTURAL,1240,52.6,52.6
53043,Lincoln,WA,AGRICULTURAL,829,52.0,0.0
08063,Kit Carson,CO,AGRICULTURAL,1439,49.0,49.0
17075,Iroquois,IL,AGRICULTURAL,1352,46.4,46.4
49021,Iron,UT,AGRICULTURAL,1329,38.1,36.4
17053,Ford,IL,AGRICULTURAL,1704,37.4,37.4
17073,Henry,IL,AGRICULTURAL,1735,35.1,35.1
28055,Issaquena,MS,AGRICULTURAL,328,33.7,0.0
42005,Armstrong,PA,AGRICULTURAL,721,33.2,0.0
20021,Cherokee,KS,AGRICULTURAL,1964,29.5,29.5
29205,Shelby,MO,AGRICULTURAL,1397,28.8,28.8
42117,Tioga,PA,AGRICULTURAL,1868,28.3,28.3
40009,Beckham,OK,AGRICULTURAL,1145,27.9,27.9
40015,Caddo,OK,AGRICULTURAL,1666,27.6,27.6
17105,Livingston,IL,AGRICULTURAL,1799,26.9,26.9
28133,Sunflower,MS,AGRICULTURAL,882,26.5,0.0
17091,Kankakee,IL,AGRICULTURAL,1508,26.1,26.1
28029,Copiah,MS,AGRICULTURAL,201,25.7,0.0
31031,Cherry,NE,AGRICULTURAL,1976,25.6,25.6
17135,Montgomery,IL,AGRICULTURAL,1542,25.3,25.3
17021,Christian,IL,AGRICULTURAL,1201,24.5,24.5
28119,Quitman,MS,AGRICULTURAL,657,24.4,0.0
17107,Logan,IL,AGRICULTURAL,1302,24.3,24.3
16051,Jefferson,ID,AGRICULTURAL,740,22.5,0.0
46063,Harding,SD,AGRICULTURAL,1289,20.9,20.9
29041,Chariton,MO,AGRICULTURAL,1447,20.7,20.7
17115,Macon,IL,AGRICULTURAL,1287,20.5,20.5
28051,Holmes,MS,AGRICULTURAL,484,19.0,0.0
31101,Keith,NE,AGRICULTURAL,1266,18.9,1.5
20157,Republic,KS,AGRICULTURAL,1375,18.7,18.7
29147,Nodaway,MO,AGRICULTURAL,2052,17.8,17.8
24041,Talbot,MD,AGRICULTURAL,607,16.8,0.0
36017,Chenango,NY,AGRICULTURAL,801,16.7,0.0
17093,Kendall,IL,AGRICULTURAL,1421,16.7,16.7
17113,McLean,IL,AGRICULTURAL,2009,16.5,16.5
46029,Codington,SD,AGRICULTURAL,1900,15.7,15.7
18177,Wayne,IN,AGRICULTURAL,1445,15.7,15.7
39031,Coshocton,OH,AGRICULTURAL,622,15.6,0.0
21017,Bourbon,KY,AGRICULTURAL,1487,15.5,15.5
45089,Williamsburg,SC,AGRICULTURAL,760,15.4,0.0
48165,Gaines,TX,AGRICULTURAL,825,15.1,0.0
05037,Cross,AR,AGRICULTURAL,1052,15.1,15.1
35057,Torrance,NM,AGRICULTURAL,1874,14.9,14.9
42063,Indiana,PA,AGRICULTURAL,601,14.6,0.0
39091,Logan,OH,AGRICULTURAL,2183,13.6,13.6
48229,Hudspeth,TX,AGRICULTURAL,369,13.4,0.0
06049,Modoc,CA,AGRICULTURAL,871,13.2,0.0
48055,Caldwell,TX,AGRICULTURAL,173,13.1,0.0
48255,Karnes,TX,AGRICULTURAL,714,12.7,0.0
17079,Jasper,IL,AGRICULTURAL,1332,12.6,12.6
48283,La Salle,TX,AGRICULTURAL,530,12.5,0.0
31001,Adams,NE,AGRICULTURAL,1671,12.5,12.5
30011,Carter,MT,AGRICULTURAL,1508,12.4,12.4
36037,Genesee,NY,AGRICULTURAL,617,12.4,0.0
31125,Nance,NE,AGRICULTURAL,1689,12.1,12.1
17027,Clinton,IL,AGRICULTURAL,1348,12.1,12.1
27165,Watonwan,MN,AGRICULTURAL,1773,11.2,11.2
48491,Williamson,TX,AGRICULTURAL,975,10.9,0.2
27027,Clay,MN,AGRICULTURAL,1266,10.8,10.8
29101,Johnson,MO,AGRICULTURAL,1613,10.7,10.7
08027,Custer,CO,AGRICULTURAL,120,10.6,0.0
48109,Culberson,TX,AGRICULTURAL,627,10.3,0.0
29091,Howell,MO,AGRICULTURAL,1046,10.3,0.5
27005,Becker,MN,AGRICULTURAL,1295,10.3,10.3
29199,Scotland,MO,AGRICULTURAL,1480,10.2,10.2
30041,Hill,MT,AGRICULTURAL,1447,10.1,10.1
29115,Linn,MO,AGRICULTURAL,1878,10.0,10.0
05023,Cleburne,AR,AGRICULTURAL,786,9.6,0.0
20087,Jefferson,KS,AGRICULTURAL,1806,9.6,9.6
48127,Dimmit,TX,AGRICULTURAL,557,9.4,0.0
48051,Burleson,TX,AGRICULTURAL,713,9.4,0.0
30015,Chouteau,MT,AGRICULTURAL,1645,9.3,9.3
39147,Seneca,OH,AGRICULTURAL,1527,9.3,9.3
30035,Glacier,MT,AGRICULTURAL,1699,9.3,9.3
20119,Meade,KS,AGRICULTURAL,1104,9.2,6.4
31087,Hitchcock,NE,AGRICULTURAL,1243,9.1,9.1
29131,Miller,MO,AGRICULTURAL,1112,9.1,9.1
30085,Roosevelt,MT,AGRICULTURAL,875,9.1,1.6
39021,Champaign,OH,AGRICULTURAL,1443,9.0,9.0
29133,Mississippi,MO,AGRICULTURAL,1039,9.0,9.0
29145,Newton,MO,AGRICULTURAL,2103,8.9,8.9
31057,Dundy,NE,AGRICULTURAL,1122,8.9,8.9
31085,Hayes,NE,AGRICULTURAL,1132,8.8,8.8
31117,McPherson,NE,AGRICULTURAL,1419,8.8,8.8
38105,Williams,ND,AGRICULTURAL,1420,8.7,4.4
36093,Schenectady,NY,AGRICULTURAL,689,8.7,0.0
20029,Cloud,KS,AGRICULTURAL,967,8.5,0.0
31011,Boone,NE,AGRICULTURAL,1645,8.5,8.5
31107,Knox,NE,AGRICULTURAL,2085,8.4,8.4
53071,Walla Walla,WA,AGRICULTURAL,355,8.4,0.0
30105,Valley,MT,AGRICULTURAL,1711,8.4,7.9
48093,Comanche,TX,AGRICULTURAL,687,8.4,0.0
30087,Rosebud,MT,AGRICULTURAL,1083,8.4,8.4
46123,Tripp,SD,AGRICULTURAL,1859,8.3,8.3
30075,Powder River,MT,AGRICULTURAL,1092,8.3,7.7
48149,Fayette,TX,AGRICULTURAL,414,8.1,0.0
46091,Marshall,SD,AGRICULTURAL,1542,8.0,8.0
30027,Fergus,MT,AGRICULTURAL,1454,7.9,7.9
20085,Jackson,KS,AGRICULTURAL,1892,7.8,7.8
18053,Grant,IN,AGRICULTURAL,1548,7.8,7.8
17173,Shelby,IL,AGRICULTURAL,1424,7.8,7.8
48287,Lee,TX,AGRICULTURAL,743,7.7,0.0
40145,Wagoner,OK,AGRICULTURAL,1707,7.6,7.6
19093,Ida,IA,AGRICULTURAL,1761,7.5,7.5
31147,Richardson,NE,AGRICULTURAL,1877,7.4,7.4
38085,Sioux,ND,AGRICULTURAL,1623,7.4,6.1
48319,Mason,TX,AGRICULTURAL,428,7.3,0.0
40045,Ellis,OK,AGRICULTURAL,1707,7.3,7.3
05059,Hot Spring,AR,AGRICULTURAL,825,7.3,0.0
46071,Jackson,SD,AGRICULTURAL,806,7.3,0.0
48193,Hamilton,TX,AGRICULTURAL,1253,7.2,7.2
46067,Hutchinson,SD,AGRICULTURAL,1730,7.2,7.2
27169,Winona,MN,AGRICULTURAL,1294,7.1,7.1
53025,Grant,WA,AGRICULTURAL,455,7.1,0.0
17159,Richland,IL,AGRICULTURAL,1307,7.1,7.1
20099,Labette,KS,AGRICULTURAL,1573,6.9,6.9
31019,Buffalo,NE,AGRICULTURAL,1746,6.8,6.8
31139,Pierce,NE,AGRICULTURAL,2216,6.8,6.8
31167,Stanton,NE,AGRICULTURAL,2372,6.8,6.8
20185,Stafford,KS,AGRICULTURAL,1451,6.8,6.8
30059,Meagher,MT,AGRICULTURAL,969,6.8,0.0
30071,Phillips,MT,AGRICULTURAL,1321,6.7,6.3
40075,Kiowa,OK,AGRICULTURAL,804,6.7,0.0
20203,Wichita,KS,AGRICULTURAL,1403,6.6,6.6
20027,Clay,KS,AGRICULTURAL,1287,6.6,6.6
30111,Yellowstone,MT,AGRICULTURAL,880,6.6,0.0
20009,Barton,KS,AGRICULTURAL,1323,6.5,6.5
17033,Crawford,IL,AGRICULTURAL,1695,6.5,6.5
38025,Dunn,ND,AGRICULTURAL,1248,6.5,4.1
29017,Bollinger,MO,AGRICULTURAL,609,6.4,0.0
54037,Jefferson,WV,AGRICULTURAL,499,6.4,0.0
20115,Marion,KS,AGRICULTURAL,1658,6.4,6.4
17163,St. Clair,IL,AGRICULTURAL,781,6.4,0.0
39141,Ross,OH,AGRICULTURAL,605,6.4,0.0
20141,Osborne,KS,AGRICULTURAL,1070,6.4,4.1
31165,Sioux,NE,AGRICULTURAL,648,6.2,0.0
20047,Edwards,KS,AGRICULTURAL,1362,6.2,6.2
20095,Kingman,KS,AGRICULTURAL,1308,6.2,6.2
20033,Comanche,KS,AGRICULTURAL,1033,6.2,6.2
31069,Garden,NE,AGRICULTURAL,1511,6.2,6.2
38101,Ward,ND,AGRICULTURAL,1777,6.1,6.1
31027,Cedar,NE,AGRICULTURAL,2198,6.1,6.1
31077,Greeley,NE,AGRICULTURAL,1631,6.0,6.0
