fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
36017,Chenango,NY,large,801,16.7,0.0
17093,Kendall,IL,large,1421,16.7,16.7
17113,McLean,IL,large,2009,16.5,16.5
46029,Codington,SD,large,1900,15.7,15.7
18177,Wayne,IN,large,1445,15.7,15.7
39031,Coshocton,OH,large,622,15.6,0.0
21017,Bourbon,KY,large,1487,15.5,15.5
45089,Williamsburg,SC,large,760,15.4,0.0
48165,Gaines,TX,large,825,15.1,0.0
05037,Cross,AR,large,1052,15.1,15.1
35057,Torrance,NM,large,1874,14.9,14.9
42063,Indiana,PA,large,601,14.6,0.0
39091,Logan,OH,large,2183,13.6,13.6
17031,Cook,IL,large,699,13.5,0.0
48229,Hudspeth,TX,large,369,13.4,0.0
06049,Modoc,CA,large,871,13.2,0.0
48055,Caldwell,TX,large,173,13.1,0.0
08073,Lincoln,CO,large,491,12.8,0.0
12086,Miami-Dade,FL,large,210,12.7,0.0
48255,Karnes,TX,large,714,12.7,0.0
17079,Jasper,IL,large,1332,12.6,12.6
48283,La Salle,TX,large,530,12.5,0.0
31001,Adams,NE,large,1671,12.5,12.5
30011,Carter,MT,large,1508,12.4,12.4
36037,Genesee,NY,large,617,12.4,0.0
31125,Nance,NE,large,1689,12.1,12.1
17027,Clinton,IL,large,1348,12.1,12.1
48475,Ward,TX,large,259,11.3,0.0
27165,Watonwan,MN,large,1773,11.2,11.2
48491,Williamson,TX,large,975,10.9,0.2
27027,Clay,MN,large,1266,10.8,10.8
29101,Johnson,MO,large,1613,10.7,10.7
08027,Custer,CO,large,120,10.6,0.0
48109,Culberson,TX,large,627,10.3,0.0
29091,Howell,MO,large,1046,10.3,0.5
27005,Becker,MN,large,1295,10.3,10.3
29199,Scotland,MO,large,1480,10.2,10.2
30041,Hill,MT,large,1447,10.1,10.1
29115,Linn,MO,large,1878,10.0,10.0
05023,Cleburne,AR,large,786,9.6,0.0
20087,Jefferson,KS,large,1806,9.6,9.6
48127,Dimmit,TX,large,557,9.4,0.0
48051,Burleson,TX,large,713,9.4,0.0
30015,Chouteau,MT,large,1645,9.3,9.3
39147,Seneca,OH,large,1527,9.3,9.3
30035,Glacier,MT,large,1699,9.3,9.3
20119,Meade,KS,large,1104,9.2,6.4
31087,Hitchcock,NE,large,1243,9.1,9.1
29131,Miller,MO,large,1112,9.1,9.1
30085,Roosevelt,MT,large,875,9.1,1.6
39021,Champaign,OH,large,1443,9.0,9.0
29133,Mississippi,MO,large,1039,9.0,9.0
29145,Newton,MO,large,2103,8.9,8.9
31057,Dundy,NE,large,1122,8.9,8.9
31085,Hayes,NE,large,1132,8.8,8.8
31117,McPherson,NE,large,1419,8.8,8.8
48371,Pecos,TX,large,650,8.8,0.0
38105,Williams,ND,large,1420,8.7,4.4
36093,Schenectady,NY,large,689,8.7,0.0
46091,Marshall,SD,large,1597,8.5,8.5
20029,Cloud,KS,large,967,8.5,0.0
31011,Boone,NE,large,1645,8.5,8.5
31107,Knox,NE,large,2085,8.4,8.4
35013,Doña Ana,NM,large,705,8.4,0.0
53071,Walla Walla,WA,large,355,8.4,0.0
30105,Valley,MT,large,1711,8.4,7.9
48093,Comanche,TX,large,687,8.4,0.0
30087,Rosebud,MT,large,1083,8.4,8.4
46123,Tripp,SD,large,1859,8.3,8.3
30075,Powder River,MT,large,1092,8.3,7.7
28053,Humphreys,MS,large,709,8.2,0.0
48149,Fayette,TX,large,414,8.1,0.0
38025,Dunn,ND,large,1377,8.0,4.4
30027,Fergus,MT,large,1454,7.9,7.9
20085,Jackson,KS,large,1892,7.8,7.8
18053,Grant,IN,large,1548,7.8,7.8
17173,Shelby,IL,large,1424,7.8,7.8
48287,Lee,TX,large,743,7.7,0.0
40145,Wagoner,OK,large,1707,7.6,7.6
19093,Ida,IA,large,1761,7.5,7.5
31147,Richardson,NE,large,1877,7.4,7.4
38085,Sioux,ND,large,1623,7.4,6.1
48461,Upton,TX,large,626,7.3,0.0
48319,Mason,TX,large,428,7.3,0.0
40045,Ellis,OK,large,1707,7.3,7.3
05059,Hot Spring,AR,large,825,7.3,0.0
46071,Jackson,SD,large,806,7.3,0.0
48193,Hamilton,TX,large,1253,7.2,7.2
46067,Hutchinson,SD,large,1730,7.2,7.2
27169,Winona,MN,large,1294,7.1,7.1
53025,Grant,WA,large,455,7.1,0.0
48345,Motley,TX,large,827,7.1,0.0
17159,Richland,IL,large,1307,7.1,7.1
20099,Labette,KS,large,1573,6.9,6.9
31019,Buffalo,NE,large,1746,6.8,6.8
31139,Pierce,NE,large,2216,6.8,6.8
31167,Stanton,NE,large,2372,6.8,6.8
20185,Stafford,KS,large,1451,6.8,6.8
30059,Meagher,MT,large,969,6.8,0.0
30071,Phillips,MT,large,1321,6.7,6.3
40075,Kiowa,OK,large,804,6.7,0.0
20203,Wichita,KS,large,1403,6.6,6.6
20027,Clay,KS,large,1287,6.6,6.6
30111,Yellowstone,MT,large,880,6.6,0.0
20009,Barton,KS,large,1323,6.5,6.5
17033,Crawford,IL,large,1695,6.5,6.5
29017,Bollinger,MO,large,609,6.4,0.0
54037,Jefferson,WV,large,499,6.4,0.0
20115,Marion,KS,large,1658,6.4,6.4
17163,St. Clair,IL,large,781,6.4,0.0
39141,Ross,OH,large,605,6.4,0.0
20141,Osborne,KS,large,1070,6.4,4.1
31165,Sioux,NE,large,648,6.2,0.0
20047,Edwards,KS,large,1362,6.2,6.2
20095,Kingman,KS,large,1308,6.2,6.2
20033,Comanche,KS,large,1033,6.2,6.2
31069,Garden,NE,large,1511,6.2,6.2
38101,Ward,ND,large,1777,6.1,6.1
31027,Cedar,NE,large,2198,6.1,6.1
44007,Providence,RI,large,331,6.0,0.0
31077,Greeley,NE,large,1631,6.0,6.0
31093,Howard,NE,large,1590,6.0,6.0
06021,Glenn,CA,large,996,5.9,0.6
31039,Cuming,NE,large,1983,5.9,5.9
31161,Sheridan,NE,large,1497,5.8,2.2
48183,Gregg,TX,large,930,5.8,0.0
19003,Adams,IA,large,1670,5.8,5.8
41005,Clackamas,OR,large,128,5.7,0.0
30107,Wheatland,MT,large,937,5.7,0.0
22007,Assumption,LA,large,348,5.7,0.0
29045,Clark,MO,large,1671,5.7,5.7
27077,Lake of the Woods,MN,large,1234,5.7,4.2
30057,Madison,MT,large,612,5.7,0.0
48457,Tyler,TX,large,28,5.7,0.0
48115,Dawson,TX,large,663,5.7,0.0
19095,Iowa,IA,large,1571,5.6,5.6
20207,Woodson,KS,large,1602,5.6,5.6
48263,Kent,TX,large,671,5.5,0.0
20165,Rush,KS,large,1277,5.5,5.5
29121,Macon,MO,large,1300,5.4,5.4
19107,Keokuk,IA,large,1527,5.4,5.4
49003,Box Elder,UT,large,512,5.4,0.0
56027,Niobrara,WY,large,1292,5.3,5.3
46011,Brookings,SD,large,1168,5.3,5.3
04001,Apache,AZ,large,713,5.3,0.0
48247,Jim Hogg,TX,large,987,5.2,0.8
46005,Beadle,SD,large,1096,5.2,5.2
31015,Boyd,NE,large,1293,5.2,5.2
31181,Webster,NE,large,1902,5.1,5.1
26141,Presque Isle,MI,large,2098,5.1,5.1
19041,Clay,IA,large,1623,5.1,5.1
19047,Crawford,IA,large,2121,5.0,5.0
38089,Stark,ND,large,1158,5.0,5.0
13115,Floyd,GA,large,20,5.0,0.0
27095,Mille Lacs,MN,large,953,5.0,0.0
29195,Saline,MO,large,1640,4.9,4.9
30055,McCone,MT,large,1565,4.9,2.7
38007,Billings,ND,large,1344,4.9,4.9
48141,El Paso,TX,large,287,4.8,0.0
08125,Yuma,CO,large,1397,4.8,4.0
36069,Ontario,NY,large,924,4.8,0.0
04021,Pinal,AZ,large,58,4.7,0.0
46105,Perkins,SD,large,1657,4.6,4.6
38037,Grant,ND,large,1552,4.6,3.2
48103,Crane,TX,large,497,4.5,0.0
48451,Tom Green,TX,large,785,4.5,0.0
31099,Kearney,NE,large,2029,4.5,4.5
48111,Dallam,TX,large,1044,4.5,4.5
48105,Crockett,TX,large,1126,4.4,4.4
48269,King,TX,large,635,4.4,0.0
12101,Pasco,FL,large,238,4.4,0.0
31047,Dawson,NE,large,1418,4.4,4.4
48421,Sherman,TX,large,1321,4.3,4.3
48465,Val Verde,TX,large,559,4.3,0.0
16011,Bingham,ID,large,1042,4.3,0.9
18049,Fulton,IN,large,1481,4.3,4.3
38041,Hettinger,ND,large,1356,4.3,3.2
27129,Renville,MN,large,1570,4.2,4.2
30073,Pondera,MT,large,1305,4.1,4.1
19165,Shelby,IA,large,2231,4.1,4.1
16087,Washington,ID,large,9,4.1,0.0
46077,Kingsbury,SD,large,1285,4.1,4.1
38093,Stutsman,ND,large,1476,4.1,3.5
38029,Emmons,ND,large,1277,4.1,3.0
46061,Hanson,SD,large,1248,4.0,4.0
30065,Musselshell,MT,large,1217,4.0,4.0
48311,McMullen,TX,large,951,4.0,0.0
48331,Milam,TX,large,996,4.0,3.3
41055,Sherman,OR,large,1290,3.9,3.9
27167,Wilkin,MN,large,1772,3.9,3.9
56003,Big Horn,WY,large,634,3.8,0.0
31143,Polk,NE,large,2033,3.6,3.6
46069,Hyde,SD,large,1214,3.6,1.6
35039,Rio Arriba,NM,large,172,3.6,0.0
20189,Stevens,KS,large,1344,3.5,3.5
18005,Bartholomew,IN,large,475,3.5,0.0
31051,Dixon,NE,large,2471,3.5,3.5
30005,Blaine,MT,large,2399,3.5,3.5
16033,Clark,ID,large,286,3.4,0.0
20107,Linn,KS,large,1551,3.4,3.4
19187,Webster,IA,large,1926,3.4,3.4
46021,Campbell,SD,large,1070,3.4,2.0
48075,Childress,TX,large,1156,3.4,3.4
27137,St. Louis,MN,large,1346,3.3,2.9
19045,Clinton,IA,large,1630,3.3,3.3
30097,Sweet Grass,MT,large,896,3.3,0.0
38049,McHenry,ND,large,1033,3.2,2.2
20173,Sedgwick,KS,large,1551,3.2,3.2
17187,Warren,IL,large,2009,3.2,3.2
31151,Saline,NE,large,2072,3.2,3.2
27113,Pennington,MN,large,1575,3.2,3.2
19157,Poweshiek,IA,large,1791,3.2,3.2
40153,Woodward,OK,large,2040,3.2,3.2
40043,Dewey,OK,large,2054,3.1,3.1
40071,Kay,OK,large,1850,3.1,3.1
18183,Whitley,IN,large,1381,3.1,3.1
31063,Frontier,NE,large,1245,3.1,3.1
30099,Teton,MT,large,1349,3.1,0.1
18011,Boone,IN,large,2049,3.0,3.0
31155,Saunders,NE,large,2029,2.9,2.9
19021,Buena Vista,IA,large,2056,2.9,2.9
19147,Palo Alto,IA,large,1791,2.9,2.9
39169,Wayne,OH,large,183,2.9,0.0
48133,Eastland,TX,large,1523,2.9,2.9
46023,Charles Mix,SD,large,1766,2.9,2.9
46093,Meade,SD,large,1367,2.9,2.9
40149,Washita,OK,large,2009,2.9,2.9
48387,Red River,TX,large,870,2.8,0.0
18141,St. Joseph,IN,large,1304,2.8,2.8
31127,Nemaha,NE,large,1553,2.8,2.8
31149,Rock,NE,large,1873,2.7,2.7
17099,LaSalle,IL,large,1613,2.7,2.7
20159,Rice,KS,large,1656,2.7,2.7
30003,Big Horn,MT,large,674,2.7,0.0
38011,Bowman,ND,large,1341,2.7,2.7
20145,Pawnee,KS,large,1419,2.7,2.7
20053,Ellsworth,KS,large,1519,2.7,2.7
04019,Pima,AZ,large,31,2.7,0.0
19061,Dubuque,IA,large,1719,2.7,2.7
40029,Coal,OK,large,1043,2.7,0.8
19175,Union,IA,large,1911,2.7,2.7
19051,Davis,IA,large,1542,2.7,2.7
45075,Orangeburg,SC,large,755,2.7,0.0
20067,Grant,KS,large,847,2.7,0.0
27043,Faribault,MN,large,1807,2.6,2.6
18157,Tippecanoe,IN,large,1401,2.6,2.6
19103,Johnson,IA,large,1403,2.6,2.6
48479,Webb,TX,large,773,2.6,0.0
46053,Gregory,SD,large,2256,2.6,2.6
19161,Sac,IA,large,1259,2.6,2.6
48295,Lipscomb,TX,large,1404,2.6,2.6
48027,Bell,TX,large,1235,2.6,2.1
27015,Brown,MN,large,1518,2.6,2.6
40007,Beaver,OK,large,1403,2.5,2.5
46111,Sanborn,SD,large,1092,2.5,2.5
20129,Morton,KS,large,1223,2.5,2.5
27057,Hubbard,MN,large,1318,2.5,2.5
46043,Douglas,SD,large,1655,2.5,2.5
46135,Yankton,SD,large,1367,2.5,2.5
40027,Cleveland,OK,large,1511,2.5,2.5
48423,Smith,TX,large,264,2.5,0.0
20041,Dickinson,KS,large,1767,2.5,2.5
20131,Nemaha,KS,large,2148,2.5,2.5
38015,Burleigh,ND,large,958,2.5,0.0
01037,Coosa,AL,large,27,2.5,0.0
48155,Foard,TX,large,557,2.4,0.0
48411,San Saba,TX,large,1210,2.4,1.9
27107,Norman,MN,large,1559,2.4,2.4
29117,Livingston,MO,large,1427,2.4,2.4
19163,Scott,IA,large,1376,2.4,2.4
29159,Pettis,MO,large,1606,2.4,2.4
46037,Day,SD,large,1776,2.4,2.4
40081,Lincoln,OK,large,1752,2.4,2.4
38045,LaMoure,ND,large,1355,2.4,2.4
06025,Imperial,CA,large,23,2.3,0.0
29143,New Madrid,MO,large,988,2.3,0.0
19185,Wayne,IA,large,1878,2.3,2.3
27161,Waseca,MN,large,1726,2.3,2.3
29087,Holt,MO,large,1405,2.3,2.3
25001,Barnstable,MA,large,1423,2.3,2.3
48359,Oldham,TX,large,1359,2.3,2.3
27055,Houston,MN,large,1150,2.3,2.3
05109,Pike,AR,large,200,2.3,0.0
48483,Wheeler,TX,large,955,2.3,1.1
37019,Brunswick,NC,large,1446,2.3,2.3
38053,McKenzie,ND,large,1475,2.3,2.3
48235,Irion,TX,large,888,2.3,0.0
29047,Clay,MO,large,1809,2.3,2.3
48225,Houston,TX,large,400,2.3,0.0
18127,Porter,IN,large,1605,2.3,2.3
27063,Jackson,MN,large,2050,2.2,2.2
31089,Holt,NE,large,2035,2.2,2.2
48447,Throckmorton,TX,large,1373,2.2,2.2
48101,Cottle,TX,large,589,2.2,0.0
31111,Lincoln,NE,large,670,2.2,0.0
31013,Box Butte,NE,large,1296,2.2,2.2
38069,Pierce,ND,large,1224,2.2,2.2
38091,Steele,ND,large,1390,2.2,2.2
40139,Texas,OK,large,954,2.2,0.0
30109,Wibaux,MT,large,1463,2.2,2.2
31145,Red Willow,NE,large,1119,2.2,2.2
48487,Wilbarger,TX,large,651,2.2,0.0
38019,Cavalier,ND,large,2137,2.2,2.2
55025,Dane,WI,large,1498,2.2,2.2
38021,Dickey,ND,large,921,2.1,0.0
31131,Otoe,NE,large,1940,2.1,2.1
27069,Kittson,MN,large,1186,2.1,1.1
48117,Deaf Smith,TX,large,1027,2.1,2.1
39039,Defiance,OH,large,1447,2.1,2.1
29097,Jasper,MO,large,2072,2.1,2.1
31171,Thomas,NE,large,1497,2.1,2.1
47097,Lauderdale,TN,large,1090,2.1,2.1
40077,Latimer,OK,large,1105,2.1,1.5
40039,Custer,OK,large,1834,2.1,2.1
38009,Bottineau,ND,large,1385,2.1,2.1
40051,Grady,OK,large,1198,2.1,2.1
53039,Klickitat,WA,large,825,2.1,0.0
27159,Wadena,MN,large,1254,2.1,2.1
53017,Douglas,WA,large,513,2.0,0.0
20117,Marshall,KS,large,1543,2.0,2.0
17189,Washington,IL,large,1443,2.0,2.0
40097,Mayes,OK,large,1333,2.0,2.0
51001,Accomack,VA,large,1647,2.0,2.0
01013,Butler,AL,large,342,2.0,0.0
05041,Desha,AR,large,762,2.0,0.0
46047,Fall River,SD,large,1230,2.0,2.0
18075,Jay,IN,large,1639,2.0,2.0
48153,Floyd,TX,large,1531,2.0,2.0
19191,Winneshiek,IA,large,1702,2.0,2.0
29137,Monroe,MO,large,1079,2.0,1.0
27081,Lincoln,MN,large,1602,2.0,2.0
19011,Benton,IA,large,1316,2.0,2.0
18055,Greene,IN,large,884,2.0,0.0
04017,Navajo,AZ,large,167,2.0,0.0
18039,Elkhart,IN,large,1699,2.0,2.0
31157,Scotts Bluff,NE,large,635,1.9,0.0
38057,Mercer,ND,large,1203,1.9,1.0
40147,Washington,OK,large,1326,1.9,1.9
19193,Woodbury,IA,large,2056,1.9,1.9
40053,Grant,OK,large,1392,1.9,1.9
18095,Madison,IN,large,1557,1.9,1.9
38097,Traill,ND,large,1428,1.9,1.9
26039,Crawford,MI,large,1419,1.9,1.9
18111,Newton,IN,large,1723,1.9,1.9
18131,Pulaski,IN,large,1355,1.9,1.9
18091,LaPorte,IN,large,1167,1.9,1.9
19195,Worth,IA,large,1657,1.9,1.9
48503,Young,TX,large,1514,1.8,1.8
48501,Yoakum,TX,large,954,1.8,0.0
05017,Chicot,AR,large,725,1.8,0.0
08023,Costilla,CO,large,369,1.8,0.0
46083,Lincoln,SD,large,1369,1.8,1.8
41037,Lake,OR,large,112,1.8,0.0
30045,Judith Basin,MT,large,1557,1.8,1.8
48489,Willacy,TX,large,1258,1.8,1.8
35049,Santa Fe,NM,large,506,1.8,0.0
08021,Conejos,CO,large,76,1.8,0.0
47175,Van Buren,TN,large,880,1.8,0.0
30051,Liberty,MT,large,1323,1.8,1.8
39045,Fairfield,OH,large,979,1.7,1.2
17039,De Witt,IL,large,1555,1.7,1.7
48207,Haskell,TX,large,626,1.7,0.0
48251,Johnson,TX,large,1545,1.7,1.7
51093,Isle of Wight,VA,large,720,1.7,0.0
46099,Minnehaha,SD,large,1335,1.7,1.7
27011,Big Stone,MN,large,1561,1.7,0.3
20147,Phillips,KS,large,631,1.7,0.0
48097,Cooke,TX,large,1270,1.7,0.5
13175,Laurens,GA,large,241,1.7,0.0
48437,Swisher,TX,large,1215,1.7,1.7
20005,Atchison,KS,large,1414,1.7,1.7
31173,Thurston,NE,large,2610,1.7,1.7
20031,Coffey,KS,large,1988,1.7,1.7
46003,Aurora,SD,large,908,1.7,0.0
27089,Marshall,MN,large,1517,1.6,1.6
20163,Rooks,KS,large,1208,1.6,1.6
38083,Sheridan,ND,large,1517,1.6,1.6
31121,Merrick,NE,large,1423,1.6,1.6
48049,Brown,TX,large,1221,1.6,1.2
40151,Woods,OK,large,1620,1.6,1.6
20073,Greenwood,KS,large,1199,1.6,1.6
48281,Lampasas,TX,large,592,1.6,0.0
48171,Gillespie,TX,large,1936,1.6,1.6
32031,Washoe,NV,large,584,1.6,0.0
48069,Castro,TX,large,1208,1.6,1.6
48237,Jack,TX,large,1427,1.6,1.6
49027,Millard,UT,large,890,1.6,0.0
46115,Spink,SD,large,1040,1.6,1.6
05001,Arkansas,AR,large,811,1.5,0.0
38077,Richland,ND,large,1435,1.5,1.5
38003,Barnes,ND,large,1571,1.5,1.5
48003,Andrews,TX,large,626,1.5,0.0
20089,Jewell,KS,large,1662,1.5,1.5
48493,Wilson,TX,large,319,1.5,0.0
46039,Deuel,SD,large,1507,1.5,1.5
27013,Blue Earth,MN,large,1758,1.5,1.5
17197,Will,IL,large,1860,1.5,1.5
48191,Hall,TX,large,331,1.5,0.0
48039,Brazoria,TX,large,352,1.5,0.0
17067,Hancock,IL,large,1341,1.5,1.5
37143,Perquimans,NC,large,1518,1.5,1.5
19013,Black Hawk,IA,large,1431,1.5,0.5
21101,Henderson,KY,large,893,1.5,0.0
30019,Daniels,MT,large,1343,1.5,1.0
30039,Granite,MT,large,99,1.5,0.0
24015,Cecil,MD,large,525,1.5,0.0
20201,Washington,KS,large,1522,1.5,1.5
46097,Miner,SD,large,1213,1.4,1.4
51149,Prince George,VA,large,572,1.4,0.0
17139,Moultrie,IL,large,1440,1.4,1.4
38067,Pembina,ND,large,1402,1.4,1.4
47095,Lake,TN,large,1106,1.4,1.4
23029,Washington,ME,large,1181,1.4,1.4
22039,Evangeline,LA,large,569,1.4,0.0
19121,Madison,IA,large,1183,1.4,1.4
48107,Crosby,TX,large,753,1.4,0.0
21059,Daviess,KY,large,903,1.4,0.0
27083,Lyon,MN,large,1452,1.4,1.4
51065,Fluvanna,VA,large,165,1.4,0.0
27105,Nobles,MN,large,1854,1.3,1.3
29033,Carroll,MO,large,1573,1.3,1.3
40121,Pittsburg,OK,large,1318,1.3,1.3
48071,Chambers,TX,large,746,1.3,0.0
06065,Riverside,CA,large,2182,1.3,1.0
46051,Grant,SD,large,1151,1.3,1.3
48353,Nolan,TX,large,1238,1.3,1.3
48299,Llano,TX,large,93,1.3,0.0
31041,Custer,NE,large,1597,1.3,1.3
27097,Morrison,MN,large,947,1.3,0.3
17193,White,IL,large,1141,1.3,1.3
13033,Burke,GA,large,184,1.3,0.0
22035,East Carroll,LA,large,907,1.3,0.0
26067,Ionia,MI,large,1557,1.3,1.3
38099,Walsh,ND,large,2536,1.3,1.3
37061,Duplin,NC,large,974,1.3,0.0
31009,Blaine,NE,large,1217,1.3,1.3
24045,Wicomico,MD,large,919,1.2,0.5
05087,Madison,AR,large,1347,1.2,1.2
38059,Morton,ND,large,1029,1.2,1.2
38033,Golden Valley,ND,large,1407,1.2,1.2
48209,Hays,TX,large,1395,1.2,1.2
29015,Benton,MO,large,926,1.2,0.0
46045,Edmunds,SD,large,1334,1.2,1.2
16069,Nez Perce,ID,large,585,1.2,0.0
22123,West Carroll,LA,large,751,1.2,0.0
21031,Butler,KY,large,984,1.2,0.0
16073,Owyhee,ID,large,148,1.2,0.0
27067,Kandiyohi,MN,large,1737,1.2,1.2
48081,Coke,TX,large,772,1.1,0.0
47157,Shelby,TN,large,1206,1.1,1.1
05011,Bradley,AR,large,427,1.1,0.0
40025,Cimarron,OK,large,1072,1.1,1.1
48305,Lynn,TX,large,1256,1.1,1.1
48309,McLennan,TX,large,1128,1.1,1.1
48413,Schleicher,TX,large,1173,1.1,1.1
48445,Terry,TX,large,800,1.1,0.0
48417,Shackelford,TX,large,1157,1.1,1.1
27117,Pipestone,MN,large,1564,1.1,1.1
55027,Dodge,WI,large,1450,1.1,1.1
48033,Borden,TX,large,816,1.1,0.0
51159,Richmond,VA,large,406,1.1,0.0
45003,Aiken,SC,large,271,1.1,0.0
38063,Nelson,ND,large,1525,1.1,1.1
40103,Noble,OK,large,1519,1.1,1.1
38023,Divide,ND,large,988,1.1,0.0
27121,Pope,MN,large,1142,1.1,1.1
40003,Alfalfa,OK,large,1101,1.1,1.1
38013,Burke,ND,large,1382,1.1,1.1
31119,Madison,NE,large,1756,1.1,1.1
27021,Cass,MN,large,1150,1.1,1.1
18017,Cass,IN,large,1625,1.1,1.1
40141,Tillman,OK,large,978,1.1,0.0
46101,Moody,SD,large,966,1.1,0.0
40137,Stephens,OK,large,1280,1.1,1.1
29149,Oregon,MO,large,286,1.0,0.0
31079,Hall,NE,large,1607,1.0,1.0
35009,Curry,NM,large,1146,1.0,1.0
38061,Mountrail,ND,large,1308,1.0,1.0
29163,Pike,MO,large,1464,1.0,1.0
27171,Wright,MN,large,1262,1.0,1.0
19159,Ringgold,IA,large,1769,1.0,1.0
48219,Hockley,TX,large,1154,1.0,1.0
27149,Stevens,MN,large,1474,1.0,1.0
19151,Pocahontas,IA,large,2138,1.0,1.0
13043,Candler,GA,large,366,1.0,0.0
29207,Stoddard,MO,large,822,1.0,0.0
19071,Fremont,IA,large,1481,1.0,1.0
01085,Lowndes,AL,large,123,1.0,0.0
48377,Presidio,TX,large,126,1.0,0.0
40073,Kingfisher,OK,large,1575,1.0,1.0
48307,McCulloch,TX,large,1415,1.0,1.0
40091,McIntosh,OK,large,1346,1.0,1.0
30017,Custer,MT,large,969,0.9,0.5
48221,Hood,TX,large,1139,0.9,0.9
19101,Jefferson,IA,large,1749,0.9,0.9
19183,Washington,IA,large,1736,0.9,0.9
35035,Otero,NM,large,186,0.9,0.0
20093,Kearny,KS,large,1101,0.9,0.9
29031,Cape Girardeau,MO,large,797,0.9,0.0
19039,Clarke,IA,large,2052,0.9,0.9
48355,Nueces,TX,large,1165,0.9,0.7
31105,Kimball,NE,large,1582,0.9,0.9
29113,Lincoln,MO,large,357,0.9,0.0
25027,Worcester,MA,large,69,0.9,0.0
48253,Jones,TX,large,785,0.9,0.0
40099,Murray,OK,large,808,0.9,0.0
29211,Sullivan,MO,large,1691,0.9,0.9
32007,Elko,NV,large,901,0.9,0.0
22023,Cameron,LA,large,489,0.9,0.0
16027,Canyon,ID,large,770,0.9,0.0
22067,Morehouse,LA,large,654,0.9,0.0
21167,Mercer,KY,large,1566,0.9,0.9
48177,Gonzales,TX,large,253,0.9,0.0
27079,Le Sueur,MN,large,1502,0.8,0.8
48085,Collin,TX,large,1338,0.8,0.8
29105,Laclede,MO,large,1353,0.8,0.8
48001,Anderson,TX,large,345,0.8,0.0
27029,Clearwater,MN,large,1309,0.8,0.8
17045,Edgar,IL,large,1833,0.8,0.8
20183,Smith,KS,large,1139,0.8,0.7
47077,Henderson,TN,large,531,0.8,0.0
48217,Hill,TX,large,1356,0.8,0.8
17145,Perry,IL,large,1219,0.8,0.4
42039,Crawford,PA,large,1037,0.8,0.8
18169,Wabash,IN,large,1853,0.8,0.8
51083,Halifax,VA,large,239,0.8,0.0
38035,Grand Forks,ND,large,1467,0.8,0.8
26139,Ottawa,MI,large,1685,0.8,0.8
28075,Lauderdale,MS,large,242,0.8,0.0
17195,Whiteside,IL,large,1147,0.8,0.8
39005,Ashland,OH,large,632,0.8,0.0
55065,Lafayette,WI,large,870,0.8,0.0
16083,Twin Falls,ID,large,868,0.8,0.0
45049,Hampton,SC,large,335,0.8,0.0
29021,Buchanan,MO,large,1456,0.8,0.8
39057,Greene,OH,large,1174,0.7,0.7
31113,Logan,NE,large,1203,0.7,0.7
40041,Delaware,OK,large,2549,0.7,0.7
45091,York,SC,large,201,0.7,0.0
21045,Casey,KY,large,956,0.7,0.0
20017,Chase,KS,large,1396,0.7,0.7
