fips,county_name,state_abbr,underserved,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
39097,Madison,OH,True,458,0.4,0.0
08041,El Paso,CO,True,35,0.4,0.0
17119,Madison,IL,True,338,0.4,0.0
39051,Fulton,OH,True,537,0.4,0.0
17019,Champaign,IL,True,486,0.4,0.0
17099,LaSalle,IL,True,246,0.4,0.0
51037,Charlotte,VA,True,33,0.4,0.0
48141,El Paso,TX,True,10,0.4,0.0
46081,Lawrence,SD,True,710,0.4,0.0
17145,Perry,IL,True,267,0.4,0.0
17141,Ogle,IL,True,591,0.4,0.0
51117,Mecklenburg,VA,True,80,0.4,0.0
30069,Petroleum,MT,True,324,0.4,0.0
06037,Los Angeles,CA,True,341,0.3,0.0
26073,Isabella,MI,True,418,0.3,0.0
06079,San Luis Obispo,CA,True,147,0.3,0.0
04005,Coconino,AZ,True,615,0.3,0.0
48121,Denton,TX,True,159,0.3,0.0
48189,Hale,TX,True,4,0.3,0.0
39083,Knox,OH,True,291,0.3,0.0
48503,Young,TX,True,365,0.3,0.0
04003,Cochise,AZ,True,16,0.2,0.0
31177,Washington,NE,True,126,0.2,0.0
18051,Gibson,IN,True,408,0.2,0.0
05093,Mississippi,AR,True,540,0.2,0.0
20015,Butler,KS,True,25,0.2,0.0
05075,Lawrence,AR,True,369,0.2,0.0
28133,Sunflower,MS,True,274,0.1,0.0
31173,Thurston,NE,True,106,0.1,0.0
31007,Banner,NE,True,103,0.1,0.0
30019,Daniels,MT,True,17,0.1,0.0
30099,Teton,MT,True,654,0.1,0.0
