state_abbr,sector_abbr,tech,year,observed_solar_mw,observed_storage_mw,observed_storage_mwh
GA,res,storage,2014,,0.003030303,0.003030303
IA,res,storage,2014,,0.003030303,0.003030303
ID,res,storage,2014,,0.003030303,0.003030303
IL,res,storage,2014,,0.003030303,0.003030303
IN,res,storage,2014,,0.003030303,0.003030303
KS,res,storage,2014,,0.003030303,0.003030303
KY,res,storage,2014,,0,0
LA,res,storage,2014,,0.003030303,0.003030303
MA,res,storage,2014,,0,0
MD,res,storage,2014,,0,0
ME,res,storage,2014,,0.003030303,0.003030303
MI,res,storage,2014,,0.003030303,0.003030303
MN,res,storage,2014,,0.003030303,0.003030303
MO,res,storage,2014,,0.003030303,0.003030303
MS,res,storage,2014,,0.003030303,0.003030303
MT,res,storage,2014,,0.003030303,0.003030303
NC,res,storage,2014,,0.003030303,0.003030303
ND,res,storage,2014,,0.003030303,0.003030303
NE,res,storage,2014,,0.003030303,0.003030303
NH,res,storage,2014,,0.003030303,0.003030303
NJ,res,storage,2014,,0,0
NM,res,storage,2014,,0.003030303,0.003030303
NV,res,storage,2014,,0,0
NY,res,storage,2014,,0,0.4
OH,res,storage,2014,,0,0
OK,res,storage,2014,,0.003030303,0.003030303
OR,res,storage,2014,,0.003030303,0.003030303
PA,res,storage,2014,,0,0
RI,res,storage,2014,,0.003030303,0.003030303
SC,res,storage,2014,,0.003030303,0.003030303
SD,res,storage,2014,,0.003030303,0.003030303
TN,res,storage,2014,,0.003030303,0.003030303
TX,res,storage,2014,,0,0
UT,res,storage,2014,,0.003030303,0.003030303
VA,res,storage,2014,,0,0
VT,res,storage,2014,,0.003030303,0.003030303
WA,res,storage,2014,,0.003030303,0.003030303
WI,res,storage,2014,,0.003030303,0.003030303
WV,res,storage,2014,,0,0
WY,res,storage,2014,,0.003030303,0.003030303
AL,com,storage,2016,,0.063636364,0.142424242
AR,com,storage,2016,,0.063636364,0.142424242
AZ,com,storage,2016,,0,0
CA,com,storage,2016,,32.8,67.45
CO,com,storage,2016,,0,0
CT,com,storage,2016,,0.063636364,0.142424242
DC,com,storage,2016,,0.063636364,0.142424242
DE,com,storage,2016,,0.157142857,0.185714286
FL,com,storage,2016,,0.1,0.2
GA,com,storage,2016,,0.063636364,0.142424242
IA,com,storage,2016,,0.063636364,0.142424242
ID,com,storage,2016,,0.063636364,0.142424242
IL,com,storage,2016,,0.063636364,0.142424242
IN,com,storage,2016,,0.063636364,0.142424242
KS,com,storage,2016,,0.063636364,0.142424242
KY,com,storage,2016,,0.157142857,0.185714286
LA,com,storage,2016,,0.063636364,0.142424242
MA,com,storage,2016,,0,0
MD,com,storage,2016,,0.157142857,0.185714286
ME,com,storage,2016,,0.063636364,0.142424242
MI,com,storage,2016,,0.063636364,0.142424242
MN,com,storage,2016,,0.063636364,0.142424242
MO,com,storage,2016,,0.063636364,0.142424242
MS,com,storage,2016,,0.063636364,0.142424242
MT,com,storage,2016,,0.063636364,0.142424242
NC,com,storage,2016,,0.063636364,0.142424242
ND,com,storage,2016,,0.063636364,0.142424242
NE,com,storage,2016,,0.063636364,0.142424242
NH,com,storage,2016,,0.063636364,0.142424242
NJ,com,storage,2016,,0.95,0.45
NM,com,storage,2016,,0.063636364,0.142424242
NV,com,storage,2016,,0,0
NY,com,storage,2016,,1.1,3.25
OH,com,storage,2016,,0.157142857,0.185714286
OK,com,storage,2016,,0.063636364,0.142424242
OR,com,storage,2016,,0.063636364,0.142424242
PA,com,storage,2016,,0.157142857,0.185714286
RI,com,storage,2016,,0.063636364,0.142424242
SC,com,storage,2016,,0.063636364,0.142424242
SD,com,storage,2016,,0.063636364,0.142424242
TN,com,storage,2016,,0.063636364,0.142424242
TX,com,storage,2016,,0,0
UT,com,storage,2016,,0.063636364,0.142424242
VA,com,storage,2016,,0.157142857,0.185714286
VT,com,storage,2016,,0.063636364,0.142424242
WA,com,storage,2016,,0.063636364,0.142424242
WI,com,storage,2016,,0.063636364,0.142424242
WV,com,storage,2016,,0.157142857,0.185714286
WY,com,storage,2016,,0.063636364,0.142424242
AL,ind,storage,2016,,0.063636364,0.142424242
AR,ind,storage,2016,,0.063636364,0.142424242
AZ,ind,storage,2016,,0,0
CA,ind,storage,2016,,32.8,67.45
CO,ind,storage,2016,,0,0
CT,ind,storage,2016,,0.063636364,0.142424242
DC,ind,storage,2016,,0.063636364,0.142424242
DE,ind,storage,2016,,0.157142857,0.185714286
FL,ind,storage,2016,,0.1,0.2
GA,ind,storage,2016,,0.063636364,0.142424242
IA,ind,storage,2016,,0.063636364,0.142424242
ID,ind,storage,2016,,0.063636364,0.142424242
IL,ind,storage,2016,,0.063636364,0.142424242
IN,ind,storage,2016,,0.063636364,0.142424242
KS,ind,storage,2016,,0.063636364,0.142424242
KY,ind,storage,2016,,0.157142857,0.185714286
LA,ind,storage,2016,,0.063636364,0.142424242
MA,ind,storage,2016,,0,0
MD,ind,storage,2016,,0.157142857,0.185714286
ME,ind,storage,2016,,0.063636364,0.142424242
MI,ind,storage,2016,,0.063636364,0.142424242
MN,ind,storage,2016,,0.063636364,0.142424242
MO,ind,storage,2016,,0.063636364,0.142424242
MS,ind,storage,2016,,0.063636364,0.142424242
MT,ind,storage,2016,,0.063636364,0.142424242
NC,ind,storage,2016,,0.063636364,0.142424242
ND,ind,storage,2016,,0.063636364,0.142424242
NE,ind,storage,2016,,0.063636364,0.142424242
NH,ind,storage,2016,,0.063636364,0.142424242
NJ,ind,storage,2016,,0.95,0.45
NM,ind,storage,2016,,0.063636364,0.142424242
NV,ind,storage,2016,,0,0
NY,ind,storage,2016,,1.1,3.25
OH,ind,storage,2016,,0.157142857,0.185714286
OK,ind,storage,2016,,0.063636364,0.142424242
OR,ind,storage,2016,,0.063636364,0.142424242
PA,ind,storage,2016,,0.157142857,0.185714286
RI,ind,storage,2016,,0.063636364,0.142424242
SC,ind,storage,2016,,0.063636364,0.142424242
SD,ind,storage,2016,,0.063636364,0.142424242
TN,ind,storage,2016,,0.063636364,0.142424242
TX,ind,storage,2016,,0,0
UT,ind,storage,2016,,0.063636364,0.142424242
VA,ind,storage,2016,,0.157142857,0.185714286
VT,ind,storage,2016,,0.063636364,0.142424242
WA,ind,storage,2016,,0.063636364,0.142424242
WI,ind,storage,2016,,0.063636364,0.142424242
WV,ind,storage,2016,,0.157142857,0.185714286
WY,ind,storage,2016,,0.063636364,0.142424242
AL,res,storage,2016,,0.109090909,0.16969697
AR,res,storage,2016,,0.109090909,0.16969697
AZ,res,storage,2016,,1.1,1.9
CA,res,storage,2016,,3,5.9
CO,res,storage,2016,,0,0
CT,res,storage,2016,,0.109090909,0.16969697
DC,res,storage,2016,,0.109090909,0.16969697
DE,res,storage,2016,,0,0
FL,res,storage,2016,,0.4,0.7
GA,res,storage,2016,,0.109090909,0.16969697
IA,res,storage,2016,,0.109090909,0.16969697
ID,res,storage,2016,,0.109090909,0.16969697
IL,res,storage,2016,,0.109090909,0.16969697
IN,res,storage,2016,,0.109090909,0.16969697
KS,res,storage,2016,,0.109090909,0.16969697
KY,res,storage,2016,,0,0
LA,res,storage,2016,,0.109090909,0.16969697
MA,res,storage,2016,,0.2,0.2
MD,res,storage,2016,,0,0
ME,res,storage,2016,,0.109090909,0.16969697
MI,res,storage,2016,,0.109090909,0.16969697
MN,res,storage,2016,,0.109090909,0.16969697
MO,res,storage,2016,,0.109090909,0.16969697
MS,res,storage,2016,,0.109090909,0.16969697
MT,res,storage,2016,,0.109090909,0.16969697
NC,res,storage,2016,,0.109090909,0.16969697
ND,res,storage,2016,,0.109090909,0.16969697
NE,res,storage,2016,,0.109090909,0.16969697
NH,res,storage,2016,,0.109090909,0.16969697
NJ,res,storage,2016,,0,0.1
NM,res,storage,2016,,0.109090909,0.16969697
NV,res,storage,2016,,0,0
NY,res,storage,2016,,0.1,1.1
OH,res,storage,2016,,0,0
OK,res,storage,2016,,0.109090909,0.16969697
OR,res,storage,2016,,0.109090909,0.16969697
PA,res,storage,2016,,0,0
RI,res,storage,2016,,0.109090909,0.16969697
SC,res,storage,2016,,0.109090909,0.16969697
SD,res,storage,2016,,0.109090909,0.16969697
TN,res,storage,2016,,0.109090909,0.16969697
TX,res,storage,2016,,0.2,0.2
UT,res,storage,2016,,0.109090909,0.16969697
VA,res,storage,2016,,0,0
VT,res,storage,2016,,0.109090909,0.16969697
WA,res,storage,2016,,0.109090909,0.16969697
WI,res,storage,2016,,0.109090909,0.16969697
WV,res,storage,2016,,0,0
WY,res,storage,2016,,0.109090909,0.16969697
AL,com,storage,2018,,0.110606061,0.257575758
AR,com,storage,2018,,0.110606061,0.257575758
AZ,com,storage,2018,,0.25,0.65
CA,com,storage,2018,,91.65,202.25
CO,com,storage,2018,,0,0.05
CT,com,storage,2018,,0.110606061,0.257575758
DC,com,storage,2018,,0.110606061,0.257575758
DE,com,storage,2018,,0.792857143,1.428571429
FL,com,storage,2018,,0.35,0.9
GA,com,storage,2018,,0.110606061,0.257575758
IA,com,storage,2018,,0.110606061,0.257575758
ID,com,storage,2018,,0.110606061,0.257575758
IL,com,storage,2018,,0.110606061,0.257575758
IN,com,storage,2018,,0.110606061,0.257575758
KS,com,storage,2018,,0.110606061,0.257575758
KY,com,storage,2018,,0.792857143,1.428571429
LA,com,storage,2018,,0.110606061,0.257575758
MA,com,storage,2018,,0.2,0.35
MD,com,storage,2018,,0.792857143,1.428571429
ME,com,storage,2018,,0.110606061,0.257575758
MI,com,storage,2018,,0.110606061,0.257575758
MN,com,storage,2018,,0.110606061,0.257575758
MO,com,storage,2018,,0.110606061,0.257575758
MS,com,storage,2018,,0.110606061,0.257575758
MT,com,storage,2018,,0.110606061,0.257575758
NC,com,storage,2018,,0.110606061,0.257575758
ND,com,storage,2018,,0.110606061,0.257575758
NE,com,storage,2018,,0.110606061,0.257575758
NH,com,storage,2018,,0.110606061,0.257575758
NJ,com,storage,2018,,1.6,2.05
NM,com,storage,2018,,0.110606061,0.257575758
NV,com,storage,2018,,0,0
NY,com,storage,2018,,2.6,6.6
OH,com,storage,2018,,0.792857143,1.428571429
OK,com,storage,2018,,0.110606061,0.257575758
OR,com,storage,2018,,0.110606061,0.257575758
PA,com,storage,2018,,0.792857143,1.428571429
RI,com,storage,2018,,0.110606061,0.257575758
SC,com,storage,2018,,0.110606061,0.257575758
SD,com,storage,2018,,0.110606061,0.257575758
TN,com,storage,2018,,0.110606061,0.257575758
TX,com,storage,2018,,0.15,0.4
UT,com,storage,2018,,0.110606061,0.257575758
VA,com,storage,2018,,0.792857143,1.428571429
VT,com,storage,2018,,0.110606061,0.257575758
WA,com,storage,2018,,0.110606061,0.257575758
WI,com,storage,2018,,0.110606061,0.257575758
WV,com,storage,2018,,0.792857143,1.428571429
WY,com,storage,2018,,0.110606061,0.257575758
AL,ind,storage,2018,,0.110606061,0.257575758
AR,ind,storage,2018,,0.110606061,0.257575758
AZ,ind,storage,2018,,0.25,0.65
CA,ind,storage,2018,,91.65,202.25
CO,ind,storage,2018,,0,0.05
CT,ind,storage,2018,,0.110606061,0.257575758
DC,ind,storage,2018,,0.110606061,0.257575758
DE,ind,storage,2018,,0.792857143,1.428571429
FL,ind,storage,2018,,0.35,0.9
GA,ind,storage,2018,,0.110606061,0.257575758
IA,ind,storage,2018,,0.110606061,0.257575758
ID,ind,storage,2018,,0.110606061,0.257575758
IL,ind,storage,2018,,0.110606061,0.257575758
IN,ind,storage,2018,,0.110606061,0.257575758
KS,ind,storage,2018,,0.110606061,0.257575758
KY,ind,storage,2018,,0.792857143,1.428571429
LA,ind,storage,2018,,0.110606061,0.257575758
MA,ind,storage,2018,,0.2,0.35
MD,ind,storage,2018,,0.792857143,1.428571429
ME,ind,storage,2018,,0.110606061,0.257575758
MI,ind,storage,2018,,0.110606061,0.257575758
MN,ind,storage,2018,,0.110606061,0.257575758
MO,ind,storage,2018,,0.110606061,0.257575758
MS,ind,storage,2018,,0.110606061,0.257575758
MT,ind,storage,2018,,0.110606061,0.257575758
NC,ind,storage,2018,,0.110606061,0.257575758
ND,ind,storage,2018,,0.110606061,0.257575758
NE,ind,storage,2018,,0.110606061,0.257575758
NH,ind,storage,2018,,0.110606061,0.257575758
NJ,ind,storage,2018,,1.6,2.05
NM,ind,storage,2018,,0.110606061,0.257575758
NV,ind,storage,2018,,0,0
NY,ind,storage,2018,,2.6,6.6
OH,ind,storage,2018,,0.792857143,1.428571429
OK,ind,storage,2018,,0.110606061,0.257575758
OR,ind,storage,2018,,0.110606061,0.257575758
PA,ind,storage,2018,,0.792857143,1.428571429
RI,ind,storage,2018,,0.110606061,0.257575758
SC,ind,storage,2018,,0.110606061,0.257575758
SD,ind,storage,2018,,0.110606061,0.257575758
TN,ind,storage,2018,,0.110606061,0.257575758
TX,ind,storage,2018,,0.15,0.4
UT,ind,storage,2018,,0.110606061,0.257575758
VA,ind,storage,2018,,0.792857143,1.428571429
VT,ind,storage,2018,,0.110606061,0.257575758
WA,ind,storage,2018,,0.110606061,0.257575758
WI,ind,storage,2018,,0.110606061,0.257575758
WV,ind,storage,2018,,0.792857143,1.428571429
WY,ind,storage,2018,,0.110606061,0.257575758
AL,res,storage,2018,,0.796969697,1.654545455
AR,res,storage,2018,,0.796969697,1.654545455
AZ,res,storage,2018,,6.9,14.5
CA,res,storage,2018,,52.5,116.5
CO,res,storage,2018,,1.3,2.8
CT,res,storage,2018,,0.796969697,1.654545455
DC,res,storage,2018,,0.796969697,1.654545455
DE,res,storage,2018,,0.142857143,0.314285714
FL,res,storage,2018,,0.9,2
GA,res,storage,2018,,0.796969697,1.654545455
IA,res,storage,2018,,0.796969697,1.654545455
ID,res,storage,2018,,0.796969697,1.654545455
IL,res,storage,2018,,0.796969697,1.654545455
IN,res,storage,2018,,0.796969697,1.654545455
KS,res,storage,2018,,0.796969697,1.654545455
KY,res,storage,2018,,0.142857143,0.314285714
LA,res,storage,2018,,0.796969697,1.654545455
MA,res,storage,2018,,0.6,0.9
MD,res,storage,2018,,0.142857143,0.314285714
ME,res,storage,2018,,0.796969697,1.654545455
MI,res,storage,2018,,0.796969697,1.654545455
MN,res,storage,2018,,0.796969697,1.654545455
MO,res,storage,2018,,0.796969697,1.654545455
MS,res,storage,2018,,0.796969697,1.654545455
MT,res,storage,2018,,0.796969697,1.654545455
NC,res,storage,2018,,0.796969697,1.654545455
ND,res,storage,2018,,0.796969697,1.654545455
NE,res,storage,2018,,0.796969697,1.654545455
NH,res,storage,2018,,0.796969697,1.654545455
NJ,res,storage,2018,,1.6,3.6
NM,res,storage,2018,,0.796969697,1.654545455
NV,res,storage,2018,,1.1,2.6
NY,res,storage,2018,,1.5,4.2
OH,res,storage,2018,,0.142857143,0.314285714
OK,res,storage,2018,,0.796969697,1.654545455
OR,res,storage,2018,,0.796969697,1.654545455
PA,res,storage,2018,,0.142857143,0.314285714
RI,res,storage,2018,,0.796969697,1.654545455
SC,res,storage,2018,,0.796969697,1.654545455
SD,res,storage,2018,,0.796969697,1.654545455
TN,res,storage,2018,,0.796969697,1.654545455
TX,res,storage,2018,,0.9,1.9
UT,res,storage,2018,,0.796969697,1.654545455
VA,res,storage,2018,,0.142857143,0.314285714
VT,res,storage,2018,,0.796969697,1.654545455
WA,res,storage,2018,,0.796969697,1.654545455
WI,res,storage,2018,,0.796969697,1.654545455
WV,res,storage,2018,,0.142857143,0.314285714
WY,res,storage,2018,,0.796969697,1.654545455
