fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
48229,Hudspeth,TX,large,193,13.4,0.0
06049,Modoc,CA,large,455,13.2,0.0
48055,Caldwell,TX,large,90,13.1,0.0
08073,Lincoln,CO,large,256,12.8,0.0
12086,Miami-Dade,FL,large,110,12.7,0.0
48255,Karnes,TX,large,373,12.7,0.0
17079,Jasper,IL,large,695,12.6,0.0
48283,La Salle,TX,large,277,12.5,0.0
31001,Adams,NE,large,872,12.5,0.0
30011,Carter,MT,large,788,12.4,0.0
36037,Genesee,NY,large,322,12.4,0.0
31125,Nance,NE,large,882,12.1,0.0
17027,Clinton,IL,large,704,12.1,0.0
48475,Ward,TX,large,135,11.3,0.0
27165,Watonwan,MN,large,926,11.2,0.0
48491,Williamson,TX,large,509,10.9,0.0
27027,Clay,MN,large,661,10.8,0.0
29101,Johnson,MO,large,842,10.7,0.0
08027,Custer,CO,large,63,10.6,0.0
48109,Culberson,TX,large,327,10.3,0.0
29091,Howell,MO,large,546,10.3,0.0
27005,Becker,MN,large,676,10.3,0.0
29199,Scotland,MO,large,773,10.2,0.0
30041,Hill,MT,large,756,10.1,0.0
29115,Linn,MO,large,981,10.0,9.8
05023,Cleburne,AR,large,410,9.6,0.0
20087,Jefferson,KS,large,943,9.6,3.7
48127,Dimmit,TX,large,291,9.4,0.0
48051,Burleson,TX,large,372,9.4,0.0
30015,Chouteau,MT,large,859,9.3,0.4
39147,Seneca,OH,large,797,9.3,0.0
30035,Glacier,MT,large,887,9.3,0.1
20119,Meade,KS,large,576,9.2,0.0
31087,Hitchcock,NE,large,649,9.1,0.0
29131,Miller,MO,large,581,9.1,0.0
30085,Roosevelt,MT,large,457,9.1,0.0
39021,Champaign,OH,large,753,9.0,0.0
29133,Mississippi,MO,large,543,9.0,0.0
29145,Newton,MO,large,1098,8.9,2.4
31057,Dundy,NE,large,586,8.9,0.0
31085,Hayes,NE,large,591,8.8,0.0
31117,McPherson,NE,large,741,8.8,0.0
48371,Pecos,TX,large,339,8.8,0.0
38105,Williams,ND,large,742,8.7,0.0
36093,Schenectady,NY,large,360,8.7,0.0
46091,Marshall,SD,large,834,8.5,0.0
20029,Cloud,KS,large,505,8.5,0.0
31011,Boone,NE,large,859,8.5,0.0
31107,Knox,NE,large,1089,8.4,6.1
35013,Doña Ana,NM,large,368,8.4,0.0
53071,Walla Walla,WA,large,185,8.4,0.0
30105,Valley,MT,large,893,8.4,0.0
48093,Comanche,TX,large,359,8.4,0.0
30087,Rosebud,MT,large,565,8.4,0.0
46123,Tripp,SD,large,971,8.3,1.3
30075,Powder River,MT,large,570,8.3,0.0
28053,Humphreys,MS,large,370,8.2,0.0
48149,Fayette,TX,large,216,8.1,0.0
38025,Dunn,ND,large,719,8.0,0.0
30027,Fergus,MT,large,759,7.9,0.0
20085,Jackson,KS,large,988,7.8,1.6
18053,Grant,IN,large,808,7.8,0.0
17173,Shelby,IL,large,744,7.8,0.0
48287,Lee,TX,large,388,7.7,0.0
40145,Wagoner,OK,large,891,7.6,0.0
19093,Ida,IA,large,919,7.5,2.5
31147,Richardson,NE,large,980,7.4,0.8
38085,Sioux,ND,large,848,7.4,0.0
48461,Upton,TX,large,327,7.3,0.0
48319,Mason,TX,large,223,7.3,0.0
40045,Ellis,OK,large,891,7.3,0.0
05059,Hot Spring,AR,large,431,7.3,0.0
46071,Jackson,SD,large,421,7.3,0.0
48193,Hamilton,TX,large,654,7.2,0.0
46067,Hutchinson,SD,large,904,7.2,0.0
27169,Winona,MN,large,676,7.1,0.0
53025,Grant,WA,large,238,7.1,0.0
48345,Motley,TX,large,432,7.1,0.0
17159,Richland,IL,large,683,7.1,0.0
20099,Labette,KS,large,822,6.9,0.0
31019,Buffalo,NE,large,912,6.8,0.0
31139,Pierce,NE,large,1157,6.8,6.2
31167,Stanton,NE,large,1239,6.8,6.8
20185,Stafford,KS,large,758,6.8,0.0
30059,Meagher,MT,large,506,6.8,0.0
30071,Phillips,MT,large,690,6.7,0.0
40075,Kiowa,OK,large,420,6.7,0.0
20203,Wichita,KS,large,733,6.6,0.0
20027,Clay,KS,large,672,6.6,0.0
30111,Yellowstone,MT,large,459,6.6,0.0
20009,Barton,KS,large,691,6.5,0.0
17033,Crawford,IL,large,885,6.5,0.0
29017,Bollinger,MO,large,318,6.4,0.0
54037,Jefferson,WV,large,261,6.4,0.0
20115,Marion,KS,large,866,6.4,0.0
17163,St. Clair,IL,large,408,6.4,0.0
39141,Ross,OH,large,316,6.4,0.0
20141,Osborne,KS,large,559,6.4,0.0
31165,Sioux,NE,large,339,6.2,0.0
20047,Edwards,KS,large,711,6.2,0.0
20095,Kingman,KS,large,683,6.2,0.0
20033,Comanche,KS,large,539,6.2,0.0
31069,Garden,NE,large,789,6.2,0.0
38101,Ward,ND,large,928,6.1,0.6
31027,Cedar,NE,large,1148,6.1,6.1
44007,Providence,RI,large,173,6.0,0.0
31077,Greeley,NE,large,852,6.0,0.0
31093,Howard,NE,large,830,6.0,0.0
06021,Glenn,CA,large,520,5.9,0.0
31039,Cuming,NE,large,1035,5.9,5.9
31161,Sheridan,NE,large,782,5.8,0.0
48183,Gregg,TX,large,486,5.8,0.0
19003,Adams,IA,large,872,5.8,0.0
41005,Clackamas,OR,large,67,5.7,0.0
30107,Wheatland,MT,large,489,5.7,0.0
22007,Assumption,LA,large,182,5.7,0.0
29045,Clark,MO,large,873,5.7,0.0
27077,Lake of the Woods,MN,large,645,5.7,0.0
30057,Madison,MT,large,320,5.7,0.0
48457,Tyler,TX,large,15,5.7,0.0
48115,Dawson,TX,large,346,5.7,0.0
19095,Iowa,IA,large,820,5.6,0.0
20207,Woodson,KS,large,836,5.6,0.0
48263,Kent,TX,large,350,5.5,0.0
20165,Rush,KS,large,667,5.5,0.0
29121,Macon,MO,large,679,5.4,0.0
19107,Keokuk,IA,large,797,5.4,0.0
49003,Box Elder,UT,large,267,5.4,0.0
56027,Niobrara,WY,large,675,5.3,0.0
46011,Brookings,SD,large,610,5.3,0.0
04001,Apache,AZ,large,372,5.3,0.0
48247,Jim Hogg,TX,large,515,5.2,0.0
46005,Beadle,SD,large,572,5.2,0.0
31015,Boyd,NE,large,675,5.2,0.0
31181,Webster,NE,large,993,5.1,0.5
26141,Presque Isle,MI,large,1096,5.1,5.1
19041,Clay,IA,large,848,5.1,0.0
19047,Crawford,IA,large,1107,5.0,5.0
38089,Stark,ND,large,605,5.0,0.0
13115,Floyd,GA,large,10,5.0,0.0
27095,Mille Lacs,MN,large,498,5.0,0.0
29195,Saline,MO,large,856,4.9,0.0
30055,McCone,MT,large,817,4.9,0.0
38007,Billings,ND,large,702,4.9,0.0
48141,El Paso,TX,large,150,4.8,0.0
08125,Yuma,CO,large,729,4.8,0.0
36069,Ontario,NY,large,483,4.8,0.0
04021,Pinal,AZ,large,30,4.7,0.0
46105,Perkins,SD,large,865,4.6,0.0
38037,Grant,ND,large,810,4.6,0.0
48103,Crane,TX,large,259,4.5,0.0
48451,Tom Green,TX,large,410,4.5,0.0
31099,Kearney,NE,large,1060,4.5,2.2
48111,Dallam,TX,large,545,4.5,0.0
48105,Crockett,TX,large,588,4.4,0.0
48269,King,TX,large,332,4.4,0.0
12101,Pasco,FL,large,124,4.4,0.0
31047,Dawson,NE,large,741,4.4,0.0
48421,Sherman,TX,large,690,4.3,0.0
48465,Val Verde,TX,large,292,4.3,0.0
16011,Bingham,ID,large,544,4.3,0.0
18049,Fulton,IN,large,773,4.3,0.0
38041,Hettinger,ND,large,708,4.3,0.0
27129,Renville,MN,large,820,4.2,0.0
30073,Pondera,MT,large,681,4.1,0.0
19165,Shelby,IA,large,1165,4.1,3.6
16087,Washington,ID,large,5,4.1,0.0
46077,Kingsbury,SD,large,671,4.1,0.0
38093,Stutsman,ND,large,771,4.1,0.0
38029,Emmons,ND,large,667,4.1,0.0
46061,Hanson,SD,large,652,4.0,0.0
30065,Musselshell,MT,large,635,4.0,0.0
48311,McMullen,TX,large,496,4.0,0.0
48331,Milam,TX,large,520,4.0,0.0
41055,Sherman,OR,large,673,3.9,0.0
27167,Wilkin,MN,large,926,3.9,0.0
56003,Big Horn,WY,large,331,3.8,0.0
31143,Polk,NE,large,1062,3.6,1.5
46069,Hyde,SD,large,634,3.6,0.0
35039,Rio Arriba,NM,large,90,3.6,0.0
20189,Stevens,KS,large,702,3.5,0.0
18005,Bartholomew,IN,large,248,3.5,0.0
31051,Dixon,NE,large,1290,3.5,3.5
30005,Blaine,MT,large,1253,3.5,0.2
16033,Clark,ID,large,149,3.4,0.0
20107,Linn,KS,large,810,3.4,0.0
19187,Webster,IA,large,1006,3.4,1.0
46021,Campbell,SD,large,559,3.4,0.0
48075,Childress,TX,large,604,3.4,0.0
27137,St. Louis,MN,large,703,3.3,0.0
19045,Clinton,IA,large,851,3.3,0.0
30097,Sweet Grass,MT,large,468,3.3,0.0
38049,McHenry,ND,large,539,3.2,0.0
20173,Sedgwick,KS,large,810,3.2,0.0
17187,Warren,IL,large,1049,3.2,1.9
31151,Saline,NE,large,1082,3.2,1.6
27113,Pennington,MN,large,822,3.2,0.0
19157,Poweshiek,IA,large,935,3.2,0.0
40153,Woodward,OK,large,1065,3.2,1.3
40043,Dewey,OK,large,1072,3.1,2.0
40071,Kay,OK,large,966,3.1,0.3
18183,Whitley,IN,large,721,3.1,0.0
31063,Frontier,NE,large,650,3.1,0.0
30099,Teton,MT,large,704,3.1,0.0
18011,Boone,IN,large,1070,3.0,3.0
31155,Saunders,NE,large,1060,2.9,0.6
19021,Buena Vista,IA,large,1073,2.9,1.0
19147,Palo Alto,IA,large,935,2.9,0.0
39169,Wayne,OH,large,96,2.9,0.0
48133,Eastland,TX,large,795,2.9,0.0
46023,Charles Mix,SD,large,922,2.9,0.5
46093,Meade,SD,large,714,2.9,0.0
40149,Washita,OK,large,1049,2.9,0.3
48387,Red River,TX,large,454,2.8,0.0
18141,St. Joseph,IN,large,681,2.8,0.0
31127,Nemaha,NE,large,811,2.8,0.0
31149,Rock,NE,large,978,2.7,0.0
17099,LaSalle,IL,large,842,2.7,0.0
20159,Rice,KS,large,865,2.7,0.0
30003,Big Horn,MT,large,352,2.7,0.0
38011,Bowman,ND,large,700,2.7,0.0
20145,Pawnee,KS,large,741,2.7,0.0
20053,Ellsworth,KS,large,793,2.7,0.0
04019,Pima,AZ,large,16,2.7,0.0
19061,Dubuque,IA,large,897,2.7,0.0
40029,Coal,OK,large,544,2.7,0.0
19175,Union,IA,large,998,2.7,2.7
19051,Davis,IA,large,805,2.7,0.0
45075,Orangeburg,SC,large,394,2.7,0.0
20067,Grant,KS,large,442,2.7,0.0
27043,Faribault,MN,large,944,2.6,0.0
18157,Tippecanoe,IN,large,732,2.6,0.0
19103,Johnson,IA,large,733,2.6,0.0
48479,Webb,TX,large,404,2.6,0.0
46053,Gregory,SD,large,1178,2.6,2.6
19161,Sac,IA,large,657,2.6,0.0
48295,Lipscomb,TX,large,733,2.6,0.0
48027,Bell,TX,large,645,2.6,0.0
27015,Brown,MN,large,793,2.6,0.0
40007,Beaver,OK,large,732,2.5,0.0
46111,Sanborn,SD,large,570,2.5,0.0
20129,Morton,KS,large,639,2.5,0.0
27057,Hubbard,MN,large,688,2.5,0.0
46043,Douglas,SD,large,864,2.5,0.0
46135,Yankton,SD,large,714,2.5,0.0
40027,Cleveland,OK,large,789,2.5,0.0
48423,Smith,TX,large,138,2.5,0.0
20041,Dickinson,KS,large,923,2.5,0.0
20131,Nemaha,KS,large,1122,2.5,0.3
38015,Burleigh,ND,large,500,2.5,0.0
01037,Coosa,AL,large,14,2.5,0.0
48155,Foard,TX,large,291,2.4,0.0
48411,San Saba,TX,large,632,2.4,0.0
27107,Norman,MN,large,814,2.4,0.0
29117,Livingston,MO,large,745,2.4,0.0
19163,Scott,IA,large,719,2.4,0.0
29159,Pettis,MO,large,838,2.4,0.0
46037,Day,SD,large,927,2.4,0.0
40081,Lincoln,OK,large,915,2.4,0.3
38045,LaMoure,ND,large,708,2.4,0.0
06025,Imperial,CA,large,12,2.3,0.0
29143,New Madrid,MO,large,516,2.3,0.0
19185,Wayne,IA,large,980,2.3,0.5
27161,Waseca,MN,large,901,2.3,0.0
29087,Holt,MO,large,734,2.3,0.0
25001,Barnstable,MA,large,743,2.3,0.0
48359,Oldham,TX,large,709,2.3,0.0
27055,Houston,MN,large,601,2.3,0.0
05109,Pike,AR,large,105,2.3,0.0
48483,Wheeler,TX,large,498,2.3,0.0
37019,Brunswick,NC,large,755,2.3,0.0
38053,McKenzie,ND,large,770,2.3,0.0
48235,Irion,TX,large,464,2.3,0.0
29047,Clay,MO,large,945,2.3,0.0
48225,Houston,TX,large,209,2.3,0.0
18127,Porter,IN,large,838,2.3,0.0
27063,Jackson,MN,large,1070,2.2,2.2
31089,Holt,NE,large,1063,2.2,1.7
48447,Throckmorton,TX,large,717,2.2,0.0
48101,Cottle,TX,large,308,2.2,0.0
31111,Lincoln,NE,large,350,2.2,0.0
31013,Box Butte,NE,large,677,2.2,0.0
38069,Pierce,ND,large,639,2.2,0.0
38091,Steele,ND,large,726,2.2,0.0
40139,Texas,OK,large,498,2.2,0.0
30109,Wibaux,MT,large,764,2.2,0.0
31145,Red Willow,NE,large,585,2.2,0.0
48487,Wilbarger,TX,large,340,2.2,0.0
38019,Cavalier,ND,large,1116,2.2,1.1
55025,Dane,WI,large,782,2.2,0.0
38021,Dickey,ND,large,481,2.1,0.0
31131,Otoe,NE,large,1013,2.1,1.6
27069,Kittson,MN,large,619,2.1,0.0
48117,Deaf Smith,TX,large,536,2.1,0.0
39039,Defiance,OH,large,755,2.1,0.0
29097,Jasper,MO,large,1082,2.1,1.5
31171,Thomas,NE,large,781,2.1,0.0
47097,Lauderdale,TN,large,569,2.1,0.0
40077,Latimer,OK,large,577,2.1,0.0
40039,Custer,OK,large,958,2.1,0.0
38009,Bottineau,ND,large,723,2.1,0.0
40051,Grady,OK,large,625,2.1,0.0
53039,Klickitat,WA,large,431,2.1,0.0
27159,Wadena,MN,large,655,2.1,0.0
53017,Douglas,WA,large,268,2.0,0.0
20117,Marshall,KS,large,806,2.0,0.0
17189,Washington,IL,large,753,2.0,0.0
40097,Mayes,OK,large,696,2.0,0.0
51001,Accomack,VA,large,860,2.0,0.0
01013,Butler,AL,large,179,2.0,0.0
05041,Desha,AR,large,398,2.0,0.0
46047,Fall River,SD,large,642,2.0,0.0
18075,Jay,IN,large,856,2.0,0.0
48153,Floyd,TX,large,799,2.0,0.0
19191,Winneshiek,IA,large,889,2.0,0.0
29137,Monroe,MO,large,563,2.0,0.0
27081,Lincoln,MN,large,837,2.0,0.0
19011,Benton,IA,large,687,2.0,0.0
18055,Greene,IN,large,461,2.0,0.0
04017,Navajo,AZ,large,87,2.0,0.0
18039,Elkhart,IN,large,887,2.0,0.0
31157,Scotts Bluff,NE,large,332,1.9,0.0
38057,Mercer,ND,large,628,1.9,0.0
40147,Washington,OK,large,693,1.9,0.0
19193,Woodbury,IA,large,1074,1.9,1.0
40053,Grant,OK,large,727,1.9,0.0
18095,Madison,IN,large,813,1.9,0.0
38097,Traill,ND,large,746,1.9,0.0
26039,Crawford,MI,large,741,1.9,0.0
18111,Newton,IN,large,900,1.9,0.0
18131,Pulaski,IN,large,708,1.9,0.0
18091,LaPorte,IN,large,609,1.9,0.0
19195,Worth,IA,large,865,1.9,0.0
48503,Young,TX,large,791,1.8,0.0
48501,Yoakum,TX,large,498,1.8,0.0
05017,Chicot,AR,large,378,1.8,0.0
08023,Costilla,CO,large,192,1.8,0.0
46083,Lincoln,SD,large,715,1.8,0.0
41037,Lake,OR,large,58,1.8,0.0
30045,Judith Basin,MT,large,813,1.8,0.0
48489,Willacy,TX,large,657,1.8,0.0
35049,Santa Fe,NM,large,264,1.8,0.0
08021,Conejos,CO,large,40,1.8,0.0
47175,Van Buren,TN,large,460,1.8,0.0
30051,Liberty,MT,large,691,1.8,0.0
39045,Fairfield,OH,large,511,1.7,0.0
17039,De Witt,IL,large,812,1.7,0.0
48207,Haskell,TX,large,327,1.7,0.0
48251,Johnson,TX,large,807,1.7,0.0
51093,Isle of Wight,VA,large,376,1.7,0.0
46099,Minnehaha,SD,large,697,1.7,0.0
27011,Big Stone,MN,large,815,1.7,0.0
20147,Phillips,KS,large,329,1.7,0.0
48097,Cooke,TX,large,663,1.7,0.0
13175,Laurens,GA,large,126,1.7,0.0
48437,Swisher,TX,large,635,1.7,0.0
20005,Atchison,KS,large,738,1.7,0.0
31173,Thurston,NE,large,1363,1.7,1.7
20031,Coffey,KS,large,1038,1.7,1.7
46003,Aurora,SD,large,474,1.7,0.0
27089,Marshall,MN,large,792,1.6,0.0
20163,Rooks,KS,large,631,1.6,0.0
38083,Sheridan,ND,large,792,1.6,0.0
31121,Merrick,NE,large,743,1.6,0.0
48049,Brown,TX,large,637,1.6,0.0
40151,Woods,OK,large,846,1.6,0.0
20073,Greenwood,KS,large,626,1.6,0.0
48281,Lampasas,TX,large,309,1.6,0.0
48171,Gillespie,TX,large,1011,1.6,1.6
32031,Washoe,NV,large,305,1.6,0.0
48069,Castro,TX,large,631,1.6,0.0
48237,Jack,TX,large,745,1.6,0.0
49027,Millard,UT,large,465,1.6,0.0
46115,Spink,SD,large,543,1.6,0.0
05001,Arkansas,AR,large,424,1.5,0.0
38077,Richland,ND,large,749,1.5,0.0
38003,Barnes,ND,large,820,1.5,0.0
48003,Andrews,TX,large,327,1.5,0.0
20089,Jewell,KS,large,868,1.5,0.0
48493,Wilson,TX,large,166,1.5,0.0
46039,Deuel,SD,large,787,1.5,0.0
27013,Blue Earth,MN,large,918,1.5,0.0
17197,Will,IL,large,971,1.5,0.3
48191,Hall,TX,large,173,1.5,0.0
48039,Brazoria,TX,large,184,1.5,0.0
17067,Hancock,IL,large,700,1.5,0.0
37143,Perquimans,NC,large,793,1.5,0.0
19013,Black Hawk,IA,large,747,1.5,0.0
21101,Henderson,KY,large,466,1.5,0.0
30019,Daniels,MT,large,701,1.5,0.0
30039,Granite,MT,large,52,1.5,0.0
24015,Cecil,MD,large,274,1.5,0.0
20201,Washington,KS,large,795,1.5,0.0
46097,Miner,SD,large,633,1.4,0.0
51149,Prince George,VA,large,299,1.4,0.0
17139,Moultrie,IL,large,752,1.4,0.0
38067,Pembina,ND,large,732,1.4,0.0
47095,Lake,TN,large,577,1.4,0.0
23029,Washington,ME,large,617,1.4,0.0
22039,Evangeline,LA,large,297,1.4,0.0
19121,Madison,IA,large,618,1.4,0.0
48107,Crosby,TX,large,393,1.4,0.0
21059,Daviess,KY,large,472,1.4,0.0
27083,Lyon,MN,large,758,1.4,0.0
51065,Fluvanna,VA,large,86,1.4,0.0
27105,Nobles,MN,large,968,1.3,0.3
29033,Carroll,MO,large,821,1.3,0.0
40121,Pittsburg,OK,large,688,1.3,0.0
48071,Chambers,TX,large,389,1.3,0.0
06065,Riverside,CA,large,1139,1.3,0.6
46051,Grant,SD,large,601,1.3,0.0
48353,Nolan,TX,large,646,1.3,0.0
48299,Llano,TX,large,49,1.3,0.0
31041,Custer,NE,large,834,1.3,0.0
27097,Morrison,MN,large,495,1.3,0.0
17193,White,IL,large,596,1.3,0.0
13033,Burke,GA,large,96,1.3,0.0
22035,East Carroll,LA,large,474,1.3,0.0
26067,Ionia,MI,large,813,1.3,0.0
38099,Walsh,ND,large,1324,1.3,0.8
37061,Duplin,NC,large,509,1.3,0.0
31009,Blaine,NE,large,636,1.3,0.0
24045,Wicomico,MD,large,480,1.2,0.0
05087,Madison,AR,large,704,1.2,0.0
38059,Morton,ND,large,537,1.2,0.0
38033,Golden Valley,ND,large,735,1.2,0.0
48209,Hays,TX,large,728,1.2,0.0
29015,Benton,MO,large,483,1.2,0.0
46045,Edmunds,SD,large,697,1.2,0.0
16069,Nez Perce,ID,large,305,1.2,0.0
22123,West Carroll,LA,large,392,1.2,0.0
21031,Butler,KY,large,514,1.2,0.0
16073,Owyhee,ID,large,77,1.2,0.0
27067,Kandiyohi,MN,large,907,1.2,0.0
48081,Coke,TX,large,403,1.1,0.0
47157,Shelby,TN,large,630,1.1,0.0
05011,Bradley,AR,large,223,1.1,0.0
40025,Cimarron,OK,large,560,1.1,0.0
48305,Lynn,TX,large,656,1.1,0.0
48309,McLennan,TX,large,589,1.1,0.0
48413,Schleicher,TX,large,613,1.1,0.0
48445,Terry,TX,large,418,1.1,0.0
48417,Shackelford,TX,large,604,1.1,0.0
27117,Pipestone,MN,large,816,1.1,0.0
55027,Dodge,WI,large,757,1.1,0.0
48033,Borden,TX,large,426,1.1,0.0
51159,Richmond,VA,large,212,1.1,0.0
45003,Aiken,SC,large,142,1.1,0.0
38063,Nelson,ND,large,797,1.1,0.0
40103,Noble,OK,large,793,1.1,0.0
38023,Divide,ND,large,516,1.1,0.0
27121,Pope,MN,large,596,1.1,0.0
40003,Alfalfa,OK,large,575,1.1,0.0
38013,Burke,ND,large,721,1.1,0.0
31119,Madison,NE,large,917,1.1,0.0
27021,Cass,MN,large,600,1.1,0.0
18017,Cass,IN,large,849,1.1,0.0
40141,Tillman,OK,large,511,1.1,0.0
46101,Moody,SD,large,505,1.1,0.0
40137,Stephens,OK,large,668,1.1,0.0
29149,Oregon,MO,large,149,1.0,0.0
31079,Hall,NE,large,839,1.0,0.0
35009,Curry,NM,large,598,1.0,0.0
38061,Mountrail,ND,large,683,1.0,0.0
29163,Pike,MO,large,765,1.0,0.0
27171,Wright,MN,large,659,1.0,0.0
19159,Ringgold,IA,large,924,1.0,0.0
48219,Hockley,TX,large,603,1.0,0.0
27149,Stevens,MN,large,770,1.0,0.0
19151,Pocahontas,IA,large,1117,1.0,1.0
13043,Candler,GA,large,191,1.0,0.0
29207,Stoddard,MO,large,429,1.0,0.0
19071,Fremont,IA,large,774,1.0,0.0
01085,Lowndes,AL,large,64,1.0,0.0
48377,Presidio,TX,large,66,1.0,0.0
40073,Kingfisher,OK,large,822,1.0,0.0
48307,McCulloch,TX,large,739,1.0,0.0
40091,McIntosh,OK,large,703,1.0,0.0
30017,Custer,MT,large,506,0.9,0.0
48221,Hood,TX,large,595,0.9,0.0
19101,Jefferson,IA,large,914,0.9,0.0
19183,Washington,IA,large,906,0.9,0.0
35035,Otero,NM,large,97,0.9,0.0
20093,Kearny,KS,large,575,0.9,0.0
29031,Cape Girardeau,MO,large,416,0.9,0.0
19039,Clarke,IA,large,1071,0.9,0.9
48355,Nueces,TX,large,608,0.9,0.0
31105,Kimball,NE,large,826,0.9,0.0
29113,Lincoln,MO,large,186,0.9,0.0
25027,Worcester,MA,large,36,0.9,0.0
48253,Jones,TX,large,410,0.9,0.0
40099,Murray,OK,large,422,0.9,0.0
29211,Sullivan,MO,large,883,0.9,0.0
32007,Elko,NV,large,471,0.9,0.0
22023,Cameron,LA,large,255,0.9,0.0
16027,Canyon,ID,large,402,0.9,0.0
22067,Morehouse,LA,large,342,0.9,0.0
21167,Mercer,KY,large,818,0.9,0.0
48177,Gonzales,TX,large,132,0.9,0.0
27079,Le Sueur,MN,large,784,0.8,0.0
48085,Collin,TX,large,699,0.8,0.0
29105,Laclede,MO,large,707,0.8,0.0
48001,Anderson,TX,large,180,0.8,0.0
27029,Clearwater,MN,large,684,0.8,0.0
17045,Edgar,IL,large,957,0.8,0.4
20183,Smith,KS,large,595,0.8,0.0
47077,Henderson,TN,large,277,0.8,0.0
48217,Hill,TX,large,708,0.8,0.0
17145,Perry,IL,large,637,0.8,0.0
42039,Crawford,PA,large,542,0.8,0.0
18169,Wabash,IN,large,968,0.8,0.0
51083,Halifax,VA,large,125,0.8,0.0
38035,Grand Forks,ND,large,766,0.8,0.0
26139,Ottawa,MI,large,880,0.8,0.0
28075,Lauderdale,MS,large,126,0.8,0.0
17195,Whiteside,IL,large,599,0.8,0.0
39005,Ashland,OH,large,330,0.8,0.0
55065,Lafayette,WI,large,454,0.8,0.0
16083,Twin Falls,ID,large,453,0.8,0.0
45049,Hampton,SC,large,175,0.8,0.0
29021,Buchanan,MO,large,760,0.8,0.0
39057,Greene,OH,large,613,0.7,0.0
31113,Logan,NE,large,628,0.7,0.0
40041,Delaware,OK,large,1331,0.7,0.7
45091,York,SC,large,105,0.7,0.0
21045,Casey,KY,large,499,0.7,0.0
20017,Chase,KS,large,729,0.7,0.0
26021,Berrien,MI,large,777,0.7,0.0
31177,Washington,NE,large,1138,0.7,0.2
18099,Marshall,IN,large,730,0.7,0.0
21209,Scott,KY,large,780,0.7,0.0
48137,Edwards,TX,large,837,0.7,0.0
47099,Lawrence,TN,large,223,0.7,0.0
17203,Woodford,IL,large,1020,0.7,0.4
21047,Christian,KY,large,396,0.7,0.0
17011,Bureau,IL,large,720,0.7,0.0
48443,Terrell,TX,large,212,0.7,0.0
46009,Bon Homme,SD,large,854,0.7,0.0
18181,White,IN,large,917,0.7,0.0
21097,Harrison,KY,large,662,0.7,0.0
18133,Putnam,IN,large,841,0.7,0.0
21079,Garrard,KY,large,322,0.7,0.0
